,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Ukhrul,14,279,0,0,0,0,0,0,1,57,458,2047,3422,1816,650,254,43,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,15,68,460,3265,4120,2881,2322,1611,1171,789,652,500,339,275,244,197,146,117,102,88,85,58,41,49,40,32,11,13,13,22,41,16,12,17,15,22,13,13,13,5,9,3,8,8,2,9,14,7,14,13,4,4,12,3,8,6,6,4,1,6,1,2,0,5,4,2,3,5,2,9,3,4,7,4,7,2,2,6,2,2,2,5,2,4,0,3,1,2,5,2,4,3,0,3
Hugli,19,338,0,0,0,0,0,0,0,0,0,7,15,76,168,207,244,391,426,342,329,202,181,110,75,52,35,36,24,17,15,5,1,10,6,2,2,6,2,3,3,0,4,4,1,0,0,2,5,0,6,0,2,4,3,3,3,2,6,2,5,0,1,1,10,5,2,0,0,0,1,2,0,0,1,0,2,0,0,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Hanumangarh,8,100,0,0,0,0,0,0,0,0,3,1279,24782,13132,2843,1186,650,382,252,157,146,115,76,61,47,34,31,37,28,29,24,22,16,17,14,13,16,11,14,16,5,10,8,15,7,5,2,10,8,5,10,4,7,5,5,9,7,4,8,2,5,4,4,3,1,3,1,3,1,5,1,4,3,3,3,2,3,4,0,1,3,0,3,1,4,1,2,1,1,0,1,2,0,1,3,2,1,3,3,1,1,0,1
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,17,124,218,199,235,201,118,55,42,44,10,5,3,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giridih,20,349,0,0,0,0,0,0,0,0,64,863,4863,6453,3254,1322,692,326,204,138,114,72,64,52,32,20,29,15,20,18,19,8,20,9,7,16,17,8,6,6,4,4,2,7,9,1,3,1,5,2,2,3,6,3,4,0,3,3,0,2,2,2,1,4,1,1,1,2,5,5,1,5,1,4,0,0,1,2,5,2,0,0,0,3,4,4,4,0,2,1,0,0,1,1,4,4,0,4,0,0,0,6,0
Khunti,20,365,0,0,0,0,0,0,0,1,12,438,2992,5002,2304,682,157,59,27,19,12,15,6,3,6,1,4,6,2,3,3,3,1,2,1,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,49,520,666,693,651,629,500,384,357,344,345,294,236,239,267,234,204,189,162,140,138,112,122,118,102,84,74,76,68,64,76,54,51,50,43,47,43,40,38,51,41,44,32,21,20,30,33,23,21,18,23,18,21,20,13,17,14,11,10,10,17,12,7,4,11,12,14,9,11,9,17,7,3,6,8,8,14,7,10,6,10,6,5,3,4,4,11,8,5,9,4
Koch Bihar,19,329,0,0,0,0,0,0,0,1,11,162,1258,4334,3992,1734,571,254,195,124,88,53,47,32,28,19,15,14,18,18,9,12,9,11,5,16,11,2,7,5,3,1,3,0,3,2,2,1,3,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,11,87,323,1073,1625,1604,1083,551,322,170,92,53,24,7,16,17,11,3,6,1,8,5,8,0,1,0,0,2,2,0,0,1,2,1,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,4,99,623,2136,3495,3106,1918,1187,692,383,264,161,145,109,77,57,56,42,37,34,28,24,26,36,26,17,13,29,7,20,17,12,11,12,8,15,16,12,7,4,3,3,4,4,2,1,3,10,4,4,3,4,1,0,1,4,1,1,2,0,1,1,0,1,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jharsuguda,21,371,0,0,0,0,0,0,0,0,1,20,166,706,1540,1906,1290,755,437,310,204,124,100,92,77,81,68,55,54,45,56,41,48,43,33,32,21,35,32,17,35,27,16,19,35,27,14,38,31,17,19,26,20,27,22,16,21,17,13,22,17,13,14,14,7,8,8,11,11,6,10,5,7,3,8,4,3,5,2,3,4,3,2,3,2,1,1,9,4,1,6,4,2,2,2,4,4,5,4,1,2,2,3
Lower Dibang Valley,12,258,0,0,0,0,0,0,27,121,747,5472,8245,2525,712,133,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,2,9,182,1837,4649,3290,1004,266,130,57,43,11,14,4,1,2,0,4,2,3,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,2,5,6,30,101,295,750,996,1239,955,802,582,426,319,244,183,193,167,121,121,95,95,66,59,72,50,44,49,48,26,23,33,27,15,35,19,20,17,20,21,13,19,5,8,8,4,13,8,5,2,10,9,6,8,7,5,4,4,4,14,5,5,1,4,5,11,1,5,0,3,3,3,4,2,2,5,2,1,3,7,3,0,1,2,0,3,4,0,0,3,0,1,0,1,3,2
Murshidabad,19,333,0,0,0,0,0,0,0,0,17,370,1460,2251,1832,1153,733,450,359,266,193,181,134,91,82,75,48,59,50,14,24,12,23,8,14,22,26,12,4,8,9,3,10,10,18,9,4,11,1,1,3,4,5,4,6,11,4,3,8,3,5,2,0,8,5,0,0,0,0,3,3,2,0,0,2,0,0,0,0,3,1,0,1,2,3,4,1,1,0,2,3,3,0,0,0,0,0,1,3,0,1,4,2
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,2,252,1684,2674,2480,1760,1287,934,725,483,424,321,285,272,229,184,169,133,115,115,102,91,73,70,64,67,62,56,48,44,48,42,38,40,40,44,27,29,32,31,19,19,29,16,20,23,15,18,17,22,21,18,15,18,19,10,12,9,13,9,20,19,10,8,14,10,8,8,10,6,15,6,7,13,5,13,10,5,3,7,10,8,3,8,11,7,7,10,7,2,5
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,4,73,176,330,155,99,55,22,20,21,19,11,14,12,7,8,4,11,11,9,18,1,16,19,14,4,12,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,228,2178,1430,513,161,85,41,27,27,5,8,9,3,8,8,1,4,3,2,0,0,0,1,0,0,0,0,7,0,3,0,0,4,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,1,80,1466,2128,921,354,162,88,44,35,28,23,12,9,12,14,10,9,7,10,9,6,7,5,2,3,4,3,2,3,3,0,0,1,0,1,1,2,2,1,1,0,1,0,1,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,4,76,398,2199,9156,9460,3105,1316,783,558,352,227,191,146,130,112,76,65,80,44,31,39,27,29,35,36,22,10,16,13,23,19,17,10,18,19,13,12,10,24,9,16,11,11,12,8,8,9,6,12,7,6,8,6,4,10,7,6,10,8,2,10,13,3,4,1,12,2,8,3,5,4,1,3,11,4,7,8,4,2,3,4,3,6,6,4,5,0,9,11,6,0,4,4
North,11,241,0,0,0,0,0,0,14,124,450,2121,7804,5199,896,155,40,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,17,30,326,1671,4093,4502,3448,1896,826,327,111,45,29,5,5,4,2,0,0,5,3,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,351,1836,763,422,403,219,73,29,4,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,8,21,158,884,2699,2753,2249,1063,81,38,24,15,10,10,6,1,5,6,3,16,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudraprayag,5,58,0,0,0,0,0,0,0,3,31,451,3020,2785,1282,460,156,53,19,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,7,8,43,462,2606,2425,1919,2379,2276,1836,1271,882,690,446,361,200,242,174,152,115,88,89,78,50,63,50,41,36,39,26,30,14,28,22,11,20,13,12,20,15,6,18,9,23,14,14,6,13,21,3,18,7,17,14,12,14,6,8,10,10,8,6,5,3,5,1,12,4,4,1,0,4,3,9,3,0,0,8,4,5,0,3,0,6,2,4,4,1,3,0,0,2,1,6,5
Nagpur,27,505,0,0,0,0,0,0,2,3,39,441,2403,6217,8249,4969,2059,893,454,284,249,169,122,93,90,100,83,55,55,43,38,45,47,14,35,25,37,40,24,12,11,14,11,18,17,8,11,16,20,5,12,4,7,7,2,6,9,0,1,4,2,6,4,4,0,3,9,3,1,3,3,8,1,9,6,4,0,5,8,1,2,0,10,5,2,0,0,2,3,4,3,0,6,0,0,2,1,0,1,0,1,2,0
Gopalganj,10,217,0,0,0,0,0,0,0,0,2,17,60,173,186,208,159,110,91,59,29,21,8,6,0,2,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,12,23,672,1561,2274,3034,2399,1291,511,229,161,90,47,55,42,34,29,29,28,19,13,9,5,7,16,9,13,3,9,9,3,5,3,4,6,4,4,0,1,5,4,4,6,2,2,2,0,0,0,1,0,0,1,1,1,3,1,0,2,0,4,0,1,2,1,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,2,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amreli,24,480,0,0,0,0,0,0,0,3,168,2833,9659,7458,3275,1493,783,457,310,259,177,110,112,78,67,58,42,55,27,49,18,9,23,23,9,17,9,15,9,11,9,14,3,9,11,12,2,3,0,18,4,12,9,5,12,0,1,5,8,3,2,0,4,7,4,3,0,3,5,0,3,3,2,3,5,0,3,3,2,3,0,2,0,2,0,0,1,0,0,4,0,3,0,0,0,3,2,0,0,4,0,2,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,1,4879,54332,6459,56,16,6,13,5,3,2,3,1,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,5,21,133,243,283,415,900,1060,788,462,214,67,65,36,18,27,9,13,10,9,13,1,0,5,0,0,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,1,12,87,267,881,3102,6888,6851,4189,1455,531,220,101,109,61,42,31,14,21,24,12,9,16,6,24,8,16,11,5,5,11,9,4,0,6,2,4,0,3,3,0,1,6,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Osmanabad,27,525,0,0,0,0,0,0,0,0,11,170,1252,3260,3763,2372,1153,679,300,126,89,52,35,49,38,34,21,12,21,13,6,5,7,2,13,3,2,5,5,1,13,2,5,1,5,4,6,1,3,0,7,3,0,0,0,0,2,0,1,6,0,0,1,0,5,0,0,6,0,0,0,0,2,0,1,2,0,1,0,0,1,0,0,1,0,2,0,1,0,2,0,4,0,0,0,0,1,0,0,2,0,0,0
Udhampur,1,19,0,0,0,0,0,0,0,0,0,253,3172,2728,1456,1055,717,460,351,245,175,109,87,49,53,52,41,23,30,25,19,13,20,10,21,20,10,7,10,15,7,17,11,12,6,9,7,12,5,4,3,8,5,7,3,3,4,7,5,3,3,6,4,1,4,6,4,1,0,1,6,4,1,2,2,2,3,2,1,1,2,1,2,1,0,2,1,4,2,1,1,1,2,0,0,1,0,2,0,0,0,1,1
Chandrapur,27,509,0,0,0,0,9,75,114,300,594,1200,2875,8306,8081,2752,1142,540,363,265,242,192,128,138,96,91,84,65,53,65,59,42,38,44,43,33,37,14,15,14,11,18,17,23,13,16,17,15,9,9,9,17,3,8,2,1,8,2,5,3,2,0,6,6,0,0,2,0,8,4,3,2,0,0,4,0,0,7,0,0,0,3,5,6,5,4,10,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0
Mandya,29,573,0,0,0,0,0,0,0,0,1,12,429,1591,1249,847,539,396,216,162,127,96,59,55,49,29,16,8,13,6,1,4,16,5,8,2,8,0,3,5,0,4,1,2,1,4,7,1,1,3,7,0,1,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
South Garo Hills,17,295,0,0,0,0,0,0,0,0,23,670,1680,1296,520,268,132,72,53,14,3,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,52,244,330,348,431,437,391,323,260,194,158,144,104,83,84,75,54,49,63,46,48,42,39,33,34,40,30,32,37,27,31,23,27,31,23,11,20,21,16,16,14,13,20,10,16,13,18,9,9,13,13,12,10,15,6,14,11,11,10,7,9,9,9,9,7,12,9,12,11,9,8,8,9,10,15,7,3,5,6,8,8,10,6,8,3,8,4,6,4
Lunglei,15,286,0,0,0,0,0,0,0,6,136,3186,9981,4347,433,83,30,23,9,9,3,3,1,2,4,4,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,7,33,134,555,2029,4033,4428,2391,669,143,82,36,22,30,10,16,8,15,8,4,8,3,5,11,2,4,2,1,0,2,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,2,0
Chandel,14,280,0,0,0,0,0,0,12,36,166,1404,3978,2029,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,9,811,2995,794,196,82,53,54,33,29,19,9,8,6,12,13,6,5,6,3,2,0,1,3,5,1,4,2,1,0,3,2,3,1,2,3,1,2,1,0,1,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,41,446,1317,1643,941,541,319,255,165,127,84,91,42,34,17,27,21,24,22,11,18,24,24,10,9,11,13,11,6,11,6,5,9,7,5,11,5,5,3,7,4,4,5,4,2,2,4,2,5,1,2,3,2,4,2,6,7,0,2,3,2,2,2,1,1,2,3,2,1,1,2,1,1,1,0,2,0,0,2,1,1,0,0,4,1,2,0,0,1,0,0
Hamirpur,9,168,0,0,0,0,0,0,2,11,30,107,373,1275,1595,952,350,139,69,30,26,9,2,7,14,4,3,1,1,9,1,2,2,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warangal,28,540,0,0,0,0,0,0,0,4,6,53,1113,6393,7023,2566,989,617,534,457,331,274,201,147,112,102,86,47,57,49,42,28,35,28,21,8,20,11,14,16,6,5,7,15,2,0,3,4,5,9,7,3,10,4,0,4,9,1,2,4,4,4,7,4,0,0,0,0,4,3,1,2,4,0,0,0,0,6,0,1,1,0,0,4,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0
Kandhamal,21,390,0,0,0,0,0,0,0,0,2,884,16477,14321,2094,295,110,65,34,13,13,8,7,9,5,2,2,2,5,3,1,0,2,2,0,0,1,0,0,0,0,1,3,4,1,1,1,1,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,1,26,411,935,1456,1542,1077,692,439,282,185,124,94,81,59,51,51,41,35,38,33,28,19,18,13,19,19,19,15,9,8,10,5,8,10,20,9,7,6,10,13,5,4,9,7,5,5,6,2,5,5,5,9,3,5,2,4,3,3,1,1,1,5,1,0,2,4,3,2,4,1,2,1,2,0,1,1,1,1,2,0,1,1,0,1,0,2,1,4,1,0,1
Singrauli,23,463,0,0,0,0,0,1,1,37,155,1313,4417,3787,1766,973,729,467,313,257,132,153,107,87,72,69,66,40,45,37,27,29,25,29,18,21,26,21,21,23,38,26,16,23,12,10,6,11,4,10,9,12,11,8,16,12,9,8,11,10,14,7,14,2,5,10,3,14,5,16,10,14,6,10,10,2,8,2,1,0,7,8,1,2,9,0,6,8,13,9,1,6,2,4,0,1,4,0,2,2,1,0,1
Khordha,21,386,0,0,0,0,0,0,0,0,0,119,1540,1991,1642,986,577,382,255,279,195,196,141,112,135,114,101,77,75,50,43,50,33,37,29,25,22,17,15,6,18,7,11,15,11,9,7,9,5,10,7,3,11,8,3,4,4,3,8,7,3,7,2,2,8,3,10,5,9,6,7,7,11,2,2,2,3,2,1,1,3,2,2,3,4,4,0,2,7,5,1,8,1,3,1,1,1,2,4,3,3,2,2
Kangra,2,24,0,0,0,0,0,0,0,0,2,305,8239,10170,4367,1761,800,369,239,156,132,77,78,57,48,33,29,27,19,18,13,16,15,12,15,9,10,4,6,7,7,4,11,1,5,3,4,0,0,0,2,2,1,1,0,4,1,0,0,2,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,1,22,303,2408,6085,5765,3338,1824,885,470,265,140,100,48,64,54,40,25,26,33,19,28,34,21,20,19,8,11,8,9,4,4,9,2,3,4,4,8,1,7,3,5,3,3,2,0,2,1,2,2,2,1,2,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barwani,23,441,0,0,0,0,0,0,0,0,0,101,1179,1824,3785,3892,544,94,29,11,18,12,9,13,12,5,8,4,2,13,5,6,5,0,2,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Kasaragod,32,588,0,0,0,0,0,0,0,1,6,13,104,197,358,483,546,371,144,68,36,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,13,33,73,99,73,42,56,26,37,21,13,19,15,12,13,5,6,2,12,3,13,3,1,11,4,8,0,4,5,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narsimhapur,23,452,0,0,0,0,5,10,46,108,288,870,2603,4894,4954,3172,1485,647,232,99,65,48,16,17,17,14,10,11,3,5,5,0,5,3,1,5,2,2,10,3,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,0,0,0,0,0,0,0,2,207,2931,8396,6883,4803,3370,2180,1253,625,366,262,236,134,117,98,63,60,56,38,50,34,34,37,41,33,25,26,21,21,24,21,11,5,22,14,13,10,11,12,3,15,5,4,5,6,14,13,3,7,5,15,10,8,10,12,11,15,6,11,10,14,3,10,3,11,5,5,10,9,9,9,3,2,2,2,3,4,7,3,8,2,6,5,2,0,8,4,5,4,7,2,5
Chirang,18,320,0,0,0,0,0,0,0,0,65,1712,2481,917,374,220,116,52,30,38,7,16,13,10,9,9,6,6,9,7,4,1,5,1,2,0,0,6,4,5,1,1,4,0,2,0,3,0,4,3,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,4,0
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,90,1550,7576,4937,878,329,178,109,63,41,40,23,12,12,21,7,5,6,12,7,5,6,2,3,1,1,4,0,0,3,3,3,0,0,4,1,0,3,0,3,1,2,8,1,0,2,3,4,0,2,0,1,1,6,4,2,0,2,0,0,0,1,1,0,4,0,0,4,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,27,144,284,634,643,516,441,291,229,185,132,144,120,107,125,72,79,58,78,64,53,59,37,61,52,43,39,45,42,37,33,29,21,29,17,18,26,25,19,22,18,5,14,18,11,12,11,16,22,12,10,8,5,8,10,6,10,3,5,12,6,8,9,10,7,4,8,1,12,3,7,7,8,3,4,3,5,4,12,6,2,9,8,9,5,1,1,8,3,2
