,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,2648,26551,5322,1276,525,275,133,93,80,63,47,44,39,29,31,28,13,20,15,13,9,8,13,15,14,9,7,13,8,11,5,2,6,2,0,10,9,8,5,3,8,5,2,4,1,5,4,3,1,2,4,1,0,3,5,4,4,3,1,3,3,1,3,2,2,1,0,2,0,1,3,2,0,4,4,2,0,2,1,2,3,1,0,0,2,3,2,2,2,2,1,1,0
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,1387,5428,4465,3238,2318,1525,1119,696,562,388,345,236,191,136,118,79,66,70,54,48,38,36,35,31,25,10,22,18,14,16,17,15,16,15,10,8,12,4,4,7,6,8,10,2,7,2,9,7,11,3,9,8,2,2,5,3,4,5,8,5,4,3,2,3,3,0,2,1,2,3,4,4,0,3,2,3,1,4,1,0,2,3,2,1,3,1,3,0,0,3,2
Ukhrul,14,279,0,0,0,0,0,0,0,0,5,9792,9314,313,113,68,47,26,25,8,7,4,8,4,0,5,3,2,0,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,334,3241,3242,2788,2796,2249,1579,1027,675,477,398,296,237,165,177,134,118,98,84,70,66,66,49,49,55,40,38,34,37,23,22,19,20,17,15,11,23,7,18,9,9,18,9,14,13,16,9,5,4,7,6,8,6,6,8,7,8,8,3,6,5,5,4,3,5,2,7,6,2,3,1,4,1,6,1,4,3,2,9,3,3,4,2,1,3,0,5,2,4,1,3,1,3
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,94,845,1375,1436,1378,1312,1119,885,743,558,458,371,306,254,214,185,154,136,94,91,79,69,83,47,61,44,41,37,30,33,24,22,26,18,16,18,19,16,14,20,10,14,19,17,10,17,15,8,15,12,15,14,10,12,8,10,8,12,8,10,11,13,10,9,12,11,7,18,5,9,6,6,13,4,7,5,7,7,8,6,10,7,6,7,12,9,3,9,6,6,5
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,1,3292,22823,9402,3239,1681,1117,740,492,426,310,270,223,202,156,147,105,99,91,76,52,47,46,46,40,32,30,19,27,21,18,15,16,22,17,16,10,8,6,14,14,10,4,5,10,5,7,8,5,6,5,7,6,6,7,5,5,2,6,10,4,10,2,2,5,4,0,2,4,1,4,4,3,3,6,0,5,2,2,1,1,4,2,2,0,1,3,3,0,3,3,5
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,10,1740,2568,1880,1507,1196,968,804,636,467,411,311,237,196,164,127,92,103,70,57,48,41,38,36,30,24,23,25,15,16,14,3,13,4,9,8,5,10,4,5,6,4,7,3,7,3,3,4,4,7,8,3,3,3,1,5,0,3,4,5,4,3,1,4,4,4,6,2,3,3,0,7,3,5,2,4,1,2,1,1,2,6,2,0,0,0,1,2,1,3,0,4
Giridih,20,349,0,0,0,0,0,0,0,0,0,444,8858,4644,2199,1381,925,627,425,355,276,243,218,158,135,120,93,79,74,55,57,59,46,33,21,19,26,16,16,17,18,14,22,18,12,11,10,11,8,7,5,8,6,6,11,4,4,6,5,7,4,3,3,5,2,5,2,2,2,3,6,2,3,4,2,4,3,3,4,4,4,3,1,1,3,3,5,3,2,2,2,2,0,2,0,2,0,2,0,4,0,2,0
Khunti,20,365,0,0,0,0,0,0,0,0,0,3433,5575,1273,574,269,170,115,83,44,31,30,17,19,8,13,13,8,5,11,9,5,9,5,4,0,4,3,5,5,3,2,1,2,5,3,1,3,3,3,3,0,1,1,0,2,0,0,2,0,1,0,0,1,0,0,1,0,2,1,0,2,0,2,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,63,333,417,371,387,298,270,297,249,261,209,209,195,198,185,160,140,156,132,128,116,124,131,130,123,119,99,95,104,109,90,102,85,78,76,89,82,71,82,72,78,69,78,53,54,73,67,67,58,46,55,47,55,58,50,39,39,45,29,46,35,42,31,36,38,32,34,30,31,29,27,26,19,14,21,25,16,20,23,19,14,17,15,16,23,14,21,15,22
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,3,475,1597,1951,2056,2065,1838,1469,1031,766,495,295,221,148,95,67,71,50,36,38,32,28,19,23,17,19,22,16,12,16,15,16,10,9,13,8,12,8,8,12,5,6,4,7,8,7,2,8,4,6,11,3,1,3,2,1,4,4,6,3,2,3,2,0,3,3,3,1,1,3,4,0,4,1,3,1,1,1,1,3,2,1,1,0,2,1,1,1,0,1,0,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,10,771,2783,3412,2925,2421,1866,1390,1015,746,517,371,304,203,157,116,100,70,70,64,33,29,28,20,22,21,13,17,7,13,12,10,16,6,7,10,7,8,6,3,0,6,3,2,2,4,1,4,1,4,5,2,2,1,3,1,1,3,0,1,2,1,2,2,1,2,2,2,0,3,0,4,3,1,2,1,0,0,4,1,1,3,1,2,2,3,1,2,1,1,1
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,2,132,380,919,1683,1503,1301,1039,833,797,713,589,511,488,451,404,373,310,312,268,237,229,211,209,189,156,149,150,129,116,123,106,88,93,77,75,45,69,58,44,54,50,52,43,45,37,23,38,32,24,37,38,29,24,19,18,20,21,19,23,18,13,15,21,17,18,15,16,9,9,16,7,8,5,7,10,7,4,5,7,5,5,4,6,6,5,3,4,10,2,3,8
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,310,1669,1401,953,725,530,421,365,291,220,191,137,143,103,75,80,54,67,53,39,48,35,40,29,35,28,30,31,39,29,35,22,17,13,21,24,23,15,16,17,13,18,17,18,18,17,6,10,15,9,11,7,13,8,12,11,8,6,8,10,8,11,11,5,9,4,6,9,10,7,7,4,8,5,5,7,7,6,9,4,6,8,1,2,8,5,5,6,5,5,1,5
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,0,2,1217,20010,4465,92,32,31,19,16,11,9,8,4,8,1,3,2,0,2,5,3,2,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,7,5228,4499,1154,461,235,142,95,70,31,34,24,21,17,15,5,11,8,4,5,5,3,6,1,2,1,0,1,0,1,1,3,0,1,0,0,1,2,1,0,1,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,124,941,879,580,435,404,404,414,398,462,461,425,438,396,338,357,309,303,283,280,251,229,199,191,154,154,160,149,117,130,105,78,86,88,73,64,64,54,51,47,52,42,45,42,37,52,34,30,47,35,27,25,34,23,26,18,22,22,17,22,19,23,20,22,28,15,15,24,12,13,11,14,12,12,10,16,10,7,10,10,15,8,14,9,10,10,9,10,7,7,8
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,11,961,2208,2571,2320,2225,1918,1686,1401,1207,931,801,693,547,521,388,341,305,248,202,185,172,139,117,100,93,79,48,63,53,60,39,41,31,27,29,28,25,36,30,20,12,17,14,14,9,11,10,8,16,12,13,5,6,5,10,6,9,11,8,16,11,6,7,7,5,5,4,4,6,2,8,4,6,3,0,4,5,8,2,1,6,3,6,8,4,7,1,2,4,2,3
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,10,641,1963,2059,1503,1176,1018,707,673,598,512,409,353,331,273,248,219,218,163,174,161,145,132,131,85,85,98,102,77,73,57,68,66,58,46,44,46,30,46,38,39,31,42,32,26,29,21,27,27,24,31,21,21,21,23,19,15,23,23,19,12,16,17,10,21,15,16,14,20,12,10,11,14,12,13,12,14,17,13,10,9,4,11,14,9,13,12,4,12,6
Dimapur,13,265,0,0,0,0,0,0,0,0,0,21,1069,790,325,192,123,90,85,57,56,44,30,33,33,23,22,24,26,19,12,12,16,9,11,12,8,14,14,6,7,3,11,4,6,8,4,6,1,9,4,7,5,4,7,5,4,4,6,4,2,3,5,1,3,2,3,4,4,5,4,2,2,7,4,6,4,3,1,0,5,4,3,3,2,6,4,1,2,1,5,4,2,2,3,3,1,2,1,3,5,1,1
Y.s.r.,28,551,0,0,0,0,0,0,0,2,1267,27334,16047,6074,3288,2126,1419,972,678,507,402,327,250,232,179,151,133,106,103,69,73,75,58,57,67,45,49,35,36,38,33,24,29,26,17,27,23,16,31,20,14,18,12,7,16,14,12,7,13,10,5,9,9,13,3,13,7,5,10,6,12,13,11,8,4,5,7,5,2,3,2,3,3,3,4,7,5,6,6,5,3,2,6,2,1,4,5,2,0,3,3,3,2
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,4,321,1000,1213,945,596,401,259,165,93,88,64,46,31,20,28,17,16,10,7,13,10,8,2,5,8,5,6,7,6,2,6,1,3,2,1,3,1,0,1,1,4,0,4,3,1,2,1,0,2,1,1,0,0,3,2,1,1,1,1,2,1,0,2,1,1,3,2,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,0,2,1,0,0,0,1
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,3458,14940,9907,4818,2622,1597,1041,747,587,450,317,240,224,188,157,121,107,100,90,62,57,57,46,57,37,33,37,35,26,25,34,25,27,22,23,17,18,25,16,15,15,15,14,12,15,9,13,11,8,14,5,13,12,11,11,9,8,9,17,8,11,10,5,9,12,9,9,6,4,10,6,8,4,5,5,3,4,11,8,9,6,4,4,6,2,4,3,6,5,9,2,6
North,11,241,0,0,0,0,0,0,0,0,0,34,6244,11554,918,177,98,53,32,29,10,15,18,12,11,8,8,6,6,3,2,6,7,1,7,3,5,4,0,3,7,1,2,4,0,1,1,1,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,3,3733,3673,1502,1358,1263,1039,816,650,508,417,372,323,281,244,236,196,162,136,130,103,113,106,75,76,65,63,59,53,54,29,29,30,27,34,22,24,18,18,18,14,20,17,14,11,21,9,11,7,7,9,9,6,3,4,6,8,2,6,6,3,4,8,0,2,3,2,2,1,0,2,1,1,2,1,2,2,2,2,1,1,1,1,1,3,2,1,2,0,2,0,1,1
Barpeta,18,303,0,0,0,0,0,0,0,0,0,140,2957,1758,1566,1333,803,551,375,239,132,95,76,64,36,27,20,20,20,13,14,11,8,12,7,12,6,6,9,6,3,7,3,1,4,6,0,2,1,1,2,2,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,345,4449,4133,2992,2262,1570,1176,757,492,344,252,179,110,83,68,52,36,43,17,27,12,14,16,13,16,9,8,7,10,10,9,10,6,4,7,9,6,5,3,3,4,3,2,4,1,5,1,2,3,2,0,0,1,2,5,3,5,2,3,2,0,1,4,4,3,0,3,1,0,0,2,1,0,4,0,0,2,0,1,0,0,2,1,1,1,3,1,1,0,1,0,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,0,1630,4006,856,481,394,294,225,187,153,73,67,43,29,26,18,14,12,15,6,5,1,5,4,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,1,581,6959,2185,1007,1227,1609,1634,1578,1374,1041,718,573,442,341,246,223,163,139,132,110,97,90,56,74,67,52,41,50,34,41,20,39,24,27,28,33,16,13,20,23,16,13,19,16,13,14,19,16,19,10,14,9,15,12,8,8,8,14,10,8,9,4,8,7,7,9,7,4,10,5,6,3,6,4,5,1,1,4,3,2,5,4,2,3,2,3,5,4,1,1,5,3,4
Nagpur,27,505,0,0,0,0,0,0,0,0,2,3056,8394,7792,5428,3696,2705,1847,1375,1005,725,539,475,445,331,293,221,220,178,186,175,155,144,104,113,112,106,79,70,63,81,62,67,48,51,54,42,53,49,42,37,37,41,35,36,37,36,25,30,22,29,23,33,21,21,26,24,22,28,17,18,20,16,14,14,26,14,17,12,16,22,7,9,12,19,15,10,16,11,13,23,10,11,12,10,15,13,12,11,13,9,13,10
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,2,1092,2628,1935,1195,688,439,309,191,135,107,87,64,47,36,31,28,13,12,11,8,8,5,2,5,4,2,7,3,1,3,3,3,4,1,2,2,2,3,0,1,1,1,1,0,2,1,0,0,0,1,2,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Haveri,29,564,0,0,0,0,0,0,0,0,2,1705,7052,3854,1910,1092,709,555,451,340,261,233,172,168,147,118,105,86,88,69,65,44,47,34,46,29,29,25,34,17,28,26,15,17,14,12,19,10,7,14,10,8,7,6,12,11,5,6,10,8,2,3,3,6,3,4,8,2,5,5,5,2,2,4,2,5,5,1,6,7,4,2,3,2,1,3,3,1,2,4,0,2,2,0,0,2,1,5,2,2,3,1,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,24,35,25,20,33,33,31,22,27,34,20,26,24,30,21,19,14,22,18,18,19,22,17,10,15,18,19,14,20,13,9,16,13,6,8,12,7,4,8,6,4,8,13,7,9,4,10,10,4,11,4,13,7,5,7,4,5,6,5,5,4,3,3,2,3,9,5,8,2,3,6,8,5,5,4,0,3,3,1,1,3,3,4,3,2,2
Amreli,24,480,0,0,0,0,0,0,0,0,5,1446,6013,8180,6222,3572,2191,1364,946,649,525,442,301,284,210,185,129,126,97,85,86,68,71,31,41,53,35,37,37,25,27,27,27,22,20,20,20,20,19,14,23,18,19,8,15,12,13,14,8,11,7,8,10,10,8,5,5,12,4,9,9,6,5,4,6,4,3,7,3,7,6,2,7,7,3,6,3,0,2,6,5,2,4,4,3,4,4,2,1,1,2,3,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,215,21379,40244,3824,55,16,6,5,4,4,3,6,5,3,1,1,1,2,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,2,274,4546,2431,1578,1120,810,578,435,316,225,166,146,108,86,58,53,46,37,41,43,31,26,22,16,17,11,16,17,8,11,8,10,14,8,10,10,3,8,3,6,5,6,3,5,4,6,6,2,7,1,1,2,5,5,0,2,2,4,3,3,4,1,0,3,4,0,3,1,2,2,2,2,0,1,0,1,0,1,2,2,1,0,1,1,3,2,1,0,1,0,1,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,345,10677,7539,4703,3193,2297,1691,1241,958,777,649,486,410,371,326,284,219,196,168,148,141,117,107,86,72,87,64,62,56,62,40,50,25,34,48,34,37,26,25,19,23,20,15,18,13,10,11,14,15,17,8,14,11,11,6,3,9,6,9,11,9,10,4,9,3,7,11,6,1,2,4,6,3,2,6,5,6,7,4,3,3,2,6,4,3,3,3,2,2,2,1,3
Osmanabad,27,525,0,0,0,0,0,0,0,0,2,5475,13917,5153,2288,1341,898,558,396,298,250,194,148,114,98,78,62,63,41,40,53,44,27,37,33,17,37,11,21,18,19,13,15,14,8,16,14,12,14,12,12,12,10,6,5,4,4,3,7,4,2,7,2,6,3,4,3,4,4,4,3,2,3,7,1,2,3,2,2,4,2,1,2,2,1,1,3,2,1,1,1,2,2,1,0,0,1,2,0,2,1,0,1
Udhampur,1,19,0,0,0,0,0,0,0,1,1,2,50,2333,2516,1274,844,625,489,473,392,323,288,241,205,190,129,108,84,59,56,43,50,32,33,32,26,22,26,22,13,20,16,18,10,10,19,10,9,6,9,7,8,8,9,4,6,4,6,5,3,2,3,6,6,6,7,3,4,2,5,3,3,5,4,6,10,5,5,2,3,4,2,2,2,3,1,2,4,1,2,2,2,2,2,6,3,1,2,2,4,3,1
Chandrapur,27,509,0,0,0,0,0,0,0,0,62,14182,14240,5788,3691,2379,1552,1098,784,561,448,393,284,225,197,156,122,131,127,109,87,92,70,67,60,43,46,51,35,40,38,37,27,34,33,35,33,20,28,29,31,19,14,19,27,22,11,12,14,19,16,15,16,8,16,14,12,7,12,13,7,6,17,9,8,13,4,8,8,13,9,10,5,9,9,10,8,3,13,6,6,9,11,5,9,7,4,3,13,11,5,4,6
Mandya,29,573,0,0,0,0,0,0,0,0,0,601,2898,3536,3144,2279,1611,1162,905,666,531,367,343,262,226,172,159,134,113,108,73,76,63,58,55,63,34,33,31,26,33,21,25,25,14,22,20,12,18,7,9,15,10,13,5,5,9,10,2,5,4,8,8,9,8,9,8,4,6,3,7,6,1,5,4,4,3,6,4,3,6,6,2,2,2,1,3,3,1,7,2,4,2,10,2,3,2,3,2,3,2,1,2
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,1251,4531,1024,529,334,215,124,98,60,65,54,35,32,32,25,17,12,11,9,13,9,5,6,6,9,1,1,3,1,2,4,1,0,1,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,91,186,141,239,348,296,287,275,242,176,195,164,132,131,116,77,99,72,87,64,46,48,49,43,46,39,39,34,35,34,29,35,29,38,15,21,21,28,16,23,22,17,15,21,18,16,10,16,13,12,15,12,19,9,12,10,9,12,8,8,11,7,12,11,6,10,12,10,10,2,7,3,9,5,8,6,6,7,11,3,6,8,6,9,4,4,6,3,2
Lunglei,15,286,0,0,0,0,0,0,0,3,254,13807,4729,391,161,95,41,50,29,23,19,13,9,11,7,6,8,1,7,5,3,5,4,3,2,2,5,2,5,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,682,11152,5328,1907,918,514,341,241,209,138,117,83,85,61,47,43,35,32,33,23,23,14,14,25,9,6,11,4,6,6,9,10,4,4,4,2,1,3,3,2,6,3,3,1,2,2,2,1,2,2,1,4,2,1,5,4,2,1,1,1,1,0,0,3,0,1,2,0,1,1,1,0,2,2,0,2,2,2,0,0,0,1,1,0,1,0,0,2,1,1,0,1
Chandel,14,280,0,0,0,0,0,1,0,4,52,8878,4210,334,166,98,68,39,35,27,22,12,11,9,3,9,2,6,4,4,5,4,2,1,1,2,4,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,37,1204,3131,701,56,24,11,7,4,1,4,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,2,255,673,1000,877,660,553,427,300,223,205,122,111,105,79,72,50,43,33,33,37,31,28,24,30,9,17,18,17,14,16,12,11,11,7,10,8,7,12,15,10,8,3,7,8,7,5,3,8,3,3,3,5,3,1,2,8,1,2,7,2,2,4,3,3,4,2,1,1,2,3,4,5,2,5,4,1,4,3,3,1,6,4,4,4,3,1,4,4,3,0
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,45,5141,5923,2874,1355,835,502,338,266,203,190,141,121,102,92,57,61,45,59,63,40,39,30,31,25,26,17,13,15,19,16,13,10,12,8,13,8,6,5,11,2,6,5,4,2,2,8,6,4,3,2,5,5,7,5,2,2,3,2,4,0,4,2,3,1,1,5,1,1,2,4,3,4,3,5,0,3,1,2,2,0,2,1,1,1,1,2,0,1,2,4,1
Warangal,28,540,0,0,0,0,0,0,0,0,939,13486,12796,8275,4323,2784,1985,1521,1122,921,711,623,499,450,327,328,260,225,230,190,167,128,131,116,92,85,91,74,57,53,42,51,47,44,39,42,37,37,23,21,26,21,21,16,23,17,25,11,17,16,19,12,6,14,11,9,8,4,15,9,11,6,5,8,6,5,11,4,7,8,4,5,7,5,3,3,4,4,8,7,5,10,3,6,5,3,2,3,10,6,7,5,2
Kandhamal,21,390,0,0,0,0,0,0,0,0,319,24367,7306,1284,497,241,115,63,52,34,21,18,10,8,8,5,4,15,2,10,1,2,4,3,3,2,2,1,0,1,3,0,0,2,0,4,2,2,0,1,1,1,0,1,2,0,2,0,3,0,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,2,355,381,471,658,642,570,446,448,386,340,275,264,266,214,195,155,151,130,126,105,81,97,81,74,69,71,52,49,41,41,42,29,25,32,35,24,22,22,22,16,19,24,13,16,8,14,10,11,10,12,14,9,10,8,10,11,6,9,7,3,2,3,6,8,5,5,5,5,4,3,3,3,4,3,3,3,7,5,3,5,4,3,3,5,1,2,2,4,4,5
Singrauli,23,463,0,0,0,0,0,0,0,0,0,2602,10921,3225,1732,1285,842,592,508,364,308,268,219,168,160,124,134,99,90,74,72,60,37,55,44,44,40,42,31,48,24,25,30,22,21,20,21,14,28,21,13,22,19,17,20,21,14,13,11,23,9,16,15,20,6,10,11,9,4,9,12,7,6,6,8,7,4,9,8,5,9,9,9,8,7,9,9,5,8,8,6,6,8,10,6,3,6,3,6,6,4,10,4
Khordha,21,386,0,0,0,0,0,0,0,0,2,846,1339,1359,1147,810,642,539,480,451,373,311,281,247,226,193,159,152,127,142,96,86,89,82,63,57,61,59,50,49,42,34,32,24,33,32,32,26,27,22,21,21,16,24,15,17,18,13,19,18,6,21,14,9,13,15,15,16,5,10,6,9,10,9,10,11,7,3,4,1,3,5,7,1,5,4,4,3,5,4,2,6,10,6,5,1,4,5,3,1,9,5,3
Kangra,2,24,0,0,0,0,0,0,0,1,1,11,522,8892,7791,3193,1912,1195,771,550,385,303,238,165,148,111,73,75,64,58,50,39,46,25,31,32,23,21,22,22,19,12,15,16,13,16,10,6,10,10,8,9,2,9,5,10,5,8,7,5,2,4,3,6,4,5,2,5,0,5,3,2,2,3,2,3,2,3,0,1,3,3,5,4,0,1,2,0,3,0,0,3,1,0,0,1,0,0,0,0,0,2,0
Katni,23,450,0,0,0,0,0,0,0,0,0,739,5002,3949,3260,2353,1728,1162,764,598,407,343,251,189,157,135,109,93,75,58,57,40,36,43,33,22,38,22,31,20,15,21,19,14,14,10,16,17,5,11,13,8,4,5,9,6,6,6,10,3,6,8,4,6,5,5,4,6,8,3,9,7,5,1,3,5,3,4,2,6,0,2,4,3,5,7,3,3,1,4,2,0,4,4,3,1,0,2,5,2,2,2,1
Barwani,23,441,0,0,0,0,0,0,0,0,13,3466,7515,5389,2871,1504,754,445,353,226,160,127,95,72,59,55,47,34,31,21,26,19,19,11,8,11,6,8,7,6,8,8,10,3,10,4,8,8,4,6,7,2,3,4,1,4,1,3,4,3,2,2,2,3,3,0,1,0,0,2,1,1,0,0,1,1,2,0,2,0,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,80,3111,2500,1070,526,294,158,87,50,42,30,19,17,15,11,6,11,5,4,4,8,5,3,2,3,0,2,6,5,3,1,2,2,3,0,1,0,4,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,554,1785,1685,1496,1096,826,635,488,366,261,211,140,121,72,77,48,50,43,33,28,28,17,14,16,10,12,14,6,12,10,6,9,6,6,2,6,9,5,3,8,1,4,14,5,2,3,5,3,3,4,3,3,3,4,2,3,3,1,3,4,2,3,4,2,1,3,2,0,1,0,2,1,5,1,2,1,0,3,1,1,5,0,1,0,2,2,2,1,3,0,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,1616,3408,1973,2410,2397,2011,1761,1280,936,847,600,505,376,291,274,211,165,132,131,109,83,80,71,85,53,45,37,29,32,37,20,27,29,30,11,18,10,15,16,13,18,17,7,9,13,9,6,4,8,3,4,3,6,9,7,5,3,3,6,6,6,2,7,0,5,5,1,0,3,1,2,6,6,2,1,1,3,3,2,2,6,1,0,2,0,1,5,0,3,2,0,3
Durg,22,409,0,0,0,0,0,0,0,0,3,2327,4252,4096,4427,3692,2650,2029,1591,1386,1078,973,799,661,607,516,468,419,395,337,287,298,245,223,184,178,165,139,120,109,109,122,98,99,71,76,68,69,64,53,55,51,39,42,42,32,36,41,29,18,24,20,29,23,28,21,16,18,24,15,14,18,16,20,15,12,12,16,6,16,10,14,6,9,6,10,12,11,10,4,9,7,8,7,4,12,7,8,10,6,8,6,6
Chirang,18,320,0,0,0,0,0,0,0,0,0,164,3131,962,789,603,446,313,227,180,139,111,84,69,68,38,39,28,36,28,24,17,19,15,19,8,10,7,10,9,5,8,5,8,3,6,5,8,7,8,7,6,1,3,3,4,6,4,4,2,1,1,3,1,3,3,0,3,1,1,4,1,0,0,1,1,4,1,2,1,3,1,0,0,2,1,1,0,0,0,0,2,1,1,1,1,0,0,0,1,0,1,0
