,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,0,564,26944,7306,1124,455,229,150,125,74,82,46,47,27,26,25,24,18,27,20,17,8,13,16,11,8,12,5,7,5,7,8,5,6,7,2,2,7,4,0,4,4,3,2,7,2,8,2,1,3,2,5,5,2,3,4,5,2,3,3,3,4,0,1,3,2,1,0,3,2,3,0,1,1,2,1,0,0,3,1,1,0,2,3,3,1,0,1,2,0,2,0,2
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,970,5720,4875,3302,2259,1405,997,728,549,381,275,206,187,152,127,107,71,62,58,38,31,31,25,30,28,19,25,11,15,17,14,13,7,11,15,13,9,12,13,6,9,7,5,7,6,7,3,5,5,5,3,4,4,5,4,2,4,5,6,5,2,3,2,6,3,4,6,1,1,4,5,1,3,4,5,1,4,1,4,2,1,0,2,2,3,0,2,3,3,5,1
Ukhrul,14,279,0,0,0,0,0,0,0,0,0,8052,11093,244,113,64,38,35,19,19,9,3,10,8,8,2,2,5,1,1,1,0,1,2,3,1,1,0,0,5,3,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,4,1710,3942,3818,3267,2273,1618,1055,741,464,356,260,209,154,139,130,69,80,69,47,59,50,45,47,30,37,28,28,25,18,19,21,12,15,20,13,11,10,11,7,5,5,12,16,9,8,13,5,7,3,8,2,6,1,6,2,4,4,5,2,3,5,6,3,2,3,4,6,5,3,4,2,4,3,2,1,3,6,0,1,1,2,4,3,4,3,3,1,1,0,3,4
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,2,206,833,1017,1127,1186,1140,1095,924,769,675,486,422,368,328,275,225,176,184,134,132,116,99,87,87,60,65,50,55,45,39,34,33,32,32,27,20,25,16,18,18,15,11,16,14,15,19,13,15,15,9,12,13,15,8,11,6,6,8,8,15,9,4,11,15,12,7,5,7,6,5,5,9,5,11,7,9,7,4,10,8,4,14,8,2,6,13,11,6,9,6
Hanumangarh,8,100,0,0,0,0,0,0,0,0,3,54,3050,20743,10900,3476,1786,1117,778,533,442,339,292,210,194,196,141,130,98,117,87,87,70,60,62,55,45,40,20,19,24,19,20,29,21,18,17,21,17,15,13,14,9,13,10,11,8,9,5,3,12,9,9,7,4,9,6,6,6,3,2,3,3,5,4,4,4,4,5,3,1,7,2,3,2,1,1,1,0,1,5,2,3,2,7,3,5,1,3,1,2,0,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,1333,3496,2599,1758,1264,929,630,420,344,244,165,128,95,99,61,64,37,46,27,30,28,25,16,14,7,16,11,16,10,12,2,4,8,9,7,3,4,6,2,4,3,1,3,2,3,5,7,10,4,3,4,2,1,4,0,6,4,3,2,3,2,2,2,4,3,2,5,3,1,1,3,5,3,4,3,3,1,1,1,1,6,3,2,2,1,2,4,2,2,3,3
Giridih,20,349,0,0,0,0,0,0,0,0,0,483,8328,5513,2500,1490,936,644,410,309,219,171,138,109,88,61,61,41,27,30,29,28,24,25,14,13,13,18,15,8,7,10,16,13,8,6,9,14,6,10,5,5,3,2,8,4,6,4,4,6,5,4,4,3,2,3,4,2,1,1,6,2,3,1,3,3,3,5,6,1,4,2,2,3,2,3,2,0,2,2,2,3,2,1,0,3,0,0,1,2,2,2,5
Khunti,20,365,0,0,0,0,0,0,0,0,0,172,6830,2742,892,412,226,155,66,45,41,37,23,13,16,16,6,12,8,9,2,5,6,5,6,4,5,2,3,1,0,3,2,3,1,2,1,2,2,1,2,1,1,2,0,0,1,0,2,0,0,1,3,0,2,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,1,96,478,535,445,408,361,338,306,277,239,255,232,209,187,183,163,171,153,152,133,137,133,133,122,112,121,110,104,118,79,91,86,87,81,86,86,78,81,73,68,49,59,47,57,51,61,57,49,37,47,40,41,29,45,39,37,40,25,30,26,31,29,34,15,15,17,21,20,15,20,14,28,15,11,12,17,20,14,17,16,11,12,13,14,13,11,13,18,11,9
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,1,443,2404,2816,2636,2098,1589,1028,614,373,256,182,106,77,67,58,51,52,27,29,29,14,21,20,18,17,13,13,11,9,18,13,6,12,5,4,6,5,8,5,6,3,7,8,4,5,7,3,5,6,3,1,0,2,1,2,0,1,1,0,2,1,0,2,0,4,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,106,1234,2574,2969,2776,2344,1765,1398,1044,716,568,413,302,244,188,177,132,87,76,65,53,34,44,42,39,19,24,18,17,17,9,14,13,11,9,5,4,4,0,4,11,10,7,4,5,3,4,6,2,8,3,4,1,2,4,9,3,2,0,0,3,3,1,3,3,2,2,2,1,2,2,2,1,3,2,2,2,1,1,0,2,0,0,3,4,0,2,2,1,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,1,124,553,1606,1901,1626,1459,1181,927,792,713,598,505,475,431,374,281,277,229,206,193,162,179,131,115,113,114,81,88,64,85,60,67,50,43,44,51,33,29,42,30,24,20,30,19,28,21,26,21,19,14,12,15,21,12,14,15,14,12,9,5,12,10,7,9,9,6,2,7,7,6,6,10,6,3,12,4,5,6,4,5,6,3,3,1,3,4,0,3,3,5
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,598,1687,1427,860,643,551,411,302,255,212,165,146,119,107,75,79,71,62,66,44,44,44,43,39,44,31,22,30,29,42,25,30,31,23,19,20,19,21,20,15,12,11,14,13,18,17,18,14,14,17,11,13,5,6,7,8,8,15,10,11,10,9,8,13,7,7,6,4,9,7,5,5,5,4,3,7,6,7,9,4,7,0,4,2,2,5,6,7,5,3,8
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,0,25,12672,12814,253,61,30,17,13,13,6,11,5,3,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,227,6760,3357,876,336,185,105,65,44,32,29,17,8,13,5,6,9,7,3,1,1,0,3,3,0,0,0,2,1,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,1,285,855,836,637,482,463,465,478,505,499,494,500,490,424,371,361,324,273,266,224,230,169,172,174,146,130,101,92,110,86,103,84,70,61,61,72,52,52,38,51,40,48,41,40,33,32,24,25,25,19,22,19,28,18,15,22,20,21,22,18,19,16,13,12,21,18,12,14,14,10,10,14,10,8,7,13,11,9,14,9,10,14,15,5,9,10,7,6,8,8,3
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,7,577,2401,2963,2729,2264,1870,1594,1365,1072,898,736,635,537,461,413,335,280,238,211,182,126,130,110,95,78,80,74,66,58,44,30,36,32,26,29,22,28,23,31,23,17,17,17,17,14,10,8,19,10,13,13,9,7,10,10,8,7,8,5,4,4,9,4,7,6,6,4,5,5,2,6,4,3,5,6,4,7,0,3,7,2,2,1,6,4,2,3,7,5,2,2
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,14,813,2152,2006,1548,1188,943,783,620,578,492,384,343,295,264,230,199,183,155,159,133,128,124,115,104,95,91,75,61,70,71,59,62,52,51,39,42,37,34,50,37,37,44,29,36,31,25,29,29,25,20,23,14,31,27,20,18,22,19,22,16,14,17,22,8,12,19,9,15,12,10,9,14,9,8,9,9,10,11,10,9,13,12,8,10,12,7,11,14,7
Dimapur,13,265,0,0,0,0,0,0,0,0,0,27,709,726,416,269,225,171,121,103,71,58,36,36,26,22,25,23,15,17,11,15,24,8,12,9,16,15,5,4,7,2,7,8,2,9,8,4,8,5,6,8,8,3,5,6,3,3,4,5,5,7,5,5,7,5,9,5,3,3,7,5,4,7,3,2,3,6,1,3,2,1,4,6,3,9,4,3,7,0,4,9,1,1,6,3,5,6,5,1,2,4,3
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,141,17130,22038,8675,4552,2568,1753,1173,838,622,445,379,304,237,180,166,185,132,124,86,88,84,63,48,61,45,31,48,40,40,21,44,34,20,21,18,22,20,21,14,9,19,12,8,15,10,10,15,13,9,4,6,9,4,5,8,8,5,10,7,7,6,7,10,12,3,6,6,5,4,6,5,3,9,3,2,3,9,7,4,4,2,3,2,3,1,0,0,3,1,1,2
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,58,673,1141,993,735,493,355,223,184,105,73,42,46,35,28,37,21,16,15,19,7,10,10,10,7,5,11,5,3,4,2,8,1,3,0,4,3,1,1,2,4,2,3,3,5,2,3,0,1,5,0,3,1,0,1,0,1,1,3,7,1,2,2,1,1,2,0,2,1,0,2,1,1,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,0,4166,14886,9297,4702,2631,1621,1069,700,543,417,339,274,235,189,180,142,96,100,87,82,82,67,52,47,41,41,28,42,33,30,41,21,24,20,31,14,21,14,23,25,14,19,7,5,14,9,25,9,8,11,8,13,14,8,7,4,13,6,11,6,10,11,9,9,13,10,6,3,6,6,10,3,5,7,6,6,7,6,5,7,4,6,2,7,8,5,5,3,5,2,6
North,11,241,0,0,0,0,0,0,0,2,6,458,13311,4751,316,143,73,52,47,29,13,13,6,13,6,6,6,4,2,6,2,5,4,5,3,3,5,1,2,0,1,3,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,35,4721,3157,1683,1666,1367,1099,809,575,521,406,351,285,228,204,164,128,100,86,76,75,68,56,57,37,35,34,37,19,15,24,17,14,14,7,13,17,10,8,12,4,6,3,2,6,2,6,2,4,4,5,3,4,3,2,2,2,3,3,2,1,1,5,0,0,1,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0
Barpeta,18,303,0,0,0,0,0,0,0,0,0,99,2820,2722,1632,1131,647,376,245,159,104,65,62,35,37,21,20,19,13,13,18,13,13,7,10,5,4,6,4,3,6,5,3,3,2,2,2,5,1,5,1,1,2,0,3,0,2,0,1,0,0,1,0,0,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,758,4498,3544,2648,1999,1569,1141,868,609,435,358,255,171,139,106,67,61,46,38,29,35,22,17,23,13,13,10,7,9,6,7,10,9,8,4,8,4,7,4,6,5,6,6,2,3,4,4,1,4,4,2,2,1,0,2,2,0,2,2,3,3,0,1,1,1,3,0,3,0,1,1,0,2,0,2,1,4,0,3,1,1,0,2,2,3,0,0,1,1,1,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,2,143,2680,2886,707,371,331,282,221,179,123,105,92,54,55,47,35,31,25,18,14,18,9,16,3,8,13,8,4,2,6,3,4,0,3,2,1,3,4,0,2,2,2,1,3,2,0,1,2,1,0,0,0,2,1,0,0,1,0,2,1,0,2,1,0,0,1,0,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,0,8,4636,5106,1102,1246,1763,1946,1708,1325,909,668,498,408,312,240,168,156,112,102,80,57,68,61,57,56,45,35,44,26,44,39,21,19,33,20,18,26,20,24,9,13,14,19,18,9,10,10,18,17,11,11,11,9,11,13,8,2,15,2,9,7,8,8,8,5,7,3,2,2,6,6,4,2,1,5,5,4,3,3,6,3,3,3,5,2,2,1,4,1,3,0,2
Nagpur,27,505,0,0,0,0,0,0,0,0,0,2,2275,8509,7977,5432,3575,2431,1730,1249,941,728,614,493,457,375,336,314,271,230,213,209,186,194,156,139,142,111,130,119,109,84,97,92,88,87,75,65,78,68,59,53,66,64,49,62,38,47,39,60,52,30,25,29,27,29,24,40,35,35,17,29,23,32,26,17,11,25,17,23,19,21,14,19,13,17,18,7,8,12,14,12,11,7,9,12,11,12,12,7,9,4,16
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,581,2988,1994,1065,667,486,318,236,157,137,86,83,63,52,31,30,25,18,17,9,13,11,15,9,3,2,4,1,2,3,3,5,3,1,4,0,2,1,1,2,0,2,1,0,1,2,0,1,4,1,0,0,1,0,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,0,0,401,5973,5623,2723,1416,888,563,403,320,244,172,148,122,93,104,72,72,56,47,51,20,27,30,24,20,14,20,13,11,11,11,10,12,4,9,14,6,6,9,9,3,7,5,6,0,6,6,3,8,4,4,6,1,1,2,5,1,3,6,2,2,2,4,4,2,3,1,0,1,4,2,1,4,1,2,1,1,1,1,3,2,1,2,0,0,2,1,2,2,1,5
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,21,20,29,29,33,24,19,27,29,21,33,26,30,28,25,26,29,24,24,22,18,26,21,13,22,21,14,19,12,10,17,11,5,13,5,10,12,6,9,8,7,10,8,8,9,7,3,6,4,11,5,8,5,5,8,11,7,5,6,5,2,4,6,2,3,5,2,5,4,2,4,3,5,3,3,4,4,1,5,3,5,7,2,4
Amreli,24,480,0,0,0,0,0,0,0,0,0,1,1940,9440,7591,4221,2526,1587,1142,881,678,518,418,368,308,262,215,177,156,126,133,94,72,79,83,64,62,51,47,46,35,31,34,32,33,26,28,20,23,16,12,11,14,15,17,22,19,8,19,23,9,14,9,7,7,12,10,5,6,12,5,10,5,7,6,4,4,10,4,7,6,8,1,5,8,4,4,2,5,4,7,4,3,2,8,6,8,4,5,1,4,1,3
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,3,941,44305,20405,68,17,6,1,4,3,2,3,4,1,0,1,0,1,0,2,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,1,22,501,4681,2156,1422,1104,764,636,508,290,236,190,130,132,79,67,43,29,42,42,34,22,32,20,14,17,16,11,13,10,15,8,13,9,6,7,13,10,9,2,8,4,2,8,4,6,5,2,2,3,2,6,3,6,5,2,2,3,1,4,2,5,3,2,1,0,3,2,3,0,0,1,0,0,1,0,0,2,1,1,1,0,2,0,2,2,0,1,1,0,1,0,1
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,61,10291,13272,5274,2694,1649,1023,693,517,405,365,259,195,184,156,127,98,83,70,56,63,49,49,41,39,32,30,31,38,16,23,24,26,19,9,17,8,8,19,10,8,15,8,8,11,7,9,8,6,14,4,5,4,7,4,2,3,5,1,1,2,5,4,9,2,2,3,3,2,3,2,6,2,2,3,0,3,4,4,7,3,2,5,4,3,3,2,1,5,2,0,2
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,0,1373,14436,7277,2883,1680,989,715,448,349,290,260,158,147,114,102,84,63,64,55,47,31,40,26,25,25,28,21,19,19,13,18,18,11,9,11,12,13,9,4,8,13,5,5,2,6,5,6,5,7,4,1,0,3,2,2,7,7,4,5,0,4,1,2,2,1,5,2,2,1,0,3,3,0,1,0,1,2,1,2,2,1,0,2,0,1,1,1,1,1,0,1
Udhampur,1,19,0,0,0,0,0,0,0,0,0,3,1585,3975,1374,801,595,489,412,309,283,210,157,111,83,86,57,46,55,37,34,27,22,24,18,16,19,19,10,14,16,24,17,10,13,8,8,6,7,1,7,4,6,6,6,6,8,3,6,3,3,6,7,4,5,3,4,4,4,6,1,3,3,3,3,3,3,4,4,3,3,6,4,4,2,4,5,3,2,2,1,0,4,4,0,4,2,0,3,1,2,2,0
Chandrapur,27,509,0,0,0,0,0,0,0,0,0,41,8875,17177,7187,3689,2244,1666,1163,933,661,561,421,368,292,293,237,196,171,119,148,109,102,88,79,79,58,63,50,58,44,51,46,42,38,33,33,32,26,19,24,19,21,23,20,20,15,23,17,18,24,19,13,10,18,21,9,13,16,11,10,5,13,9,15,12,9,11,5,6,7,7,13,12,8,11,5,6,7,7,6,8,9,6,4,7,3,8,5,9,7,4,4
Mandya,29,573,0,0,0,0,0,0,0,0,0,10,1063,4642,4106,3023,2060,1342,899,605,462,360,224,193,145,103,96,94,80,63,53,54,44,41,20,29,25,17,23,20,25,24,24,12,11,17,18,22,13,12,12,7,8,6,6,7,6,9,10,7,8,4,5,3,3,2,3,4,3,4,5,2,3,5,3,1,1,4,3,2,1,1,3,2,1,0,3,1,1,2,3,2,3,1,2,1,3,0,2,1,0,3,1
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,552,5143,1260,514,291,208,139,86,87,54,43,27,20,22,10,7,9,5,4,7,2,9,5,1,3,4,3,2,2,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,101,214,192,296,374,363,321,275,230,179,175,149,144,117,96,92,85,70,59,63,39,62,40,30,36,28,34,20,39,29,26,25,24,26,12,17,20,15,21,19,18,14,17,20,14,12,20,7,17,10,17,10,12,9,9,10,7,7,16,9,9,9,6,10,9,8,3,3,9,8,6,8,5,13,7,6,9,9,9,10,5,5,9,6,1,6,3,5,1
Lunglei,15,286,0,0,0,0,0,0,0,0,1,7556,11201,437,171,99,58,34,23,21,18,9,18,5,9,6,5,6,7,7,4,0,2,3,0,1,1,0,2,1,2,1,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,29,3768,8764,3465,1560,977,714,542,421,324,222,209,167,114,97,112,78,71,47,51,47,37,39,31,21,18,28,20,14,10,14,12,12,8,12,10,9,9,2,3,6,9,5,6,11,4,6,3,2,2,3,5,4,3,0,0,2,0,3,4,1,2,2,1,0,2,3,3,2,0,0,1,2,1,1,2,0,2,0,1,2,0,3,1,0,2,1,1,4,0,0,0
Chandel,14,280,0,0,0,0,0,0,0,0,1,4785,8526,325,146,60,53,31,21,11,13,9,13,9,8,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,171,3894,1009,54,21,18,4,4,0,6,3,1,0,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,20,376,934,1036,823,599,496,323,248,221,163,121,121,94,71,68,50,48,36,34,34,22,13,19,15,16,18,14,15,12,9,9,17,11,10,8,8,8,11,9,6,7,5,9,5,9,5,6,6,5,5,4,4,6,5,5,3,4,5,5,5,1,6,3,4,5,2,3,4,4,2,3,2,1,1,4,0,0,2,6,2,2,2,0,3,2,2,1,2,1,2
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,2,2084,7324,3950,1646,944,558,404,321,236,169,129,104,90,74,92,72,60,41,47,31,29,42,23,41,28,17,25,15,19,14,17,10,8,11,9,16,9,11,6,9,9,6,10,11,7,0,4,4,6,4,5,2,2,6,4,9,4,4,2,1,1,4,2,0,6,0,3,6,1,6,2,3,3,2,1,2,1,1,2,4,3,2,2,3,0,2,0,0,2,3,1
Warangal,28,540,0,0,0,0,0,0,0,0,0,121,9659,12091,9992,5764,3555,2421,1802,1370,1038,902,736,573,472,376,340,252,284,201,225,175,129,140,115,93,88,62,74,58,57,53,49,49,41,35,22,22,33,25,26,25,14,16,19,20,14,10,12,12,5,8,14,10,6,19,11,6,6,6,9,1,2,9,10,8,2,9,7,9,3,6,10,7,7,3,4,4,1,6,7,9,3,1,8,1,3,3,5,3,6,0,2
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,1315,24869,6041,1191,438,205,108,48,41,24,26,21,15,8,5,7,7,6,6,9,4,2,3,4,0,3,3,2,1,0,2,0,2,1,2,3,0,0,0,3,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,9,368,503,902,863,717,543,507,443,406,304,250,239,194,142,151,110,87,83,95,77,61,44,58,51,40,47,37,33,21,19,27,25,21,17,24,23,14,15,10,12,9,16,7,13,13,17,9,9,6,8,13,7,5,5,4,7,7,7,9,7,7,3,5,4,2,6,6,5,5,4,7,1,5,3,6,7,3,2,4,1,2,4,4,0,3,4,2,1,3,3
Singrauli,23,463,0,0,0,0,0,0,0,0,0,39,9187,7146,2033,1162,847,656,527,435,343,317,226,211,173,139,104,86,90,83,54,60,60,30,40,55,32,42,27,32,29,29,26,25,33,24,18,15,14,13,15,13,12,15,14,13,11,11,14,16,18,22,13,14,8,13,15,6,14,7,11,12,8,15,5,9,10,2,7,9,5,8,8,7,3,2,7,8,5,9,6,6,8,3,5,5,7,3,8,4,6,6,4
Khordha,21,386,0,0,0,0,0,0,0,0,0,57,1174,1088,1358,1212,851,606,518,418,378,314,267,264,245,233,180,170,127,125,119,114,84,97,70,60,72,56,67,53,37,33,52,53,38,39,26,35,39,20,28,20,27,19,23,32,17,24,21,19,20,17,21,13,18,16,14,12,14,7,11,13,9,9,19,9,12,8,6,10,8,5,5,10,5,6,9,12,9,7,3,7,7,3,6,2,7,2,4,3,3,7,2
Kangra,2,24,0,0,0,0,0,0,0,0,0,13,3333,12252,4819,2178,1230,718,479,339,246,153,141,106,74,70,58,44,37,37,33,41,26,22,17,18,6,12,13,18,10,15,12,13,20,10,7,7,6,9,5,5,6,6,10,5,9,3,2,6,1,2,3,6,6,1,6,2,4,3,3,2,1,2,3,2,1,6,4,1,0,4,1,1,2,2,2,0,1,0,2,1,1,2,2,0,2,2,0,1,0,0,3
Katni,23,450,0,0,0,0,0,0,0,0,0,1,1849,4996,3627,2691,1941,1557,1231,836,646,469,352,249,220,177,133,119,86,91,60,57,52,42,36,36,42,38,27,25,28,13,20,13,20,10,12,13,7,18,13,5,8,11,4,9,9,4,5,8,2,2,7,3,8,2,7,5,5,9,5,5,5,7,9,4,8,2,2,6,1,7,3,2,1,3,2,3,5,4,4,1,2,4,2,2,2,6,3,1,3,2,2
Barwani,23,441,0,0,0,0,0,0,0,0,0,20,8756,8746,2765,1123,615,349,206,171,115,112,77,37,40,37,28,21,21,16,21,10,11,13,20,12,9,12,5,9,6,5,8,6,9,3,7,6,6,5,4,1,4,2,3,2,1,0,2,2,4,2,3,1,2,0,4,2,2,1,0,0,0,1,1,1,3,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,2,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,3,808,3782,1793,769,380,182,111,48,34,23,29,17,16,9,7,11,7,11,3,5,4,5,5,2,7,3,1,7,0,1,2,2,0,1,1,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,87,1141,1838,1730,1363,1074,771,547,439,307,198,171,119,97,55,45,33,39,18,19,22,15,10,9,11,11,13,1,17,14,8,7,5,6,6,4,5,4,0,3,2,5,1,3,4,3,1,8,4,3,2,0,2,0,4,0,2,4,1,4,1,2,2,5,0,1,2,1,1,2,0,0,1,4,0,2,3,2,0,0,0,1,1,0,1,2,0,1,0,1,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,24,3435,5556,4179,2930,1817,1181,776,524,365,270,211,171,122,118,73,61,55,42,43,36,31,38,27,13,25,21,13,13,15,13,6,5,11,16,7,7,6,6,6,5,5,6,9,4,3,9,3,6,9,4,4,4,4,3,4,4,4,1,1,3,1,1,2,1,1,3,0,0,6,1,1,0,0,0,2,2,3,3,4,1,1,1,2,3,3,2,3,0,1,0,1
Durg,22,409,0,0,0,0,0,0,0,0,0,3,2319,4587,4604,4869,3815,2697,2002,1613,1326,1061,897,708,660,564,502,420,358,283,300,244,236,209,167,161,144,134,105,91,104,88,84,84,69,64,57,56,46,38,42,29,31,26,33,34,24,30,25,25,22,16,12,16,20,13,16,22,13,10,13,14,9,9,14,10,12,7,12,11,10,9,9,13,6,6,7,6,12,10,6,8,7,7,2,9,9,4,6,1,5,7,7
Chirang,18,320,0,0,0,0,0,0,0,0,0,154,3057,1104,783,628,431,289,211,176,141,87,77,68,48,40,31,39,23,18,21,24,21,16,13,16,11,9,11,5,8,11,9,7,7,3,6,5,6,10,6,7,2,5,10,6,1,3,5,1,1,7,7,1,3,2,0,0,1,2,3,4,6,2,2,1,0,2,0,1,1,0,0,1,4,0,0,2,1,4,2,0,1,0,0,1,0,0,0,0,2,0,0
