,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,0,0,10571,21819,2699,879,416,219,172,119,90,74,51,37,42,33,17,18,22,17,16,12,11,14,5,13,10,3,9,4,3,7,5,9,8,3,3,5,8,4,3,3,8,3,5,3,1,0,2,3,6,5,3,2,2,2,4,2,3,2,2,1,4,3,1,3,1,4,4,1,1,0,2,3,0,1,1,2,2,2,1,2,0,2,0,1,0,5,2,1,0,2,1
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,16,5583,7665,3791,1923,1057,693,491,344,251,195,143,137,80,66,64,54,43,34,30,25,22,15,24,15,17,16,6,15,2,16,6,13,10,9,8,5,3,9,5,8,11,7,3,7,5,4,1,3,2,6,4,7,2,3,4,2,3,3,3,2,0,3,0,2,4,5,2,1,1,0,4,1,1,4,1,0,2,1,2,0,2,2,2,3,2,1,1,1,2,1
Ukhrul,14,279,0,0,0,0,0,0,0,0,0,157,14901,2990,589,268,178,107,73,69,50,44,23,36,27,10,12,17,15,15,18,12,6,16,5,8,9,4,1,7,1,1,5,0,5,5,2,7,1,0,0,1,5,0,10,4,1,2,0,2,1,0,0,0,0,0,1,0,4,2,1,0,0,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,0,351,4037,3869,3331,2506,1837,1332,859,575,448,282,221,174,143,125,108,79,71,69,46,38,41,39,45,42,27,25,19,22,20,22,20,15,13,16,10,17,6,5,10,8,5,10,6,9,7,5,6,9,5,12,11,2,2,6,4,8,1,5,4,4,6,5,3,2,7,3,4,2,0,2,5,1,3,2,4,3,2,1,3,1,6,1,3,0,1,2,3,2,2,3
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,5,333,1274,1634,1731,1542,1221,977,736,560,442,337,296,231,218,163,138,123,85,87,70,61,46,43,54,37,42,33,37,32,32,30,20,14,13,14,16,27,15,17,11,13,12,20,19,21,12,20,13,15,4,6,15,13,10,15,11,9,8,12,7,8,8,13,15,11,8,8,8,7,7,9,8,12,8,10,9,6,5,8,11,5,14,7,7,8,5,13,11,15,9
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,0,290,19768,13820,4386,2004,1167,805,564,461,317,301,246,178,164,126,113,94,76,61,75,44,55,42,36,28,25,25,23,12,21,23,23,16,9,11,4,12,5,11,9,11,6,8,6,7,9,4,4,6,7,8,6,6,2,3,4,5,5,2,4,2,4,4,3,0,6,4,3,5,4,3,5,2,1,1,4,2,2,2,1,2,5,1,1,0,2,5,2,3,1,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,312,3920,2767,1845,1317,933,739,474,350,286,158,153,130,97,88,69,54,41,25,28,14,28,17,10,18,13,9,9,12,2,9,8,7,3,3,5,4,9,6,2,5,4,6,5,4,6,1,7,3,4,3,0,6,6,5,3,3,3,6,3,4,6,3,2,3,0,1,5,2,3,1,1,4,3,0,2,3,2,3,4,4,2,2,2,3,2,2,1,1,0,4
Giridih,20,349,0,0,0,0,0,0,0,0,0,0,2620,8715,3864,2156,1300,809,557,342,282,205,165,131,83,82,69,61,47,46,29,38,26,25,13,17,17,16,16,15,10,11,13,9,14,9,10,4,8,5,4,2,10,2,3,8,10,3,1,3,4,3,3,5,3,2,4,4,4,3,1,0,3,2,3,2,2,3,1,2,2,6,0,0,3,1,3,1,3,0,2,0,1,1,3,1,0,1,2,5,0,2,2
Khunti,20,365,0,0,0,0,0,0,0,0,0,0,2773,5875,1484,620,331,189,107,75,52,46,33,21,11,20,14,17,9,5,9,7,7,9,6,11,5,4,1,4,2,3,1,2,5,4,1,4,1,1,3,3,2,0,0,5,0,1,0,0,0,1,2,0,2,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,2
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,66,309,432,445,440,383,296,309,292,312,212,237,183,195,143,191,165,171,159,146,132,122,102,133,116,125,100,102,117,85,110,119,91,86,100,78,84,71,62,60,70,62,64,52,70,65,58,62,52,52,42,42,44,37,42,52,32,39,40,48,24,28,19,36,23,25,25,23,27,20,15,25,21,16,25,21,22,23,18,13,26,14,19,13,12,8,11,11,15
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,31,934,2875,3287,2921,2040,1224,632,347,213,116,77,75,66,41,37,31,27,24,19,23,20,16,14,9,17,12,11,8,9,10,5,6,6,4,2,6,3,6,1,1,6,2,4,2,0,2,2,0,1,0,0,3,1,3,1,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,155,1898,3301,3466,3013,2139,1513,1012,757,545,389,296,224,162,138,91,80,61,58,41,39,31,30,16,15,11,11,17,4,15,11,8,3,7,6,8,4,3,7,6,7,4,5,8,0,3,2,3,5,7,2,1,1,3,4,3,3,0,4,4,3,2,0,2,1,1,0,3,2,0,3,4,2,0,0,1,4,1,1,0,2,2,2,0,1,3,1,1,1,2
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,50,1089,2491,2039,1612,1257,1064,914,749,611,529,487,400,344,300,248,193,186,168,149,144,127,95,103,101,91,78,71,69,48,47,42,48,49,36,27,26,29,24,21,18,25,19,22,21,9,8,15,12,10,12,10,14,5,9,10,11,5,7,7,7,6,14,6,4,6,7,4,8,6,4,4,6,11,6,4,0,1,2,6,7,10,1,1,7,3,1,3,2,3
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,67,1517,1672,977,755,560,463,380,289,223,170,171,123,115,102,84,61,64,57,48,48,38,31,35,30,33,44,31,32,32,30,18,18,22,21,16,18,15,18,12,14,21,11,14,10,16,15,11,13,12,9,8,8,10,10,13,7,8,10,6,4,5,3,10,9,3,8,9,4,6,13,9,8,8,3,7,4,7,6,4,5,3,4,7,3,7,8,4,9,3,5
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,0,0,45,18344,6811,448,122,49,26,14,14,11,8,3,2,6,3,3,2,4,1,0,1,1,1,0,1,0,0,0,0,2,0,0,2,4,0,1,1,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,0,345,2769,2481,1614,900,569,427,304,248,233,194,167,146,130,112,124,102,97,78,79,64,71,68,57,48,54,61,52,39,32,33,27,11,24,19,23,25,17,22,10,16,11,21,16,8,15,7,7,6,8,6,10,7,4,11,3,8,1,5,2,6,2,8,3,4,4,2,2,1,1,6,2,2,2,2,1,2,0,0,1,2,1,1,2,1,0,1,2,1,1,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,447,737,824,569,397,419,424,470,456,492,498,465,485,478,386,373,324,303,270,255,210,217,182,182,146,128,141,93,89,91,84,89,67,66,75,83,55,58,53,58,50,41,36,36,36,36,47,33,24,26,24,22,23,25,25,18,18,19,22,24,18,15,20,19,13,16,14,13,12,17,11,11,6,16,8,10,4,8,10,10,10,5,11,16,10,13,5,8,6,9
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,55,2007,3211,3266,2681,2225,1764,1350,1143,889,780,596,508,427,338,273,207,187,149,127,123,95,75,66,48,49,53,29,40,38,31,19,23,25,19,26,15,18,12,15,12,16,8,7,8,12,8,12,9,10,7,13,11,4,9,12,4,2,6,6,8,5,6,4,9,4,1,4,2,2,6,1,6,4,3,3,8,5,4,3,2,1,2,1,2,1,2,2,1,6,2
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,235,1966,2402,1779,1371,1072,918,650,619,486,417,331,313,274,236,210,159,184,129,126,125,127,93,87,92,66,61,68,65,45,51,44,33,31,40,38,42,43,28,31,33,37,20,22,31,27,20,27,27,22,21,17,13,16,16,15,20,17,17,18,12,13,15,14,17,14,9,11,18,9,9,17,9,11,6,11,15,14,9,11,10,10,9,14,15,16,7,6,12
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,88,791,789,454,220,157,119,108,95,75,47,54,39,30,21,31,24,21,17,15,14,13,21,11,23,19,8,10,11,21,8,12,15,15,9,16,9,7,7,6,12,12,8,10,7,9,5,7,5,11,6,10,6,5,5,4,3,5,2,1,3,3,1,1,3,2,2,0,2,0,2,0,0,3,0,0,2,1,1,1,4,0,0,0,0,1,0,1,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,0,1318,26736,14305,6286,3486,2293,1663,1148,866,668,521,418,328,277,213,199,194,148,127,128,108,95,100,69,51,49,54,62,52,36,41,40,35,45,31,25,29,24,22,23,24,23,21,17,18,20,20,9,17,10,17,13,14,9,14,6,4,8,10,8,10,8,13,8,8,5,5,2,9,5,6,5,7,4,7,2,3,10,5,5,6,4,1,4,4,4,4,3,6,5,6
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,92,854,1167,1056,705,488,283,184,129,87,54,43,39,30,26,25,19,21,12,8,8,7,12,5,7,2,2,4,4,2,4,1,0,2,3,3,3,3,9,6,3,1,2,0,3,0,2,3,2,1,1,0,0,1,2,2,2,2,1,0,2,3,0,0,2,4,1,2,2,2,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,0,87,9761,12840,7098,3893,2249,1497,965,778,528,398,349,262,229,198,151,123,132,89,83,71,59,53,53,55,47,49,31,34,28,27,31,22,24,32,16,16,24,13,17,19,16,10,14,16,11,10,3,8,12,9,11,13,6,17,10,8,11,20,4,5,19,8,6,9,5,10,7,7,6,4,8,7,6,8,6,2,2,5,10,5,7,4,7,5,1,6,4,6,7,7
North,11,241,0,0,0,0,0,0,0,0,1,8,1147,11131,6212,361,107,38,15,26,16,13,7,8,4,6,3,3,5,2,4,5,5,1,2,0,2,2,1,1,0,0,2,3,2,0,1,1,0,0,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,0,2694,4460,1986,1982,1243,868,713,576,472,378,332,302,266,197,170,182,147,139,112,102,93,92,65,76,54,56,46,45,36,36,28,29,23,20,31,10,12,18,23,12,16,14,8,5,9,15,9,8,4,8,3,4,9,11,9,1,4,4,2,2,3,3,3,2,1,1,3,2,5,2,1,3,2,0,0,0,2,0,1,0,0,1,2,0,1,0,1,2,0,0,1
Barpeta,18,303,0,0,0,0,0,0,0,0,3,37,1555,4020,2195,1201,588,255,154,82,49,47,26,20,16,23,18,21,8,9,5,5,7,4,2,4,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,209,3851,3654,2782,2079,1582,1301,953,711,546,431,343,232,183,135,102,75,61,42,30,28,32,30,19,14,15,16,10,11,13,15,6,7,9,5,5,4,9,11,5,3,5,6,4,4,6,2,3,4,1,3,2,2,3,1,3,2,2,1,0,2,3,5,2,0,0,1,0,0,0,1,1,1,0,0,2,1,3,1,0,0,1,0,1,1,1,0,1,1,0,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,0,121,3620,2167,505,404,319,260,222,170,160,112,87,70,57,33,24,27,19,25,10,15,13,5,5,10,11,5,3,2,3,5,6,4,2,4,2,0,2,3,4,0,1,0,1,1,1,1,0,3,0,2,1,2,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,0,0,1355,7245,1913,741,1547,1874,1968,1529,1197,833,594,404,353,252,218,157,132,88,98,79,69,62,65,51,42,29,34,40,33,34,36,22,22,21,27,17,24,18,12,13,12,7,13,20,14,8,16,14,5,6,13,15,7,6,9,6,9,5,8,4,6,7,5,3,3,8,6,7,6,1,2,4,1,5,2,4,1,6,6,3,3,3,5,4,5,5,2,2,1,1,1
Nagpur,27,505,0,0,0,0,0,0,0,0,0,0,789,9460,9514,5572,3446,2330,1825,1305,984,721,582,461,419,394,324,258,220,196,183,174,144,153,135,126,88,93,86,82,82,76,72,48,60,58,48,49,39,43,38,35,44,30,39,37,35,33,27,33,25,27,31,30,25,23,20,23,17,22,13,10,17,16,13,18,21,9,20,17,11,17,12,18,8,19,11,6,16,14,10,10,10,13,8,14,12,14,10,12,8,13,14
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,230,3197,2469,1144,627,417,231,196,137,103,68,51,54,42,30,18,15,23,10,6,14,8,9,5,3,4,3,1,4,2,2,4,1,0,3,1,0,1,0,1,0,1,0,1,1,0,0,2,1,0,1,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,0,0,127,6025,7032,2572,1209,714,457,296,244,195,122,103,81,76,63,62,53,36,33,26,36,19,19,18,15,19,12,20,13,3,16,12,13,9,5,8,7,6,9,7,6,8,9,4,1,4,2,1,2,1,1,4,2,3,1,7,3,3,6,2,4,2,2,3,5,0,5,0,1,0,3,2,2,1,0,0,3,1,3,1,1,2,1,1,1,0,0,1,1,0,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,13,28,27,33,16,26,25,25,12,26,18,23,28,20,28,15,28,26,12,17,19,17,20,21,24,21,7,20,18,13,9,9,5,10,8,12,8,11,11,12,11,4,9,10,9,7,10,8,7,11,7,7,7,5,5,8,8,7,6,4,4,3,2,4,1,7,6,2,7,5,2,7,3,4,3,4,4,4,5,3,4,1,2
Amreli,24,480,0,0,0,0,0,0,0,0,0,0,369,7390,9431,5269,2994,1817,1309,932,738,603,453,369,324,242,155,159,148,113,105,85,79,51,66,53,49,42,44,32,36,23,37,37,23,25,11,19,28,22,10,13,15,11,16,9,10,10,9,13,13,6,11,13,10,5,12,3,0,5,11,4,5,8,2,10,5,7,5,9,7,7,6,3,6,4,2,4,1,2,5,2,4,5,1,0,4,0,1,3,1,1,4
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,4,33,6090,57528,1990,20,16,8,0,4,0,3,1,1,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,14,2319,3703,2059,1792,1135,743,508,347,171,114,104,76,40,46,29,30,26,20,15,19,10,11,16,16,11,12,15,7,7,11,5,5,2,5,0,3,1,2,3,3,4,2,1,1,4,2,0,1,2,0,1,0,2,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,0,1622,17985,7357,3515,1943,1289,883,620,480,375,310,245,190,178,142,107,99,75,79,47,58,42,37,49,30,41,28,20,19,27,18,15,17,15,18,9,8,14,10,15,11,13,12,7,5,14,14,9,7,5,10,6,6,3,4,4,6,5,4,2,5,4,4,9,3,8,2,4,4,2,2,3,2,1,6,1,3,4,5,0,4,1,3,2,2,2,3,2,3,5,1
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,0,22,6237,13320,5156,2305,1348,815,532,422,292,250,194,141,136,98,68,63,60,56,45,44,24,28,28,30,19,21,25,16,9,12,11,11,16,10,11,10,10,11,5,5,9,6,5,7,3,9,6,7,4,0,2,3,3,1,4,1,3,0,4,1,3,3,1,0,2,1,2,3,0,0,0,2,0,1,0,2,1,0,2,2,0,0,0,0,0,0,1,0,0,0
Udhampur,1,19,0,0,0,0,0,0,0,1,3,7,30,2416,2770,1211,728,595,430,453,382,326,302,236,152,145,111,114,71,62,42,37,34,31,27,21,20,20,16,14,23,12,14,16,13,16,15,11,10,16,3,7,5,12,5,6,11,4,7,7,6,6,8,8,1,7,4,3,5,2,3,5,5,9,5,2,4,4,6,4,3,3,4,5,3,2,6,1,1,3,2,1,0,3,4,4,3,2,1,2,0,0,0
Chandrapur,27,509,0,0,0,0,0,0,0,0,0,1,3222,18930,9171,4227,2796,1870,1364,1071,817,650,476,377,295,259,226,178,150,135,129,104,94,91,83,61,53,47,58,45,63,45,39,49,37,31,30,42,29,29,20,22,26,24,22,20,19,27,26,12,16,12,15,9,12,16,12,10,14,12,7,15,11,6,8,10,15,9,9,9,8,11,7,13,5,9,10,11,13,6,10,10,8,10,7,9,6,6,3,12,13,7,4
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,33,2273,3961,3942,2914,1798,1204,805,625,463,363,247,216,169,129,104,85,73,72,56,42,55,44,39,28,34,39,16,19,22,17,17,20,13,13,19,9,7,14,8,7,3,4,13,11,10,8,10,9,6,7,4,2,9,8,4,5,8,5,7,4,3,3,2,9,5,3,4,5,5,3,6,3,3,1,4,3,5,5,1,3,0,2,3,3,5,2,3,1,2,2
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,1,2449,3416,1088,533,299,193,127,93,76,36,48,20,22,26,13,16,12,8,6,3,5,4,1,4,2,3,5,2,2,1,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,6,190,205,222,363,385,332,318,247,218,193,157,124,134,123,81,76,78,61,52,42,56,47,35,41,35,38,29,33,39,19,20,17,20,22,20,23,26,14,22,19,15,16,18,15,17,10,7,13,16,8,7,10,9,15,6,9,11,13,10,11,9,4,10,5,11,9,9,10,8,8,6,12,8,10,7,9,6,7,11,8,7,6,3,9,7,8,5,4
Lunglei,15,286,0,0,0,0,0,0,0,0,0,10,9374,6803,1291,623,311,200,156,115,106,83,65,39,39,29,31,33,37,25,12,18,13,14,13,8,17,14,8,6,17,4,9,7,8,9,13,5,4,9,4,1,9,8,9,6,2,2,1,5,2,1,4,0,4,1,1,3,0,0,1,1,1,0,0,0,0,0,5,2,1,1,0,0,0,2,0,0,0,0,2,0,1,3,1,1,0,0,0,3,3,0,3
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,0,620,11185,4726,1825,1071,648,485,304,240,155,161,125,89,58,62,42,48,29,17,36,27,22,17,14,17,17,11,13,9,7,5,4,10,5,4,10,4,5,7,6,3,2,2,2,4,8,1,3,7,0,1,1,2,1,1,4,2,0,1,0,1,1,3,1,4,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2,2,0,3,2,1,0,0,1,0,1
Chandel,14,280,0,0,0,0,0,0,0,0,0,26,9648,2926,495,224,119,88,62,52,41,35,28,23,21,24,33,11,17,11,7,2,8,10,9,3,5,1,4,6,1,4,1,4,3,6,4,4,1,2,0,2,1,1,4,0,1,2,1,0,3,0,1,0,0,0,3,2,0,0,1,1,0,2,0,0,1,1,1,0,3,0,0,0,2,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,2
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,2,1250,3511,338,25,23,6,4,4,4,2,7,5,1,2,4,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,116,445,1164,1044,778,614,429,320,231,156,137,110,90,59,61,42,41,39,36,26,23,24,14,16,14,22,13,16,15,9,11,9,6,5,5,5,10,11,6,8,7,8,7,9,7,5,7,1,5,2,1,4,5,1,2,4,3,2,5,6,4,2,3,2,3,3,4,6,1,5,3,2,5,2,2,1,4,2,2,2,3,1,3,3,2,2,2,1,0,2
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,122,9573,5417,1522,669,392,283,191,128,90,78,58,53,52,36,31,22,27,17,14,14,9,10,5,9,9,8,9,4,6,5,4,5,1,6,6,0,2,2,4,4,5,4,4,2,0,2,2,1,1,1,4,2,4,1,1,0,2,0,1,1,0,1,2,1,2,2,1,1,1,0,1,0,3,2,4,0,1,0,2,1,2,0,1,0,0,0,0,0,2,0
Warangal,28,540,0,0,0,0,0,0,0,0,0,0,454,9830,15914,8775,4411,2952,1979,1545,1242,983,781,648,556,468,351,300,267,228,206,195,181,122,112,118,108,92,81,79,65,59,42,42,53,42,31,36,23,34,23,28,33,25,18,27,9,20,15,18,14,11,12,12,19,16,10,5,18,10,11,10,9,8,4,5,3,10,5,5,7,4,3,8,6,7,2,4,8,6,4,4,7,1,5,5,8,7,1,4,2,6,4
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,0,10522,15595,3425,1452,795,467,395,286,219,202,142,131,73,82,76,84,58,69,35,34,25,33,20,22,22,13,15,14,12,9,18,5,10,4,7,2,6,3,6,1,1,1,3,1,1,3,2,1,2,0,0,2,2,1,1,1,1,0,1,0,0,2,2,2,0,2,2,0,0,3,0,0,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,198,608,1162,1125,811,675,533,397,359,275,225,156,147,128,108,93,79,51,52,43,42,35,29,23,28,33,26,22,20,20,18,24,13,23,11,12,11,14,12,14,14,4,9,17,10,4,13,3,12,2,5,5,5,8,4,5,2,4,3,0,3,8,3,4,1,7,2,11,1,5,3,6,4,6,3,5,3,8,0,3,1,1,6,2,2,2,4,0,2,3
Singrauli,23,463,0,0,0,0,0,0,0,0,0,0,3813,11238,2837,1672,1073,709,572,441,370,262,227,171,147,132,92,88,71,59,57,53,47,32,29,41,27,40,27,32,21,28,14,24,22,17,14,20,16,12,11,16,12,16,14,10,25,15,16,9,12,9,6,12,8,7,6,4,9,9,10,10,12,10,10,8,10,8,4,3,10,7,7,7,5,7,5,2,8,3,4,4,4,3,2,2,6,8,4,1,2,3,2
Khordha,21,386,0,0,0,0,0,0,0,0,0,0,83,1609,1866,1314,984,767,627,504,452,373,328,262,193,174,154,122,120,97,96,89,92,78,64,71,45,54,48,38,43,33,31,27,33,22,28,25,22,14,18,24,19,20,16,11,10,17,17,11,14,16,13,5,6,9,10,7,13,10,9,8,10,6,3,3,5,6,2,3,5,7,5,1,10,1,4,3,2,5,3,6,4,2,3,3,3,4,4,3,0,7,2
Kangra,2,24,0,0,0,0,0,0,0,1,4,9,94,7785,9796,3665,1909,1040,626,373,271,198,130,124,83,78,61,55,44,35,38,26,31,24,25,15,19,13,13,19,8,14,14,15,7,14,9,5,3,10,8,6,4,7,8,3,5,9,3,6,3,2,1,8,4,2,3,3,3,2,2,5,1,3,3,0,3,5,1,0,6,2,1,1,3,0,2,0,3,1,2,1,3,0,1,0,2,1,0,1,0,4,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,409,5601,4147,2954,2103,1536,1099,827,617,447,336,260,229,172,146,123,84,84,76,71,60,46,43,39,41,35,38,17,24,28,14,8,19,14,13,12,7,12,14,14,14,8,13,7,9,4,6,9,8,5,5,11,2,4,4,6,7,5,6,5,2,6,3,2,6,2,6,2,4,7,5,5,4,9,2,2,5,2,4,3,2,2,4,0,1,7,2,1,3,6,2
Barwani,23,441,0,0,0,0,0,0,0,0,0,0,1562,10053,5663,2503,1247,624,410,253,198,148,112,97,87,52,45,39,39,25,27,24,26,27,18,16,10,13,12,7,4,10,9,7,2,7,12,5,7,3,3,3,5,2,5,7,5,5,4,2,3,0,1,3,3,0,2,5,2,0,2,1,2,1,1,1,0,3,1,1,0,1,1,1,1,1,0,4,2,1,3,0,1,0,0,1,0,1,1,1,0,2,1
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,182,3524,2173,1081,502,235,136,71,38,24,24,18,9,9,12,4,8,8,2,3,2,5,3,2,3,3,2,0,1,1,3,1,1,1,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,16,968,2158,1908,1363,933,637,494,360,287,240,171,130,93,74,66,48,40,33,35,23,17,12,15,19,9,11,10,8,5,4,4,7,10,7,1,2,3,6,2,4,6,6,2,2,3,3,5,2,2,5,3,3,1,1,4,5,1,2,2,2,0,1,3,2,2,1,5,2,2,1,2,3,1,2,1,0,2,1,1,0,2,2,0,1,1,0,2,1,2,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,1222,5967,4479,3622,2174,1322,881,626,390,309,219,161,154,119,88,73,67,55,42,38,27,26,23,18,24,23,23,11,13,12,13,9,11,5,6,7,6,11,6,8,6,5,5,7,9,5,4,2,2,3,5,3,2,4,2,1,2,3,3,3,2,0,5,4,1,3,1,2,2,2,2,2,1,2,0,2,1,1,0,4,3,1,0,1,0,1,1,0,1,0,2
Durg,22,409,0,0,0,0,0,0,0,0,0,0,341,4974,6912,5584,3356,2401,1866,1531,1212,1027,858,716,616,527,487,393,333,301,286,244,218,187,183,134,119,125,92,113,79,86,74,90,66,58,58,59,43,40,32,35,27,25,19,30,28,21,24,22,17,22,11,17,18,12,18,19,13,17,11,7,9,11,8,14,10,7,4,9,11,8,5,12,6,11,10,9,4,7,12,5,3,7,12,6,6,6,5,8,5,6,4
Chirang,18,320,0,0,0,0,0,0,0,0,0,0,1634,2266,1188,759,448,322,226,180,118,79,53,51,46,35,36,22,26,20,13,12,15,9,10,12,14,9,13,9,3,16,8,7,2,9,7,6,7,5,1,2,3,2,3,1,5,3,3,1,0,2,1,1,0,4,0,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0
