,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,28,455,908,1023,786,467,319,265,194,111,72,84,66,58,42,35,38,22,28,12,14,22,10,11,13,31,8,6,6,8,1,9,13,6,2,5,5,5,4,2,1,0,3,3,5,5,2,0,4,2,0,0,0,4,6,0,3,0,0,2,0,0,2,3,7,5,4,2,0,4,0,2,3,2,3,0,1,0,2,1,9,3,2,4,0,0,0,0,0,0
Dhaulpur,8,106,0,0,0,0,0,0,1,19,41,285,1140,2165,1994,1489,984,589,384,208,130,104,67,44,44,48,27,11,25,12,22,13,6,5,12,9,10,6,5,3,3,3,1,1,3,4,3,0,0,0,0,0,1,1,0,0,1,0,2,0,0,7,0,0,1,1,5,0,0,0,3,0,0,0,2,0,1,0,0,0,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bageshwar,5,63,0,0,0,0,0,0,2,15,51,218,1383,2731,1548,770,263,120,50,20,12,7,4,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,3,8,46,679,6665,18841,14808,5992,2810,1482,890,594,419,358,259,204,191,145,117,103,100,80,74,71,57,49,45,35,29,30,36,32,26,21,23,18,19,19,15,10,14,17,14,9,9,14,11,8,5,5,10,5,11,10,7,14,9,5,6,6,4,5,8,6,6,7,8,5,4,10,7,11,7,5,10,4,5,7,7,7,4,5,4,5,5,2,6,4,4,4,6,4,1,4,4
Mau,9,192,0,0,0,0,0,0,0,0,0,0,87,460,889,1036,858,750,536,312,298,192,144,105,129,78,55,33,33,17,25,18,18,18,22,9,8,23,3,11,7,7,3,2,4,5,11,4,8,7,5,6,3,0,4,3,1,1,3,5,3,6,2,4,0,1,3,0,1,0,0,6,0,0,1,0,0,0,1,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,2,1,0,1,0
Vadodara,24,486,0,0,0,0,0,0,0,0,1,24,2194,13637,6687,2067,1170,889,708,580,456,364,337,261,194,153,150,143,122,96,69,86,89,79,55,64,55,65,59,42,60,42,32,34,39,37,23,34,31,24,25,12,25,21,21,19,15,27,14,23,15,16,17,8,3,17,13,18,12,15,11,10,14,7,15,11,18,7,13,9,13,13,4,13,13,7,8,9,3,11,11,5,10,13,8,8,7,3,6,7,11,8,6
Kolhapur,27,530,0,0,0,0,0,0,0,1,4,116,3058,14339,7513,2385,1169,781,533,347,275,182,181,117,109,92,70,64,62,44,39,26,46,35,26,23,19,17,17,19,19,20,10,10,14,13,13,12,14,4,11,11,3,15,8,9,9,10,7,5,5,4,4,4,10,3,9,5,6,3,5,4,6,6,8,3,5,6,6,4,4,6,1,7,3,1,4,2,2,2,3,1,3,2,4,4,0,5,2,4,1,2,3
Araria,10,209,0,0,0,0,0,0,0,7,7,61,1483,3149,1716,631,212,108,41,18,4,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phek,13,266,0,0,0,0,0,3,0,11,34,282,3329,3659,930,198,51,29,14,13,4,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,3,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,1,1,17,68,488,2959,5844,4108,1945,882,456,231,151,114,72,82,48,40,25,19,17,10,17,17,6,5,4,2,3,1,0,5,1,8,2,0,3,3,0,2,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Perambalur,33,615,0,0,0,0,0,0,0,0,6,16,78,284,516,559,434,268,174,107,78,49,33,35,18,17,13,20,9,14,11,6,5,7,0,8,3,7,5,1,0,2,0,4,4,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,8,344,5440,11036,4566,1484,611,341,195,120,81,64,56,43,33,30,21,23,13,11,18,12,14,15,13,12,4,8,9,7,4,1,3,5,4,2,6,5,6,0,2,1,0,2,1,1,0,5,0,1,2,1,1,3,0,1,1,0,2,1,0,1,1,2,2,1,0,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
Gwalior,23,421,0,0,0,0,0,0,0,0,2,48,2713,9482,3782,1206,576,378,213,155,138,85,86,90,61,53,38,31,40,28,33,31,22,13,21,18,14,29,23,22,8,23,4,20,4,18,13,10,4,20,12,6,8,4,5,1,1,2,9,7,10,8,11,9,6,11,1,5,4,2,2,3,7,5,5,1,8,5,1,0,2,2,2,2,2,6,5,7,5,6,4,3,5,0,2,1,2,0,4,0,3,4,3
Guntur,28,548,0,0,0,0,0,0,0,0,34,697,1841,2752,3161,2922,1799,1062,660,483,336,268,194,159,124,119,70,70,74,46,43,37,42,33,32,16,17,13,11,18,16,18,10,17,17,7,4,14,2,11,13,5,2,4,4,6,1,3,4,9,3,4,0,1,4,1,0,0,0,2,0,0,3,1,0,0,7,4,4,0,0,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,71,2137,3028,1478,861,559,345,213,142,105,80,69,46,38,26,49,35,19,23,15,14,14,8,15,11,10,10,3,3,3,4,7,1,3,10,4,1,2,1,3,0,0,2,4,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Darjiling,19,327,0,0,0,0,0,0,0,0,2,211,2220,4875,2575,1171,582,275,170,112,94,75,40,47,35,33,30,25,32,25,16,15,14,23,10,6,10,3,10,5,14,5,1,3,0,5,3,5,3,1,1,4,4,0,1,1,0,2,4,2,1,0,0,1,1,0,3,3,6,3,0,0,0,6,0,1,1,4,2,1,0,2,1,0,1,2,2,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
Chittoor,28,554,0,0,0,0,0,0,0,7,49,238,1607,5843,9396,11114,8183,5024,2896,1951,1249,958,731,538,447,301,286,204,207,150,120,120,69,86,88,42,56,47,49,43,33,38,26,26,19,16,27,16,11,19,22,19,12,9,12,15,4,7,16,9,6,20,17,11,4,7,5,5,1,1,3,2,1,5,6,4,4,3,5,5,1,2,3,1,2,0,2,1,1,1,0,1,4,3,3,0,2,5,5,2,9,5,3
Guna,23,458,0,0,0,0,0,0,0,6,13,421,4356,11386,5364,1894,899,504,260,201,116,104,92,71,59,57,36,37,26,17,21,25,26,15,16,8,19,4,9,4,11,3,8,13,11,6,7,8,8,4,5,7,4,7,3,1,8,1,0,2,3,1,8,1,0,3,2,0,4,1,3,2,0,1,4,3,3,3,2,2,3,4,1,1,6,4,3,3,1,0,3,3,4,0,5,0,0,0,0,0,3,3,0
Banka,10,225,0,0,0,0,0,0,0,0,0,107,1891,2835,1527,771,361,208,154,96,59,32,29,21,16,20,10,16,15,10,8,4,3,4,2,5,0,1,8,7,2,0,1,2,5,0,1,1,2,2,1,0,3,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,0,5,72,519,6817,19050,3685,1405,617,288,166,55,26,13,7,5,3,0,0,6,2,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarnagar,9,133,0,0,0,0,0,2,0,0,2,10,53,390,1144,1511,1630,1435,1087,720,660,491,318,249,225,183,135,122,80,65,60,62,42,40,49,23,22,20,23,15,26,21,17,13,5,11,15,10,5,10,8,4,8,5,5,2,4,5,9,4,0,5,1,2,0,1,2,0,6,5,3,3,1,0,0,0,0,0,3,1,0,0,4,1,0,1,3,3,4,0,3,5,0,0,0,0,0,0,0,2,1,0,0
Sagar,23,427,0,0,0,0,0,0,1,11,48,654,7182,15062,8551,3640,1713,894,556,320,232,183,161,112,96,90,74,44,59,49,61,44,39,31,35,32,52,16,45,25,16,24,22,11,32,8,21,22,24,23,17,13,12,12,21,7,12,9,8,14,10,5,4,2,18,3,4,10,12,5,3,5,7,3,5,1,7,4,0,0,6,9,0,9,5,2,6,4,2,4,7,5,2,1,1,0,0,0,0,0,3,2,0
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,51,1551,5056,4153,1815,812,466,263,156,113,61,43,26,17,22,7,21,6,9,4,14,14,1,12,0,3,5,0,2,1,5,5,1,0,1,2,1,9,0,0,0,4,1,0,0,1,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurnool,28,552,0,0,0,0,0,0,0,7,158,2415,10156,12658,7829,4040,2059,1130,780,522,325,283,218,209,161,156,117,94,66,72,83,65,55,58,45,45,34,33,31,34,24,29,26,32,10,16,26,4,21,14,7,14,8,22,8,16,7,8,9,10,11,5,3,2,5,6,12,6,12,9,1,8,6,10,3,5,3,3,8,2,1,3,11,3,8,3,1,2,4,0,2,4,0,6,2,0,4,3,1,5,0,1,2
The Nilgiris,33,611,0,0,0,0,0,0,1,0,9,82,700,2026,2668,1850,951,471,258,159,147,89,71,83,60,40,36,32,32,14,14,15,21,18,17,11,17,17,5,5,3,1,9,6,4,1,0,5,2,1,5,0,1,2,2,1,3,1,1,1,3,1,4,3,0,3,0,1,1,0,0,0,0,1,0,0,1,1,3,4,0,2,0,2,1,0,3,2,0,3,0,1,0,2,1,0,0,0,1,1,1,0,1
Coimbatore,33,632,0,0,0,0,0,0,1,10,96,308,867,1585,1822,1776,1692,1471,1156,901,690,539,466,365,324,286,247,203,177,159,143,114,125,124,103,82,84,85,71,67,62,57,71,45,43,44,56,42,30,41,39,33,26,45,31,30,27,13,31,22,16,37,47,21,29,24,18,20,26,18,23,13,21,18,17,16,15,22,16,24,13,15,9,12,6,11,4,10,13,9,11,7,11,13,6,9,4,13,11,6,6,6,4
Nalanda,10,229,0,0,0,0,0,0,0,0,0,24,861,2490,1592,679,461,278,189,119,95,61,56,58,50,36,40,25,27,15,11,11,6,16,5,13,16,15,10,6,2,1,6,2,7,0,1,5,1,6,0,2,0,2,0,3,0,1,0,0,2,0,2,0,4,3,0,0,0,0,2,2,2,1,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0
Godda,20,351,0,0,0,0,0,0,0,0,0,35,895,2202,1349,514,222,91,76,24,20,18,6,12,4,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikmagalur,29,570,0,0,0,0,0,9,14,28,79,385,2428,8963,10566,4030,1062,468,261,157,106,85,68,42,32,21,22,15,19,15,10,6,8,4,4,5,6,7,3,5,6,4,5,3,0,2,5,1,1,1,5,2,6,3,1,5,1,0,6,3,3,0,1,3,0,1,0,2,2,1,0,2,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,1,0,5,0,1,0,0,0,1,1,0,1,1,2,0,2
Kanpur Nagar,9,164,0,0,0,0,0,0,2,0,0,39,1173,2109,1139,542,352,228,185,111,58,52,40,34,16,17,16,14,16,7,9,8,11,6,5,11,11,4,9,3,10,7,2,5,7,5,6,1,5,4,6,2,1,2,5,2,1,0,0,2,6,6,1,3,3,5,3,2,1,4,1,2,0,1,2,0,3,2,5,0,3,1,0,4,2,2,2,6,0,6,4,0,4,0,2,8,4,1,3,3,0,3,4
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,20,1068,2819,1271,493,271,147,100,42,39,35,29,37,18,14,8,17,10,11,4,11,5,5,5,7,7,2,0,2,5,3,2,1,1,3,0,6,5,1,3,0,2,2,1,3,0,0,2,3,4,0,0,3,0,7,1,0,0,6,0,0,3,0,6,6,0,2,3,0,1,0,3,2,0,0,0,0,0,0,4,3,2,0,3,0,0,2,0,0,0,2,0
South Goa,30,586,0,0,0,0,0,0,0,4,16,55,649,2401,1759,720,363,288,201,154,181,169,123,107,89,85,54,67,50,38,37,41,29,15,29,17,16,15,14,13,13,4,14,5,10,9,16,14,11,6,3,7,11,7,3,6,4,6,5,0,2,4,1,2,4,2,6,2,0,7,3,0,1,0,4,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Varanasi,9,197,0,0,0,0,0,0,0,0,2,8,70,340,751,963,803,510,305,184,122,75,63,43,55,33,33,24,18,34,17,26,14,16,17,23,18,10,29,11,5,17,22,24,13,9,9,19,10,19,9,4,17,2,14,7,7,6,0,8,6,2,7,2,10,6,7,1,2,12,3,8,9,8,11,10,5,1,0,1,0,6,5,7,6,4,0,0,2,0,3,1,0,6,10,5,2,0,6,3,0,0,1
Kolar,29,581,0,0,0,0,0,0,0,0,0,4,123,1096,1940,2193,2262,1984,1463,1075,794,604,391,304,251,204,160,149,105,101,67,69,68,46,54,51,33,34,29,16,18,16,22,24,18,12,11,7,11,16,13,19,7,4,11,11,10,4,7,11,4,3,9,6,2,8,6,11,1,6,5,7,6,1,2,4,3,3,4,3,7,4,1,7,0,6,3,5,1,4,5,2,2,6,3,4,0,1,0,1,2,1,1
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,11,331,1302,1868,1602,992,379,145,83,57,38,23,21,6,4,2,3,2,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon,13,261,0,0,0,0,0,0,3,6,34,172,1146,2583,687,108,19,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,2,6,22,131,544,945,978,1012,1070,961,637,485,333,305,199,154,118,71,92,99,70,55,53,47,47,39,18,18,23,12,26,24,24,15,7,11,18,19,16,25,11,13,4,8,8,9,2,3,13,9,6,9,8,7,16,10,3,6,6,5,3,11,2,7,4,0,0,4,4,6,7,2,0,7,2,0,0,2,5,5,2,2,0,6,1,0,2,3,4,1,8,4,3,2,4
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,4,63,220,424,495,487,501,477,361,329,201,197,129,115,127,65,55,47,51,31,36,21,24,12,11,9,12,11,4,12,5,9,9,1,5,4,3,5,6,4,5,1,1,1,1,1,0,1,1,3,2,0,0,1,4,0,1,2,6,4,0,4,1,2,1,2,0,2,0,5,2,0,1,5,1,0,0,0,0,1,0,2,3,0,1,1,0,0,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,1,198,5554,10681,3232,973,499,300,208,162,128,93,66,52,61,40,21,32,30,20,17,23,15,16,17,14,12,7,16,11,5,12,7,10,5,1,6,3,4,6,4,1,3,3,3,1,4,4,3,5,3,3,2,4,2,2,2,2,2,3,2,1,0,2,1,4,1,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1
Auraiya,9,162,0,0,0,0,0,0,0,0,3,2,53,430,785,981,797,588,346,248,143,83,83,58,49,52,21,28,22,11,19,21,6,2,10,6,7,6,2,3,4,5,8,5,8,2,3,9,4,6,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,2,5,152,429,608,524,296,163,68,33,7,17,14,15,5,4,1,3,4,3,1,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Siang,12,252,0,0,0,0,0,0,0,4,841,6923,18181,4206,177,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,9,55,454,2513,6428,8699,6663,3969,2145,1191,770,641,418,386,284,231,189,128,161,136,100,89,87,88,57,57,55,44,45,30,27,30,45,21,19,14,31,17,26,34,20,11,10,17,19,17,12,16,14,5,19,7,16,18,20,4,15,4,8,5,6,1,1,1,8,6,6,8,1,15,1,3,3,3,3,4,2,1,8,1,4,0,1,0,1,3,1,1,4,0,5,0,6,5,6
Umaria,23,431,0,0,0,0,0,0,0,0,9,229,1382,3298,3847,2215,1348,829,320,137,53,42,15,20,16,15,20,13,6,14,6,4,5,5,8,2,1,2,7,3,2,4,4,2,2,0,1,3,0,0,1,6,1,3,2,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jaipur,8,110,0,0,0,0,0,0,2,2,25,152,2009,5505,6273,5600,4607,3861,3084,2550,2084,1706,1369,1112,883,789,604,517,415,339,295,254,210,204,182,174,145,129,116,92,104,110,75,63,78,57,57,66,75,67,49,48,39,47,44,32,40,47,29,35,43,32,29,13,28,25,16,33,16,17,20,13,17,23,14,16,12,8,9,14,13,21,16,14,12,12,7,11,15,15,10,20,16,8,12,10,10,14,18,12,14,5,11
Pithoragarh,5,62,0,0,0,0,0,0,0,3,10,97,5237,19486,4966,1777,648,269,131,62,40,25,24,16,7,9,8,11,0,6,4,6,2,5,4,4,2,2,4,3,1,0,1,0,2,5,1,0,2,5,3,2,0,3,1,2,0,2,1,0,0,0,1,0,2,0,0,2,0,2,0,1,1,3,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Reasi,1,20,0,0,0,0,0,0,0,0,0,7,223,2456,3728,1820,1025,592,354,194,143,94,63,46,26,26,18,16,17,9,17,14,4,8,5,3,2,1,0,1,1,0,1,1,0,3,0,1,0,1,2,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohima,13,270,0,0,0,0,0,0,0,0,9,130,1277,3164,1209,260,108,67,32,34,14,15,14,13,9,2,6,10,10,7,5,2,3,2,0,2,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,1,51,2114,5506,2574,878,398,219,137,139,109,70,66,65,29,29,38,30,22,36,36,26,27,20,10,15,14,10,10,7,7,10,9,2,0,3,3,3,6,4,6,10,5,0,4,5,1,0,4,1,0,2,0,0,0,5,1,2,1,0,0,1,6,1,1,0,0,2,0,2,4,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
Saharsa,10,214,0,0,0,0,0,0,0,0,0,62,1027,1533,799,408,262,132,52,36,41,23,15,3,14,7,4,9,5,4,1,0,3,2,0,1,1,0,0,0,0,4,0,3,1,1,0,3,4,1,1,0,0,0,0,0,2,0,0,0,3,0,0,2,0,1,0,1,0,1,1,0,0,2,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,3,0,0,4,0,0,0,1,0,2,0,1,0,0,5,2,10,0,0,1,1,0,0,3,0,0,3,0,0,0,3,0,3,0,0
Malappuram,32,592,0,0,0,0,1,0,0,14,27,255,1217,3155,3095,2208,1132,577,323,142,70,40,15,12,8,3,6,0,3,2,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,11,55,176,746,1283,1586,2152,2174,1901,1208,908,715,413,367,244,226,180,131,105,104,75,66,60,51,55,41,31,36,46,13,14,26,11,20,24,16,8,8,22,7,9,6,14,2,2,8,10,5,6,9,4,6,0,2,6,1,8,2,2,2,0,1,3,2,0,0,1,1,1,5,4,8,3,0,3,0,3,3,0,2,0,2,0,0,3,0,0,0,1,1,0,0,0,2
Tapi,24,493,0,0,0,0,0,0,0,0,0,66,2242,7344,2457,606,283,192,86,61,54,28,34,18,26,17,11,8,8,7,10,10,2,2,1,1,2,0,2,1,0,0,2,2,4,2,1,1,0,0,0,2,0,0,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
West Godavari,28,546,0,0,0,0,0,0,0,0,3,195,1932,7624,8633,5073,2698,1323,784,492,329,198,168,146,112,62,45,52,41,43,32,35,19,22,13,10,18,7,14,11,10,10,3,11,7,7,6,0,3,2,5,4,2,2,4,1,8,5,6,2,5,0,3,3,2,0,0,0,4,1,6,2,1,2,0,1,5,2,3,1,2,1,0,2,2,1,1,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,1
Madhepura,10,213,0,0,0,0,0,0,0,3,8,35,534,1139,834,552,356,266,167,56,38,36,19,19,14,5,4,13,1,2,5,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,21,898,2525,1839,1160,735,470,363,343,240,191,187,162,127,79,77,63,40,43,52,30,34,24,23,12,16,14,13,15,8,14,20,7,7,5,13,13,2,3,12,8,8,8,10,7,6,8,10,6,1,2,4,3,6,3,5,5,3,5,0,4,9,3,1,0,0,0,0,4,7,6,1,4,7,3,2,1,5,1,0,2,4,2,4,2,1,1,0,0,1,1,2
Tiruppur,33,633,0,0,0,0,0,2,18,50,147,359,681,1432,2431,2746,2255,1852,1446,991,764,600,419,358,346,260,290,193,165,155,173,137,110,120,85,91,75,68,60,68,72,32,51,38,50,37,27,38,26,28,19,28,28,23,24,17,18,13,12,6,17,13,15,8,5,9,14,8,12,8,7,17,6,8,6,12,6,8,7,10,9,5,6,9,8,6,6,3,2,0,3,6,3,2,2,6,2,3,1,4,2,2,2
Mayurbhanj,21,376,0,0,0,0,0,0,2,5,31,407,8105,14727,5348,3567,2428,1182,432,178,98,94,64,41,20,32,30,21,22,11,7,20,19,9,6,12,3,7,2,5,1,4,10,4,6,4,4,8,0,0,2,5,4,1,2,0,3,1,0,0,2,0,1,1,0,1,3,2,3,5,2,0,0,0,1,0,2,2,0,1,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,4,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,50,724,1564,1174,817,516,359,220,172,150,110,91,95,78,53,42,48,52,37,27,41,34,33,14,24,9,23,12,15,13,22,7,21,9,10,8,11,13,7,17,2,7,12,6,0,3,1,9,9,3,2,3,1,1,0,12,6,5,6,2,4,0,7,0,6,3,0,5,5,0,8,0,0,4,4,0,6,4,0,0,2,0,5,0,4,2,0,0,0,0
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,1,11,932,8628,13947,5934,1239,284,133,77,69,36,44,16,20,10,11,8,9,3,6,11,4,3,7,1,4,5,3,6,4,1,3,0,1,1,4,0,3,3,2,1,3,1,2,1,1,1,1,1,2,1,5,1,1,1,0,3,2,1,3,0,1,5,1,3,0,2,0,3,0,0,2,1,1,0,1,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,1
