,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,10705,22627,2314,680,320,158,107,69,58,42,35,27,21,22,26,17,21,14,18,8,14,10,9,12,10,12,4,8,9,3,4,9,9,8,5,3,3,3,6,5,3,2,2,6,4,3,6,5,4,3,1,2,2,1,4,0,2,3,3,1,4,1,2,2,2,3,4,7,1,1,3,0,2,2,2,2,4,0,0,3,0,2,3,3,1,3,2,2,2,0,4,1,1
Budaun,9,149,0,0,0,0,0,0,0,0,0,126,5936,8250,4020,1812,955,536,318,195,139,112,79,69,48,41,36,21,24,25,18,22,26,13,10,6,9,13,12,7,11,5,6,10,12,5,2,4,12,3,3,4,8,2,4,5,1,4,5,3,1,2,3,1,3,3,3,1,1,1,0,3,2,1,2,1,2,2,3,2,2,2,0,2,2,4,0,0,2,2,2,3,1,2,0,1,0,1,1,0,2,1,0
Ukhrul,14,279,0,0,0,0,0,0,0,0,58,17765,1550,144,84,53,18,17,5,3,11,6,6,5,5,4,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,1350,4541,3147,2834,2210,1748,1252,837,533,401,278,256,191,172,135,120,90,79,63,74,55,58,40,34,38,24,30,22,28,23,30,24,17,20,14,12,19,16,10,4,12,17,9,4,9,9,11,10,9,8,9,5,7,4,2,4,4,5,7,2,2,3,5,2,3,5,4,3,3,3,4,1,4,1,2,5,1,5,6,4,4,3,2,5,1,3,2,1,2,2,0,3,1
Hugli,19,338,0,0,0,0,0,0,0,0,0,38,828,1540,2033,1874,1446,1085,782,596,443,365,291,213,179,166,110,93,79,70,82,51,47,40,36,39,31,23,33,23,29,25,23,18,21,15,29,23,20,12,16,15,11,9,14,12,13,15,11,9,15,11,9,15,12,8,11,12,9,10,9,6,7,12,6,10,7,11,11,10,10,17,8,5,6,13,5,8,14,9,10,9,7,6,14,8,11,9,6,15,10,13,7
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,410,23524,12329,3600,1685,1008,633,449,335,251,218,161,134,90,94,75,68,51,48,47,29,30,17,15,34,17,14,8,18,17,13,13,8,7,13,9,10,10,10,8,8,15,5,5,3,5,8,2,5,2,8,5,2,4,3,4,3,6,4,2,5,1,6,2,3,3,3,3,4,3,3,6,4,2,0,1,1,1,1,3,2,1,5,4,1,0,2,1,2,3,0,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,1,848,4441,2932,1939,1173,745,466,303,201,158,124,86,89,70,53,47,36,36,31,16,21,21,16,8,13,7,8,8,9,4,14,4,5,7,3,4,9,6,3,4,7,6,3,4,3,5,5,2,2,4,5,5,7,4,5,2,3,3,2,4,6,4,2,0,2,3,4,6,7,4,2,3,4,0,1,5,3,4,2,1,5,2,3,2,3,1,3,1,0,1,4,0
Giridih,20,349,0,0,0,0,0,0,0,0,126,7591,5441,2504,1720,1209,734,567,413,260,230,150,122,109,78,79,60,48,39,31,25,28,29,8,13,27,15,20,12,17,7,11,16,9,15,10,5,3,6,8,10,9,5,8,1,5,4,3,5,5,5,2,4,2,8,2,1,5,6,4,5,2,1,2,0,4,0,2,4,1,3,2,2,5,3,2,5,1,0,2,5,1,1,2,2,4,3,2,1,2,5,1,3
Khunti,20,365,0,0,0,0,0,0,0,0,195,6912,2732,866,406,212,113,68,50,33,29,23,13,17,15,9,5,6,4,5,5,2,10,5,2,3,6,3,2,4,2,3,5,1,2,1,4,1,0,3,2,0,0,1,1,0,0,2,1,0,1,0,0,0,2,1,2,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,4,223,540,638,533,445,418,376,307,292,275,244,264,237,240,213,195,163,187,151,167,138,139,146,126,117,113,113,92,89,97,81,85,67,68,65,65,65,45,58,55,46,59,57,50,47,33,37,57,29,36,31,33,22,29,29,25,28,31,18,23,12,15,17,14,12,13,18,23,14,13,14,13,10,11,14,10,10,13,15,7,5,6,9,8,10,5,4,7,3,6
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,395,3118,3502,2793,1913,1215,727,435,239,174,106,72,56,42,36,38,31,31,11,17,19,12,20,16,12,11,12,13,9,13,13,10,17,8,8,9,8,3,4,3,2,7,2,5,8,2,1,5,1,0,3,0,1,3,0,7,0,1,2,2,1,3,1,3,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,6,253,3065,5695,4381,2506,1354,740,410,251,168,131,91,68,58,55,49,43,23,32,39,25,26,20,21,12,9,9,10,15,3,8,6,11,4,6,3,3,5,5,8,3,2,2,2,1,2,2,3,3,0,1,2,3,2,1,1,2,1,4,2,1,4,0,1,3,2,3,2,0,2,4,1,2,1,0,3,0,0,2,2,1,0,2,3,3,1,2,2,2,1,0,3
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,15,212,871,1885,1738,1363,1073,918,820,698,631,465,476,400,389,320,306,271,264,227,208,195,194,165,153,143,138,133,113,112,93,89,100,79,69,67,65,62,50,49,46,50,51,37,47,38,34,27,32,19,21,26,15,26,30,27,11,16,9,17,19,16,18,13,15,11,15,13,12,13,13,10,7,5,10,7,11,4,8,6,8,10,9,7,10,4,3,4,5,3,4,6
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,970,2016,1227,860,590,468,375,257,201,199,159,122,90,91,69,65,55,37,42,33,47,26,42,28,38,31,26,32,28,17,23,23,22,15,17,24,13,12,18,14,18,9,15,14,11,12,11,10,9,12,9,8,9,6,9,5,5,10,12,7,7,6,11,5,10,10,9,5,8,6,6,3,6,6,1,2,3,3,5,4,2,3,6,9,6,7,2,4,7,3,5,8
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,0,13,6500,17539,1716,78,28,9,20,6,5,7,6,2,4,1,3,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,293,7691,2405,771,340,200,106,58,48,46,24,22,12,10,8,10,8,8,4,5,5,6,1,2,1,2,1,1,2,1,2,0,3,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,54,859,923,710,529,549,576,609,647,669,587,571,495,494,406,345,325,253,247,206,170,160,143,119,119,103,91,85,70,79,66,57,52,52,46,46,39,41,35,35,38,26,18,24,26,30,18,18,26,24,19,14,18,20,14,17,19,23,16,16,10,9,5,15,14,10,12,4,10,8,10,6,5,12,5,9,13,9,6,7,6,7,5,4,10,6,5,6,3,5,8,8
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,561,2672,3139,3063,2614,2139,1784,1355,1044,866,675,563,389,318,307,221,183,167,119,104,101,87,69,55,43,45,24,28,29,30,11,21,26,20,23,23,19,20,22,7,11,9,12,8,14,11,12,10,13,7,7,10,3,8,6,6,15,10,3,4,6,5,6,6,6,4,5,6,3,10,3,3,3,3,2,7,5,2,7,5,4,3,3,1,4,1,5,3,5,2,4,2
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,1,198,1609,2603,2205,1648,1201,909,700,552,430,396,325,273,251,223,191,159,143,120,108,118,102,84,78,73,73,72,67,45,53,38,43,30,39,32,29,30,24,33,41,30,24,24,16,26,21,24,16,18,21,21,26,30,14,20,15,20,15,16,10,9,15,11,9,18,17,9,10,8,9,7,7,13,8,14,9,7,11,13,9,7,8,4,5,11,4,5,8,7,14
Dimapur,13,265,0,0,0,0,0,0,0,0,2,581,1156,421,224,194,120,79,76,53,37,38,21,24,22,20,18,15,16,23,10,17,19,8,8,10,9,7,10,6,10,3,7,5,5,7,10,4,4,6,5,4,5,4,8,6,3,4,6,4,8,6,4,4,5,3,5,6,8,5,5,3,3,6,3,11,1,6,5,5,3,1,4,5,10,5,1,6,2,6,9,4,4,2,4,5,4,2,1,3,1,5,3
Y.s.r.,28,551,0,0,0,0,0,0,0,1,9711,27066,9201,4545,2742,1921,1403,1081,777,578,468,405,307,238,230,203,146,149,129,108,107,81,67,73,74,66,32,65,39,42,39,33,34,31,24,22,24,21,28,22,23,18,26,14,13,15,18,17,12,13,15,9,14,11,9,12,8,12,9,8,5,5,13,5,5,5,4,5,4,4,4,4,12,5,6,5,6,3,5,3,3,6,3,3,4,0,2,2,4,4,5,4,5
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,227,1206,1299,1021,617,368,193,141,72,49,36,27,24,15,14,9,11,5,11,9,6,3,3,10,5,3,4,6,2,2,7,5,5,2,2,4,3,2,2,0,1,3,1,1,3,2,2,2,2,0,1,2,1,2,1,1,0,1,2,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,31,8449,12976,7237,3910,2426,1539,1104,801,602,451,363,310,245,240,184,154,128,123,104,94,85,89,67,57,75,53,38,30,27,47,27,26,33,30,25,24,23,21,21,24,14,19,17,15,12,15,9,10,5,9,11,13,11,9,14,9,10,8,8,9,12,9,6,12,3,9,12,5,8,6,7,10,6,6,3,3,11,8,7,10,8,7,7,5,7,6,9,4,2,6,7,6
North,11,241,0,0,0,0,1,0,1,5,22,7794,10454,504,189,101,57,34,22,15,16,16,12,8,6,3,4,5,6,4,4,2,1,2,3,4,1,2,0,2,1,3,1,3,2,1,0,2,0,0,2,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,267,6086,2152,1861,1376,992,748,622,501,413,330,333,258,230,187,174,159,159,142,116,105,89,85,70,71,64,48,61,43,45,49,29,28,31,28,27,24,17,22,15,15,9,17,10,11,10,10,11,11,12,4,11,7,6,7,4,2,2,5,1,3,5,2,7,2,4,5,4,3,1,7,3,4,0,2,1,2,2,0,0,1,1,1,1,2,1,0,1,3,3,1,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,5,2041,2668,2059,1505,810,421,242,152,99,72,48,41,33,14,12,17,18,19,11,9,10,9,5,3,3,4,6,6,0,5,2,1,0,0,1,2,1,1,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,1051,5071,3651,2614,1809,1399,1063,714,527,395,290,217,154,113,74,76,48,36,34,28,21,17,18,11,18,12,12,7,19,7,8,5,10,7,5,11,7,3,5,3,6,4,4,7,3,4,1,3,3,4,3,2,3,1,1,4,2,2,3,3,2,1,2,2,1,2,1,0,3,1,2,0,0,0,1,1,0,1,1,0,2,0,1,0,2,2,1,1,1,0,0,3
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,292,3920,1820,454,371,312,258,219,173,138,118,99,61,52,41,30,24,30,17,11,6,7,12,10,4,4,4,4,3,8,5,4,4,3,4,2,5,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
Erode,33,610,0,0,0,0,0,0,0,0,3946,5077,1064,1068,1441,1794,1733,1487,1153,845,637,448,384,295,244,183,159,148,117,112,80,66,82,56,54,50,46,51,39,46,38,34,21,23,20,25,22,25,16,14,16,15,19,14,11,13,12,12,18,12,10,13,14,13,2,7,11,9,6,8,4,5,13,5,10,4,6,7,8,6,3,6,2,3,11,6,4,3,6,2,7,4,3,1,3,4,3,3,4,3,4,2,1
Nagpur,27,505,0,0,0,0,0,0,0,0,36,5840,9044,7184,4492,3032,2171,1542,1147,852,700,591,436,387,349,252,243,226,179,166,173,161,132,131,123,110,94,85,91,78,77,68,61,53,59,47,49,30,42,36,42,42,30,31,37,30,25,32,36,31,26,23,15,28,26,25,29,21,21,21,17,23,16,11,16,18,13,12,17,16,20,14,16,23,13,8,7,11,10,16,11,12,8,7,17,11,7,13,10,12,10,7,7
Gopalganj,10,217,0,0,0,0,0,0,0,0,1,991,4348,2077,739,358,224,126,87,52,34,13,11,6,6,7,7,4,7,9,5,4,1,2,2,0,2,2,1,0,2,2,1,0,1,2,1,2,0,2,0,1,0,1,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,361,9261,4797,1772,864,541,391,269,245,170,152,112,117,88,74,53,46,44,37,33,26,26,28,28,19,20,12,16,17,13,11,15,16,6,10,8,9,1,10,4,8,8,4,3,9,6,7,9,3,3,7,5,0,1,1,1,2,5,1,3,3,6,2,2,1,2,6,3,3,3,5,0,3,2,3,4,6,0,1,2,4,2,4,1,4,0,1,1,0,0,0,1,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,24,20,21,22,26,21,31,21,19,19,17,19,15,29,21,19,22,19,18,16,16,23,17,16,19,11,22,15,12,13,14,14,14,9,17,12,14,5,11,9,6,12,10,5,14,10,11,9,5,5,9,7,9,3,7,6,6,5,6,7,4,4,3,2,5,8,2,2,3,2,7,5,5,6,1,6,3,4,1,5,1,4,9,4,4,2
Amreli,24,480,0,0,0,0,0,0,0,0,20,3976,10095,6590,3597,2179,1405,1033,802,602,494,389,320,261,225,215,179,133,129,103,82,86,84,63,63,54,53,48,36,31,31,25,22,27,26,20,20,31,25,25,19,14,12,15,16,9,12,13,14,14,13,14,10,8,6,8,8,10,5,12,10,10,3,3,7,0,9,10,5,6,9,1,2,2,5,4,2,2,5,5,8,4,3,2,2,5,3,6,3,6,2,8,5
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,3311,46441,15928,50,17,11,7,5,2,2,2,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,1,1415,4701,1581,1360,1066,759,514,456,330,241,173,128,104,68,62,40,53,35,26,25,26,17,22,19,13,13,12,12,10,7,13,8,9,7,10,12,9,3,6,6,9,6,6,2,4,9,3,8,4,3,1,6,7,5,5,2,2,1,2,2,0,2,2,1,2,2,0,2,2,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,10,9704,13609,4699,2635,1684,1211,826,632,491,359,303,257,236,182,137,128,103,82,76,85,61,48,43,40,39,36,27,22,20,21,25,31,22,15,24,18,20,11,9,15,11,13,12,11,7,13,12,4,11,3,11,6,7,4,6,5,7,5,12,5,3,5,5,3,9,4,3,1,2,5,0,7,2,2,3,1,5,6,3,2,3,4,1,2,3,3,5,1,3,0,2,3
Osmanabad,27,525,0,0,0,0,0,0,0,0,16,8841,11118,4043,2146,1297,867,623,489,361,287,225,198,167,133,129,90,91,76,66,56,52,48,30,43,41,26,26,31,19,17,26,18,19,15,6,10,15,11,21,14,10,7,8,4,10,6,7,10,5,5,9,7,5,6,4,5,5,4,9,3,5,3,2,8,2,3,5,0,1,2,4,2,2,2,0,4,4,0,0,3,0,0,1,1,3,4,0,2,2,2,0,1
Udhampur,1,19,0,0,0,0,0,0,0,0,1,15,2417,3284,1370,818,632,572,483,347,234,185,130,103,87,53,59,37,38,31,28,24,18,19,20,7,18,20,16,16,12,8,9,9,8,8,5,3,8,5,8,9,5,4,8,2,8,5,6,5,10,10,2,4,4,3,5,4,6,4,2,4,4,0,1,3,3,3,3,2,2,2,2,2,2,3,4,1,1,3,2,3,0,2,2,2,1,2,2,1,3,1,1
Chandrapur,27,509,0,0,0,0,0,0,0,0,434,20178,10896,4734,2864,1921,1302,944,653,530,411,312,262,223,205,154,162,117,113,96,82,82,70,78,57,44,48,37,39,45,29,38,34,29,30,22,34,21,21,16,25,26,20,23,15,19,13,22,28,21,14,14,13,17,14,18,16,13,10,14,9,13,6,14,8,7,15,6,19,11,9,8,11,8,10,11,6,8,10,7,8,9,10,9,4,4,7,8,8,6,5,4,5
Mandya,29,573,0,0,0,0,0,0,0,0,170,3632,4262,3390,2160,1519,1089,792,590,406,342,209,190,152,138,108,115,84,79,64,51,42,44,41,34,34,23,29,26,16,22,23,14,21,8,18,16,15,13,10,9,9,11,7,3,8,9,9,6,6,7,7,8,6,5,4,6,5,7,8,4,1,6,1,4,0,1,5,4,3,7,5,1,2,5,1,4,3,4,2,3,1,5,4,3,1,2,3,1,4,1,5,3
South Garo Hills,17,295,0,0,0,0,0,0,0,0,31,4519,1961,740,410,249,178,98,75,67,40,37,17,19,12,11,11,9,8,7,2,8,5,4,1,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,5,127,278,308,363,414,415,321,285,208,170,175,131,101,98,74,62,60,68,63,57,50,40,44,39,36,30,29,34,27,25,24,22,25,17,20,17,14,12,16,12,22,13,16,15,14,14,13,12,12,17,14,11,7,12,9,19,4,10,10,8,9,11,9,7,6,11,9,13,7,6,12,10,4,3,4,4,5,4,4,3,10,6,7,4,10,6,10,3,2
Lunglei,15,286,0,0,0,0,0,0,0,1,1062,17319,711,183,131,77,44,31,25,20,16,11,7,3,7,5,7,9,2,5,3,4,4,0,1,3,2,2,1,0,2,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,2,5024,9714,2696,1352,886,607,408,257,226,158,131,103,78,66,55,43,39,32,25,30,21,17,18,29,14,15,8,8,10,6,10,6,8,14,4,6,3,4,2,2,8,3,2,3,4,7,4,6,5,3,2,3,1,3,3,0,0,3,0,1,2,0,0,2,3,1,0,2,1,0,1,1,1,0,1,0,0,2,0,0,0,1,2,1,2,1,1,2,0,3,1,0
Chandel,14,280,0,0,0,0,0,0,0,0,60,12622,935,172,81,48,17,19,16,7,9,6,8,7,4,2,3,3,0,0,1,1,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,351,2737,2015,45,20,12,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,170,655,1214,1150,880,590,375,232,192,147,97,77,55,58,37,43,26,27,17,19,16,21,15,18,13,14,14,9,10,17,7,5,3,10,2,4,2,10,5,6,7,2,3,6,2,7,2,3,4,4,4,3,2,5,1,0,6,3,3,4,5,3,3,1,7,3,3,2,3,7,3,5,4,2,0,1,6,3,3,3,0,1,3,4,0,1,2,2,3,2,2
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,717,7848,4574,2014,936,573,369,292,226,191,144,118,99,89,72,51,40,49,46,32,38,38,30,24,27,15,18,19,12,15,9,19,8,9,7,5,9,7,7,7,6,3,5,3,6,7,7,1,3,3,2,2,2,3,4,5,3,3,1,1,1,3,3,2,2,1,2,2,2,1,1,0,2,1,1,1,1,2,2,3,0,2,1,3,2,0,0,0,1,2,1,1
Warangal,28,540,0,0,0,0,0,0,0,0,3706,16579,12230,5578,3129,2215,1584,1265,1026,804,682,613,466,422,352,290,286,256,197,185,170,149,140,135,111,94,105,83,68,64,55,54,57,42,39,36,38,34,37,30,22,29,19,23,19,17,20,8,17,16,14,17,14,12,8,10,10,6,9,8,4,3,9,11,6,6,8,8,7,6,9,5,7,6,2,5,7,3,3,6,8,2,3,6,7,5,2,4,3,3,6,4,5
Kandhamal,21,390,0,0,0,0,0,0,0,0,4887,24132,3214,1026,471,242,105,84,61,32,26,18,12,16,8,7,9,4,7,10,7,1,2,3,2,2,5,2,2,3,1,2,2,0,1,3,3,0,1,1,1,0,0,0,2,1,3,0,3,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,99,468,673,1079,1072,855,645,531,396,321,255,205,158,133,114,97,79,68,44,44,44,38,36,32,25,27,24,24,18,15,21,20,11,14,7,16,15,12,8,12,6,7,11,8,5,7,9,4,6,2,6,7,3,4,5,3,6,3,2,4,2,6,6,3,0,4,2,8,2,7,1,3,3,3,6,5,3,0,2,4,0,2,3,3,3,2,5,2,1,2,2
Singrauli,23,463,0,0,0,0,0,0,0,0,102,11473,5456,1879,1260,813,605,496,370,302,254,183,170,129,127,82,91,64,56,51,39,46,45,28,32,29,29,21,24,17,26,12,29,14,14,16,23,10,17,13,16,18,20,13,18,19,11,14,18,8,14,17,11,7,14,9,6,8,7,10,12,6,9,7,12,10,5,5,10,6,10,6,9,5,6,8,2,6,9,8,2,9,8,8,1,4,13,3,4,8,5,7,7
Khordha,21,386,0,0,0,0,0,0,0,0,259,1647,1574,1145,829,705,567,501,444,400,328,297,252,205,199,172,135,135,105,112,98,77,62,65,68,59,57,50,39,43,46,29,40,26,22,19,19,23,27,25,17,19,17,22,10,16,13,17,11,12,14,13,9,8,15,11,11,14,12,9,7,10,4,7,1,8,7,6,8,7,5,5,4,8,8,7,6,5,5,4,5,5,4,1,7,5,6,2,2,0,1,1,6
Kangra,2,24,0,0,0,0,0,0,0,0,0,77,7286,11055,4337,1707,807,430,278,194,121,102,76,74,51,51,37,37,36,23,22,20,20,15,20,10,18,11,10,11,3,9,10,9,10,9,4,5,6,8,1,3,3,3,6,3,5,1,5,3,5,3,0,2,5,2,1,0,0,0,1,1,4,1,0,2,1,0,0,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,1,3803,5236,3167,2237,1743,1280,961,711,491,405,316,253,181,155,115,109,88,55,50,49,40,38,44,27,33,34,37,26,16,13,18,15,18,11,10,12,13,13,15,10,6,10,8,10,5,9,6,2,3,6,2,7,9,5,7,1,5,5,5,9,4,5,4,6,5,1,3,4,3,2,4,1,3,4,2,3,3,2,3,7,3,4,4,2,4,2,1,4,2,4,4,1
Barwani,23,441,0,0,0,0,0,0,0,0,102,8677,7645,3193,1369,718,431,277,172,160,116,80,53,56,37,39,36,25,21,23,23,14,14,14,12,12,14,12,6,7,8,5,6,8,4,4,5,8,9,5,5,2,4,1,6,6,0,4,3,0,2,0,1,0,1,3,3,2,2,1,3,4,1,1,1,1,1,0,0,2,1,2,0,0,1,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1
Kasaragod,32,588,0,0,0,0,0,0,0,0,1073,3710,1363,729,423,235,149,88,59,38,33,26,26,13,10,12,11,9,10,5,9,3,2,3,4,4,5,1,4,2,0,3,4,3,2,2,3,0,1,1,1,4,1,2,1,0,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,79,1469,2830,1940,1278,750,532,376,252,195,117,91,68,50,33,30,17,13,14,18,8,15,4,4,6,7,9,6,9,9,12,3,3,6,5,9,6,5,4,4,2,5,2,0,5,4,0,0,2,1,5,4,2,1,1,2,0,2,1,3,1,0,1,4,2,0,1,2,3,0,0,2,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,65,5315,4238,3128,2295,1773,1257,896,649,464,339,274,247,177,139,123,97,91,75,61,41,40,40,38,32,40,29,25,24,21,19,13,22,17,19,15,13,16,14,8,7,11,5,10,7,6,5,6,6,8,5,8,6,2,7,1,5,8,6,4,4,4,2,6,3,0,5,2,2,1,3,2,2,2,4,2,3,4,3,1,2,0,0,3,2,2,0,3,4,1,0,2,0
Durg,22,409,0,0,0,0,0,0,0,0,66,4298,4963,5054,4015,2718,2045,1669,1408,1084,963,870,712,599,552,503,443,355,316,293,298,239,219,191,186,153,136,160,103,115,114,96,100,78,79,81,66,57,57,59,41,54,45,40,41,39,30,43,19,23,23,19,22,28,31,15,17,21,18,8,17,15,14,14,16,10,15,10,12,12,10,7,7,6,10,6,9,6,8,9,10,6,11,9,6,4,11,6,6,6,6,4,7
Chirang,18,320,0,0,0,0,0,0,0,0,2,2290,1737,974,730,510,258,242,179,124,96,87,60,37,38,25,30,30,22,11,16,17,12,14,8,11,12,10,9,8,5,5,4,6,3,7,11,10,4,2,5,3,7,8,4,6,1,4,3,2,1,5,1,2,1,1,1,1,1,4,0,3,4,1,1,3,2,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
