,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,1,3,0,2,2,0,5,7,11,15,20,10,20,47,67,88,121,180,247,320,435,635,771,770,690,406,148,46,24,13,20,8,13,9,16,4,4,3,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,30,83,76,97,133,244,298,395,470,519,502,477,420,376,351,306,226,183,153,132,119,102,76,85,55,62,36,42,41,24,28,35,26,20,34,17,22,20,23,24,20,12,20,13,10,10,7,13
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,55,285,675,1588,2548,2713,2351,1916,1457,1017,764,615,487,345,308,269,252,211,174,130,123,99,91,79,72,50,36,38,32,26,25,14,17,17,10,9,14,8,6,8,7,8,5,4,5,2,2,1,1
Warangal,28,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,27,67,185,374,884,1663,2308,2551,2753,3196,4318,5655,5655,4592,3679,2761,2131,1838,1528,1268,1183,914,736,695,514,452,374,310,233,179,199,142,113,83,76,74,54,50,50,51,38,33,41,23,28,18,11,12,11,11,9
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,54,178,434,970,1652,2193,2517,2584,2677,2455,2088,1840,1513,1277,1155,977,845,833,713,674,674,675,618,556,601,499,459,420,358,351,317,266,227,182,176,110,80,61,62,38,35,8,6,7,4,0,0,2,2,7
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,42,94,119,117,100,107,169,242,320,447,529,492,488,440,418,418,401,405,364,325,266,254,204,187,156,142,112,65,60,68,57,49,39,35,34,36,31,21,20,22,20,23,14,20,21,13,9,40
Singrauli,23,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,29,151,481,1106,2118,2622,2438,2067,1489,1279,1076,1009,848,779,739,774,723,661,572,510,455,422,410,349,238,227,211,162,128,102,101,101,76,77,71,79,51,64,50,62,52,44,48,47,43,46,33,31,23,171
Khordha,21,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,40,103,182,321,411,421,519,711,723,765,690,637,560,535,531,503,410,389,354,398,309,248,220,208,160,148,152,145,91,86,75,81,62,44,32,35,35,39,31,29,29,30,26,27,39,32,29,29,73
Kangra,2,24,0,4,1,3,2,3,3,2,3,4,6,20,21,45,58,104,166,280,452,706,960,1292,1752,2095,2404,2539,2464,2080,1580,1399,1146,925,748,646,507,444,340,251,211,169,155,114,99,97,74,64,57,46,39,45,30,28,24,19,23,19,23,14,18,9,11,3,3,4,3,0,3,1,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,53,247,668,1158,1385,1279,1273,1449,1541,1586,1572,1499,1322,1210,1028,836,721,550,473,409,335,262,220,182,148,122,103,67,71,52,54,28,39,29,33,29,25,19,25,19,19,13,6,10,11,5,7,26
Barwani,23,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,138,445,1030,1728,2122,2258,2374,2424,2089,1781,1503,1141,870,672,582,466,348,264,238,168,158,128,111,75,69,58,42,38,22,21,18,18,22,7,14,8,7,4,8,7,4,2,6,2,3,5,9,0,4
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,19,34,90,162,280,471,665,882,875,837,686,559,536,445,375,295,249,191,117,73,44,48,31,20,18,18,14,9,15,6,7,5,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,61,204,449,658,728,857,926,894,882,812,763,635,533,445,360,256,193,136,109,83,62,53,33,27,26,23,27,23,11,14,15,9,7,9,10,5,9,4,4,1,4,2,4,4,2,0,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,89,186,459,767,1004,1090,1075,1130,1257,1463,1653,1805,1692,1544,1347,1092,896,723,577,461,409,274,240,213,147,138,122,96,84,61,44,40,44,38,22,33,24,26,5,11,12,12,8,2,1,5,2,0,1
Durg,22,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,73,241,567,930,1318,1566,2073,2379,2882,2959,2812,2311,1940,1683,1578,1482,1389,1170,1067,909,855,698,664,562,440,379,315,252,190,149,132,127,98,80,67,64,40,43,34,45,44,51,52,46,40,43,200
Chirang,18,320,0,0,1,0,0,0,0,1,0,2,6,6,2,5,4,22,28,48,65,105,184,270,325,499,503,532,453,415,391,394,480,437,394,346,263,206,190,165,166,146,106,75,94,75,46,29,28,38,24,32,30,20,21,19,16,16,8,2,3,4,3,4,0,2,5,3,1,1,3,0,0,13
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,51,163,475,967,1494,1500,1295,1121,1025,1070,1047,1062,964,892,812,679,533,459,432,385,330,272,219,177,161,129,102,80,65,64,46,52,34,37,16,15,19,16,12,13,7,8,7,6,2,10,4,0,7,7,31
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,46,116,163,223,271,283,320,339,317,293,270,232,231,181,195,151,169,138,142,131,122,106,103,105,86,64,82,62,76,59,68,44,54,48,40,38,32,36,204
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,27,109,284,710,1472,2234,2839,3235,3346,2966,2475,2142,1728,1440,1234,1062,921,791,703,623,513,423,347,308,274,241,162,141,141,92,98,81,64,50,43,26,26,35,28,19,13,14,11,8,2,5,9,19
Salem,33,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,10,28,46,90,171,285,449,522,614,618,588,610,642,689,728,803,862,917,1033,1031,1115,1048,1043,986,912,832,714,581,515,436,346,326,254,211,199,155,145,128,101,83,70,60,45,29,35,34,32,37,25,28,25,152
Sehore,23,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,77,309,783,1278,1690,1657,1848,1841,1924,1948,2074,2014,1710,1463,1209,1077,829,748,660,561,535,387,323,251,223,218,158,128,118,106,91,65,52,48,31,25,41,24,23,17,22,15,6,9,4,10,5,23
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20,80,282,862,1897,3117,3342,2783,2281,2220,2374,2569,2831,2975,3033,2975,2935,2487,1902,1474,1112,840,618,383,304,244,170,133,111,72,81,63,55,38,35,38,38,30,31,19,20,14,14,13,8,11,9,2,1,1,0,4
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,44,113,135,93,112,159,440,735,1174,1372,1331,1300,1219,1126,1067,982,873,749,652,563,459,401,302,251,188,171,156,105,88,71,60,49,46,48,30,28,18,29,22,31,28,18,29,26,22,22,64
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42,139,407,733,1008,1190,1223,1270,1272,1329,1250,1057,1037,836,783,657,608,484,427,323,260,198,157,125,97,65,67,59,43,30,34,40,18,18,18,19,14,11,9,11,15,8,13,5,5,51
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,197,385,596,681,685,751,810,794,796,782,755,615,627,531,452,390,332,256,211,166,110,82,59,46,27,28,32,19,11,20,10,7,6,7,8,6,6,8,3,5,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,9,36,85,154,292,411,546,658,721,716,630,527,551,460,432,347,285,230,203,177,149,132,123,90,96,73,76,68,56,60,61,53,52,44,48,57,41,49,44,39,30,39,41,20,22,24,25,23,13,12,13,28
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,6,17,18,27,55,90,161,265,397,606,905,1230,1481,1678,1685,1693,1443,1192,910,694,564,450,321,244,197,183,119,99,90,80,85,50,37,40,27,33,29,15,28,18,16,22,14,18,12,7,9,1,1,0,2,0,0,0,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,7,17,51,79,186,413,720,1317,1772,2074,1921,1530,1160,775,655,549,414,286,208,145,95,102,72,48,35,42,28,24,29,18,26,18,6,19,8,9,10,6,9,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1
Puruliya,19,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,128,392,1010,1825,2320,2631,2629,2560,2290,2011,1685,1518,1233,1004,861,597,486,371,324,247,211,154,117,119,99,59,58,47,44,27,30,29,14,10,21,21,11,14,11,11,11,10,6,4,2,21
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,111,258,432,752,975,1146,1217,1230,1063,966,912,787,748,644,563,541,459,398,373,299,275,204,205,171,149,139,100,105,77,54,58,45,47,50,42,23,31,21,13,13,16,13,12,11,12,12,24
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,23,126,341,734,1096,1436,1561,1349,1144,983,702,674,594,513,443,395,315,250,217,166,127,90,70,51,36,35,32,23,17,13,12,15,15,8,8,4,7,2,3,2,2,2,3,4,0,2,3,4,7
Parbhani,27,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,23,86,204,391,787,1218,1777,2521,3138,3240,2834,2290,1703,1379,996,831,630,511,411,316,275,220,180,167,128,99,95,63,58,50,38,26,41,18,29,19,21,17,20,20,18,12,9,11,15,15,7,10,6,7
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,21,73,255,579,907,1016,1331,1547,1541,1561,1556,1661,1641,1690,1685,1556,1390,1233,1057,943,859,743,721,591,537,488,379,386,328,255,233,208,148,163,114,109,103,62,73,60,53,48,41,33,30,25,24,20,17,25,104
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,25,93,364,981,2284,3845,5165,5219,4672,3789,3002,2640,2300,1775,1431,1233,992,839,753,661,646,551,497,437,442,353,313,212,196,187,204,205,177,177,176,152,128,120,137,96,88,90,77,67,73,76,83,60,47,44,159
Satna,23,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,89,344,867,1606,1946,1872,1600,1529,1475,1473,1729,1658,1784,1827,1643,1563,1471,1324,1177,1067,877,790,630,499,455,331,280,212,161,112,101,78,61,55,47,44,43,31,17,39,29,18,21,22,25,16,15,6,37
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,136,568,1777,3263,3846,3458,2788,2309,1865,1466,1153,981,754,590,431,312,249,191,148,123,101,84,61,47,37,39,41,39,43,23,17,26,16,25,14,16,11,13,13,10,12,8,6,2,6,7,23
Dakshina Kannada,29,575,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,1,0,6,6,24,42,85,172,318,680,1208,1866,2253,2204,1822,1368,1040,747,595,474,397,322,287,236,245,219,183,196,172,158,135,141,101,113,91,76,64,60,72,49,62,65,58,65,53,57,47,59,31,35,30,15,19,8,7,7,71
Seoni,23,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,11,22,91,218,493,1060,2199,3415,4456,4361,3723,3182,2676,2224,1879,1566,1260,973,851,634,509,430,336,225,209,147,121,104,104,68,64,42,61,41,21,31,21,31,23,19,19,14,18,7,10,9,8,7,4,5,6,6,11
Rohtas,10,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,25,111,312,542,691,700,641,562,506,633,774,890,1033,1137,966,943,875,767,640,523,458,383,310,276,234,225,222,179,147,155,134,123,125,115,77,99,89,58,75,60,43,57,42,32,35,20,10,8,58
Dewas,23,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,155,517,1116,1427,1670,1890,2302,2579,2450,2389,2123,1866,1520,1329,1078,887,775,640,565,480,386,331,282,238,216,162,153,105,110,90,72,69,47,40,32,28,16,24,25,27,28,24,9,10,9,4,4,23
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,37,125,345,544,755,902,1095,1218,1222,1205,1123,1051,985,847,779,626,527,438,371,318,266,232,186,179,138,113,100,89,71,62,55,56,40,48,37,47,36,37,39,28,35,30,26,24,16,20,80
Ramban,1,17,0,10,2,3,1,4,2,1,4,4,4,9,18,31,30,44,62,72,106,141,196,251,311,403,421,389,342,333,236,209,189,161,152,142,137,114,114,96,85,56,54,45,48,42,26,24,13,18,17,16,16,9,12,20,13,14,9,7,7,2,3,4,3,4,2,1,1,0,0,1,0,2
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,30,114,357,491,423,445,400,388,376,334,260,340,287,276,279,240,203,207,213,162,137,105,89,77,72,65,38,46,33,28,23,21,26,15,19,30,21,29,84
Tamenglong,14,273,0,1,0,0,0,0,1,0,1,3,7,9,7,16,29,53,102,162,308,571,960,1413,2081,2528,2501,2122,1547,965,621,408,341,240,196,165,163,151,112,78,85,81,67,52,57,42,35,33,34,33,30,28,24,19,15,13,18,12,6,4,4,13,7,7,0,3,1,1,0,0,1,3,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,9,27,58,96,200,380,518,691,842,1014,985,971,852,845,767,772,699,667,557,474,447,359,308,237,208,156,112,96,71,71,42,45,50,30,18,14,13,10,12,2,6,4,0,4,1,0,0,1,0,3,0,0,4
Sonitpur,18,306,0,0,0,0,0,2,1,4,1,2,5,6,7,14,31,56,85,133,239,364,572,815,1107,1388,1521,1647,1591,1522,1455,1444,1453,1358,1096,1003,884,728,573,421,339,274,214,185,150,114,82,96,75,68,41,38,25,22,15,15,16,13,14,10,6,15,8,5,4,3,3,3,1,1,1,0,1,1
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,96,330,640,1161,1533,1808,1956,1907,1723,1537,1332,1112,963,791,649,449,378,296,211,210,138,128,95,75,58,64,38,32,31,25,24,26,16,27,14,16,13,9,13,5,11,6,4,1,1,7
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11,30,75,147,339,436,552,598,544,480,495,382,431,383,316,300,239,226,178,170,144,93,92,77,67,45,46,49,36,32,24,30,22,19,22,27,13,16,7,12,2,8,8,6,3,3,1,4,4,1,0,1
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,20,87,216,465,865,1059,1041,874,749,653,598,544,481,406,387,313,269,248,215,159,118,93,59,52,32,27,16,19,11,19,13,14,9,13,14,11,9,12,12,3,3,4,2,1,0,3,3,0,1
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,41,82,134,180,247,358,471,607,719,878,878,942,929,872,780,657,590,453,359,341,281,230,193,147,152,113,104,87,72,51,46,44,47,43,35,34,22,24,22,15,17,12,19,17,102
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,62,180,416,795,1350,1644,1696,1883,2078,2145,2213,2106,1945,1916,1697,1536,1342,1194,1103,949,806,706,569,517,431,347,282,264,211,179,155,146,130,98,84,76,69,52,49,43,42,41,31,24,23,24,30,29,21,95
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,4,9,14,32,52,82,117,164,256,322,413,504,499,506,440,454,440,393,348,389,349,309,282,276,323,286,258,235,205,165,125,110,110,115,102,94,72,74,71,89,98,80,90,65,74,56,61,39,41,31,30,21,15,14
East Garo Hills,17,294,0,1,0,0,0,0,1,0,2,3,4,8,12,19,31,43,43,61,85,107,89,160,329,531,879,1194,1480,1419,1225,1052,785,647,475,403,328,260,259,198,152,137,103,97,85,59,47,51,49,38,23,9,12,10,11,16,14,6,6,1,5,3,2,1,1,4,2,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,3,0,0,0,1,0,0,1,0,2,7,14,18,30,61,104,211,316,478,634,728,791,837,963,1027,1052,1042,865,820,692,651,663,616,623,583,537,539,467,442,380,341,307,280,190,172,124,80,52,26,31,20,20,14,10,14,6,12,13,6,10,7,9,9,10,8,9,8,5,6,2,5
Udaipur,8,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,36,129,448,1195,2401,3432,3681,3538,3386,3393,3320,3138,3099,2873,2568,2298,2068,1792,1543,1270,1083,835,766,622,487,440,325,278,241,212,192,156,103,125,96,93,75,87,67,41,55,50,53,46,49,50,39,48,38,59,67,35,57
Raipur,22,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,51,180,525,1214,2516,3651,3927,3263,2498,2009,1879,1910,2193,2314,2361,2325,2148,2007,1913,1711,1583,1431,1277,1105,933,883,773,680,621,531,422,362,309,232,185,166,146,123,116,114,116,99,84,72,86,78,71,71,75,53,208
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,67,224,485,600,599,508,541,599,542,524,541,539,522,465,399,358,293,235,181,151,117,75,62,49,31,33,25,17,13,18,8,7,14,10,14,8,9,6,1,3,4,2,2,1,3,4,2,0
Dhalai,16,291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,19,55,96,220,483,781,1043,1111,950,811,619,477,357,334,296,282,293,241,241,184,171,127,112,109,96,63,52,37,40,32,30,34,20,5,9,12,10,7,9,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Koriya,22,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,58,150,393,1006,1794,2693,3117,2678,2178,1772,1502,1343,1044,1022,881,845,767,696,586,539,464,434,375,346,318,325,266,191,191,168,148,134,108,90,62,66,52,50,46,29,23,20,17,16,10,10,13,10,6,5,5
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,31,120,325,562,818,970,841,696,602,658,546,559,525,433,417,372,328,313,271,243,213,156,130,129,92,85,60,48,33,19,23,14,14,11,10,10,6,4,2,9,3,1,3,3,5,0,1,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,114,289,608,873,938,1008,965,862,765,749,630,543,433,416,367,315,249,215,193,164,118,134,107,90,84,74,61,56,56,42,38,41,42,49,35,48,37,33,37,33,40,239
Akola,27,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,48,158,415,884,1599,2389,2613,2536,2080,1639,1289,1095,981,845,763,590,495,449,390,298,261,197,193,141,121,115,91,63,66,44,48,23,38,33,32,22,33,21,17,17,14,15,14,15,12,6,8,4,0
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,17,73,231,434,769,915,951,926,859,884,913,937,925,859,741,635,468,353,277,167,107,90,63,66,47,29,33,20,16,16,17,10,10,12,10,10,4,7,2,5,1,3,3,3,0,1,2,2,1,3
Mysore,29,577,0,1,0,0,0,0,1,0,3,1,3,5,3,7,10,9,28,30,53,86,115,198,249,341,370,446,465,468,407,444,583,828,1211,1492,1615,1893,1795,1630,1571,1382,1155,994,837,727,633,513,403,370,304,268,253,196,169,128,142,103,88,83,60,66,45,62,40,47,34,32,39,35,46,42,44,276
Shupiyan,1,13,0,4,0,2,0,1,1,0,3,3,6,4,3,13,8,22,15,35,50,62,77,109,117,120,147,126,156,123,154,169,131,136,128,126,103,64,68,62,49,22,24,25,13,8,10,11,10,7,14,8,5,3,2,3,1,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,53,84,134,192,258,453,761,1164,1455,1555,1638,1525,1368,1283,1216,1131,1085,997,843,747,649,592,557,470,418,374,324,250,222,177,148,108,97,75,65,51,43,30,25,31,21,23,22,17,16,18,38
Thrissur,32,594,0,2,0,2,0,1,0,0,2,1,0,1,2,5,10,10,10,28,22,50,78,137,212,283,409,467,569,652,580,564,523,480,543,542,683,770,804,738,641,519,428,286,217,194,134,101,112,84,57,58,39,53,55,48,34,32,22,14,13,9,10,6,5,10,4,2,0,1,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,10,11,7,8,8,6,7,12,9,13,3,5,1,6,5,1,2,2,2,3,2,1,2,1,2,0,2,9
Saiha,15,288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,21,51,107,184,335,584,768,963,1048,948,713,512,347,292,221,188,140,117,112,99,82,69,70,68,52,62,61,51,37,38,29,36,37,17,8,13,7,16,11,8,4,10,4,5,1,4,4,1,1,2,0,0,0,2,2
Senapati,14,272,0,2,0,0,1,0,0,0,1,2,1,11,8,17,19,58,79,137,235,415,685,1017,1450,1842,2054,1824,1344,978,652,486,369,294,239,178,154,136,93,95,85,84,55,45,44,43,31,20,22,24,14,17,13,17,8,13,9,4,5,7,5,2,3,5,1,5,0,0,0,0,0,5,0,0
Chamba,2,23,0,6,0,4,3,4,7,13,18,20,51,49,120,214,333,541,745,1088,1449,1789,2147,2279,2390,2499,2923,3192,3110,2035,1008,510,312,212,175,130,121,110,79,62,45,45,37,25,39,27,13,22,17,16,18,18,14,15,9,12,8,7,8,4,4,4,4,1,3,2,0,1,0,1,1,1,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,72,205,558,1032,1390,1533,1647,1610,1571,1392,1228,1023,803,621,453,330,224,167,133,100,91,65,54,42,31,25,33,27,16,15,11,11,9,11,12,8,10,7,14,8,4,3,1,2,1,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,41,129,368,793,1186,1290,1102,941,851,656,540,453,393,312,294,296,229,210,213,212,190,162,144,148,127,126,118,95,73,55,62,50,51,36,35,17,14,21,13,7,11,2,5,5,5
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,41,141,210,245,197,198,272,363,462,525,698,736,657,655,531,561,557,474,470,410,352,341,325,272,245,276,191,185,134,138,98,90,88,78,59,71,41,71,53,61,54,53,54,47,35,23,25,121
Gadag,29,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,35,140,452,1137,1798,2398,2670,2534,1822,1258,989,704,576,495,362,289,278,188,178,139,125,124,86,79,60,59,41,44,29,37,26,18,16,21,19,18,14,10,6,12,12,11,6,7,11,6,12,7,0,4
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,104,258,438,764,1061,1390,1497,1698,1771,1672,1561,1260,1108,862,643,497,396,253,183,121,75,62,42,38,22,20,15,16,14,14,15,14,12,8,10,15,7,8,2,3,1,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,320,936,1478,1844,1717,1499,1616,1408,1270,1032,1006,880,732,651,558,471,449,369,274,242,217,138,114,110,89,74,74,47,34,42,21,32,21,16,28,21,20,23,16,17,9,10,4,7,12,27
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24,134,367,1113,2356,3810,4807,5092,4779,4602,4248,4243,4083,3859,3531,3025,2505,2048,1646,1388,1036,796,631,488,361,293,262,194,149,145,117,103,95,68,67,60,59,44,45,40,24,31,28,27,22,22,14,78
Almora,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,21,48,115,259,459,801,1077,1241,1363,1369,1268,1051,985,842,671,588,398,329,275,214,153,123,73,69,58,58,58,50,50,31,29,28,19,19,17,24,12,9,13,9,3,10,5,5,6,1,6,0,3,2,3,1,0,0,0
Upper Subansiri,12,249,0,126,16,27,15,15,32,46,36,52,57,66,122,134,161,244,328,383,559,808,1122,1636,2165,2693,3188,3516,3273,2834,2055,1363,848,494,274,140,60,27,9,7,2,2,0,3,8,5,2,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,39,107,386,991,1832,2538,2826,2438,2094,1813,1611,1304,1140,976,830,667,551,445,358,311,241,198,148,118,108,100,77,55,53,55,36,26,35,32,30,40,25,24,26,19,13,17,11,12,7,7,7,3,1,2,9
Jashpur,22,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,39,93,345,929,1726,2676,3105,2985,2541,2016,1641,1296,971,836,606,495,444,352,330,264,230,174,174,161,118,115,118,81,73,73,44,46,47,37,24,17,16,6,11,10,9,1,1,0,1,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,34,88,248,401,574,704,601,620,623,683,670,711,682,620,581,482,438,387,349,331,249,233,238,163,149,132,119,104,76,83,87,83,71,66,58,49,49,70,50,68,45,24,41,20,90
Thiruvananthapuram,32,601,0,2,2,0,1,1,3,2,0,5,5,4,7,7,30,26,29,42,59,100,135,190,241,292,274,228,201,205,231,308,351,345,339,372,366,407,372,409,414,347,315,315,275,210,191,119,97,97,103,79,85,66,59,59,28,41,47,35,36,35,38,37,39,29,16,24,11,9,4,6,5,11
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,81,248,552,796,1015,1279,1497,1789,2032,1941,1811,1706,1366,1075,865,650,449,314,238,162,135,85,72,55,50,29,22,32,24,24,26,18,22,12,16,18,9,21,19,22,12,22,49
