,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Deoria,9,190,0,1,0,0,0,0,0,0,0,0,1,0,3,2,4,5,5,12,21,19,38,52,85,88,174,203,284,381,468,533,674,789,874,884,885,809,757,648,575,489,427,279,233,174,146,100,58,52,45,31,21,14,18,23,6,13,11,9,6,13,5,4,7,1,0,0,0,0,0,0,0,0
Amravati,27,503,0,1059,141,176,187,263,322,358,397,496,635,689,794,963,1120,1292,1395,1570,1656,1740,1846,2082,2223,2532,2648,2789,2795,2684,2519,2075,1833,1572,1362,1181,912,788,749,593,485,383,314,261,261,176,165,122,132,108,93,72,82,60,52,62,36,48,42,35,37,26,28,30,19,26,24,18,29,12,17,8,5,25
Bharuch,24,488,0,3,0,0,1,0,0,3,7,5,5,6,10,17,30,45,68,115,142,216,283,363,472,581,736,918,950,1096,1201,1163,1239,1149,1063,972,902,788,742,664,596,595,513,492,489,395,397,361,298,285,254,195,177,133,132,139,127,106,104,104,78,76,78,90,71,73,61,44,50,39,46,43,31,229
Baleshwar,21,377,0,53,10,13,11,9,8,20,20,28,32,46,40,57,83,86,118,119,171,211,250,354,464,499,699,850,1003,1143,1207,1149,1088,1008,941,726,630,530,451,382,328,300,233,196,141,131,97,91,114,90,64,61,48,26,31,36,31,19,21,16,11,10,10,7,8,11,9,6,1,2,3,0,2,3
Puri,21,387,0,512,49,60,68,79,101,92,136,137,139,174,188,209,247,269,301,321,362,400,446,425,464,534,587,612,603,631,663,679,697,604,555,485,439,360,296,218,223,208,138,117,85,70,82,45,17,24,22,12,17,10,16,15,9,10,8,7,6,9,5,5,7,2,4,6,5,4,3,4,4,7
Sant Ravi Das Nagar(bhadohi),9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,5,3,5,17,21,31,81,83,145,164,250,302,332,331,324,341,290,275,220,188,153,149,135,90,80,72,54,42,40,39,31,28,28,32,17,17,7,10,10,2,5,3,6,1,1,2,0,0,0,0,0
Barddhaman,19,335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,7,11,18,24,46,83,137,230,375,620,940,1305,1757,2024,2150,2196,2082,1952,1697,1484,1257,1020,914,801,617,514,455,401,440,395,356,328,304,304,292,292,268,302,320,270,276,219,178,173,139,124,100,101,96,71,72,48,34,17,124
Bara Banki,9,176,0,40,6,6,9,13,15,22,21,34,31,49,49,85,114,136,214,287,363,450,551,708,810,864,1020,1031,1053,985,1030,935,859,724,687,568,448,400,340,292,280,244,193,167,128,137,114,88,69,59,45,45,34,36,29,32,16,20,17,12,16,11,9,8,4,8,7,2,1,1,0,2,0,1
Anand,24,482,0,47,5,10,11,14,5,16,22,44,39,39,48,77,88,128,121,152,192,166,242,212,203,223,229,214,208,211,270,323,370,475,538,614,753,748,659,713,629,569,513,419,356,284,246,204,160,110,92,89,70,60,45,37,40,34,47,28,35,28,25,28,15,9,6,9,3,1,2,0,0,4
Bathinda,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,15,39,64,128,199,428,627,855,1137,1138,1079,1003,907,858,814,688,637,498,469,439,411,327,320,287,244,215,206,187,152,152,128,115,108,74,76,70,63,58,55,44,38,36,32,31,28,30,25,26,13,9,7,46
Latur,27,524,0,68,16,18,26,25,42,39,62,72,89,132,175,231,347,443,643,873,1188,1505,1918,2300,2539,2501,2174,1938,1538,1277,989,882,643,556,458,425,340,296,239,193,161,159,110,105,108,69,68,62,46,62,49,36,31,39,24,17,26,26,25,21,26,15,13,25,24,13,8,6,2,0,0,0,0,0
Bangalore,29,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,7,17,21,11,21,38,60,64,106,169,196,232,246,277,245,267,344,341,338,322,304,282,282,273,225,182,197,171,134,145,139,118,113,106,123,110,125,124,119,2420
Ganganagar,8,99,0,395,62,86,111,126,163,198,289,344,411,589,759,965,1252,1569,2050,2433,2811,3292,3601,3801,3664,3369,2930,2436,1905,1562,1254,997,777,693,529,445,369,315,257,245,189,185,171,178,156,132,111,112,94,82,65,60,43,48,40,44,43,42,17,24,21,22,21,19,19,13,11,8,11,11,9,3,0,1
Narayanpur,22,415,0,2145,249,259,273,321,325,420,431,399,428,504,509,536,558,530,529,502,437,473,378,325,256,201,147,104,71,57,38,26,25,22,21,12,10,12,15,7,3,8,9,5,1,2,5,0,2,6,1,4,1,5,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Peren,13,271,0,652,87,75,102,93,122,161,178,176,193,224,271,315,311,363,367,361,359,387,358,340,296,259,163,149,100,73,46,30,25,23,15,13,10,11,5,8,5,8,3,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gurgaon,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,10,37,66,107,118,173,224,209,260,268,277,280,232,235,221,182,172,163,161,138,123,110,115,83,88,82,71,88,65,88,57,79,75,94,78,98,103,96,515
Pashchimi Singhbhum,20,368,0,1352,176,180,231,258,286,359,422,505,550,613,768,879,968,1130,1166,1297,1300,1332,1246,1214,1097,1050,1002,1008,974,916,888,848,777,703,635,534,528,454,332,337,249,167,158,127,113,96,80,74,67,53,46,47,38,36,30,30,21,21,28,13,23,14,14,9,12,16,17,11,4,4,3,3,1,4
Bagalkot,29,556,0,31,5,3,6,11,16,12,27,39,37,58,82,91,137,218,283,382,509,741,999,1259,1483,1706,1888,1924,1941,1867,1699,1583,1343,1089,925,723,611,513,384,333,329,275,232,187,181,159,134,108,87,89,77,72,44,49,49,53,41,38,44,39,33,14,33,21,18,27,23,14,23,15,10,8,6,10
Bijnor,9,134,0,16,4,8,9,9,12,23,29,33,51,73,107,101,199,266,363,455,574,742,871,1027,1207,1285,1308,1287,1276,1175,1071,932,805,699,589,474,453,388,270,260,200,193,159,131,105,74,73,78,48,54,51,48,36,20,31,27,18,13,9,7,11,11,7,5,9,8,3,3,3,1,3,2,0,6
Nayagarh,21,385,0,1060,141,145,172,182,227,267,316,363,351,482,547,561,619,722,772,804,782,726,750,626,593,514,474,416,391,365,320,274,252,218,172,155,133,117,102,72,57,65,43,36,29,32,16,24,15,8,7,7,10,4,4,3,2,4,1,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0
Thiruvallur,33,602,0,3,0,0,0,0,0,1,1,0,0,2,2,2,4,10,9,9,17,19,30,21,37,33,43,74,96,132,271,327,408,483,556,609,675,727,699,633,681,592,556,519,433,440,399,408,370,310,254,262,231,177,161,125,124,122,114,94,85,76,92,77,64,70,63,78,80,69,78,71,63,203
Nagappattinam,33,618,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,8,11,17,31,42,72,74,69,86,130,134,156,261,310,468,705,824,935,899,864,871,709,537,398,315,216,166,130,121,84,73,75,43,50,37,27,31,22,24,18,16,5,6,14,9,10,7,4,4,5,5,3,3,7,0,4
Korba,22,404,0,810,119,121,134,161,166,222,235,293,347,426,451,538,662,723,868,935,1042,1240,1258,1266,1253,1124,1043,966,841,717,648,581,604,633,550,538,522,475,452,403,376,378,335,299,239,211,232,168,156,157,138,102,135,104,63,79,62,63,57,69,58,57,55,61,43,44,51,43,30,30,35,29,29,97
Karur,33,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,9,7,5,22,35,48,87,112,173,227,343,506,682,885,974,1003,1011,946,835,657,591,512,361,294,231,223,153,125,120,93,73,67,53,50,44,28,24,41,18,26,30,25,20,24,6,8,10,6,7,5,3,3,1,5
Bhilwara,8,122,0,77,15,17,32,19,43,44,78,84,134,175,266,359,469,649,880,1099,1342,1630,1922,2175,2387,2446,2549,2511,2533,2393,2280,2141,1932,1752,1588,1440,1205,1043,929,799,658,611,514,431,394,341,257,230,217,180,162,135,121,107,87,69,62,62,43,42,50,39,35,40,32,28,22,20,14,19,19,24,18,30
Chamrajnagar,29,578,0,25,7,8,12,10,10,14,22,31,38,35,58,83,108,200,246,344,543,714,982,1127,1321,1413,1338,1290,1272,1241,1377,1386,1379,1110,1031,905,704,558,476,331,291,257,176,159,117,95,59,66,50,35,34,25,18,17,11,10,23,10,12,5,10,10,4,15,6,3,7,7,1,6,5,3,0,5
Raigarh,27,520,0,261,38,50,67,64,104,93,148,172,157,249,319,381,493,559,670,772,875,946,1069,1052,1100,1121,1045,992,964,914,868,790,719,792,880,810,852,853,777,731,682,584,477,437,361,361,306,286,244,221,247,228,212,212,255,246,225,205,190,164,177,155,132,122,108,89,68,68,65,50,47,54,44,142
Ratnagiri,27,528,0,1670,267,306,350,394,492,544,613,756,859,1077,1318,1459,1665,1861,2039,2130,2129,2238,2036,1802,1473,1191,827,665,466,371,296,271,220,194,151,141,99,98,98,70,69,70,49,53,41,36,24,38,31,18,40,23,25,23,20,31,24,13,12,13,8,11,12,9,1,7,5,3,4,1,2,3,1,10
Marigaon,18,304,0,53,8,12,13,15,12,13,32,50,42,58,81,87,86,129,148,195,210,285,310,393,436,480,473,457,408,387,338,318,266,216,158,117,105,98,78,67,46,43,36,28,19,15,8,2,4,7,4,8,6,5,3,0,3,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Gautam Buddha Nagar,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,37,42,54,95,156,190,204,182,165,184,155,162,173,150,181,122,108,127,109,120,157,163,166,144,149,136,115,102,111,111,91,100,105,95,92,75,85,101,115,94,81,86,93,104,98,929
Gorakhpur,9,188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,6,6,13,24,39,61,97,146,225,293,376,468,619,681,850,960,1063,1120,1032,1013,959,861,727,591,450,358,301,255,184,159,108,110,87,92,81,65,64,47,49,36,38,41,37,40,33,31,34,34,27,34,31,20,8,10,2
Shahid Bhagat Singh Nagar,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,16,37,42,69,100,154,234,344,417,504,537,513,513,463,404,318,251,202,160,117,97,61,63,55,44,29,35,24,24,21,27,27,22,13,16,19,17,12,10,14,14,8,2,2,6,0,0,1,2,1,0,21
Rampur,9,136,0,17,6,1,6,8,10,5,10,15,10,36,33,47,62,79,103,118,164,190,259,336,386,485,530,652,664,765,740,674,602,612,518,482,428,362,328,287,228,191,189,157,131,116,96,66,57,64,57,47,37,38,29,28,16,24,11,14,23,13,10,12,13,10,8,4,9,8,7,9,7,17
Dumka,20,362,0,655,91,110,121,120,158,168,223,242,297,355,411,502,557,637,735,755,827,973,934,962,864,811,754,674,529,451,338,271,232,143,99,91,80,64,57,43,41,30,27,23,21,21,12,16,11,8,9,7,6,11,4,4,6,7,8,4,5,5,4,7,1,0,1,0,3,0,0,0,0,0
Bareilly,9,150,0,65,9,21,15,26,22,49,58,68,82,140,164,180,281,353,460,567,637,750,848,944,945,977,951,884,796,771,673,566,514,504,399,332,320,264,210,203,175,172,172,146,117,99,107,97,87,89,67,66,64,55,63,57,44,37,35,38,51,31,31,43,48,42,35,33,23,34,20,20,9,12
Pashchim Champaran,10,203,0,108,13,23,26,39,45,61,83,105,131,205,270,361,446,656,698,991,1176,1534,1697,1814,1905,1967,1671,1589,1287,994,803,632,475,358,286,245,165,134,107,74,60,71,51,31,24,24,19,23,15,12,11,21,7,19,15,7,5,9,12,2,4,1,0,0,2,2,0,0,0,0,0,0,0,0
Ambala,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,27,68,140,209,292,341,402,435,410,468,410,411,365,324,299,287,248,244,196,196,142,139,108,102,69,64,54,60,61,56,45,35,32,29,27,20,31,19,24,32,22,25,27,13,16
Pathanamthitta,32,599,0,104,19,19,14,20,47,31,56,64,83,75,96,154,170,198,267,325,433,450,627,688,763,756,683,603,599,512,476,456,348,314,282,202,151,110,83,84,51,41,43,35,23,17,21,18,6,12,2,6,8,5,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kozhikode,32,591,0,54,8,11,9,15,6,6,22,21,18,36,59,78,86,120,156,191,238,298,416,514,614,716,827,760,748,673,559,414,323,213,159,133,124,108,92,93,73,80,51,50,45,23,41,34,28,38,18,28,24,18,13,9,5,6,4,4,4,5,1,2,3,3,1,0,0,0,0,0,0,0
Mainpuri,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,20,31,60,96,143,168,286,360,482,581,675,781,758,738,762,763,710,755,660,573,536,439,344,261,225,183,154,121,89,57,57,47,30,30,28,33,21,15,16,16,12,12,17,4,1,10,4,6,3,4,1
Thanjavur,33,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,15,16,23,48,69,144,271,416,613,779,979,1114,1129,1104,1112,984,867,747,643,493,412,327,263,179,171,123,108,98,69,68,62,49,48,31,46,44,31,30,26,26,21,19,13,8,4,15,5,7,2,0,16
Chhindwara,23,455,0,1374,193,242,238,292,347,378,476,601,725,812,997,1256,1462,1698,2008,2278,2620,2962,3060,3009,2994,2728,2570,2258,1994,1725,1417,1087,848,700,561,499,367,301,278,225,167,168,178,144,102,111,102,72,66,54,52,53,49,41,27,41,35,19,23,20,10,11,8,9,5,6,7,2,4,6,5,2,1,0
Kannur,32,589,0,5,3,2,6,5,5,2,8,10,3,12,26,30,46,64,93,187,262,331,487,717,911,1051,1183,1131,1005,845,697,575,477,409,329,250,167,120,110,92,72,52,55,54,35,43,20,15,14,10,9,6,6,12,4,12,9,7,4,4,3,4,3,1,1,5,0,0,0,0,0,0,0,0
Saharanpur,9,132,0,0,1,0,1,1,2,0,3,3,3,7,15,21,28,34,75,108,183,282,441,569,849,1092,1263,1372,1340,1213,1030,898,804,679,641,569,456,416,368,295,263,248,217,173,168,135,111,92,83,91,76,61,64,48,44,43,20,25,21,27,25,19,23,15,28,19,20,18,6,6,6,2,0,0
Datia,23,422,0,27,4,7,4,12,6,9,13,13,12,17,21,33,59,73,63,99,127,185,227,265,349,383,431,466,488,456,499,418,402,361,316,330,262,258,203,176,161,148,151,122,94,91,92,67,46,50,40,32,36,30,23,23,18,17,9,10,9,6,6,8,5,6,7,9,4,0,4,4,0,7
Dhemaji,18,308,0,803,109,95,117,113,143,183,206,230,247,308,317,371,437,495,526,640,599,657,637,626,560,488,387,310,211,157,100,68,53,30,26,18,24,10,5,6,15,4,4,5,4,4,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champawat,5,65,0,138,26,32,29,51,64,69,78,130,140,147,170,212,237,264,254,297,247,250,263,331,343,345,354,366,332,307,309,244,241,182,169,119,89,105,59,54,49,49,41,48,41,34,35,32,34,20,19,19,14,18,18,10,5,6,6,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0
Yadgir,29,580,0,10,0,2,5,2,6,4,3,7,9,18,18,33,54,85,126,167,282,421,603,871,1137,1501,1676,1904,1712,1721,1450,1256,998,814,691,575,518,441,355,327,282,293,251,207,197,168,144,99,118,96,92,70,50,46,36,32,25,29,23,18,11,16,12,16,7,8,6,8,2,1,3,4,3,1
Sidhi,23,462,0,606,60,99,106,112,155,184,196,240,257,303,371,372,444,452,558,560,624,598,604,647,656,700,712,760,771,710,749,709,765,680,750,688,630,576,503,456,400,342,267,214,179,131,107,89,59,38,22,25,15,12,16,11,4,7,8,5,7,10,3,6,3,5,3,3,2,4,3,1,0,4
Uttarkashi,5,56,0,2608,368,373,470,517,623,772,843,936,1102,1187,1323,1444,1583,1739,1830,1931,1926,1870,1838,1582,1437,997,721,492,369,324,278,252,241,203,208,207,189,225,156,152,152,138,146,142,113,91,95,110,83,67,66,75,69,79,70,49,51,42,72,47,49,41,22,26,22,14,19,14,25,11,5,2,1,4
Madhubani,10,207,0,0,0,0,0,1,2,0,2,4,6,14,30,28,74,87,139,201,289,386,565,721,934,986,1118,1318,1371,1292,1202,1036,826,652,484,457,314,253,162,119,84,65,40,37,18,15,12,9,10,10,4,10,7,4,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satara,27,527,0,321,51,62,64,85,94,114,159,184,214,249,357,436,454,646,815,1036,1275,1508,1865,2237,2471,2589,2702,2536,2479,2316,2120,1871,1695,1468,1304,1265,1068,966,797,663,561,493,417,323,213,209,175,138,104,100,91,64,96,62,54,54,46,40,37,37,26,17,31,20,10,11,9,10,4,3,6,3,0,9
Indore,23,439,0,7,2,1,5,3,1,4,7,5,11,16,22,23,41,58,54,77,107,160,191,264,332,411,462,543,655,726,781,771,840,757,676,654,651,600,545,562,528,532,456,417,334,320,287,235,235,207,170,156,158,164,143,137,100,112,92,95,102,92,93,78,86,66,64,85,81,54,71,48,59,187
Maldah,19,332,0,4,1,0,1,1,3,4,4,4,10,9,17,24,25,48,67,84,130,165,251,397,514,702,850,969,1162,1261,1314,1251,1134,1010,907,704,570,449,364,291,223,213,157,116,97,66,59,54,37,31,28,28,26,16,13,16,6,13,13,9,14,5,9,4,6,1,0,0,0,0,0,0,0,0
Baksa,18,324,0,99,26,16,15,22,43,47,33,52,75,76,96,129,147,180,213,274,388,446,488,552,612,602,682,678,649,608,608,458,400,298,229,157,109,85,54,16,17,23,5,3,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kathua,1,7,0,163,27,27,35,26,30,36,41,59,54,83,96,94,129,137,172,183,224,276,297,350,361,410,442,387,389,355,415,386,334,324,297,280,273,263,213,238,258,243,255,221,189,190,178,179,141,122,151,148,94,107,101,98,87,47,37,38,30,31,25,14,28,23,14,15,15,7,7,8,3,10
Junagadh,24,479,0,265,63,70,71,107,125,144,189,196,253,324,407,418,518,542,532,521,543,582,705,742,898,1053,1285,1494,1715,1786,1877,1814,1833,1676,1532,1354,1270,1158,1112,957,898,750,653,581,455,357,326,266,182,169,114,96,80,60,63,42,46,41,24,37,40,32,21,13,30,20,14,16,9,8,7,4,2,6
Haora,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,22,39,56,78,123,253,336,421,432,406,372,360,376,324,313,251,187,141,111,80,90,111,94,85,94,83,76,74,89,54,50,61,61,49,54,42,40,32,33,39,40,36,45,38,115
Kannauj,9,160,0,1,0,1,0,1,1,3,0,2,3,3,1,5,10,9,18,32,42,53,59,76,125,159,219,274,305,323,399,441,454,470,467,487,487,450,451,458,427,391,326,307,258,225,192,133,120,91,90,73,59,38,43,37,40,27,26,16,17,19,12,15,14,4,10,10,7,13,3,5,2,10
Golaghat,18,313,0,211,30,34,41,47,59,56,84,83,98,142,165,184,236,256,297,360,418,492,527,626,712,748,800,818,814,827,777,716,596,528,433,351,312,278,222,204,184,168,137,112,94,68,75,56,39,52,45,32,31,39,37,21,21,15,19,13,8,5,5,3,4,2,3,2,5,2,2,1,1,16
Dehradun,5,60,0,290,36,46,77,82,99,112,119,144,165,209,261,284,284,327,357,321,366,370,373,415,411,438,409,476,446,457,477,387,322,331,304,271,271,258,293,267,295,247,250,216,211,177,173,155,152,114,126,106,92,100,98,81,84,72,75,68,77,61,74,61,80,65,51,41,48,39,58,45,25,27
Chatra,20,347,0,777,119,119,157,214,220,233,304,388,438,527,615,731,797,940,981,1113,1071,1105,1017,862,678,513,359,314,225,150,142,104,92,56,55,50,41,39,41,34,37,29,22,29,25,13,15,10,7,10,16,16,16,8,11,10,19,4,8,4,6,6,5,2,0,2,1,0,0,0,0,0,0,0
Shajapur,23,436,0,34,7,10,8,13,12,21,41,43,50,73,111,154,239,322,498,645,857,1107,1424,1650,1782,1840,1745,1798,1743,1553,1278,1166,1048,961,853,687,620,467,412,367,314,272,232,175,148,126,102,88,80,59,56,39,43,33,29,24,18,20,21,16,15,14,18,12,6,4,6,5,6,3,2,3,1,1
Jind,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14,25,41,99,190,309,455,690,978,1159,1142,984,830,637,579,496,399,334,310,268,270,253,222,205,196,207,196,141,126,133,109,88,57,76,52,45,29,27,17,20,13,9,12,11,7,3,2,4,4,2,0
Rajgarh,23,442,0,22,5,8,13,10,17,18,23,40,36,77,75,119,158,192,318,426,528,648,885,1118,1311,1514,1672,1809,1777,1623,1581,1456,1215,1155,1017,898,743,695,565,527,426,386,304,257,189,176,144,134,84,87,63,60,47,38,36,25,25,20,17,20,14,11,9,10,12,7,5,9,2,6,3,4,0,2
Amritsar,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,10,8,19,38,49,88,137,218,294,389,477,625,710,732,823,855,770,706,647,559,553,473,392,348,335,275,243,216,204,165,140,107,108,100,103,48,57,44,67,54,53,45,45,50,39,29,23,21,43
Lakshadweep,31,587,0,169,21,17,21,20,37,33,37,40,28,47,53,68,79,96,129,94,93,113,132,111,85,62,59,28,18,14,15,18,6,11,5,14,8,7,4,7,5,2,3,2,4,0,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonda,9,183,0,11,4,4,2,7,9,9,14,10,21,31,55,65,90,120,187,229,304,440,517,654,735,822,967,984,1004,983,1107,1154,1087,1011,951,849,773,580,503,366,332,213,187,142,113,71,63,45,38,32,34,27,24,12,27,15,18,17,8,12,6,5,12,12,8,5,9,6,9,7,5,4,4,8
Jabalpur,23,451,0,70,11,14,15,21,24,26,39,61,66,91,120,153,196,256,304,421,451,558,615,685,754,798,807,1056,1084,1134,1233,1166,1058,974,904,800,767,652,578,506,427,369,318,291,245,209,198,179,140,132,124,116,88,108,100,85,58,56,58,54,45,42,31,43,49,36,29,25,18,22,25,41,24,61
West Siang,12,250,0,1798,205,237,278,314,325,404,472,538,668,680,826,970,1052,1265,1475,1647,1903,1995,2159,2154,2161,2063,1641,1312,843,582,346,229,107,55,35,34,18,24,14,5,3,3,5,2,3,3,2,3,1,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leh (ladakh),1,3,0,9527,1095,1197,1449,1613,1803,2050,2301,2494,2852,3132,3502,3938,4253,4561,5020,5062,4913,4833,4582,4065,3241,2854,2076,1616,1121,759,549,427,272,182,70,42,38,14,5,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumbai Suburban,27,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,14,4,10,8,10,9,13,21,29,45,52,58,96,83,50,51,53,52,54,54,41,41,32,51,43,46,71,87,738
Thoothukkudi,33,627,0,2,0,2,1,0,1,1,0,0,2,4,5,7,10,16,25,56,100,140,247,307,535,738,1010,1239,1241,1297,1188,1181,983,872,801,760,677,651,567,466,459,381,380,312,256,238,215,187,146,132,117,86,86,76,83,62,47,52,39,46,31,36,40,37,26,30,23,18,16,17,14,10,12,45
Bhavnagar,24,481,0,40,9,8,15,16,20,24,35,52,76,88,137,184,220,310,413,538,624,851,1086,1399,1589,1926,2167,2366,2342,2250,2226,1980,1703,1605,1423,1204,1059,941,787,646,518,466,427,332,283,215,210,167,151,124,107,87,91,58,77,60,43,44,39,30,35,33,26,25,31,29,28,30,21,12,9,4,5,7
Narmada,24,487,0,88,9,22,29,26,36,51,67,95,105,140,165,256,321,409,554,674,762,890,904,893,819,695,637,628,508,408,364,279,208,193,140,142,114,94,76,54,41,37,37,28,15,12,20,18,14,12,12,6,9,7,5,8,5,3,4,2,4,2,2,1,3,3,0,0,0,0,0,0,0,0
Koraput,21,398,0,3617,395,466,576,647,650,820,788,877,953,1126,1243,1292,1353,1426,1461,1340,1361,1258,1242,1083,972,886,806,708,619,528,483,415,344,308,248,231,206,169,142,151,117,100,82,77,64,65,57,39,39,42,36,23,21,27,25,26,15,28,20,14,18,18,10,11,7,8,12,13,9,8,6,4,3,15
Lohit,12,259,0,963,148,150,164,212,265,263,320,349,434,521,614,708,760,894,978,1033,1042,1039,1113,995,892,740,559,362,303,198,132,89,63,35,32,19,15,19,13,8,9,10,4,3,7,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hassan,29,574,0,0,0,0,0,0,1,0,0,0,1,2,4,5,2,10,22,27,68,117,174,308,493,773,1188,1737,2202,2656,2806,2665,2413,2074,1642,1325,1023,759,623,467,409,329,260,215,175,133,139,85,100,77,63,53,52,45,44,27,35,22,24,26,18,19,19,19,24,19,18,18,8,10,11,9,11,46
Nainital,5,66,0,379,69,61,86,117,123,173,202,249,323,354,398,460,543,589,696,670,765,763,854,864,809,808,770,759,681,602,582,553,468,415,397,331,317,248,249,215,229,172,174,153,164,122,108,113,101,83,67,72,66,54,46,50,29,31,32,25,18,16,17,16,10,7,4,7,9,5,7,8,0,1
Tawang,12,245,0,30,3,11,7,12,17,20,36,40,47,59,103,119,190,236,410,549,722,886,1104,1254,1295,1121,875,612,426,242,96,54,30,23,19,10,5,3,6,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashik,27,516,0,316,55,65,80,93,118,152,203,234,299,468,519,668,923,1158,1410,1803,2167,2448,2713,2908,3152,3197,3246,3228,3109,3204,3074,2990,2797,2542,2317,2031,1831,1610,1297,1065,934,779,582,505,442,366,321,279,225,234,199,177,137,129,122,94,95,95,82,94,97,92,90,69,66,62,62,51,57,62,56,51,39,268
Garhchiroli,27,508,0,5570,663,707,791,830,943,1022,1101,1207,1325,1529,1672,1664,1870,2163,2054,2064,2158,2072,1901,1802,1550,1340,1170,1072,850,680,545,419,346,277,247,213,176,156,150,144,112,88,98,70,72,80,57,44,30,37,16,21,20,13,14,11,16,10,0,4,3,5,0,0,1,2,0,1,0,0,0,0,0,0
Latehar,20,359,0,396,62,79,80,116,101,133,148,166,211,270,333,402,537,612,758,839,1025,1095,1144,1210,1198,1200,1042,922,742,687,541,440,345,261,214,180,154,124,85,73,49,50,42,29,27,16,20,16,11,13,13,10,11,7,10,9,5,3,5,3,4,4,2,3,1,0,2,1,1,2,1,1,1,0
Uttar Bastar Kanker,22,413,0,2296,283,275,301,337,388,425,449,508,619,575,710,812,787,904,935,980,1015,1032,1012,957,968,878,772,746,573,523,452,392,322,258,231,220,167,166,129,94,82,83,61,43,45,39,25,25,24,6,15,11,12,7,7,8,4,4,5,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0
Serchhip,15,285,0,215,37,40,47,61,61,83,93,99,127,137,178,189,251,266,297,360,337,393,337,311,243,189,109,84,51,28,12,17,16,19,13,7,6,3,2,8,0,3,7,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
