,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,38,87,105,125,180,269,450,658,741,728,583,477,385,295,214,159,129,101,69,78,65,53,56,44,33,36,32,28,29,27,21,11,30,21,19,23,12,14,9,6,7,3,3,0,1,5
Hamirpur,9,168,0,4,2,1,2,3,3,2,3,6,7,6,16,27,34,49,62,96,151,281,413,712,1137,1458,2029,2317,2371,2084,1543,1088,714,517,414,270,202,170,145,104,96,63,46,45,48,35,29,17,20,19,15,12,10,11,11,11,6,7,4,7,7,4,3,4,3,1,2,2,0,3,2,1,0,0
Warangal,28,540,0,204,29,22,31,36,41,43,76,59,102,96,149,151,198,264,373,392,593,652,765,1038,1293,1698,1962,2358,2726,3014,3363,3477,3600,3683,3308,2906,2408,1909,1589,1228,990,916,785,691,542,491,413,364,335,304,229,231,186,165,135,111,73,66,79,62,40,57,34,33,38,36,45,41,22,31,13,10,13,22
Kandhamal,21,390,0,333,43,41,73,70,68,82,133,144,177,249,299,344,436,619,760,898,1244,1547,1964,2503,2689,3136,3116,3058,2791,2079,1412,973,650,371,252,157,84,58,47,25,18,7,14,3,13,4,9,2,3,11,4,10,4,1,1,0,1,6,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,31,106,133,109,175,211,322,412,506,667,686,709,575,515,449,413,352,302,223,172,153,103,94,83,60,59,53,39,45,35,32,30,27,30,27,26,24,14,14,7,10,8,8,7,4,3
Singrauli,23,463,0,38,9,11,13,17,13,15,24,21,28,39,84,99,156,156,217,264,389,620,811,1125,1457,1880,2141,2192,1975,1619,1329,1047,833,781,575,578,432,430,380,345,329,312,249,220,223,162,141,143,126,72,66,60,72,73,65,71,66,41,61,58,41,34,58,45,41,31,28,25,29,20,30,15,17,112
Khordha,21,386,0,65,4,11,3,12,6,13,20,19,15,38,38,43,51,37,81,43,102,120,121,164,157,220,355,335,426,529,575,644,542,493,471,413,411,362,342,384,400,370,311,261,238,226,207,181,166,110,143,107,88,101,77,78,57,61,47,42,35,38,43,37,29,47,41,37,39,34,33,18,21,42
Kangra,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,6,29,68,166,416,797,1403,2052,2564,2632,2816,2812,2452,2081,1737,1240,997,692,484,361,267,183,129,102,98,84,78,52,47,34,35,29,36,26,21,15,10,13,7,6,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,113,21,26,26,16,18,18,45,46,107,51,72,141,129,196,232,292,292,462,560,755,809,904,1164,1239,1199,1359,1173,1231,969,910,816,710,562,473,442,315,280,188,173,184,142,105,99,55,61,43,24,37,17,11,22,43,39,16,16,20,17,20,17,10,7,15,13,8,2,7,5,4,0,22
Barwani,23,441,0,646,87,104,115,116,152,154,173,209,251,280,354,420,471,536,651,737,856,907,1045,1259,1267,1416,1387,1365,1223,1040,876,696,646,511,433,311,237,205,96,122,91,81,53,55,42,39,39,24,22,24,12,18,15,9,5,11,6,11,1,7,0,4,6,1,1,0,2,0,0,0,0,0,0,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,10,2,17,42,60,109,149,373,516,642,809,866,866,727,489,340,230,170,98,80,29,16,29,20,3,9,5,2,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,3,1,1,0,0,2,1,1,3,0,4,5,1,12,25,37,49,79,142,193,319,454,589,803,974,976,1015,989,821,674,473,379,295,180,160,126,107,76,55,51,33,28,26,31,21,15,24,13,14,10,8,8,7,11,10,13,7,1,4,3,6,4,7,0,2,3,2,0,0,0,0
Narsimhapur,23,452,0,114,15,22,13,27,55,39,39,58,62,92,108,164,200,242,316,404,506,659,759,907,1075,1272,1436,1517,1643,1486,1367,1200,969,731,566,431,288,271,235,179,147,118,119,85,62,55,43,50,23,23,30,28,17,13,12,12,13,5,9,8,4,9,4,5,2,0,0,0,0,0,0,0,0,0
Durg,22,409,0,56,6,11,9,19,13,15,18,30,29,51,40,43,76,98,125,186,224,321,393,534,678,924,1101,1389,1779,1963,2226,2334,2358,2253,2098,1724,1533,1272,1111,961,816,840,792,642,546,512,418,338,321,294,240,204,160,156,151,114,118,80,97,62,49,58,59,38,51,65,52,44,40,35,24,22,22,79
Chirang,18,320,0,218,37,51,56,58,54,59,69,106,103,142,148,180,218,245,264,319,366,442,326,385,412,359,380,310,320,255,239,169,114,109,109,104,79,94,51,39,42,33,37,42,22,34,24,24,24,19,19,9,15,2,2,3,8,2,6,1,1,3,2,2,1,2,1,0,2,1,1,2,1,15
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,3,8,13,18,42,78,191,408,759,1325,1812,2087,2058,1802,1552,1252,1013,755,560,430,373,298,245,222,154,133,99,90,97,70,58,51,53,38,30,24,19,16,11,14,9,7,8,6,6,5,4,5,8,4,4,10,5,7,6,18
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,20,38,55,95,150,235,294,318,414,381,307,287,288,189,218,193,181,172,149,156,137,143,122,114,104,106,76,72,68,55,58,44,40,41,56,30,26,26,22,23,142
Nizamabad,28,533,0,183,37,29,38,25,34,46,41,91,67,67,107,138,154,223,215,308,309,426,532,683,748,1009,1244,1413,1694,1840,2023,2173,2108,1962,1882,1554,1371,1001,876,736,652,569,492,449,418,353,281,279,207,211,179,159,144,119,111,64,102,50,78,64,35,33,37,29,30,21,9,16,10,13,6,20,14,27
Salem,33,608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,5,5,12,23,60,148,283,431,535,705,740,726,793,709,744,819,883,892,981,998,1070,1149,1057,1050,897,851,721,587,486,428,351,225,211,205,185,127,127,104,93,96,72,61,69,54,43,41,32,26,27,29,16,22,19,158
Sehore,23,445,0,522,57,82,99,86,142,141,162,161,209,263,248,330,356,457,464,532,664,786,996,1034,1341,1452,1523,1578,1534,1389,1339,1084,877,653,545,409,258,192,153,121,100,61,70,45,28,30,13,29,13,17,12,10,16,9,11,4,19,4,1,2,4,6,2,0,3,0,0,0,0,0,0,0,0,0
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,18,57,137,326,607,1208,1994,2951,3671,3846,4077,4251,4493,4176,3657,3018,2227,1652,1186,804,548,421,297,231,184,158,103,115,79,54,47,48,48,35,27,36,26,20,20,17,11,13,12,15,5,5,4,2,3,0,2,3,0,1
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,47,116,309,757,1413,1898,2171,2112,1565,1276,987,707,596,490,397,311,243,200,163,146,113,85,82,69,69,59,39,45,39,37,38,32,36,23,41,32,29,23,28,36,21,20,20,10,17,21,15,1,7
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,1,0,4,0,1,5,0,0,6,10,15,19,10,20,23,35,73,90,223,345,561,849,1171,1346,1622,1534,1466,1298,1134,975,876,741,555,512,369,280,240,202,151,114,104,69,68,38,37,18,31,36,24,21,19,7,12,10,13,7,8,6,11,7,4,4,9,29
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,19,64,201,472,926,1383,1774,1637,1197,836,657,524,338,295,225,174,141,100,89,62,33,22,14,15,14,16,20,11,8,12,11,8,6,10,8,9,7,7,3,0,0,2,0,0,0,0,0,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,36,141,302,569,844,924,927,804,666,547,475,340,289,257,227,210,173,124,118,122,100,71,70,73,71,70,63,48,61,51,52,46,35,34,34,35,35,26,23,18,12,12,3,4,5,8,9
Sivaganga,33,622,0,5,0,3,6,2,0,4,2,1,2,0,12,12,12,11,13,16,23,32,58,86,112,174,315,481,745,988,1244,1568,1585,1588,1426,1189,963,838,640,509,379,331,277,230,150,158,129,97,56,58,46,63,46,57,35,30,25,22,30,27,28,19,14,19,1,8,10,1,0,4,1,0,0,1
West Garo Hills,17,293,0,372,49,80,87,91,134,128,142,186,186,266,322,346,439,576,657,760,829,894,996,1012,921,787,656,578,512,424,352,349,252,215,148,132,98,93,71,56,56,40,19,26,18,17,23,19,9,10,15,12,7,3,4,9,5,13,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,11,0,0,0,2,3,0,3,6,3,1,4,11,9,20,22,29,57,85,124,196,344,510,755,1115,1408,1969,2031,2379,2437,2496,2240,1951,1612,1243,943,660,513,370,314,198,181,139,131,98,90,69,60,52,32,28,31,28,31,31,21,20,19,14,11,15,12,14,12,15,5,5,2,4,3,16
Hazaribagh,20,360,0,25,2,5,14,12,16,15,28,30,36,56,50,81,95,126,183,289,315,387,611,685,905,950,1030,1034,997,950,825,722,613,547,490,428,400,278,286,240,224,161,145,153,134,127,97,94,71,69,67,47,44,51,43,20,21,20,21,29,16,14,12,8,15,18,12,7,3,3,1,3,0,0
Chitrakoot,9,171,0,2,0,0,0,0,1,2,1,2,1,3,6,4,10,18,29,56,109,134,294,420,753,1129,1551,1846,1812,1532,1111,789,500,379,258,189,152,107,81,60,53,36,40,26,18,18,14,17,11,7,9,12,7,10,6,3,3,4,2,4,5,5,1,1,1,4,1,1,2,4,2,0,0,0
Parbhani,27,513,0,235,34,35,41,50,58,69,67,105,97,121,148,156,232,272,303,434,594,713,907,1039,1241,1458,1608,1848,1865,1840,1791,1656,1293,1111,899,694,562,472,379,319,263,201,177,174,153,83,83,98,81,60,54,32,45,31,21,33,18,11,17,17,20,17,11,17,14,15,8,14,9,15,18,9,7,13
Baran,8,128,0,1,0,0,3,1,0,0,1,1,2,3,8,11,14,14,32,46,73,148,258,406,619,959,1320,1692,1956,2291,2359,2417,2410,2140,1771,1431,1214,1033,868,711,630,519,420,366,325,287,230,184,138,136,92,107,82,63,45,32,47,36,27,34,33,18,13,17,15,12,11,10,12,18,8,11,9,32
Visakhapatnam,28,544,0,261,35,50,37,60,68,76,87,99,128,142,171,223,298,295,459,476,585,808,974,1144,1384,1612,2091,2554,2606,2925,2917,2932,2851,2550,2123,1708,1397,1213,993,835,646,609,529,450,409,343,296,257,244,240,225,197,201,172,156,188,112,110,113,87,110,94,87,91,77,73,68,69,63,71,64,58,69,252
Satna,23,429,0,52,9,14,10,17,11,15,28,27,31,38,58,57,83,110,150,209,257,388,649,874,1343,1651,2145,2242,2402,2241,2144,2034,1821,1635,1476,1283,1164,984,872,768,551,472,359,311,264,236,162,159,136,98,94,69,87,52,45,33,43,39,34,23,38,23,17,18,10,13,10,4,10,4,4,8,6,17
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,11,36,119,249,645,1445,2652,4151,5226,4779,3170,1748,921,505,342,202,167,102,90,80,58,55,48,39,23,25,30,19,16,21,19,15,18,8,13,14,4,12,7,10,3,5,10,2,4,3,4,4,7,7,6,1,0,0
Dakshina Kannada,29,575,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,11,1,8,16,63,99,136,224,498,692,1178,1416,1459,1471,1013,681,402,328,243,182,172,124,105,52,67,56,54,34,29,29,37,21,16,17,35,9,18,5,5,21,8,9,4,8,8,0,0,0,0,1,0,0,0,0,4,0,0
Seoni,23,456,0,220,45,51,59,54,52,69,145,152,148,249,321,337,514,739,734,1078,1161,1478,1679,1727,1728,1832,1535,1473,1126,1152,845,772,669,517,378,348,226,275,153,158,124,141,115,109,78,85,56,64,30,23,35,27,28,10,7,18,8,4,10,8,6,2,0,2,0,7,2,2,4,0,0,3,0,1
Rohtas,10,234,0,33,6,2,1,3,8,16,10,20,32,33,46,75,119,160,202,320,467,639,904,1093,1353,1367,1356,1326,1227,1072,897,732,601,560,476,384,296,238,159,128,85,103,80,41,58,41,38,24,28,19,12,14,21,17,15,9,6,1,1,5,1,7,1,2,2,1,0,1,1,0,0,0,0,0
Dewas,23,437,0,558,72,71,82,84,110,149,166,172,197,251,251,286,368,350,396,441,508,630,805,959,1000,1033,1233,1339,1547,1479,1514,1478,1389,1174,1048,795,656,509,360,313,257,134,117,103,89,62,39,32,45,38,42,32,23,22,18,10,12,17,9,9,4,15,9,12,8,3,0,6,4,3,3,0,0,0
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,21,89,268,627,1140,1419,1632,1728,1522,1285,1091,944,728,640,531,397,301,281,192,181,141,141,143,113,111,89,82,74,61,57,51,39,47,37,48,44,32,37,36,33,25,23,24,32,28,19,5,8
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,78,198,335,433,449,409,349,337,296,282,241,245,203,192,195,192,153,134,107,87,75,51,41,27,24,18,22,16,17,16,14,8,10,11,12,5,7,1,1,2,0,1,1,0,1,0,0,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,58,168,381,470,531,573,458,401,358,376,325,324,290,281,245,230,194,177,141,111,91,76,62,52,41,45,32,39,24,17,16,15,13,22,28,19,21,26,24,9,24
Tamenglong,14,273,0,911,104,131,137,196,227,280,286,324,429,531,604,751,920,1038,1086,1199,1293,1352,1307,1085,950,678,494,318,185,120,76,67,52,45,34,28,27,28,18,27,22,18,10,17,8,14,13,10,13,9,6,6,9,3,7,3,8,6,4,5,0,4,2,1,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,6,0,0,0,3,1,1,0,4,2,3,7,0,5,18,14,31,44,80,76,189,288,394,646,735,976,1128,1182,1233,1027,1005,814,662,661,492,392,276,242,192,159,132,119,90,49,44,38,30,36,26,13,14,11,11,9,2,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,2
Sonitpur,18,306,0,744,112,96,132,159,233,182,229,289,347,362,469,565,589,793,807,953,946,1025,1055,1121,977,1014,952,932,852,820,762,582,510,439,353,336,268,234,175,197,147,138,72,106,59,55,41,50,47,36,12,15,15,20,7,2,4,8,1,3,11,4,6,0,3,10,2,0,2,0,0,2,0,0
Birbhum,19,334,0,3,2,0,6,2,0,0,4,4,5,3,9,9,13,11,25,33,55,62,104,185,249,385,526,695,885,1115,1254,1383,1459,1348,1407,1299,1147,1029,842,727,623,576,443,392,275,225,178,140,113,107,81,54,27,46,43,17,43,25,25,17,25,16,12,8,9,8,12,6,8,8,7,3,1,1
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,30,84,205,454,628,704,690,648,566,503,433,450,332,292,242,171,148,113,88,69,55,50,47,29,33,32,31,12,9,11,6,14,7,13,9,6,3,7,2,2,0,2,4,0,0,0,0,0
Darbhanga,10,215,0,39,0,2,0,4,9,6,8,14,14,23,17,13,23,39,40,84,84,116,142,212,225,375,460,553,647,584,595,463,414,359,245,200,166,149,115,93,42,40,41,36,18,15,23,22,19,10,12,4,2,4,4,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,4,6,18,22,26,45,70,110,145,205,269,393,568,721,773,915,925,901,789,812,724,616,552,426,348,296,248,220,175,150,109,89,96,71,52,58,60,41,34,29,26,26,26,18,25,26,17,24,18,20,9,15,11,79
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,15,11,31,71,131,285,528,941,1381,1720,2071,2382,2572,2704,2773,2667,2149,1886,1464,1219,1036,830,680,619,514,424,349,331,272,219,180,172,133,126,118,94,95,61,51,71,51,36,35,35,29,31,25,29,23,26,16,16,19,81
Ernakulam,32,595,0,0,0,1,0,0,0,0,0,4,5,0,6,8,2,5,9,10,13,27,21,65,61,111,148,211,272,317,423,456,476,450,436,424,386,392,321,299,302,286,247,226,234,191,193,157,152,151,123,116,96,91,74,61,73,79,83,92,93,86,70,43,76,62,54,51,63,28,24,17,8,20
East Garo Hills,17,294,0,134,12,23,27,42,50,55,70,61,132,151,157,275,290,392,494,632,741,895,934,980,910,841,665,569,527,373,332,275,252,230,188,148,171,116,115,94,92,71,70,90,41,48,50,32,30,17,13,22,9,9,5,2,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,32,61,161,355,607,947,1155,1269,1355,1326,1268,1096,1023,1005,875,860,749,746,624,510,470,395,294,221,134,91,60,53,31,31,18,20,15,13,13,22,11,11,15,8,6,5,6,2,7,5,3,2,3,4,1,0,0
Udaipur,8,130,0,6,1,1,1,2,5,3,4,5,4,4,6,8,13,30,43,91,128,254,389,667,1106,1846,2680,3638,4370,4811,4799,4507,3920,3290,2838,2321,1967,1595,1234,981,711,612,512,424,328,254,241,210,184,175,131,115,99,84,86,68,70,45,52,45,30,58,49,35,40,31,42,47,48,45,39,50,18,36
Raipur,22,410,0,332,51,64,69,85,91,110,112,155,202,249,300,325,443,503,650,713,745,889,1106,1131,1317,1441,1746,1811,2113,2214,2255,2360,2333,2252,2202,2001,1722,1527,1381,1183,930,776,702,564,506,432,480,441,362,381,272,250,236,217,201,157,188,126,115,117,121,82,85,79,83,80,59,87,67,70,58,40,39,173
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,16,44,111,216,443,743,1082,1210,1211,950,719,523,431,329,203,166,105,86,60,37,43,20,17,22,21,17,12,9,13,9,6,4,4,3,5,2,2,8,7,4,1,1,1,0,0,0,0,0,0,0,0,0
Dhalai,16,291,0,8,2,0,6,4,3,3,8,0,22,3,11,24,28,52,52,83,118,175,248,399,535,656,804,904,878,754,649,449,376,320,292,221,208,157,104,70,76,23,26,24,18,7,20,8,5,5,7,1,7,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,110,25,29,30,40,39,53,71,86,101,127,193,240,306,414,533,760,895,1186,1305,1583,1818,1866,1886,1805,1772,1579,1307,1111,1057,949,834,653,587,474,406,314,284,234,188,132,135,78,68,54,61,50,37,46,26,35,34,29,22,22,19,12,6,13,13,16,9,0,8,14,8,16,8,8,1,4
Supaul,10,208,0,0,0,0,2,0,0,0,0,0,0,0,0,7,5,5,5,2,4,24,31,51,111,156,232,398,468,434,424,484,395,373,273,227,192,184,122,103,87,83,54,38,24,35,15,13,4,8,2,6,6,4,3,8,1,2,2,2,12,1,2,4,1,0,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,142,433,844,1227,1391,1385,1181,975,813,602,447,357,308,239,192,179,142,111,115,99,81,70,68,58,53,46,49,35,29,41,42,43,40,48,38,40,44,39,45,34,67
Akola,27,501,0,184,37,26,37,29,56,62,68,73,82,126,107,130,170,181,257,304,373,503,604,658,839,986,1157,1268,1387,1343,1397,1259,1165,1068,940,736,715,615,503,406,359,253,253,192,184,145,127,78,101,82,67,60,44,43,51,47,22,23,27,17,18,14,31,19,15,11,5,9,16,20,13,2,9,18
Samastipur,10,221,0,13,2,6,2,3,3,7,3,5,14,16,23,36,47,81,100,126,166,242,297,425,570,687,731,968,1010,1009,961,967,789,719,588,446,381,240,218,127,83,90,57,46,47,26,24,26,12,22,10,13,5,11,9,8,3,4,3,4,7,2,3,4,2,0,0,1,1,0,3,0,0,0
Mysore,29,577,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,11,26,26,71,129,181,391,552,789,922,995,1203,1423,1661,1962,1977,1792,1589,1441,1225,1026,830,723,582,509,413,389,332,254,245,176,120,136,136,84,94,61,62,61,44,47,26,35,21,33,25,26,29,18,20,21,20,19,28,88
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,22,46,83,134,189,154,145,91,90,98,140,172,152,160,177,139,145,123,81,68,46,31,25,16,16,11,8,5,7,6,6,7,5,7,4,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,26,72,135,201,394,697,1277,1789,2065,2045,1907,1761,1478,1332,1108,990,830,731,632,530,489,392,328,259,217,177,165,118,118,69,56,46,60,30,38,26,23,35,18,20,26,15,13,16,18,14,10,5,6
Thrissur,32,594,0,9,0,0,0,4,1,6,0,0,6,8,2,4,7,24,28,49,33,58,100,139,223,349,491,610,710,685,659,694,608,737,719,733,738,653,539,447,341,264,195,185,124,103,88,99,69,60,64,63,51,35,26,29,24,14,13,12,8,15,9,5,4,5,5,0,2,1,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,4,4,4,7,7,6,5,6,7,4,3,4,4,2,3,6,6,11,5,10,3,3,2,2,4,2,2,5,2,0,5,6,0,9
Saiha,15,288,0,42,4,2,1,5,6,11,26,15,30,34,55,63,95,128,182,271,376,508,678,839,916,1020,1030,863,588,348,178,48,24,11,5,5,10,7,0,0,2,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,638,106,115,128,150,177,212,225,297,340,428,526,548,719,755,870,991,1113,1057,1067,1041,885,737,507,412,281,183,109,54,48,24,12,12,11,6,10,5,6,11,8,4,12,11,1,3,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,0,0,1,0,2,5,5,14,16,46,88,165,336,608,1251,2277,3670,4791,5023,4022,2680,1646,1154,857,570,395,262,197,151,99,75,74,48,57,26,26,24,24,24,19,19,14,14,14,14,17,6,2,4,11,3,4,2,0,3,3,1,0,0,0,0,0,0,0,0
Dungarpur,8,124,0,0,0,0,1,0,1,1,0,2,2,0,2,5,1,6,10,11,26,45,53,117,220,383,649,1051,1509,1851,1900,1914,1722,1365,1003,754,551,342,195,174,110,88,76,75,45,46,40,22,14,30,20,17,18,13,15,4,7,7,14,13,9,4,1,4,8,2,0,0,0,0,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,50,120,287,592,1119,1450,1504,1267,952,771,550,455,387,334,302,282,230,187,196,180,149,118,122,101,91,69,53,36,26,25,14,17,13,14,9,3,0,2,0,0,0,0
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,30,111,245,483,664,841,924,992,982,851,747,611,518,476,407,366,300,265,241,180,154,146,127,111,102,91,80,82,53,61,60,53,41,60,59,54,55,55,50,43,34,34,34,43,29,23,12,8
Gadag,29,561,0,369,41,36,65,51,107,61,75,102,135,136,182,194,196,218,284,295,353,424,474,523,634,724,734,864,797,818,914,759,618,553,519,430,408,281,275,210,140,127,107,107,72,64,54,39,66,42,41,29,24,22,18,23,21,20,20,16,9,7,13,19,9,4,8,8,4,13,4,7,1,4
Jaunpur,9,194,0,5,0,0,4,4,0,3,4,6,8,15,17,17,21,30,59,83,178,230,391,665,932,1435,1800,2189,2309,1979,1567,1127,758,497,372,253,194,131,89,86,58,53,49,49,34,30,14,24,14,10,12,11,13,13,15,9,8,8,6,17,5,10,11,7,7,5,10,3,4,2,1,0,0,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,6,21,39,58,117,257,515,946,1609,2296,2580,2629,2128,1621,1184,833,628,533,381,294,233,197,134,108,97,83,61,48,52,38,36,26,24,21,28,20,10,13,14,14,19,13,9,4,10,6,7,14,10,8,4,2,2,2,2
Solapur,27,526,0,246,37,33,43,35,47,62,72,84,122,128,165,219,278,314,318,509,584,727,949,1200,1506,1889,2276,2559,2923,3263,3297,3357,3326,3088,3233,3000,2873,2512,2226,2136,1825,1571,1391,1117,1041,851,621,526,479,371,320,291,216,188,150,112,115,103,102,81,84,66,45,47,39,48,34,36,32,27,31,20,24,121
Almora,5,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,12,36,92,216,511,932,1457,1991,2138,1899,1544,1143,854,506,327,164,117,65,54,45,34,29,26,13,20,9,15,10,11,8,5,6,5,5,7,4,2,5,2,1,3,0,1,0,0,0,0,0,0,0,0
Upper Subansiri,12,249,0,838,125,163,184,188,241,215,348,383,460,487,609,728,837,991,1187,1273,1471,1477,1699,1765,1757,1507,1315,956,630,499,257,195,149,103,91,35,53,15,2,3,2,2,0,0,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,6,11,19,26,50,115,252,450,841,1394,2039,2620,2876,2805,2546,2145,1528,1122,903,675,491,366,261,198,156,126,118,80,80,73,42,37,31,44,33,25,35,28,28,26,20,11,19,12,5,5,8,5,5,4,3,1,1,0,0,0
Jashpur,22,402,0,6,0,0,2,2,1,1,2,2,2,6,7,8,14,23,28,50,92,137,230,425,674,1046,1624,2327,2967,3389,3294,2805,2022,1416,832,582,393,217,154,111,83,59,58,32,15,30,21,15,3,9,13,7,5,3,0,3,3,5,1,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
Bokaro,20,355,0,2,0,3,1,0,1,2,0,2,2,7,9,1,10,20,15,26,36,61,69,92,126,169,195,273,374,410,462,520,559,551,628,559,663,562,547,494,454,417,375,386,294,273,256,209,187,144,151,115,112,127,88,98,75,70,76,65,76,66,67,65,60,43,39,29,60,30,39,37,31,139
Thiruvananthapuram,32,601,0,25,5,5,3,1,7,8,11,19,24,18,24,37,42,58,59,103,101,120,157,159,212,207,255,260,268,283,315,363,428,403,442,410,405,364,332,290,257,223,166,160,105,93,58,69,70,74,71,54,70,43,31,39,36,54,39,31,10,27,33,20,13,18,20,19,3,7,6,2,7,15
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,4,13,38,100,184,396,745,1181,1794,2290,2604,2512,2203,1759,1296,947,659,410,297,236,133,107,97,68,57,38,39,37,36,24,32,35,23,13,15,20,12,21,18,15,17,14,17,21,14,16,14,12,10,6,5,6,3
Kurung Kumey,12,256,0,992,170,174,194,207,224,301,377,406,491,565,637,703,870,1051,1169,1373,1536,1810,1892,2075,2125,1990,1707,1201,975,582,312,181,120,78,42,13,13,2,9,4,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
