,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,21,28,46,78,95,115,161,237,367,470,550,573,572,534,467,372,300,246,172,155,113,101,77,63,53,56,57,43,35,26,23,33,22,31,27,24,22,24,15,17,10,9,5,2,4,3,2,2,1,3
Hamirpur,9,168,0,26,1,9,5,4,6,17,19,35,34,46,64,90,107,179,241,355,479,738,1030,1291,1679,1921,2077,1843,1600,1150,829,607,458,353,237,225,189,142,114,108,108,62,68,63,60,30,30,31,22,16,12,16,16,9,18,12,10,9,13,3,4,11,3,4,5,5,1,6,10,3,2,0,1,6
Warangal,28,540,0,1542,210,226,214,217,296,368,397,415,457,584,656,760,806,923,1069,1145,1376,1534,1730,2080,2278,2624,2994,3044,3029,2718,2260,1785,1445,1221,1027,890,747,624,650,478,482,355,298,308,236,242,176,170,107,140,108,91,84,60,52,30,56,37,34,25,32,38,33,24,22,13,10,25,16,10,12,0,4,14
Kandhamal,21,390,0,1302,167,193,213,267,265,311,382,468,555,596,699,751,930,1087,1277,1470,1794,1895,2128,2165,2339,2145,2206,1777,1424,1013,645,365,201,126,58,47,39,32,16,15,16,16,10,6,2,10,9,7,8,1,5,4,4,1,2,2,3,4,0,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,25,47,66,92,120,125,188,198,266,348,433,548,609,630,617,543,464,414,362,315,260,214,160,138,101,76,91,56,59,56,54,42,42,29,28,28,32,23,32,25,24,14,8,10,9,12,11,4,0,0,0
Singrauli,23,463,0,231,32,35,36,35,49,68,73,103,119,130,147,205,218,337,360,456,569,720,874,980,1220,1283,1398,1485,1491,1348,1199,962,773,666,563,573,526,443,433,371,355,351,332,304,278,231,213,210,175,203,188,163,133,121,88,80,80,80,72,60,87,65,45,45,43,28,36,31,39,29,27,22,15,64
Khordha,21,386,0,58,11,10,8,14,12,18,18,30,28,36,41,62,77,89,97,153,183,198,298,368,479,500,528,565,569,553,507,455,447,415,365,384,355,368,329,302,260,250,215,179,169,173,176,142,119,80,88,92,55,61,61,53,30,46,35,29,33,39,25,33,30,25,33,24,37,27,28,36,39,52
Kangra,2,24,0,27,0,5,6,3,6,11,14,20,25,29,53,64,90,118,177,286,344,528,744,1033,1527,1858,2241,2379,2526,2441,2253,1820,1364,1074,812,666,488,385,268,217,171,166,121,114,109,69,82,48,50,43,29,36,33,23,17,18,12,9,6,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,221,30,29,47,53,48,82,75,85,106,104,129,157,196,287,291,369,416,531,654,811,949,1206,1373,1556,1721,1722,1634,1393,1117,910,648,475,365,272,230,213,150,132,99,94,108,70,60,56,34,36,28,28,21,20,23,23,18,26,16,8,10,13,14,12,10,6,8,3,2,9,2,1,6,3
Barwani,23,441,0,1051,158,195,179,214,273,283,325,458,482,612,659,771,905,985,1084,1288,1206,1323,1301,1271,1162,941,839,712,576,475,351,290,226,198,135,160,139,116,89,75,65,53,58,47,48,38,14,23,19,20,18,13,10,10,10,8,9,8,3,4,5,8,4,2,3,1,5,3,1,3,4,0,0,1
Kasaragod,32,588,0,0,0,0,0,1,0,0,0,0,4,6,2,6,13,28,27,64,108,152,272,430,652,861,947,898,761,623,494,403,288,220,181,157,86,79,72,48,44,40,16,22,13,18,5,2,12,5,11,8,2,7,3,2,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,26,7,6,5,6,9,11,23,16,16,18,25,33,60,71,90,83,146,189,234,296,413,424,552,612,652,753,773,744,679,576,447,390,290,258,197,131,132,92,67,43,37,46,35,28,27,19,7,20,10,7,18,14,6,5,8,10,8,5,10,11,2,3,4,4,4,0,0,4,0,3
Narsimhapur,23,452,0,277,50,44,30,55,62,64,77,97,110,124,138,176,229,298,356,439,561,697,732,997,1232,1417,1456,1589,1608,1588,1402,1188,1037,757,597,426,405,319,226,143,152,132,90,84,69,64,30,27,23,26,24,14,13,14,11,10,6,10,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,331,49,33,56,65,46,69,88,86,141,131,193,194,251,285,319,401,525,631,685,938,1070,1324,1565,1744,1916,2148,2208,2039,1833,1575,1421,1174,1090,966,776,768,656,643,575,512,425,359,368,323,265,244,198,174,142,132,122,106,72,60,63,60,49,48,49,57,35,50,40,62,49,38,43,29,32,180
Chirang,18,320,0,163,15,19,16,28,33,38,49,59,66,72,90,133,134,169,193,235,289,331,387,388,403,385,357,399,382,341,347,299,265,182,155,136,131,141,104,95,62,72,30,50,44,25,30,22,15,20,34,16,14,8,4,3,6,3,3,1,0,1,0,4,2,6,2,1,1,0,1,0,1,15
Neemuch,23,432,0,64,10,19,19,21,24,35,53,67,104,111,160,203,319,373,499,589,724,885,1041,1095,1143,1130,1071,980,899,867,704,681,568,566,462,414,352,326,233,210,202,166,150,131,96,114,78,58,55,39,34,26,25,19,15,15,10,10,16,7,8,4,5,4,7,7,8,6,5,10,4,3,1,2
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,54,78,109,177,239,225,288,297,304,358,327,302,252,206,219,189,162,178,155,151,113,142,114,116,94,65,67,76,59,46,47,42,52,42,37,26,21,18,22,16,19,136
Nizamabad,28,533,0,436,72,93,78,106,137,167,193,281,284,432,403,523,662,783,905,1087,1098,1254,1444,1593,1605,1737,1756,1751,1602,1466,1346,1252,1037,951,846,647,607,569,509,423,353,367,303,276,228,208,165,142,125,110,98,72,73,51,60,56,41,43,27,31,42,20,20,17,5,15,10,9,10,13,1,8,2,37
Salem,33,608,0,15,1,4,5,0,7,8,9,30,16,14,35,38,62,86,126,168,172,230,303,287,410,435,464,460,556,527,554,608,611,645,687,793,816,922,890,978,1031,935,924,840,784,667,607,538,440,358,256,243,219,162,149,136,125,114,89,67,61,62,57,37,35,43,37,47,24,23,23,20,17,141
Sehore,23,445,0,956,115,107,123,138,165,199,267,302,330,424,417,541,596,651,691,918,949,1071,1056,1073,1149,1235,1156,1131,1183,1149,1146,1111,953,861,656,626,483,475,358,351,253,230,182,160,145,103,111,55,58,49,53,39,41,28,28,16,21,15,20,4,17,16,4,9,8,8,7,0,8,4,1,4,0,0
Banas Kantha,24,469,0,319,64,55,65,89,116,153,160,177,264,321,413,544,630,690,822,1022,1146,1364,1486,1666,1940,2367,2713,3077,3307,3376,3219,3058,2476,2045,1697,1367,1072,768,592,411,302,249,174,161,127,100,79,72,65,58,44,43,36,45,41,25,19,12,16,15,8,13,14,4,2,2,2,2,2,1,1,0,0,0
Aligarh,9,143,0,4,3,2,0,3,2,5,9,19,22,33,60,82,112,203,312,447,685,880,1049,1200,1230,1282,1258,1017,862,823,678,575,502,421,350,333,290,238,215,213,179,160,115,115,99,87,73,58,52,46,33,37,53,30,29,27,26,36,17,30,27,20,23,23,14,17,22,24,20,17,22,23,11,30
Chikkaballapura,29,582,0,3,0,0,0,0,1,0,1,0,0,0,0,2,2,0,4,4,13,17,16,40,96,167,271,453,705,944,1202,1283,1313,1253,1176,1010,991,836,815,723,660,537,491,401,363,298,227,207,155,121,119,83,68,45,46,36,33,15,31,20,25,11,8,11,12,15,9,10,5,8,3,5,5,44
Etah,9,201,0,19,4,8,8,7,13,10,26,21,39,46,54,72,116,171,264,378,554,679,833,929,996,817,738,600,435,327,325,324,294,283,264,250,227,193,169,144,125,106,94,66,48,51,32,30,13,12,12,9,14,10,11,11,7,9,10,6,10,9,4,3,4,3,3,2,0,0,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,4,9,21,34,90,105,210,302,453,613,731,739,753,637,582,517,402,328,287,225,181,209,192,162,131,125,123,94,72,75,57,75,70,60,47,57,40,48,39,28,29,28,33,21,27,22,20,16,8,9,6,6,5,4,7
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,1,0,2,4,7,14,25,29,70,113,151,251,387,571,890,1229,1471,1666,1587,1424,1235,1086,957,742,635,405,371,332,252,224,179,138,119,109,83,84,60,64,61,54,36,30,26,26,33,21,16,19,12,13,17,8,9,9,5,1,4,0,3,1,0,1
West Garo Hills,17,293,0,50,7,9,13,12,25,19,31,32,45,57,58,75,136,178,191,328,442,590,782,918,1205,1237,1281,1186,1129,880,757,719,505,410,319,219,190,151,100,94,73,54,49,43,26,28,29,30,16,23,17,12,12,6,5,2,6,7,6,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,10,2,0,2,7,4,2,1,6,14,12,17,30,46,62,67,112,177,292,439,598,947,1364,1795,2356,2595,2638,2393,2047,1711,1401,1106,878,709,562,534,363,306,244,200,189,159,104,100,91,97,67,52,49,52,39,31,32,25,26,15,14,14,10,11,12,7,6,7,4,5,6,5,1,0,17
Hazaribagh,20,360,0,111,21,15,16,23,33,14,44,39,46,64,88,107,103,127,160,177,278,337,415,525,583,740,761,870,957,965,960,838,760,609,553,502,444,337,352,296,261,252,249,237,194,195,135,139,115,84,57,65,61,47,32,32,32,21,23,21,18,11,19,7,12,10,17,12,8,3,4,3,2,0
Chitrakoot,9,171,0,89,8,11,6,25,25,25,33,35,43,54,80,133,144,191,250,309,443,594,760,950,1062,1292,1214,1170,1057,925,665,505,305,255,167,131,85,88,74,49,54,28,28,32,15,25,15,13,16,14,15,11,8,5,8,6,5,3,3,3,7,2,3,2,2,3,1,4,3,2,1,0,0,0
Parbhani,27,513,0,217,19,29,41,32,55,45,90,96,159,197,237,315,400,547,726,885,1116,1362,1517,1556,1546,1606,1704,1635,1604,1453,1289,932,800,623,501,445,364,293,280,190,174,155,131,127,104,83,80,61,57,41,37,23,17,21,21,34,20,19,31,7,13,14,4,5,8,7,9,17,18,5,6,3,3,7
Baran,8,128,0,62,3,13,12,12,21,23,39,24,48,77,84,106,150,215,260,372,510,757,967,1189,1561,1916,2054,2256,2388,2264,1947,1744,1537,1195,1017,750,644,528,437,362,298,291,251,214,197,159,149,96,95,77,74,58,51,45,39,26,25,29,21,23,20,27,15,7,17,10,12,8,6,1,7,3,4,15
Visakhapatnam,28,544,0,677,104,120,147,174,170,226,268,317,339,441,512,586,741,859,1056,1236,1463,1715,1902,2161,2410,2537,2440,2344,2224,1944,1809,1583,1504,1376,1259,1021,952,806,685,558,544,463,465,433,407,346,317,291,247,220,200,212,209,198,193,157,197,144,133,117,116,112,91,83,84,80,79,48,70,71,57,71,62,211
Satna,23,429,0,70,20,16,15,19,35,32,22,36,45,65,95,123,166,191,252,343,467,613,843,914,1245,1374,1517,1759,1807,1810,1820,1795,1793,1631,1546,1248,992,892,759,552,429,344,297,238,198,137,133,104,84,80,53,42,24,28,16,27,31,7,12,6,16,6,7,13,5,3,4,1,4,1,1,2,0,3
Hardoi,9,155,0,748,113,137,173,183,232,278,330,447,478,569,640,826,968,1094,1268,1459,1585,1657,1613,1758,1582,1581,1330,1134,987,731,539,400,323,195,170,144,109,95,87,55,47,42,39,43,35,26,32,25,22,20,19,7,6,15,19,15,9,10,15,9,3,3,5,11,0,3,2,6,3,8,4,6,1,3
Dakshina Kannada,29,575,0,39,9,12,4,8,18,17,22,22,39,43,48,62,92,154,167,255,367,541,742,973,1238,1451,1647,1626,1583,1299,974,626,492,415,353,326,257,227,192,162,178,138,126,128,120,129,101,99,90,89,64,51,61,65,70,52,60,63,65,50,54,55,54,41,31,45,28,30,31,26,30,15,26,132
Seoni,23,456,0,3100,363,403,438,481,563,604,669,764,809,894,965,1100,1105,1236,1348,1334,1449,1435,1280,1346,1300,1082,956,889,784,642,524,407,313,272,235,179,178,127,118,102,57,52,48,37,40,39,21,23,15,16,19,11,7,11,9,4,9,4,1,4,12,4,8,6,3,1,6,0,0,3,2,4,0,3
Rohtas,10,234,0,227,23,32,34,41,68,62,93,85,112,114,168,174,241,277,326,415,481,589,730,837,953,1184,1163,1134,1128,1019,950,764,561,404,340,310,231,213,185,127,119,128,88,80,61,64,60,43,38,43,38,34,19,25,13,11,21,13,9,11,5,3,11,2,4,5,2,0,1,0,1,4,1,0
Dewas,23,437,0,1266,156,193,181,182,237,263,332,395,400,442,470,615,661,784,790,884,1076,1167,1156,1297,1259,1320,1191,1223,1120,1013,896,785,670,580,514,420,365,324,298,242,241,201,155,155,138,113,81,72,55,51,35,25,27,27,26,19,24,17,11,18,13,15,8,17,17,17,8,3,3,3,2,1,4,2
Moradabad,9,135,0,2,0,0,0,0,6,2,4,1,3,4,12,16,15,26,38,56,90,149,238,326,397,488,576,724,796,995,1137,1151,1199,1075,951,857,731,645,537,428,379,317,249,225,192,170,130,113,106,103,76,70,76,83,60,55,49,54,52,37,38,31,31,20,25,28,22,24,20,20,18,26,22,10
Ramban,1,17,0,3,0,0,0,1,0,1,0,1,1,3,7,3,7,11,24,41,37,55,98,119,172,208,241,274,292,349,353,305,256,234,237,194,206,200,220,195,161,130,119,101,93,70,60,40,42,23,27,20,19,20,10,13,11,9,9,11,3,2,1,1,0,1,1,0,0,0,0,0,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,42,144,317,453,473,442,405,407,349,337,346,284,299,301,266,251,208,222,164,162,122,98,102,99,61,54,48,28,28,31,32,11,14,16,8,22,21,23,18,19,23,14,10,20
Tamenglong,14,273,0,772,121,102,127,128,169,195,242,294,314,366,436,526,684,741,901,1048,1189,1250,1243,1277,1175,1012,857,572,418,249,174,105,91,48,52,56,35,19,28,18,31,14,21,9,6,5,5,13,3,3,2,3,4,2,3,4,2,1,3,1,2,0,1,2,2,1,4,0,0,0,0,0,0,2
South Tripura,16,290,0,97,8,5,31,19,24,14,41,44,56,63,68,55,116,106,184,215,255,296,383,446,422,547,650,634,571,668,661,680,702,701,672,624,552,536,384,400,263,245,175,155,116,92,76,46,38,34,38,32,29,15,9,13,15,20,23,15,16,17,7,4,3,1,1,2,0,0,0,0,0,4
Sonitpur,18,306,0,625,77,93,116,123,127,148,182,214,208,282,282,393,423,489,581,679,793,907,1052,1165,1131,1229,1294,1227,1127,990,983,770,707,618,555,487,377,332,289,215,184,137,115,113,102,85,43,42,51,36,44,32,29,15,16,16,16,7,11,12,11,4,4,5,4,4,4,2,2,3,0,0,0,0
Birbhum,19,334,0,1,1,0,1,0,1,1,2,1,4,6,6,5,8,15,18,19,44,67,120,172,187,338,447,608,811,1043,1193,1359,1299,1409,1395,1197,1068,892,676,606,477,379,341,272,236,195,123,110,94,100,75,51,55,49,43,33,27,27,24,16,24,18,7,15,14,10,6,16,3,3,2,4,0,5
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,17,33,100,180,354,578,658,737,685,630,513,429,440,335,283,239,192,135,116,104,79,80,56,49,40,26,28,13,21,19,12,13,10,13,7,6,7,1,0,3,0,1,0,1,0,0,0,0,0,0
Darbhanga,10,215,0,79,6,11,21,17,25,11,25,20,29,40,48,47,64,84,92,145,165,221,279,322,331,448,588,580,606,646,604,577,480,392,368,349,317,254,287,200,172,172,168,142,95,89,95,57,58,30,30,26,33,17,14,17,9,13,8,8,5,16,11,10,4,2,6,3,6,3,0,2,0,0
Jajapur,21,382,0,0,1,1,0,1,0,0,1,0,2,1,3,5,8,13,9,15,29,35,51,67,87,124,180,222,236,316,373,473,629,652,718,774,721,766,773,692,646,584,450,374,309,278,214,200,172,153,129,96,74,85,65,50,55,56,54,51,25,26,32,39,27,25,17,19,18,9,9,22,21,97
Chittaurgarh,8,126,0,12,2,4,8,2,5,7,11,20,32,28,46,49,89,136,180,245,371,473,623,761,886,1052,1180,1249,1309,1542,1681,1851,1949,2025,1987,1802,1647,1519,1366,1054,998,838,673,567,452,400,340,309,274,239,210,166,169,129,119,118,72,67,69,52,43,54,30,34,22,20,24,29,21,15,14,14,7,38
Ernakulam,32,595,0,0,0,0,1,0,1,1,0,0,2,1,2,1,10,5,5,9,20,45,50,72,136,175,256,315,299,367,420,468,534,532,526,442,380,402,339,289,256,277,257,298,260,231,210,193,142,132,113,113,89,89,60,69,61,58,87,79,77,63,51,48,38,48,67,65,53,50,33,29,12,42
East Garo Hills,17,294,0,31,2,6,17,7,23,18,14,27,47,26,56,79,89,117,180,230,295,445,557,735,891,1027,1121,1144,1133,945,750,581,423,371,298,230,217,163,152,103,101,56,47,36,23,20,20,13,11,16,3,1,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,56,12,7,14,13,19,41,41,44,54,97,115,167,199,309,392,487,620,741,781,920,929,959,939,897,899,816,771,740,753,745,652,690,610,527,444,326,253,230,186,102,70,57,42,17,26,22,11,10,9,20,7,5,8,9,6,10,10,6,7,4,4,4,3,2,2,1,0,0,2,3
Udaipur,8,130,0,132,24,24,35,34,43,49,68,93,119,153,192,278,366,512,715,894,1272,1620,2104,2559,2907,3042,3178,3085,3148,2894,2730,2547,2176,2160,1879,1689,1496,1240,1045,890,724,591,515,430,328,266,241,201,214,167,177,138,116,130,92,65,45,54,46,61,50,53,37,25,57,47,47,57,56,39,20,10,2,8
Raipur,22,410,0,613,69,75,92,79,103,148,159,197,187,237,269,342,383,421,494,677,713,916,1090,1330,1584,1790,2165,2328,2594,2733,2759,2799,2582,2438,2234,2014,1738,1529,1251,989,835,679,544,480,407,314,283,251,198,223,174,145,140,123,152,145,122,113,74,59,62,72,68,71,78,87,70,47,54,59,53,43,46,79
Kansiram Nagar,9,202,0,19,3,7,10,6,9,12,16,18,26,33,39,48,78,99,161,221,328,396,517,559,626,673,640,616,534,498,417,333,314,248,215,167,145,137,126,98,81,56,64,42,47,31,28,21,14,13,8,8,12,9,3,8,10,3,8,7,4,2,2,5,2,4,2,2,0,1,4,0,0,0
Dhalai,16,291,0,491,47,61,63,111,85,140,135,130,147,219,258,203,326,300,284,378,324,375,425,346,412,370,262,253,238,219,153,143,110,88,50,45,38,22,19,9,26,16,12,6,7,4,5,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,756,89,90,112,138,122,185,191,230,261,312,331,355,448,509,658,700,764,965,1124,1116,1330,1450,1552,1623,1506,1434,1334,1240,1232,990,917,781,607,479,347,197,184,106,88,60,52,40,40,34,28,21,14,11,30,19,20,9,10,20,10,6,1,5,2,4,0,0,0,0,0,0,0,0,0,0
Supaul,10,208,0,121,16,22,20,25,43,46,51,48,62,83,81,92,139,171,193,236,266,291,325,373,459,470,514,521,472,521,408,413,447,392,357,284,279,276,220,242,206,202,179,165,122,111,102,85,75,67,38,34,25,28,13,12,11,18,11,8,2,2,4,0,3,3,4,0,1,2,1,1,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,26,65,182,377,648,1018,1237,1307,1184,1030,827,650,506,430,333,266,219,200,189,155,143,109,120,70,82,71,55,43,52,35,44,41,38,39,53,44,50,38,48,48,40,44,33,25
Akola,27,501,0,1092,121,123,146,151,223,196,286,285,283,322,328,381,474,433,549,615,569,617,615,631,577,595,524,575,446,421,402,395,348,324,331,313,289,221,237,223,232,165,219,155,164,118,151,109,73,98,59,74,51,50,46,36,44,27,33,24,22,30,4,29,17,26,10,4,12,9,12,9,5,21
Samastipur,10,221,0,93,11,10,20,20,13,23,33,19,43,38,74,64,72,115,136,162,189,253,287,340,472,466,504,649,660,692,771,686,634,645,574,513,498,459,374,389,304,232,195,162,110,115,79,73,42,40,32,24,27,14,13,14,3,9,7,13,4,4,4,5,3,4,2,3,2,3,2,1,3,0
Mysore,29,577,0,4,0,0,2,0,2,0,1,0,4,6,6,19,20,38,78,108,187,282,381,536,637,824,1032,1319,1745,1948,2012,1841,1833,1670,1389,1119,918,839,616,538,468,403,323,273,244,217,176,179,157,141,105,112,81,89,76,68,65,58,52,36,26,37,30,30,29,35,26,33,30,32,36,36,49,271
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,2,16,14,35,37,70,82,107,132,119,101,76,64,58,55,63,97,110,162,185,170,178,163,132,95,72,61,35,29,16,17,10,12,5,2,8,1,4,7,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,3,3,1,0,3,8,8,10,8,10,15,24,29,53,45,75,86,153,205,282,375,497,721,947,1161,1359,1491,1499,1588,1377,1243,1128,1041,920,845,707,639,578,547,476,398,313,328,260,217,158,144,128,97,83,57,65,61,46,23,34,27,19,19,22,12,12,11,11,20,16,7,14,4,5,11
Thrissur,32,594,0,8,1,0,1,1,2,2,1,5,3,4,8,3,13,23,35,38,63,140,204,288,430,580,701,702,663,535,463,490,535,631,685,690,645,627,577,471,383,297,220,166,149,121,82,94,74,78,58,70,40,46,37,38,31,26,12,16,11,14,9,12,4,7,3,2,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,1,5,6,6,9,5,5,3,4,8,10,8,7,7,9,4,3,5,5,5,3,4,1,1,3,1,17
Saiha,15,288,0,502,70,87,86,111,129,144,149,204,209,247,265,311,363,399,455,446,478,440,435,365,356,298,240,223,188,131,90,90,51,38,48,20,11,14,14,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,364,53,63,65,95,90,133,149,171,215,263,334,401,504,605,706,900,1000,1079,1192,1311,1177,1062,867,668,496,278,149,104,93,59,72,55,44,28,30,28,20,14,11,15,14,5,11,1,7,0,2,4,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,2,23,0,59,14,19,8,20,17,22,38,47,51,72,104,163,191,264,400,556,838,1142,1629,2280,2953,3457,3511,3084,2493,1798,1359,986,793,585,387,295,245,177,130,87,57,79,49,29,29,36,32,21,13,18,16,20,13,18,12,8,13,7,5,9,5,0,2,0,0,0,0,0,1,0,0,0,0,0
Dungarpur,8,124,0,2,1,0,1,2,2,3,2,2,2,6,11,5,16,15,35,50,90,118,238,347,543,881,1066,1423,1668,1824,1774,1599,1286,1009,643,462,301,245,203,140,103,86,57,54,38,40,29,23,21,11,12,17,13,13,7,12,12,7,13,12,10,8,2,1,1,0,0,0,0,0,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,17,49,89,190,263,512,805,1085,1316,1474,1305,954,697,548,381,345,292,253,235,219,182,156,138,124,87,72,68,53,32,36,20,19,15,14,15,8,5,5,0,1,0,1,1,0,0,0
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14,42,37,79,125,197,263,269,293,284,260,265,366,510,671,739,782,730,682,582,473,484,401,368,311,288,253,227,185,162,135,133,113,116,93,79,75,63,65,61,57,49,60,51,46,60,57,44,51,30,28,30,21,23,27,81
Gadag,29,561,0,147,9,23,44,43,46,55,73,54,83,139,143,199,223,327,360,450,526,697,819,1008,1200,1177,1330,1356,1290,1233,1005,878,741,560,401,355,324,278,172,185,138,131,111,86,91,79,55,58,38,38,39,30,21,27,19,24,19,16,12,6,12,17,3,9,7,14,13,2,6,8,5,5,2,2
Jaunpur,9,194,0,89,11,6,16,27,35,27,37,70,62,102,96,178,189,208,306,411,533,711,898,1131,1302,1358,1370,1249,1147,1109,905,769,628,528,483,406,262,224,157,149,108,64,68,60,48,46,36,33,25,12,13,10,10,13,18,16,9,11,8,14,9,8,9,7,5,5,11,6,6,3,7,5,1,2
Bhind,23,420,0,65,13,12,17,16,25,27,30,57,72,68,77,153,208,270,362,455,622,819,1036,1255,1500,1595,1562,1426,1247,1181,942,810,596,534,431,364,321,266,224,187,183,127,93,93,78,76,51,56,37,29,34,22,31,27,27,18,12,11,18,12,18,15,11,9,4,7,4,9,6,8,8,3,1,7
Solapur,27,526,0,126,24,28,24,30,47,71,87,109,123,166,212,293,377,525,629,826,981,1119,1263,1487,1628,2041,2241,2408,2527,2786,2817,3067,3071,3215,3101,3096,3011,2680,2520,2164,1860,1640,1329,1203,938,834,689,545,430,340,292,247,219,168,164,151,118,98,84,82,58,63,59,41,51,32,32,21,31,23,23,21,22,90
Almora,5,64,0,80,7,19,20,28,38,35,50,60,78,99,113,157,196,279,357,431,519,677,804,928,1054,1123,1123,1063,988,834,733,595,417,330,252,186,129,79,63,54,39,30,17,20,23,26,7,7,4,8,11,9,9,6,11,5,5,12,3,5,3,1,3,1,1,1,3,1,1,0,0,0,0,0
Upper Subansiri,12,249,0,1352,225,191,190,265,277,358,420,490,563,669,810,914,1121,1222,1343,1447,1494,1508,1392,1416,1243,1144,1110,985,827,756,673,496,397,285,245,143,132,89,53,35,5,7,0,0,4,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,300,51,62,67,106,133,171,194,275,302,401,533,646,771,949,1093,1225,1388,1387,1383,1313,1220,1176,1150,1074,992,950,851,756,603,538,411,338,300,229,180,162,137,110,86,75,57,61,54,44,57,39,32,24,26,23,33,27,23,27,15,14,14,13,10,6,4,6,6,0,1,0,3,1,1,2
Jashpur,22,402,0,146,20,13,24,30,31,37,59,71,79,84,105,126,160,235,285,391,487,710,926,1175,1508,1922,2206,2416,2307,2206,1925,1567,1172,915,659,385,214,147,83,70,48,24,18,16,13,12,7,10,12,4,5,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bokaro,20,355,0,11,2,1,0,3,0,0,3,4,13,11,7,10,25,20,30,32,54,72,84,117,158,196,294,382,470,522,561,606,612,692,671,609,559,589,531,424,365,356,300,274,274,226,229,165,162,146,105,107,74,110,107,86,75,64,76,61,63,61,69,61,45,52,19,28,15,16,18,8,8,34
Thiruvananthapuram,32,601,0,20,3,8,1,3,7,6,9,10,14,19,21,20,36,47,42,60,109,94,138,155,184,199,248,282,291,352,372,436,417,425,378,380,409,402,344,343,306,256,244,180,181,137,81,98,100,78,74,74,64,56,44,45,44,30,41,48,19,32,33,36,19,27,17,16,13,6,6,6,6,12
Rae Bareli,9,158,0,43,9,9,6,19,19,7,25,15,24,26,44,77,72,90,128,176,190,269,391,513,682,821,1036,1207,1277,1547,1509,1506,1380,1281,1142,961,844,661,540,405,335,275,180,136,82,96,57,50,41,42,29,23,32,23,24,15,17,11,15,23,17,9,12,12,22,18,21,23,11,13,5,5,2,7
Kurung Kumey,12,256,0,1484,240,246,217,279,361,419,496,588,576,699,866,938,1059,1291,1361,1465,1553,1663,1708,1764,1671,1521,1301,941,729,496,308,193,131,67,36,22,18,6,4,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
