,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,36,77,74,71,41,53,100,169,230,274,265,334,338,359,386,372,392,350,341,331,280,248,201,160,129,106,88,78,70,42,53,32,44,39,30,32,26,22,29,23,19,24,12,15,14,16,14,27
Hamirpur,9,168,0,0,0,0,0,0,0,1,0,0,1,5,4,18,28,60,158,261,516,806,1183,1550,1837,1927,1657,1574,1255,1010,806,661,562,383,317,295,292,230,243,164,179,145,131,98,84,79,66,58,45,25,32,32,27,20,12,21,16,15,15,10,9,4,8,2,5,6,7,9,4,3,9,4,5,4
Warangal,28,540,0,1437,236,288,349,394,444,565,668,751,841,922,994,973,915,944,998,1119,1253,1474,1838,2081,2357,2497,2491,2512,2466,2196,1937,1836,1526,1361,1283,1186,1044,960,961,857,762,696,656,569,562,474,408,345,291,281,227,196,175,178,122,110,86,84,65,53,54,44,42,37,28,36,36,37,30,18,21,14,15,35
Kandhamal,21,390,0,2718,485,606,736,887,1109,1313,1635,1829,2040,2284,2274,2388,2246,1992,1643,1340,1029,882,648,588,504,412,336,307,232,205,189,150,109,86,60,51,51,42,29,22,14,22,14,13,13,11,11,9,8,4,7,6,1,3,4,1,2,4,3,2,7,8,0,1,2,0,2,2,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22,46,84,67,72,68,62,47,52,79,106,158,200,234,285,348,413,458,537,513,484,425,413,377,323,258,277,246,223,179,131,124,74,78,63,55,62,54,35,38,26,29,23,18,11,22,22,144
Singrauli,23,463,0,248,56,82,113,148,156,221,280,352,491,622,764,935,1078,1223,1261,1246,1186,1089,944,867,805,731,708,634,563,506,483,464,481,498,477,434,424,377,358,342,312,297,296,261,230,213,188,166,140,142,134,98,82,76,76,66,70,74,79,71,55,53,52,44,44,50,42,40,39,36,25,21,25,163
Khordha,21,386,0,39,15,7,12,18,25,24,33,49,55,77,104,109,116,163,156,137,168,167,176,271,273,329,379,407,445,426,375,386,387,321,341,391,340,317,299,333,301,322,294,309,255,223,232,189,182,166,132,161,124,109,88,96,75,77,63,41,63,40,39,31,27,31,27,29,30,28,27,20,23,232
Kangra,2,24,0,11,5,3,7,11,8,19,19,31,39,59,92,127,174,273,367,531,677,928,1186,1360,1521,1592,1733,1714,1730,1534,1400,1291,1229,1092,1013,866,725,635,483,392,351,299,212,182,140,136,114,109,80,81,83,52,57,36,44,43,39,36,25,23,24,13,11,7,9,3,3,1,0,0,0,0,0,0
Katni,23,450,0,28,7,6,7,13,20,33,34,38,57,85,132,176,267,342,427,538,623,702,736,831,841,872,989,1086,1054,1038,1021,1090,948,882,839,792,699,656,496,504,417,383,340,309,243,222,179,150,140,127,106,55,65,61,62,51,42,36,42,24,24,27,26,22,14,21,14,9,13,17,9,12,6,40
Barwani,23,441,0,727,117,135,148,173,203,220,304,297,358,443,486,584,651,769,769,858,887,932,999,1042,1056,1019,1005,1039,945,925,797,672,646,527,428,373,339,296,218,223,188,180,134,143,100,101,73,69,78,47,36,34,19,23,23,16,16,15,8,16,10,14,8,3,6,5,7,5,4,1,3,4,1,15
Kasaragod,32,588,0,776,82,102,112,107,131,111,150,157,169,184,184,207,188,202,189,187,194,205,196,185,168,177,163,155,128,121,123,100,100,52,52,67,57,40,40,30,26,26,15,23,9,11,10,6,11,4,9,5,7,5,6,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,9,26,35,51,93,115,194,241,318,375,436,466,472,467,513,524,557,551,538,545,506,475,420,392,316,290,258,211,186,129,107,84,67,50,42,39,31,29,24,19,29,15,16,15,16,14,14,11,9,5,5,5,6,6,5,2,7
Narsimhapur,23,452,0,99,21,26,35,50,40,68,95,95,130,169,245,326,371,443,497,590,525,499,488,463,453,557,600,790,922,1060,1154,1157,1241,1143,1029,890,828,706,665,545,487,429,395,300,302,232,207,166,132,118,99,95,62,52,62,32,36,28,25,25,15,25,19,9,18,12,5,8,4,1,5,1,2,6
Durg,22,409,0,191,36,61,49,72,104,127,153,184,222,271,274,310,371,402,403,377,388,341,369,354,446,589,806,924,1144,1377,1570,1700,1733,1750,1605,1386,1330,1220,1207,1175,1124,1061,982,918,887,803,734,648,629,539,485,422,354,326,261,200,210,172,127,97,97,79,66,58,55,58,47,34,34,44,37,52,52,310
Chirang,18,320,0,0,0,0,0,0,0,0,0,0,1,3,4,11,21,43,78,124,250,351,466,578,543,464,324,242,250,215,200,238,216,301,272,284,289,255,242,201,203,183,123,109,89,77,75,59,31,48,42,34,21,18,21,17,17,15,13,12,10,16,8,8,5,9,5,5,6,0,1,4,1,26
Neemuch,23,432,0,0,0,0,0,1,0,0,0,2,0,1,1,9,8,28,58,98,178,300,574,889,1159,1274,1344,1220,1070,1036,1005,973,889,856,743,667,567,464,424,353,296,260,243,183,171,146,132,110,75,78,72,51,50,41,32,26,28,21,22,16,14,23,9,7,10,2,10,5,2,4,9,6,5,34
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,40,63,106,140,208,266,277,277,336,329,293,266,233,209,200,185,178,175,145,117,140,165,107,104,108,89,95,71,70,63,59,55,42,47,28,332
Nizamabad,28,533,0,25,7,8,7,16,11,21,29,56,60,98,120,174,234,340,473,643,797,964,1170,1441,1564,1580,1722,1794,1731,1711,1532,1477,1322,1151,1003,937,858,829,713,679,665,590,565,531,471,447,399,346,305,288,266,190,181,160,100,109,72,89,67,68,50,32,44,37,21,21,19,15,6,17,6,14,10,46
Salem,33,608,0,50,12,12,13,22,28,23,32,47,63,69,100,131,159,192,205,240,277,360,367,400,455,429,433,457,476,502,538,535,620,651,627,753,809,852,928,1004,929,936,890,816,760,590,489,490,354,315,250,235,189,160,149,126,109,95,80,59,60,45,45,37,37,27,36,20,32,20,23,29,25,109
Sehore,23,445,0,167,31,40,42,63,67,86,130,164,191,266,315,372,457,528,640,762,862,888,967,1047,1126,1235,1280,1417,1482,1465,1454,1477,1317,1156,1077,891,760,651,528,439,389,312,285,259,202,207,158,137,127,87,70,67,62,56,49,35,46,25,21,23,17,15,22,26,5,14,10,9,15,2,4,6,3,17
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,2,2,6,6,15,27,59,119,245,424,839,1249,1943,2375,2510,2161,1902,1785,1823,1954,2050,2276,2424,2624,2708,2585,2446,2033,1841,1413,1176,862,630,474,373,251,253,182,124,116,87,76,82,74,56,40,27,32,26,28,16,25,20,12,22,8,8,10,8,10,5,5
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,40,66,84,92,78,77,126,221,339,506,677,952,1056,1233,1260,1167,1103,1017,970,823,765,638,549,454,391,351,252,221,190,161,123,104,82,83,67,50,51,57,24,40,36,26,21,28,23,26,20,13,16,246
Chikkaballapura,29,582,0,27,3,3,7,9,15,21,33,34,51,77,92,120,153,200,298,326,444,479,605,650,625,708,739,740,787,832,828,844,780,736,734,662,589,513,504,440,413,363,305,261,202,168,162,118,118,88,71,72,50,38,35,25,20,20,23,19,12,19,8,8,12,10,2,4,10,11,10,10,10,53
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,23,91,217,442,637,885,955,1033,874,872,699,586,537,503,459,367,311,273,244,238,170,155,145,110,74,82,50,55,32,29,28,30,11,12,12,2,10,11,11,2,8,7,7,3,10,4,3,1,37
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,62,76,175,314,462,573,679,712,628,546,457,414,397,336,308,279,283,218,208,163,130,156,118,116,86,85,104,70,97,69,78,68,66,55,53,48,52,47,53,34,45,34,31,25,37,19,22,16,16,38
Sivaganga,33,622,0,83,7,5,9,17,24,18,34,25,36,39,70,92,95,147,222,302,405,479,683,808,1040,1133,1155,1311,1316,1172,1043,920,822,684,547,425,338,287,205,183,137,114,103,109,81,71,57,37,54,40,34,37,23,30,18,21,19,15,15,16,11,11,10,5,5,2,5,1,2,0,0,0,0,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,3,0,7,9,13,30,55,98,176,298,464,722,1140,1313,1442,1346,1205,944,811,719,636,506,507,424,305,306,247,209,174,128,87,96,79,43,42,34,33,30,26,29,16,23,20,11,13,8,8,11,10,5,9,5,3,8,4,1,2,2,0,1,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,4,2,1,4,12,20,14,30,72,108,120,202,259,334,397,499,722,921,1203,1434,1566,1704,1787,1762,1667,1658,1511,1375,1207,1085,845,786,634,554,443,378,282,248,193,193,148,119,115,90,66,73,67,38,39,39,37,29,22,19,22,14,16,18,10,12,13,8,6,12,36
Hazaribagh,20,360,0,1,0,0,1,0,0,6,4,3,1,10,14,25,49,72,115,175,248,344,460,558,649,723,762,842,799,762,718,658,617,559,501,439,447,421,436,357,318,347,317,280,288,272,242,221,172,192,171,134,141,134,121,84,92,59,57,49,54,46,31,25,29,26,23,15,20,12,12,7,7,67
Chitrakoot,9,171,0,3,4,3,3,3,2,12,15,17,34,45,78,114,151,236,342,497,639,728,935,983,1015,971,867,780,716,634,522,462,379,358,328,291,213,224,161,146,117,80,68,73,60,47,33,30,19,20,24,21,18,14,11,12,12,17,13,10,5,9,4,6,0,2,5,2,6,0,1,4,1,12
Parbhani,27,513,0,56,17,15,17,18,28,35,35,57,69,102,134,191,255,297,408,555,669,934,1171,1526,1708,1920,2001,1990,1817,1434,1252,1145,928,788,696,605,511,486,373,348,282,268,242,197,190,163,118,116,108,77,78,60,51,46,38,38,37,20,25,18,16,21,18,22,12,15,15,10,13,11,6,15,8,40
Baran,8,128,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,13,28,63,129,266,410,510,671,769,1013,1137,1328,1389,1406,1386,1369,1522,1462,1553,1536,1445,1333,1220,1038,934,806,738,627,588,486,447,365,315,288,263,213,163,146,136,105,72,61,66,39,23,35,34,23,28,26,24,20,14,20,14,15,96
Visakhapatnam,28,544,0,2733,425,482,622,732,827,1022,1209,1411,1637,1836,2039,2270,2326,2435,2344,2306,2032,1707,1551,1492,1209,1095,978,832,747,645,583,546,515,527,453,414,416,337,351,313,244,219,193,175,172,161,177,174,175,157,123,127,120,107,86,102,76,84,99,75,60,68,68,52,61,64,52,57,47,42,35,25,20,151
Satna,23,429,0,69,14,11,11,24,33,37,36,82,101,147,164,273,409,528,666,920,1080,1184,1296,1271,1228,1194,1203,1296,1374,1404,1403,1445,1430,1289,1211,1137,1103,931,842,785,679,588,584,489,451,336,344,276,224,204,180,142,114,96,79,84,57,55,52,48,35,32,27,29,30,25,17,16,18,18,15,19,16,85
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,33,103,239,565,1137,1844,2576,2844,2805,2507,2217,1849,1594,1314,1045,809,716,539,417,360,259,203,148,122,125,76,67,63,56,49,45,45,38,41,34,30,22,27,13,19,14,13,12,12,8,10,3,5,12,9,5,2,49
Dakshina Kannada,29,575,0,1518,169,173,189,208,208,214,238,308,328,329,300,381,370,375,407,364,316,310,280,261,242,220,230,209,193,181,190,174,165,149,170,135,168,157,146,146,139,121,125,121,107,97,81,86,63,83,65,60,58,60,74,48,43,48,51,62,54,52,46,49,50,36,27,29,19,20,25,14,9,75
Seoni,23,456,0,227,56,62,75,119,122,193,233,306,428,563,694,903,1202,1465,1663,2022,2093,2302,2254,2167,1966,1911,1713,1613,1440,1272,1163,1086,900,858,712,666,567,524,392,379,267,257,226,150,132,105,82,71,58,48,31,37,21,24,20,15,6,10,8,8,9,6,9,13,8,3,4,2,9,3,2,4,8,12
Rohtas,10,234,0,41,9,20,31,14,35,48,98,105,125,164,184,300,303,336,307,347,293,253,247,211,266,314,415,463,550,596,657,722,793,779,783,781,741,706,664,625,571,495,401,382,284,256,197,167,139,122,109,84,79,64,79,40,39,31,35,31,25,25,17,16,10,11,13,8,5,9,3,8,3,32
Dewas,23,437,0,407,67,76,89,118,139,185,201,248,335,343,471,502,545,624,610,648,705,718,816,904,955,1055,1229,1345,1370,1529,1581,1537,1461,1247,1166,963,808,690,626,564,420,419,359,293,261,220,185,164,124,115,98,62,57,60,43,39,47,32,30,30,22,23,15,18,16,21,15,16,12,9,8,8,16,35
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,30,64,134,184,225,319,428,517,656,763,876,1034,1050,1041,1006,1019,924,837,738,671,569,471,421,355,277,239,224,162,142,120,119,95,74,69,76,60,60,49,45,42,40,33,30,22,19,22,16,235
Ramban,1,17,0,0,0,0,0,0,0,0,1,0,2,2,1,2,5,5,7,22,34,56,82,168,248,348,434,384,328,303,247,224,209,192,184,171,166,153,156,142,152,151,117,100,97,77,53,43,30,38,27,26,23,19,16,14,16,8,12,8,8,7,5,7,5,5,4,2,0,0,0,1,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,41,133,262,365,426,443,389,409,365,326,303,289,259,250,284,275,263,198,214,186,155,152,126,99,67,59,39,43,40,28,26,28,29,27,29,32,127
Tamenglong,14,273,0,453,74,133,144,186,222,307,399,467,564,756,901,1041,1298,1430,1532,1536,1510,1201,958,627,457,333,264,217,158,130,111,98,91,66,62,51,48,55,53,51,42,41,38,34,27,29,24,26,23,23,15,14,13,10,7,9,5,6,8,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,1,0,0,0,1,2,4,1,2,3,6,9,10,19,30,61,86,150,214,289,389,501,542,568,624,562,583,622,557,572,509,513,566,538,515,519,509,456,423,377,316,310,260,221,231,161,149,102,102,86,64,79,39,48,31,47,29,23,14,23,18,8,13,9,11,9,2,6,2,3,5
Sonitpur,18,306,0,5,1,0,5,5,6,4,11,21,19,29,55,92,137,181,304,454,658,839,1088,1322,1409,1401,1178,916,846,796,828,875,903,985,953,871,894,781,750,643,528,456,348,265,265,192,162,143,107,77,91,85,77,58,56,38,35,20,20,24,13,5,12,5,12,7,4,5,2,6,0,0,2,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11,12,28,51,78,154,222,475,657,937,1022,1261,1363,1412,1434,1347,1345,1207,1090,940,862,707,580,530,420,349,283,215,145,121,113,89,73,60,48,55,28,37,26,21,27,15,21,24,12,14,9,12,10,17,18
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,69,160,239,360,389,481,450,442,398,364,313,302,322,324,302,327,271,237,196,215,172,150,113,76,82,65,49,55,47,45,34,21,25,19,15,18,12,14,8,10,6,10,5,10,5,1,3,1,0,0
Darbhanga,10,215,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,3,13,23,43,77,115,165,280,401,458,510,500,502,516,488,516,459,422,450,422,418,438,385,353,336,283,262,259,195,163,131,104,88,64,50,41,43,27,25,15,17,13,11,13,8,15,6,8,10,9,8,8,7,13,35
Jajapur,21,382,0,0,0,1,0,0,0,0,0,0,0,6,4,9,10,16,25,28,44,36,58,60,82,130,138,189,221,292,346,386,428,488,543,503,607,598,629,639,646,582,561,555,445,446,374,298,269,211,193,182,149,140,100,88,91,64,46,42,33,37,33,38,33,30,26,24,27,17,15,19,21,109
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,16,25,50,91,190,316,483,761,997,1221,1310,1470,1731,1919,2032,2087,1872,1709,1534,1476,1433,1255,1158,1051,923,828,741,659,555,489,440,353,356,304,236,207,186,178,140,113,104,107,74,77,60,45,54,42,42,36,34,34,25,22,23,21,132
Ernakulam,32,595,0,4,1,0,0,2,2,3,0,6,0,13,6,4,12,13,25,39,30,49,79,100,165,179,214,242,275,317,305,373,369,352,338,336,256,319,318,267,265,243,297,208,237,216,197,213,188,132,84,100,90,80,65,69,46,57,67,82,64,59,54,30,34,45,66,55,33,42,43,18,20,49
East Garo Hills,17,294,0,4,0,1,1,2,0,0,1,1,8,10,10,15,48,45,102,222,365,572,970,1308,1440,1408,1176,902,668,530,418,379,354,296,293,230,220,154,167,120,127,75,88,69,63,46,42,31,22,16,14,7,5,3,3,4,2,5,0,2,2,7,1,3,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,8,1,1,2,5,9,8,11,34,26,59,63,119,161,202,328,326,496,496,559,623,631,701,717,769,752,746,712,657,656,610,586,608,601,588,596,555,553,489,493,403,351,353,303,268,172,132,103,50,48,38,22,19,13,11,15,17,15,9,9,9,9,13,8,10,5,11,8,6,6,13
Udaipur,8,130,0,0,1,0,0,1,1,1,1,5,9,11,30,44,99,163,334,510,929,1444,2117,2806,3145,3095,2769,2599,2429,2479,2475,2459,2307,2333,2128,1927,1786,1640,1388,1205,1107,993,757,677,559,469,379,353,296,264,222,230,164,152,124,111,90,85,85,73,55,45,46,55,39,34,41,27,45,27,39,38,28,205
Raipur,22,410,0,1296,233,280,324,373,478,545,663,709,832,960,1038,1129,1197,1316,1279,1259,1207,1125,994,906,856,773,746,647,677,800,862,1075,1294,1582,1859,1839,1779,1652,1484,1391,1316,1186,1135,1031,967,952,863,901,841,741,657,607,529,510,466,410,316,314,231,206,181,149,145,114,100,96,101,92,71,50,57,66,47,404
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,14,34,83,142,243,319,411,471,505,534,601,592,618,625,527,470,415,425,367,246,233,183,138,117,90,90,83,55,41,41,34,19,18,9,8,9,19,15,4,6,5,10,3,1,4,5,3,0,3,1,5,1,2,18
Dhalai,16,291,0,70,18,23,25,32,38,46,65,97,134,165,202,280,322,354,483,484,467,465,441,458,461,446,440,407,316,248,176,177,153,166,132,154,149,132,157,163,160,128,122,125,102,87,98,89,57,55,47,44,35,33,23,25,18,20,10,19,8,8,13,3,4,1,1,0,1,2,1,0,1,0
Koriya,22,400,0,2191,349,433,497,649,632,749,859,1050,1157,1303,1390,1396,1328,1211,1138,962,820,743,668,634,661,713,623,627,547,525,459,401,418,353,294,321,318,256,243,196,153,145,131,101,81,69,52,55,46,39,46,29,20,25,20,26,17,19,27,26,22,12,17,11,12,8,11,14,9,5,15,6,2,14
Supaul,10,208,0,0,0,0,0,0,0,0,1,1,0,1,3,4,11,23,50,94,163,238,261,395,424,370,423,422,388,372,407,410,399,432,380,377,378,353,374,340,354,317,299,318,261,245,247,188,179,156,144,122,75,62,33,39,30,32,20,17,20,8,10,12,11,8,7,5,4,4,2,1,0,9
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,33,91,207,329,441,683,839,893,873,856,862,710,643,593,486,430,371,348,267,249,204,193,156,128,138,96,83,84,64,58,50,52,51,42,50,41,48,45,432
Akola,27,501,0,4,1,2,7,8,8,12,20,22,37,34,51,88,130,163,248,344,509,659,925,1116,1244,1397,1515,1548,1484,1412,1170,1113,958,852,783,662,596,509,464,389,346,305,274,245,199,167,144,137,129,106,77,73,70,43,46,31,40,38,31,32,24,24,26,17,14,14,16,21,16,14,8,6,8,8
Samastipur,10,221,0,1,0,0,0,0,0,1,3,0,3,2,8,11,20,27,52,77,125,166,176,235,267,385,493,501,488,431,428,486,441,501,517,513,517,589,582,579,599,610,559,493,431,375,278,211,174,103,81,57,55,43,39,25,31,14,22,13,16,12,11,11,7,8,6,4,7,3,1,3,3,9
Mysore,29,577,0,380,51,51,60,58,59,76,78,105,89,123,141,139,176,158,186,204,233,269,295,387,449,583,728,896,1091,1133,1231,1254,1316,1327,1219,1207,988,901,916,781,663,593,498,444,367,341,305,264,226,205,167,175,131,102,91,97,86,67,63,52,51,43,53,34,28,37,33,44,28,34,34,32,30,283
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,6,16,51,67,100,141,162,139,142,137,117,156,184,182,187,172,139,118,99,63,57,41,29,13,12,14,6,5,7,7,5,9,6,6,4,1,3,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,11,29,31,53,96,151,110,95,90,122,214,291,483,793,1092,1462,1544,1608,1626,1444,1352,1260,1176,1028,908,812,749,650,594,485,426,351,269,241,208,173,120,107,72,69,45,49,33,35,27,31,19,15,24,11,22,105
Thrissur,32,594,0,97,21,18,15,29,21,20,35,47,52,51,61,75,104,123,139,193,198,263,298,357,379,415,409,460,469,441,440,425,436,488,444,507,547,534,517,403,333,240,204,164,127,132,90,86,72,82,66,44,52,46,32,44,30,16,23,21,11,7,10,5,7,0,2,0,0,1,1,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,4,5,4,4,2,2,4,4,2,6,7,11,3,6,10,5,5,8,8,5,4,5,2,3,2,1,0,2,5,4,1,1,1,15
Saiha,15,288,0,666,102,136,125,144,182,180,240,303,383,448,469,508,577,596,485,534,475,384,319,239,173,106,104,67,51,39,39,38,20,7,11,4,9,5,2,2,8,2,3,3,3,3,2,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,217,33,57,92,82,135,174,214,285,374,476,610,815,1014,1207,1399,1437,1392,1236,1031,791,560,382,263,192,151,131,93,92,79,49,57,37,26,21,17,21,16,17,11,16,6,8,11,4,5,7,2,1,1,1,0,1,1,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Chamba,2,23,0,9,1,2,3,6,6,12,17,26,36,52,97,153,266,378,654,1100,1727,2423,3331,3652,3478,3050,2398,1845,1316,1038,742,537,459,399,299,222,176,143,141,102,74,65,52,36,28,27,36,25,26,15,23,23,22,10,17,12,13,10,8,8,6,6,7,3,2,3,1,0,1,1,1,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,14,28,41,97,178,285,520,630,901,999,1195,1254,1238,1276,1218,1092,1073,902,738,584,497,376,270,240,171,115,104,89,81,57,43,40,34,27,32,18,19,20,20,11,15,2,12,8,6,8,5,3,3,8,8,2,1,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,48,142,297,542,887,1075,1061,1046,921,749,678,588,460,372,345,301,278,265,218,250,177,185,174,159,143,117,95,104,71,79,47,40,38,23,18,19,8,10,8,13,30
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,45,102,159,230,232,216,172,190,255,345,400,420,475,534,558,541,595,609,542,466,475,391,360,362,337,299,222,282,226,193,149,131,124,104,87,101,73,69,50,51,53,53,48,53,46,56,43,454
Gadag,29,561,0,1321,201,231,233,273,334,432,440,508,547,681,696,801,752,844,824,839,753,741,661,612,537,468,434,376,312,318,248,275,247,230,213,200,196,173,144,147,138,141,99,88,81,90,75,62,57,40,45,34,23,29,24,21,17,16,19,16,18,17,10,9,15,7,12,11,4,11,11,6,5,15
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,25,79,158,233,461,696,1022,1228,1456,1539,1584,1546,1489,1325,1154,951,723,498,364,286,183,183,122,71,82,75,55,35,41,29,22,16,18,19,14,13,13,15,17,10,10,9,10,9,12,7,3,8,6,38
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,17,51,182,387,788,1110,1358,1503,1498,1502,1341,1339,1281,1109,973,850,720,610,508,433,377,293,258,220,167,166,132,105,85,89,71,59,40,40,35,27,27,21,31,25,21,17,19,19,14,18,16,10,10,13,12,44
Solapur,27,526,0,218,26,34,52,60,76,77,113,139,167,224,266,377,460,613,760,913,1194,1368,1604,1745,1946,2002,2182,2242,2280,2200,2220,2214,2335,2235,2448,2414,2358,2323,2256,2163,1965,1866,1713,1585,1380,1208,1079,914,761,665,510,386,380,295,228,211,175,156,134,99,80,84,67,65,80,50,45,32,28,29,30,26,25,149
Almora,5,64,0,0,0,0,1,1,1,0,0,0,1,5,9,20,19,52,73,120,220,361,520,655,794,857,963,1013,1004,954,919,877,857,671,632,583,448,297,290,189,164,137,100,89,56,54,37,42,38,29,17,27,17,13,17,9,12,7,7,7,5,2,8,5,2,3,5,4,5,4,0,2,1,3
Upper Subansiri,12,249,0,827,165,189,233,262,343,409,544,666,851,1076,1339,1633,1840,2243,2404,2493,2554,2251,1903,1485,1057,778,544,346,153,99,41,32,26,17,23,20,21,3,11,4,6,6,1,6,3,4,2,2,1,0,3,2,4,1,3,2,0,0,1,1,0,3,1,3,2,1,1,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,1,0,1,1,5,3,8,17,33,50,69,129,201,297,583,848,1135,1447,1732,1877,1797,1611,1516,1377,1319,1091,994,876,826,644,605,527,460,349,309,321,249,211,193,155,132,109,90,82,62,55,51,36,41,35,37,21,24,29,18,23,20,13,12,17,11,6,7,1,4,2,4
Jashpur,22,402,0,360,93,100,115,144,188,294,307,430,510,669,811,1014,1128,1219,1263,1239,1245,1152,1096,1157,1080,1081,995,935,864,830,731,669,589,495,451,333,264,229,185,174,119,86,76,55,58,48,40,33,31,25,18,15,15,15,8,17,6,13,8,4,9,5,4,4,5,3,3,1,5,6,2,0,0,2
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,28,48,105,164,209,244,309,300,354,368,351,359,331,359,420,438,455,498,483,475,484,447,429,407,361,347,298,296,267,249,196,181,172,143,133,120,112,107,88,91,85,68,85,67,62,53,57,64,55,60,58,52,42,205
Thiruvananthapuram,32,601,0,315,45,46,47,43,68,74,77,99,103,95,126,141,138,161,165,172,186,194,201,208,248,224,239,260,224,229,251,200,236,201,181,165,158,175,156,150,139,137,109,88,85,54,49,54,46,41,29,35,30,22,27,21,37,9,5,16,12,7,13,9,15,10,3,7,6,6,0,4,7,9
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,5,20,56,100,121,161,325,446,688,942,1218,1314,1577,1637,1764,1641,1524,1453,1267,946,800,566,462,319,250,154,123,98,98,55,44,40,39,35,33,24,22,26,22,15,16,20,15,14,14,21,16,16,9,17,74
Kurung Kumey,12,256,0,716,138,137,184,231,282,343,409,486,602,757,874,1122,1352,1572,1872,2061,2314,2316,2366,2285,2098,1872,1528,1121,696,416,159,61,38,28,18,6,10,9,5,8,9,6,4,7,3,5,1,2,5,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
