,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,39,77,121,245,418,595,769,766,706,456,276,159,136,98,73,36,26,20,25,22,17,19,16,11,9,6,4,3,8,0,2,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,50,94,133,194,273,352,520,583,589,596,456,432,372,286,247,196,139,141,85,86,75,61,49,32,46,40,33,26,20,34,21,27,26,30,22,18,17,12,17,10,7,7,2,1,3
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,19,81,287,871,1752,2741,3046,2502,1727,1200,838,638,488,405,350,289,225,189,178,168,142,127,98,109,74,59,47,42,43,31,22,36,23,17,15,21,9,9,3,6,7,8,4,11,4,3,3,3,13
Warangal,28,540,0,177,21,35,40,50,57,65,70,106,99,140,206,203,288,383,480,643,708,880,1094,1250,1459,1677,1924,2136,2324,2846,3393,3741,3697,3479,3011,2440,2055,1739,1480,1266,1066,961,878,725,740,616,495,381,338,311,271,219,191,153,133,106,90,84,66,64,60,50,41,47,44,41,26,21,20,21,16,9,11,18
Kandhamal,21,390,0,11,1,2,3,2,1,7,11,6,9,17,24,47,69,80,131,247,370,648,1030,1733,2653,3719,4874,5476,4788,3393,2031,1160,635,383,259,173,106,68,50,42,24,27,15,14,13,13,11,5,8,1,4,6,7,4,4,3,4,6,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,48,93,140,117,134,163,218,295,470,508,606,621,541,511,472,433,370,363,318,272,208,153,124,117,93,78,78,64,51,43,37,26,27,34,24,35,27,17,25,19,24,7,14,8,6,21
Singrauli,23,463,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,5,6,10,22,69,139,305,545,1074,1768,2359,2690,2322,1819,1403,1107,945,833,766,665,571,588,547,475,472,377,345,308,282,242,257,223,186,151,140,114,102,88,74,100,84,84,64,65,55,46,57,49,51,50,31,44,28,24,26,24,174
Khordha,21,386,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,5,7,12,26,44,64,112,202,315,426,449,495,576,666,774,685,622,608,543,479,433,454,383,352,325,298,204,253,192,171,169,140,126,110,109,78,91,68,47,52,45,48,42,33,29,35,33,21,34,30,32,24,30,23,131
Kangra,2,24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,5,24,58,170,353,709,1167,1699,1937,1793,1858,2125,2352,2228,1996,1727,1372,1173,959,767,588,420,306,251,162,144,121,101,79,67,59,50,39,35,28,44,32,19,20,17,11,7,4,4,5,1,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,20,42,83,168,272,507,711,1111,1434,1547,1606,1649,1610,1495,1271,1125,1007,882,768,614,566,520,425,356,307,293,243,189,193,134,127,126,102,76,72,65,38,57,47,40,42,27,28,21,20,30,27,16,17,13,12,13,6,6,3,30
Barwani,23,441,0,0,0,0,1,0,0,0,0,0,0,0,2,3,8,17,38,54,109,187,354,604,1019,1509,2039,2357,2265,2067,1917,1663,1320,1097,898,744,546,482,377,363,249,217,172,128,115,90,92,74,52,48,28,30,37,22,14,14,13,18,14,8,8,9,4,3,7,4,5,5,2,2,2,2,3,1
Kasaragod,32,588,0,111,6,14,18,21,41,31,31,61,69,74,75,95,107,129,132,178,218,262,319,390,439,466,481,487,529,514,398,356,297,279,165,174,123,106,92,45,47,28,32,21,21,12,21,16,4,3,14,9,8,3,6,2,8,4,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,80,294,921,1523,1767,1654,1132,773,504,398,274,198,149,108,89,72,62,50,37,37,21,25,26,21,18,16,18,4,9,7,15,16,7,7,7,6,4,4,1,1,2,0,0,1,0,0
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,0,1,5,3,9,13,34,53,130,221,354,583,712,935,972,919,890,971,1237,1416,1579,1573,1490,1291,1013,834,711,602,541,469,390,367,303,289,269,181,160,130,110,118,89,85,65,57,35,46,33,28,12,25,18,13,13,11,11,8,5,5,2,1,3,1,3
Durg,22,409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,10,10,21,51,83,150,253,368,487,692,783,813,802,931,1317,1844,2425,2569,2366,2059,1813,1582,1404,1343,1132,1096,1106,1067,973,902,779,796,679,591,477,478,375,332,294,216,187,174,122,111,81,73,71,64,54,48,43,59,37,28,44,391
Chirang,18,320,0,0,0,0,0,0,0,1,3,0,3,2,9,15,25,33,91,138,212,345,454,553,579,546,438,350,352,343,375,340,338,275,272,255,193,181,157,122,127,93,90,65,42,35,31,32,23,24,14,18,25,20,21,15,15,16,7,5,7,4,6,4,1,2,1,0,4,1,3,5,1,19
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,12,44,100,221,473,1016,1667,2010,2052,1774,1488,1189,1017,760,591,525,438,406,320,334,267,235,204,182,134,129,118,90,62,67,67,53,35,34,41,37,14,30,13,17,9,7,3,7,6,6,6,6,5,4,5,5,10,27
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,57,156,219,267,301,284,341,377,309,275,246,197,181,170,192,146,150,142,137,132,110,112,107,93,93,92,71,66,63,68,48,45,47,34,41,38,30,171
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,2,1,1,2,5,6,19,35,56,86,133,287,431,692,991,1329,1753,2088,2319,2476,2386,2244,1976,1687,1512,1338,1073,939,823,713,627,633,545,492,433,426,345,367,302,273,216,217,194,168,141,106,92,74,60,51,60,39,33,34,31,28,15,17,17,13,9,11,75
Salem,33,608,0,12,2,5,1,1,5,7,9,10,11,11,23,28,46,46,74,129,148,224,269,329,386,396,464,533,466,539,510,556,588,631,684,697,758,768,874,871,937,948,982,938,869,792,721,603,467,405,381,305,245,214,185,175,134,109,124,99,62,81,71,65,45,31,24,36,29,24,28,10,19,164
Sehore,23,445,0,0,0,0,0,0,0,0,1,0,0,1,1,2,4,9,16,28,54,118,206,361,604,948,1380,1710,2027,2346,2418,2416,2280,1976,1687,1406,1012,939,737,606,516,430,373,299,278,229,193,160,123,114,109,74,68,54,41,53,37,37,21,16,28,20,15,18,12,12,12,5,6,6,6,3,5,9
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,42,141,444,1024,1912,2779,2891,2913,2739,2729,2689,2777,3100,3213,3083,2824,2420,1911,1509,1222,870,699,590,453,344,269,218,186,151,129,128,82,61,69,45,39,28,40,26,26,24,15,16,17,16,13,5,5,11,3,2,4
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,69,225,595,1288,1972,2402,2061,1601,1398,999,839,607,484,389,302,214,181,143,134,94,89,64,77,56,60,58,47,36,26,38,41,35,21,30,23,27,24,30,26,32,34,24,17,18,21,16,11,13
Chikkaballapura,29,582,0,2,0,2,2,1,1,3,4,3,9,9,3,7,18,30,34,42,51,90,94,169,261,334,392,547,609,733,860,1016,1122,1098,1117,1093,1024,918,831,727,623,560,461,363,361,249,231,174,154,102,104,83,44,37,37,32,24,24,25,19,15,14,11,7,17,10,13,8,5,4,10,5,4,46
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,85,336,841,1636,1986,1779,1358,1021,655,441,354,237,140,86,67,46,31,32,17,21,26,19,17,15,13,8,15,7,10,5,4,6,4,6,4,3,5,1,0,0,0,0,0,0,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,9,38,96,231,448,648,812,821,768,671,614,513,443,339,272,267,235,179,174,153,146,106,94,89,83,87,72,63,78,53,47,62,49,54,50,32,30,34,25,28,28,32,21,16,9,21,11,7,12
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,17,13,17,40,82,142,259,440,706,1022,1317,1548,1535,1574,1500,1227,1056,824,716,585,486,377,316,226,194,177,151,128,104,83,58,58,41,39,29,40,40,23,35,18,25,19,14,19,16,5,6,7,2,2,2,1,0,0,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,2,10,17,35,76,137,287,530,900,1350,1706,2020,1847,1399,1070,730,599,466,344,281,218,156,124,98,84,54,59,34,48,29,18,26,22,12,12,11,14,11,9,8,3,9,9,5,5,3,2,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,15,48,134,313,666,1232,1929,2631,3168,3077,2680,2355,1817,1485,1186,973,715,559,450,316,271,195,180,142,120,96,74,52,57,49,41,31,34,25,21,21,15,15,16,12,12,6,10,9,17,3,2,4,15
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,12,41,127,242,504,878,1284,1536,1610,1486,1209,964,824,658,565,475,416,376,327,282,265,226,213,195,155,132,95,100,96,85,54,58,42,39,45,30,24,17,24,23,13,15,14,10,12,9,7,4,5,6
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,7,17,34,98,257,668,1471,2300,2628,2046,1273,759,501,355,263,220,157,111,83,46,65,43,32,24,22,16,23,9,10,22,10,14,6,13,11,5,2,4,2,4,2,0,5,1,2,2,1,4,1,1,1,9
Parbhani,27,513,0,0,0,1,0,2,0,0,1,0,4,3,7,11,25,29,54,85,163,240,401,710,1055,1618,2150,2517,2748,2634,2402,1920,1487,1085,892,678,557,527,431,370,300,247,198,191,156,120,123,111,104,77,56,52,44,45,33,30,32,27,22,17,18,12,17,15,15,11,17,15,12,10,12,5,9,39
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,57,108,291,631,1062,1511,2157,2252,2286,2098,2080,1922,1690,1585,1390,1119,1001,861,793,686,604,558,499,435,355,342,275,229,227,144,142,107,100,82,61,52,33,51,32,30,27,23,18,19,23,21,12,12,15,6,11,78
Visakhapatnam,28,544,0,726,103,113,139,172,216,230,304,322,462,524,688,779,957,1171,1293,1639,1792,2120,2296,2428,2340,2361,2166,1978,1774,1704,1530,1365,1211,1083,943,852,776,707,588,581,560,485,532,440,416,361,302,304,291,262,244,224,227,210,177,186,180,141,128,120,112,105,109,87,109,91,67,61,69,60,90,59,62,242
Satna,23,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,20,42,121,229,434,852,1309,2010,2630,2801,2536,2345,2120,1893,1727,1515,1415,1209,1073,979,874,730,633,569,479,403,328,293,215,181,142,136,106,80,71,55,63,51,42,40,37,40,23,23,23,24,27,16,13,13,20,20,70
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,177,597,2054,4693,6637,5418,3171,1523,805,510,342,228,168,114,97,69,47,56,47,42,33,24,30,28,24,23,18,20,14,14,17,10,11,10,6,4,6,6,5,3,4,4,3,6,6,6,3
Dakshina Kannada,29,575,0,188,24,24,36,49,46,52,58,53,96,128,149,150,176,242,336,354,540,578,669,809,1003,1113,1196,1232,1185,1144,953,769,596,526,396,332,278,257,234,212,192,155,170,159,108,119,103,103,72,98,66,66,61,70,43,40,39,31,37,33,28,66,66,46,35,35,40,33,25,33,37,33,17,141
Seoni,23,456,0,0,0,0,0,0,0,3,0,3,8,1,11,24,35,80,133,284,498,865,1507,2362,3102,3712,3886,3782,3122,2534,2009,1574,1322,1080,943,739,680,575,475,418,347,306,258,219,168,163,159,114,91,69,65,43,26,33,35,22,23,15,11,12,9,13,7,8,5,6,5,2,4,6,2,3,4,12
Rohtas,10,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,20,50,108,297,548,905,1383,1673,1815,1910,1632,1203,1016,800,736,535,423,343,286,229,206,155,143,90,86,61,62,51,54,32,39,33,30,24,21,15,14,17,6,10,10,3,6,5,6,3,0,3,3,1,2,3,2
Dewas,23,437,0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,11,19,39,84,165,292,484,720,1006,1266,1527,1785,2140,2484,2626,2596,2211,1890,1487,1160,974,828,655,595,494,430,371,291,273,198,197,139,139,100,78,76,58,55,44,45,40,38,32,21,18,17,14,13,8,13,14,21,8,10,11,8,19
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,104,277,659,1172,1653,1796,1729,1469,1204,958,809,651,535,460,422,338,267,245,168,166,139,144,140,109,112,72,74,63,51,58,49,51,40,36,40,36,27,19,29,28,32,29,21,18,24,61
Ramban,1,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,6,28,29,89,118,206,299,398,445,416,328,278,235,212,188,167,168,149,151,127,151,136,152,137,112,87,81,75,64,49,31,42,22,16,26,18,11,14,13,13,10,12,7,5,3,6,3,2,1,0,0,0,0,0,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,73,218,398,463,537,458,418,385,323,310,308,297,277,246,244,241,207,177,166,151,128,119,90,67,61,38,39,36,28,26,29,24,16,21,19,32,27,24,61
Tamenglong,14,273,0,2,1,0,0,1,1,0,2,5,5,11,15,32,68,87,182,267,487,679,929,1286,1683,1989,2260,2296,1844,1369,951,546,392,281,215,157,107,94,61,50,33,28,27,25,13,25,13,8,11,8,11,9,2,6,7,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,11,25,45,106,193,337,520,702,776,903,877,841,847,880,768,827,724,641,583,503,426,328,314,246,171,198,137,131,113,91,66,67,67,36,37,24,35,26,26,24,13,14,9,4,5,6,3,6,2,1,1,1,0,0,5
Sonitpur,18,306,0,0,0,0,0,0,1,0,4,3,4,9,17,37,42,89,160,293,402,751,1150,1532,1839,1900,1860,1793,1635,1525,1463,1259,1076,903,748,604,493,368,249,234,157,110,103,114,82,67,48,49,35,39,14,21,13,15,17,10,11,5,6,6,5,5,3,3,2,1,1,0,0,1,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,9,28,76,159,300,547,886,1301,1679,1904,1957,1765,1606,1490,1230,1047,820,669,511,430,311,239,179,144,99,92,80,64,53,34,32,29,35,30,24,7,16,15,15,15,12,8,10,9,8,3,4
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,39,137,270,473,602,628,586,614,505,440,477,382,340,291,287,205,177,139,100,87,62,57,63,46,47,23,32,23,17,16,8,8,16,8,12,4,6,3,3,2,2,2,0,0,0,0,0
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,39,86,236,472,901,1219,1313,1173,953,728,604,510,405,340,257,203,137,134,97,75,63,38,25,30,25,22,20,13,18,14,19,11,14,10,9,4,1,1,1,1,0,0,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,19,31,51,65,119,154,225,314,410,535,664,806,857,982,868,822,797,708,609,507,427,359,282,250,208,172,151,139,120,80,74,65,55,52,38,39,27,36,38,37,25,25,20,20,9,11,15,12,117
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,8,36,99,281,615,1060,1404,1452,1599,1719,2139,2485,2589,2438,1937,1703,1619,1281,1226,1014,864,806,741,568,539,459,369,374,288,249,215,211,186,154,132,114,105,87,83,76,44,52,44,40,38,31,21,32,28,24,17,18,120
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,9,4,9,11,18,35,61,89,134,203,272,378,421,504,514,542,537,577,481,442,396,341,315,275,271,254,239,240,241,184,185,138,146,112,89,61,83,59,57,68,65,60,77,70,57,58,58,50,35,61,45,40,48,24,106
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,5,15,35,61,118,255,482,841,1307,1880,2066,1864,1301,840,512,308,222,159,132,124,103,98,73,49,35,33,36,27,13,18,12,12,4,6,4,3,1,3,2,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,1,2,0,1,1,6,6,8,22,31,72,150,303,461,673,910,956,1053,1090,1130,1076,1026,953,838,773,787,681,652,588,621,582,529,435,374,293,223,167,117,80,52,40,40,22,23,21,11,17,17,16,14,7,5,13,10,7,6,4,7,2,2,0,1,2,0
Udaipur,8,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,5,14,56,245,646,1920,3837,5245,5434,4697,3892,3591,3043,2697,2454,2114,1795,1545,1317,1189,984,839,680,569,507,434,362,295,254,237,199,158,140,114,98,74,79,79,68,63,53,44,41,48,35,29,52,37,51,51,51,44,75
Raipur,22,410,0,11,0,2,2,3,13,4,13,13,18,20,34,52,69,123,168,290,437,640,907,1328,1862,2290,2774,2897,2711,2163,1608,1290,1134,1124,1265,1667,1963,2244,2102,1904,1785,1452,1424,1272,1186,1051,954,893,856,752,788,595,618,583,507,418,416,340,303,262,213,172,183,140,130,113,108,101,84,84,75,77,60,473
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,33,132,357,734,1108,1296,1173,931,727,556,456,321,229,185,144,110,90,50,52,33,24,26,16,19,16,11,13,8,9,4,7,8,9,5,5,5,2,2,2,1,0,0,0,0,0,0,0,0,0
Dhalai,16,291,0,0,0,1,0,0,0,0,0,0,2,2,1,8,18,27,46,109,223,402,699,954,1188,1170,940,692,421,335,269,250,210,211,199,190,178,178,144,127,113,81,79,69,58,40,47,44,28,22,31,17,11,14,7,7,12,7,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,2,3,2,2,0,1,4,6,7,6,15,31,45,94,131,235,370,647,1078,1752,2381,3022,3307,3236,2665,1936,1333,1006,807,684,595,489,453,402,343,296,265,217,196,135,126,87,78,63,42,52,36,31,31,26,27,17,23,20,18,18,21,30,17,14,11,13,12,10,14,8,11,10,3,3,5
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,38,127,328,615,966,1043,1027,969,934,768,763,623,535,426,347,267,230,169,129,116,70,41,31,32,24,18,16,17,9,9,4,5,4,2,6,1,4,3,1,3,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,107,339,658,992,1157,1257,1170,1029,887,706,526,458,383,328,270,203,189,167,135,116,101,88,80,74,56,54,40,39,39,38,44,44,47,29,47,29,40,40,49,155
Akola,27,501,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,10,31,38,99,150,299,524,901,1292,1808,2241,2372,2181,1783,1554,1221,999,826,724,612,503,422,391,333,292,225,155,160,145,124,81,87,86,67,55,46,39,42,33,30,32,28,26,21,12,14,11,21,13,17,12,16,5,8,5
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,27,89,191,463,861,1322,1303,1293,1260,1186,1039,941,739,618,429,346,225,128,89,72,53,54,31,19,20,21,20,12,9,8,14,9,7,3,3,2,6,5,1,0,3,1,2,1,0,0,0,0,0
Mysore,29,577,0,133,9,23,27,30,28,30,47,56,59,69,89,107,126,158,207,233,293,278,367,338,424,519,564,676,809,819,953,998,1128,1204,1225,1190,1268,1108,947,838,692,614,488,448,422,357,272,224,221,188,177,168,135,99,106,78,77,71,57,52,56,31,39,44,36,44,43,29,28,46,47,41,35,250
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,5,13,28,54,90,137,156,153,167,144,160,143,138,141,134,156,131,133,108,94,86,44,33,33,23,29,13,13,7,8,2,5,5,6,7,6,4,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,23,41,89,161,252,405,757,1289,1677,1951,1912,1706,1550,1396,1253,1041,1006,873,777,730,612,512,398,404,362,262,228,189,150,138,97,73,69,59,48,53,24,28,25,24,22,17,27,16,10,15,16,20,23
Thrissur,32,594,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,6,13,12,31,55,91,138,225,353,554,668,793,920,861,836,800,826,740,744,681,587,440,319,288,224,157,159,116,97,83,85,72,59,61,44,39,32,31,20,23,12,14,11,4,11,9,6,7,6,1,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,3,4,5,8,3,6,7,3,10,5,9,5,6,4,6,3,7,8,4,3,4,1,7,2,4,1,3,2,2,3,14
Saiha,15,288,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7,16,24,56,108,167,326,507,799,1075,1192,1178,998,827,557,328,203,73,44,30,23,10,4,2,2,1,2,1,0,0,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,2,1,0,0,0,0,2,2,0,1,7,12,20,44,76,161,284,406,652,888,1217,1593,2063,2358,2098,1486,808,438,284,152,93,55,43,37,30,24,19,23,17,14,10,11,5,6,5,2,2,5,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,0,1,1,0,0,2,7,18,34,73,144,394,838,1639,2948,4059,4669,4161,3061,1992,1438,1055,882,680,561,406,365,275,236,180,123,115,79,52,38,35,30,34,35,30,18,18,17,21,11,14,11,14,8,11,10,4,4,3,1,0,1,1,1,1,0,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,22,72,216,551,996,1518,1829,1774,1641,1456,1308,1079,942,692,539,423,312,252,165,151,139,87,75,55,44,36,34,25,28,20,15,17,12,17,10,5,11,8,9,9,9,3,1,2,2,0,1,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,44,98,242,494,813,1062,1125,1066,1001,875,721,562,482,383,345,307,249,232,208,206,193,171,147,143,153,134,107,99,76,73,62,50,41,32,24,18,19,7,5,2,1,2
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,96,243,440,598,644,807,931,1022,947,776,674,579,500,465,399,324,311,219,203,186,128,130,115,103,70,75,63,65,70,51,63,51,51,49,41,59,53,59,52,46,47,42,50,36,34,10,9
Gadag,29,561,0,173,30,32,41,63,51,68,76,119,134,191,219,321,372,449,538,652,804,985,1129,1270,1217,1256,1206,1118,945,823,668,544,456,442,330,304,266,253,203,166,152,162,139,93,93,80,78,65,55,45,39,39,30,39,32,15,19,12,21,17,14,14,9,15,8,9,7,10,7,6,8,5,3,3
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,145,532,1414,2472,3019,2904,2275,1694,1068,682,478,308,202,149,84,68,69,44,34,32,22,30,21,12,20,19,10,17,13,13,11,10,11,4,9,9,6,9,12,4,3,2,0,0,0,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,34,95,318,793,1493,2174,2484,2246,1967,1515,1181,981,742,621,519,471,364,323,254,223,206,145,130,105,83,68,70,53,33,33,21,17,26,18,26,21,18,13,23,10,18,23,16,6,11,10,7,11,2,19
Solapur,27,526,0,1,0,0,0,0,0,1,0,0,0,1,4,9,8,9,30,39,88,137,240,428,691,1129,1526,2045,2641,3323,3487,3742,3592,3601,3471,3529,3372,3449,3086,2848,2524,2212,1908,1633,1337,1176,953,759,646,548,405,358,281,220,152,161,136,132,120,87,70,65,61,65,47,47,31,39,29,27,23,26,21,137
Almora,5,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,8,11,22,21,60,120,217,373,632,905,1229,1439,1688,1574,1482,1317,988,712,517,299,189,116,80,51,37,30,29,13,33,16,11,17,11,11,11,7,9,8,6,5,3,2,4,5,2,2,2,3,2,1,0,0,0,0,0
Upper Subansiri,12,249,0,102,18,28,31,43,47,53,66,115,159,194,272,346,569,714,998,1323,1780,2075,2521,2705,2879,2798,2579,2199,1586,1195,796,487,224,108,49,31,16,12,10,3,5,3,3,0,2,1,2,1,4,5,3,3,2,2,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,26,75,213,519,1075,1825,2482,2659,2419,2115,1837,1438,1190,1007,827,745,633,538,470,387,345,292,246,247,157,154,144,102,80,69,56,62,40,36,25,29,31,28,26,19,26,20,18,11,14,11,7,8,6,5,2,0,5
Jashpur,22,402,0,4,0,1,3,1,3,6,5,3,12,8,25,34,60,99,156,273,467,681,1016,1490,1973,2305,2581,2517,2124,1833,1466,1163,1007,829,629,512,407,332,249,188,156,132,93,71,52,46,35,31,23,27,21,21,14,4,14,16,8,6,11,8,5,7,4,4,4,2,1,2,1,0,1,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,62,164,376,536,714,801,777,745,780,714,652,696,597,579,451,380,349,282,254,203,209,194,149,157,117,118,87,103,93,79,63,67,66,73,66,48,60,67,45,49,35,45,29,21,18,64
Thiruvananthapuram,32,601,0,48,11,6,8,13,17,14,19,25,35,39,61,52,78,84,123,135,176,189,169,202,169,179,168,204,202,230,274,293,341,331,375,390,357,364,369,380,320,285,215,225,195,172,124,112,117,92,71,82,73,55,52,51,64,57,40,36,33,25,23,27,36,32,14,14,15,11,9,7,4,20
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,60,199,506,1043,1715,2412,2667,2589,2258,1791,1360,1018,751,572,399,262,191,110,99,94,53,39,41,29,26,28,23,27,20,22,14,16,18,14,20,11,18,19,18,20,14,16,12,6,9,20
