,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,0,0,0,0,1,0,2,1,1,2,2,4,7,7,10,25,31,63,89,133,221,274,465,624,751,901,720,450,168,47,31,23,33,15,15,16,19,11,5,6,2,1,2,4,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,39,66,106,98,124,175,294,432,618,610,560,535,482,378,303,254,196,156,114,114,92,81,77,68,55,40,37,24,35,27,29,26,21,29,19,26,20,27,19,18,8,8,3,3,4,2,4
Hamirpur,9,168,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,12,14,63,93,180,367,616,991,1336,1531,1563,1522,1423,1263,1185,1081,846,762,569,463,400,380,332,233,250,226,184,152,142,108,92,104,65,69,47,44,34,42,41,24,19,12,11,12,7,9,5,14,8,5,3,7,4,4,7,4,3
Warangal,28,540,0,160,14,27,32,45,49,65,85,104,114,139,189,238,292,362,434,610,731,901,1139,1426,1627,1837,1811,1827,1841,2155,2952,3803,4254,3958,3435,2607,2083,1734,1490,1233,1143,1067,866,749,646,568,538,409,363,288,261,191,172,153,136,100,70,74,52,46,37,52,42,40,32,35,36,23,22,13,13,7,3,16
Kandhamal,21,390,0,506,84,84,125,154,168,215,312,361,454,570,754,960,1155,1512,1902,2334,2702,2949,3005,2906,2639,2161,1657,1215,900,630,405,317,224,147,88,108,79,55,43,31,26,23,26,18,16,17,8,9,11,11,5,4,9,5,5,2,6,3,3,0,4,1,1,3,1,0,1,0,2,1,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19,59,122,108,154,183,231,336,408,579,589,620,582,541,465,417,414,367,319,254,182,142,130,90,85,59,57,68,55,50,38,44,34,32,31,26,32,24,27,27,13,15,8,3,10,6,8
Singrauli,23,463,0,0,0,1,0,2,2,1,4,8,12,7,16,31,53,83,150,249,392,609,930,1261,1577,1816,1725,1565,1275,1189,931,856,783,782,660,633,602,626,572,631,561,527,446,445,367,354,315,271,233,189,171,162,123,107,82,93,70,62,82,73,60,67,61,45,56,43,46,41,32,27,26,19,26,136
Khordha,21,386,0,2,0,0,0,1,0,1,3,5,4,5,13,15,24,36,43,52,76,114,169,216,312,393,497,579,600,590,537,525,470,465,453,419,420,433,405,435,380,350,276,230,212,172,207,166,130,141,122,110,85,64,62,64,75,48,35,21,30,31,30,23,24,28,25,30,31,21,32,31,42,116
Kangra,2,24,0,0,0,0,0,1,0,2,1,2,1,4,2,5,17,19,37,74,148,263,448,709,1189,1638,2178,2413,2532,2530,2417,2006,1692,1259,968,801,614,501,429,324,300,244,197,149,133,113,118,80,64,47,57,52,46,43,40,27,25,22,21,15,12,4,4,3,10,1,1,2,1,0,0,0,2,0
Katni,23,450,0,1,0,1,0,0,0,1,0,0,4,7,11,10,18,30,49,71,143,246,350,462,645,833,902,971,1031,998,1037,1215,1171,1175,1113,1117,1045,958,873,810,690,644,526,463,381,384,278,253,223,191,133,107,93,83,57,64,41,39,31,28,34,19,19,17,18,29,10,16,10,6,7,6,5,20
Barwani,23,441,0,71,13,16,23,44,26,59,83,96,157,200,275,354,409,601,692,842,1000,1031,1067,1174,1260,1266,1312,1365,1313,1245,1122,993,807,698,545,484,432,395,316,269,246,199,165,139,104,86,71,65,66,40,36,38,24,34,25,18,10,12,17,5,8,7,6,6,8,5,1,2,9,5,6,0,1,2
Kasaragod,32,588,0,14,2,1,4,5,6,1,10,4,4,8,9,8,5,11,11,36,30,29,69,97,185,219,297,403,384,541,576,581,591,432,435,388,301,264,139,65,29,14,0,8,5,8,7,3,3,0,3,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,23,34,89,207,284,428,583,685,707,788,806,823,757,619,632,567,474,364,323,237,182,143,110,92,72,59,33,41,30,20,18,18,10,13,14,10,9,12,11,8,7,6,4,2,5,4,2,2,0,0,1,0
Narsimhapur,23,452,0,1,0,1,1,1,1,1,4,2,8,14,19,36,48,100,124,223,333,422,595,674,708,709,675,602,715,784,1028,1137,1311,1485,1470,1366,1131,989,981,833,681,583,488,356,308,245,218,162,143,132,100,75,69,44,37,43,35,34,30,18,30,16,11,11,6,16,5,8,5,2,1,1,0,2
Durg,22,409,0,0,0,0,0,0,0,0,0,0,1,0,1,3,8,5,23,37,71,107,159,204,338,634,884,1147,1441,1589,1821,1864,2050,2051,1952,1953,1792,1608,1493,1278,1357,1254,1100,1040,976,897,872,743,661,522,511,370,346,256,197,168,133,123,98,86,71,82,58,55,34,48,34,46,59,46,45,42,33,189
Chirang,18,320,0,509,67,50,65,77,84,88,94,117,128,121,156,158,153,174,167,182,190,174,201,207,203,193,174,175,184,171,200,201,199,214,185,167,181,114,103,84,83,74,77,58,52,34,32,23,26,32,25,28,18,23,13,8,7,5,6,2,1,4,3,1,1,3,2,3,1,5,0,2,1,15
Neemuch,23,432,0,11,2,1,5,9,10,14,12,33,45,62,107,129,236,313,413,594,646,805,857,834,868,811,788,768,749,785,819,704,736,681,628,594,498,463,400,388,370,296,255,241,188,182,148,143,117,107,77,55,55,52,41,36,28,23,11,23,10,8,12,8,9,8,3,1,8,2,4,5,10,30
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,51,99,132,161,218,272,278,248,268,258,329,349,236,203,214,199,173,187,163,130,137,118,129,107,111,91,83,88,64,53,66,51,41,46,39,28,27,20,19,153
Nizamabad,28,533,0,0,0,0,0,0,0,1,0,2,0,0,1,2,6,6,12,29,23,49,75,139,202,317,476,768,1205,1750,2269,2726,2899,2922,2604,2197,1735,1522,1274,1086,1017,820,737,653,608,474,467,360,317,265,244,208,185,139,136,89,79,76,49,68,38,31,43,24,21,20,15,9,16,8,3,5,4,22
Salem,33,608,0,19,3,3,9,11,11,6,11,14,24,14,30,29,35,50,66,102,87,129,156,186,220,311,366,397,522,524,586,524,549,543,658,601,601,720,721,846,874,959,921,994,960,894,804,772,648,510,453,392,351,291,260,211,192,158,150,90,78,83,86,63,45,55,42,44,42,27,33,28,22,183
Sehore,23,445,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,16,21,51,99,176,343,600,940,1223,1561,1721,1808,1732,1664,1550,1530,1634,1590,1415,1209,1036,1006,774,717,616,568,437,400,325,278,272,210,197,167,125,107,101,64,65,49,35,37,25,26,20,22,21,18,11,11,5,7,6,6,5,10
Banas Kantha,24,469,0,1,2,0,0,2,3,4,10,8,17,31,54,91,124,230,363,483,764,1029,1400,1698,1940,1913,1824,1725,1738,1846,1968,2188,2402,2710,2926,2918,2860,2507,2100,1604,1240,920,650,499,421,320,241,215,138,133,100,86,82,61,55,38,54,28,39,25,19,20,20,20,13,13,13,6,3,3,0,2,1,3
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,19,37,60,77,117,142,188,341,635,931,1233,1444,1497,1503,1361,1212,1061,886,759,673,504,421,313,250,213,139,138,108,86,84,63,55,53,41,39,34,46,42,30,31,27,31,24,23,11,16,3,7,1,3
Chikkaballapura,29,582,0,12,0,1,2,0,4,2,3,3,5,8,11,15,13,13,19,25,62,50,75,122,137,210,254,395,542,623,719,747,878,873,1013,973,970,1038,915,856,805,768,640,597,495,427,359,290,258,215,166,145,108,102,70,65,36,44,34,27,29,19,17,8,21,10,11,6,8,9,14,5,4,54
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,22,69,180,417,616,842,965,1043,988,1014,898,808,720,645,495,402,282,220,189,125,89,60,35,35,25,26,20,16,13,13,12,7,10,13,7,3,7,10,4,3,1,2,2,2,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,58,127,241,426,641,763,820,737,652,564,545,398,366,293,271,264,227,202,153,132,108,81,99,86,79,53,72,60,59,54,53,46,45,39,50,34,46,34,37,26,18,30,14,12,9,10,7,14
Sivaganga,33,622,0,66,4,9,4,14,12,27,14,32,26,49,57,76,55,82,98,138,177,240,265,338,428,525,758,825,906,1093,1055,1080,1096,1159,1062,864,799,665,542,425,360,278,227,180,169,128,108,100,101,57,49,47,40,35,42,43,35,35,12,24,25,8,9,8,5,3,1,7,2,2,1,1,0,0
West Garo Hills,17,293,0,96,18,12,26,39,33,49,72,72,92,145,190,223,330,484,611,756,944,1154,1165,1248,1203,1033,856,745,617,550,435,325,291,192,145,116,78,76,60,36,47,33,29,21,25,16,23,16,14,10,7,8,11,8,7,8,6,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,4,0,0,0,0,0,1,2,0,3,4,6,3,14,9,27,40,77,129,244,366,603,964,1337,1741,2069,2247,2244,2137,2022,1711,1512,1295,1180,963,830,639,558,413,294,303,223,177,141,133,93,67,72,42,56,29,33,36,22,16,22,23,10,11,15,10,10,11,13,8,2,11,4,5,2,16
Hazaribagh,20,360,0,5,0,1,0,0,2,1,3,6,5,9,5,11,16,35,48,60,105,151,212,337,465,577,679,814,919,970,1036,1066,1010,859,762,694,606,519,503,409,348,316,295,272,233,193,170,155,116,112,110,85,70,59,60,50,44,33,27,26,22,20,20,16,12,17,10,12,17,11,3,4,1,0
Chitrakoot,9,171,0,33,9,8,6,12,12,11,26,28,44,58,77,88,138,210,236,348,421,544,688,763,835,958,956,904,803,714,665,580,500,474,408,337,295,258,239,155,134,122,103,78,65,50,44,32,18,20,17,22,20,6,10,10,13,8,4,4,4,4,1,1,3,4,3,1,1,2,3,2,4,5
Parbhani,27,513,0,3,0,0,1,1,0,1,2,4,7,7,7,8,17,34,43,82,143,223,330,592,780,1082,1447,1893,2143,2405,2307,2190,1914,1592,1297,1035,821,735,556,496,411,343,292,253,214,213,153,125,118,100,69,64,53,38,38,38,36,19,24,19,18,15,21,15,15,10,15,8,11,15,10,12,4,10
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,15,21,52,108,210,388,609,811,1047,1155,1313,1375,1398,1489,1598,1611,1714,1564,1495,1281,1130,990,951,834,773,693,674,586,546,444,438,391,345,306,259,213,213,184,135,119,89,96,55,72,57,47,37,30,38,31,26,24,16,17,24,81
Visakhapatnam,28,544,0,155,17,36,36,46,47,73,81,100,132,180,223,330,402,485,700,951,1221,1675,2105,2633,3203,3535,3649,3416,2837,2405,1814,1580,1434,1228,1009,923,804,706,702,590,554,529,481,431,373,391,290,283,255,213,195,222,207,185,195,163,146,133,139,121,110,87,100,96,90,82,81,65,72,78,74,59,44,221
Satna,23,429,0,64,9,10,13,17,19,31,33,52,47,68,81,92,146,202,221,311,388,480,585,701,737,958,992,976,1105,998,984,911,1025,978,1075,1150,1228,1258,1329,1341,1378,1294,1254,1176,1087,977,877,806,681,595,452,358,285,202,150,115,105,113,75,57,57,53,41,39,32,37,30,22,27,24,13,9,9,39
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,10,42,92,255,565,1118,1895,2855,3180,3259,2846,2349,1931,1532,1188,906,660,528,363,275,207,163,136,110,80,75,54,44,50,45,32,47,29,33,23,30,19,25,17,11,13,11,10,4,1,4,8,7,12,4,4,0
Dakshina Kannada,29,575,0,56,1,6,10,19,12,14,32,10,22,27,56,61,86,106,128,168,191,320,410,471,655,761,876,1047,1150,1258,1161,1070,841,660,461,401,329,297,209,196,175,191,180,151,120,90,84,90,55,68,70,46,53,59,82,64,70,61,64,51,49,59,54,36,42,22,19,9,12,8,5,10,10,55
Seoni,23,456,0,30,5,3,5,9,11,34,30,49,64,87,149,223,320,506,730,1058,1402,1847,2321,2716,3046,3131,2951,2582,2203,1923,1680,1487,1190,1022,890,742,666,555,496,345,285,195,204,149,123,92,80,70,51,45,29,23,19,21,15,7,10,10,10,10,7,7,6,6,5,6,9,3,1,4,2,1,2,10
Rohtas,10,234,0,18,2,2,5,7,3,6,12,13,18,22,37,58,87,108,162,182,274,387,424,437,512,530,645,726,934,1066,1188,1241,1143,1120,933,838,715,538,491,408,299,245,214,166,143,114,98,88,70,59,47,39,35,25,26,24,27,15,18,11,22,18,8,5,4,3,3,2,0,0,0,0,0,0
Dewas,23,437,0,1,0,1,1,0,1,8,4,7,9,17,29,25,63,96,129,224,351,433,578,767,904,1160,1335,1496,1704,1693,1829,1813,1795,1700,1586,1457,1292,1001,879,759,736,628,518,487,388,354,280,265,232,185,187,128,117,95,81,68,72,53,34,41,32,23,29,15,26,23,15,17,17,16,10,9,5,15
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24,82,186,414,717,1007,1236,1423,1424,1403,1294,1090,997,821,717,546,494,381,293,231,179,141,148,144,118,123,99,96,76,63,52,58,52,43,40,40,41,38,38,22,24,26,33,23,17,17,17,34,22
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,4,8,19,36,64,86,172,258,331,420,458,438,331,268,233,188,159,162,165,167,151,161,138,157,108,106,79,80,41,38,46,25,24,27,22,20,17,17,10,17,7,10,13,16,11,5,10,6,3,1,1,2,1,1,0,1,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,59,210,404,467,494,462,419,380,383,329,350,328,328,321,258,267,197,179,149,128,88,77,68,66,49,38,26,28,22,13,24,26,26,19,19,29,19,12,27
Tamenglong,14,273,0,2015,225,260,304,307,371,414,484,548,572,614,642,699,808,766,780,738,689,662,543,478,378,287,193,140,112,76,60,57,36,42,42,23,28,30,17,18,12,17,13,7,8,7,10,8,8,3,7,1,1,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,3,0,0,0,5,2,4,3,5,7,15,14,16,15,25,41,66,115,177,215,326,383,512,604,678,803,871,906,847,819,753,721,708,682,594,543,430,361,292,220,180,145,115,110,81,52,39,41,40,28,21,17,16,13,8,18,6,7,7,6,11,3,3,0,0,0,0,0,1,1,2
Sonitpur,18,306,0,491,87,78,97,90,129,135,155,209,226,281,305,416,488,517,650,698,791,900,933,1078,1117,1182,1147,1154,1079,1054,974,902,825,725,664,539,477,345,271,263,210,161,126,101,88,89,80,61,51,42,25,21,28,15,14,9,9,15,5,11,7,4,4,3,5,1,1,0,1,3,1,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,10,21,23,62,95,191,335,512,692,907,1041,1295,1473,1416,1419,1378,1314,1186,1047,955,784,647,584,464,384,354,265,220,155,132,101,76,66,48,55,44,23,22,25,19,20,13,16,14,11,16,10,8,14,7,3,1,9
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,41,93,184,305,434,491,484,458,481,467,426,418,364,370,315,333,258,189,165,139,100,91,94,72,55,53,35,46,41,33,45,27,15,12,17,13,13,5,17,6,5,4,4,4,3,2,0,0,0,7
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,14,28,47,111,230,420,625,851,902,890,808,765,622,581,501,465,408,356,296,276,186,173,121,102,71,65,45,31,27,18,17,19,15,15,13,15,14,14,11,14,16,6,2,4,5,2,1,0,1,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,1,2,2,1,1,0,3,9,8,15,14,22,41,47,54,68,77,115,114,163,227,309,355,480,566,647,623,631,693,668,730,692,671,592,532,424,412,316,291,239,218,195,150,147,112,103,65,69,54,52,43,36,37,36,30,24,26,20,19,19,6,16,18,13,97
Chittaurgarh,8,126,0,1,0,0,0,1,2,0,3,2,9,15,22,39,34,96,171,245,418,510,712,806,905,896,859,799,870,1061,1276,1510,1566,1719,1656,1720,1603,1496,1457,1300,1247,1090,988,890,740,697,596,522,479,395,340,301,219,211,192,128,143,103,94,88,65,61,55,50,38,41,34,27,28,24,32,17,16,109
Ernakulam,32,595,0,9,2,0,3,1,3,2,1,1,5,3,2,5,7,14,19,13,19,41,61,70,84,140,192,206,264,329,435,496,527,465,489,427,377,366,332,333,280,251,275,261,265,259,213,207,190,186,152,129,101,116,80,78,67,62,72,71,64,86,72,79,62,54,47,52,54,44,46,34,33,60
East Garo Hills,17,294,0,96,20,30,25,33,50,61,56,81,93,122,166,253,365,403,536,685,919,937,1080,1065,962,827,715,609,541,409,366,295,229,178,149,126,105,69,78,70,49,35,26,12,26,16,12,5,4,5,2,3,6,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,16,8,6,4,11,10,15,20,22,27,51,77,100,141,197,275,325,418,499,551,602,624,663,784,916,966,965,831,775,684,707,630,605,574,584,552,550,472,459,412,390,292,255,216,136,99,78,42,27,38,38,29,25,30,34,18,16,14,19,16,10,10,8,16,3,4,4,4,0,0,2
Udaipur,8,130,0,0,0,0,1,0,0,0,1,3,4,11,23,44,76,159,315,588,965,1583,2288,2908,3007,2809,2585,2302,2370,2395,2322,2318,2238,2260,2085,2007,1857,1674,1492,1338,1222,1026,908,751,678,544,449,385,341,268,228,205,166,157,121,109,100,96,74,63,52,44,49,40,42,41,42,43,43,49,48,54,44,74
Raipur,22,410,0,12,2,4,3,4,6,11,15,13,27,33,43,66,94,152,206,367,553,710,1110,1552,2075,2392,2602,2582,2288,1963,1566,1480,1440,1727,1887,2120,2155,2090,2064,1969,1801,1674,1496,1335,1115,1020,950,883,771,680,621,487,399,396,316,278,220,209,137,135,134,117,112,109,80,71,69,69,95,71,68,50,57,203
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,23,58,116,185,311,403,474,584,655,699,793,736,679,568,551,431,410,253,240,143,122,86,77,60,41,34,17,20,22,16,15,6,11,13,4,12,5,4,6,2,5,3,2,3,5,0,3,2,1,0,0,0
Dhalai,16,291,0,13,3,7,5,5,4,7,9,17,24,30,42,39,72,90,130,191,318,394,500,597,711,796,809,773,662,520,373,372,304,299,282,252,228,181,162,138,98,87,82,64,39,34,27,25,15,9,15,7,7,4,1,0,1,3,6,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,67,10,23,19,32,37,43,56,101,101,193,236,276,423,610,809,1185,1516,1805,2002,2209,2142,2003,1725,1379,1121,988,854,846,746,609,566,568,502,451,413,349,322,279,236,193,156,123,99,95,77,43,43,36,34,27,34,14,25,33,23,19,20,12,13,16,11,11,12,11,11,9,4,3,1,2
Supaul,10,208,0,0,0,0,0,0,0,0,1,1,0,2,3,3,10,18,40,86,95,169,238,379,468,475,562,570,572,530,483,573,546,609,568,467,443,395,343,317,316,275,259,177,156,134,100,80,54,53,33,20,23,16,8,12,8,8,7,5,6,5,1,2,4,3,2,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,29,53,181,451,785,1080,1173,1128,1001,897,796,681,587,425,343,304,277,206,213,173,139,112,103,79,78,76,64,52,62,53,49,50,34,38,35,42,59,49,51,31,47,51,77
Akola,27,501,0,2,1,1,0,0,2,3,6,7,7,18,21,31,61,44,80,130,192,306,417,624,906,1222,1439,1743,1793,1795,1650,1436,1201,1031,903,793,722,666,593,468,429,341,283,264,213,177,187,144,115,96,84,75,58,60,41,38,27,34,32,30,25,31,18,21,19,12,16,12,13,7,6,4,4,4
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,14,11,27,55,63,131,214,394,612,720,852,901,874,811,786,877,892,837,809,699,526,438,331,252,187,136,87,60,44,46,42,32,24,24,16,14,17,10,6,14,8,6,3,6,6,4,2,0,5,4,1,2,0,0,1,0,2
Mysore,29,577,0,1,0,0,0,0,0,0,0,2,1,0,1,0,3,3,0,1,2,11,21,25,42,43,47,89,105,172,334,500,693,1015,1175,1310,1527,1675,1846,1845,1580,1340,967,871,564,470,336,275,266,217,158,135,120,136,94,75,77,90,63,46,55,62,33,45,46,34,24,38,37,45,53,41,40,264
Shupiyan,1,13,0,4,1,0,0,1,2,3,4,1,3,5,2,7,10,24,24,26,36,52,49,76,83,87,107,110,153,106,117,136,158,123,140,142,134,105,123,75,81,56,44,35,28,15,12,10,11,10,9,9,9,7,4,6,5,8,4,3,3,2,1,0,2,1,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,9,23,21,46,66,112,125,152,193,328,507,796,1168,1324,1536,1659,1657,1501,1399,1318,1264,1099,928,849,738,635,573,497,378,350,298,246,190,159,106,92,66,54,53,46,43,28,23,20,20,22,20,15,17,12,13,12
Thrissur,32,594,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,10,25,47,50,121,207,331,441,637,606,568,506,371,449,478,606,677,770,769,794,761,606,455,389,314,250,178,150,118,101,85,68,57,54,45,45,42,35,28,27,25,12,12,10,7,8,7,2,3,4,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,7,6,7,7,10,1,6,5,6,3,6,9,8,7,5,10,3,11,2,3,3,3,1,2,1,0,1,7,1,0,3,9
Saiha,15,288,0,575,62,90,98,115,136,148,203,210,243,302,352,409,418,484,556,581,531,546,530,424,323,267,203,121,83,41,23,21,8,8,3,12,5,2,7,1,1,4,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,1361,171,193,184,197,260,259,297,327,374,388,419,496,521,570,583,575,566,607,591,515,415,343,237,191,113,105,69,56,42,47,42,30,30,23,24,12,17,10,8,6,1,3,5,4,5,1,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Chamba,2,23,0,15,4,5,4,6,13,23,23,42,55,64,95,152,272,356,519,771,1079,1504,1871,2260,2458,2712,2762,2750,2612,2427,1921,1318,681,383,284,209,158,130,116,76,68,47,45,29,29,18,25,36,23,26,16,11,16,14,18,11,11,11,4,3,4,4,9,0,0,0,1,1,3,0,2,0,2,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,22,50,94,194,342,543,782,998,1085,1188,1298,1321,1295,1265,1137,1085,854,696,529,400,304,187,146,138,115,83,53,65,59,35,34,24,19,13,21,19,7,12,10,11,10,8,13,6,5,7,12,3,1,0,0,0,1,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18,66,205,511,949,1314,1343,1223,965,787,674,530,389,366,278,287,243,224,226,192,198,171,148,141,116,75,78,72,66,45,35,29,30,16,18,14,11,12,8,6,5,0,2,0,0
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,11,30,77,126,205,269,299,301,342,442,540,594,732,671,719,704,657,563,528,534,421,377,327,269,250,225,199,149,141,108,99,93,86,67,80,48,53,52,58,58,64,67,60,51,51,29,41,36,25,24,20,21
Gadag,29,561,0,53,16,13,5,18,5,20,19,28,37,49,69,82,126,132,193,248,358,491,594,786,922,1106,1260,1225,1234,1111,923,748,581,422,402,288,289,227,183,143,136,123,90,75,66,45,37,37,56,40,21,15,7,18,23,18,24,17,16,12,15,5,9,4,14,10,3,4,7,2,7,2,5,3
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,28,60,136,285,466,700,968,1153,1399,1456,1549,1591,1442,1219,1148,969,783,668,510,393,289,193,153,77,57,39,33,27,25,23,18,13,7,10,7,17,8,14,9,6,4,6,4,5,4,1,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,58,190,375,754,1275,1355,1558,1494,1582,1385,1257,1132,1001,980,770,706,651,563,461,402,322,304,235,198,159,140,125,93,82,47,45,20,34,29,20,22,17,18,22,15,18,20,12,14,11,11,7,8,5,16
Solapur,27,526,0,47,5,8,6,16,20,17,12,28,34,42,59,82,112,145,229,274,387,608,800,1105,1448,1827,2236,2782,2969,3342,3421,3387,3518,3460,3331,3174,3000,2827,2568,2446,2096,1812,1498,1264,1094,874,743,607,463,353,334,299,240,196,159,129,114,99,100,77,74,65,72,45,51,35,39,36,23,26,25,21,20,79
Almora,5,64,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,9,21,34,62,98,176,285,371,495,773,904,1078,1185,1152,1092,1067,910,787,582,528,397,307,275,220,167,124,116,104,110,124,88,58,80,56,58,53,46,43,45,50,36,20,20,25,12,27,6,10,7,8,4,5,8,2,2,0,4
Upper Subansiri,12,249,0,1917,191,211,279,265,331,348,378,462,470,603,610,690,803,909,990,1053,1206,1291,1343,1344,1286,1074,935,795,542,334,193,103,39,23,9,5,1,7,2,1,4,0,1,0,2,5,3,2,0,2,4,1,0,0,1,1,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,1,0,1,0,0,1,1,2,5,9,15,29,40,59,134,218,334,585,827,1199,1454,1678,1666,1620,1441,1498,1357,1347,1188,1061,951,921,727,644,565,494,408,378,312,231,200,180,139,127,112,68,71,51,60,42,34,39,31,33,23,28,30,19,20,18,21,7,10,11,15,5,7,0,1,1,5
Jashpur,22,402,0,295,34,37,74,81,88,129,133,192,202,260,327,401,512,625,780,966,1196,1351,1482,1591,1618,1624,1666,1561,1365,1182,1015,879,648,558,485,368,259,226,161,140,98,77,54,50,33,24,28,19,26,19,14,6,13,8,9,5,5,3,3,3,5,2,4,1,1,2,0,0,1,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,14,39,51,102,128,202,293,380,439,604,675,670,660,633,569,576,588,574,516,449,402,375,364,305,271,245,237,220,166,145,142,115,104,76,99,71,76,81,72,52,53,54,42,45,51,44,40,27,25,13,10,61
Thiruvananthapuram,32,601,0,1,0,0,0,0,1,2,1,1,2,1,4,6,8,17,17,46,68,60,131,166,233,274,317,310,294,276,301,329,337,372,411,436,463,421,417,406,363,358,282,220,204,133,114,101,104,80,80,80,61,63,40,43,28,49,50,39,49,29,33,22,19,24,16,18,11,4,6,3,1,7
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,7,26,36,59,92,142,210,352,500,709,919,1141,1419,1685,1903,1883,1808,1645,1370,1129,887,660,487,349,245,208,124,90,72,56,32,32,37,26,31,20,24,27,12,19,28,16,23,18,17,14,9,14,13,14,25
