,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Chandigarh,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,4,0,0,1,0,1,4,2,2,2,0,1,0,1,4,3,0,1,1,0,1,3,2,0,3,0,3,3,0,1,1,2,1,2,1,1,2,0,1,1,2,1,1,3,0,3,2,2,3,1,1,2,0,2,0,1,2,0,1,3,2,2,1,1,1,1,2,3,0,0,0,0
Tirunelveli,33,628,0,0,0,0,0,0,0,0,3,268,1022,1850,2487,2401,1666,958,560,364,206,200,146,85,70,20,34,20,25,13,16,9,1,8,18,5,2,3,6,3,3,8,10,3,5,3,0,0,0,0,4,5,3,8,1,2,4,5,0,1,5,4,6,2,3,4,0,0,2,1,4,3,6,0,3,8,0,0,9,0,4,4,7,3,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Udalguri,18,326,0,0,0,0,0,0,0,0,0,0,1,589,1693,1717,1427,1117,767,517,378,293,168,119,81,67,31,31,16,21,17,14,13,15,7,5,7,9,5,4,6,6,4,1,3,6,2,5,0,2,0,2,0,1,1,0,0,2,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washim,27,502,0,0,0,0,0,0,0,0,0,0,124,9093,7256,2411,1185,617,407,260,178,132,114,77,48,51,27,34,24,19,14,14,14,17,12,9,7,10,7,9,7,3,5,3,2,5,4,4,3,3,3,4,5,2,3,3,0,0,2,1,1,2,2,1,1,0,1,1,1,0,2,1,1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0
West Kameng,12,246,0,0,0,0,0,0,0,0,0,1,375,17627,4999,319,122,63,49,35,32,15,23,12,20,7,6,6,13,4,7,7,3,9,6,6,4,5,0,3,0,3,2,5,1,0,1,3,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Surat,24,492,0,0,0,0,0,0,0,0,0,0,18,994,2325,2767,2107,1636,1179,1013,789,613,469,337,307,246,201,178,139,134,149,121,120,94,82,82,75,74,68,62,71,48,56,43,52,36,33,42,33,31,29,29,23,33,26,27,27,25,27,22,18,22,18,22,15,11,24,17,23,18,18,13,16,14,18,15,21,15,15,12,7,17,10,16,10,12,14,13,10,8,12,11,10,10,15,11,7,8,14,10,12,18,13
Baramula,1,8,0,0,0,0,0,0,0,0,0,0,0,11,832,1962,1413,936,677,473,396,292,224,169,120,125,81,77,72,48,65,56,45,37,31,16,20,16,17,18,11,12,12,11,10,8,4,5,10,7,8,15,7,5,8,2,8,9,5,3,5,7,5,2,2,6,3,7,4,6,7,3,3,3,6,4,7,4,2,3,4,2,3,4,6,1,4,2,0,0,3,0,2,1,2,3,1,1,2,2,2,2,0
North Tripura,16,292,0,0,0,0,0,0,0,0,0,1,443,3333,1453,756,580,408,372,268,223,167,137,115,93,83,66,43,42,43,37,35,30,18,27,21,17,15,7,11,9,9,14,4,13,8,3,5,2,4,4,3,4,3,5,7,2,2,1,2,2,0,0,1,2,1,3,3,1,0,2,1,3,0,3,2,1,1,0,1,0,0,2,1,0,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,1,3,0
Kollam,32,600,0,0,0,0,0,0,0,0,0,98,369,90,45,3,3,6,2,4,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lower Subansiri,12,255,0,0,0,0,0,0,0,0,0,0,123,8782,1750,172,83,58,46,30,29,20,19,17,11,9,9,3,4,3,5,3,4,1,5,2,6,1,1,0,1,2,2,1,1,0,1,0,2,3,0,1,2,2,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
Palwal,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,23,199,446,642,620,506,389,334,315,230,225,184,153,106,131,119,96,93,87,84,71,59,43,53,51,30,32,51,32,35,22,23,15,24,19,12,20,22,10,15,20,12,9,9,8,9,12,11,8,5,12,4,6,10,5,6,7,4,6,3,5,6,5,8,3,9,4,5,6,3,6,2,3,1,9,3,7,4,5,1,2,2,3,2,0,2,4,7
Ramgarh,20,361,0,0,0,0,0,0,0,0,0,0,0,56,378,385,421,428,413,393,335,301,238,186,131,147,132,115,107,101,86,76,63,64,60,54,44,34,45,35,41,38,41,39,26,31,29,25,19,22,22,21,24,18,18,14,20,21,18,14,18,16,15,13,12,17,19,16,10,13,12,8,8,10,11,12,11,4,11,6,8,1,7,8,6,2,7,6,8,4,6,7,6,5,8,2,6,3,7,6,2,4,9
Mirzapur,9,199,0,0,0,0,0,0,0,0,0,0,4,4662,6218,3153,1899,1060,634,423,302,216,158,129,152,122,98,78,67,50,59,34,49,28,22,29,18,10,14,16,11,7,11,7,6,9,8,6,5,3,2,3,5,8,4,4,1,2,4,6,4,1,4,2,6,6,3,2,2,4,3,1,3,1,0,2,1,0,1,2,2,1,2,3,2,2,0,2,0,2,4,2,1,1,3,1,2,1,1,1,1,0,1
Ghazipur,9,195,0,0,0,0,0,0,0,0,0,0,0,31,1934,3412,2739,2008,1373,936,675,453,314,221,176,131,89,73,49,41,35,30,27,18,26,25,18,14,17,10,8,10,10,6,10,8,4,4,2,4,6,7,4,4,3,4,6,1,7,2,2,1,1,2,3,2,2,1,4,3,0,4,2,1,0,1,0,2,2,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2,1,0,3,1,2,1,0,2,1
Bikaner,8,101,0,0,0,0,0,0,0,0,0,1,0,3490,77244,32512,10130,4732,2430,1331,919,627,459,353,281,263,195,193,157,139,140,143,108,83,78,70,82,66,54,56,39,45,54,50,45,41,40,22,26,30,31,23,21,20,18,17,21,19,17,10,10,10,15,13,14,17,10,13,6,5,16,8,11,10,6,11,2,12,6,10,5,10,7,12,2,10,5,6,10,7,2,5,7,9,10,11,4,5,2,3,4,5,3
Mahe,34,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South,7,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,5,11,14,10,10,4,9,2,8,4,7,3,6,3,0,2,3,2,3,4,4,2,2,5,4,1,0,7,3,7,5,2,4,1,3,1,3,0,1,2,2,4,1,4,3,4,2,1,1,6,2,2,4,0,4,1,4,4,3,2,2,2,1,2,3,2,5
Tiruvannamalai,33,606,0,0,0,0,0,0,0,0,6,56,1046,1881,1376,1147,1107,802,589,363,228,169,83,95,47,36,31,20,15,10,9,10,10,13,2,8,1,13,0,4,1,1,3,2,2,1,1,3,2,0,0,2,3,1,4,1,0,0,1,0,0,0,1,3,3,3,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0
Udupi,29,569,0,0,0,0,0,0,0,0,0,23,4301,6618,2223,892,492,281,228,130,96,68,53,45,47,36,29,40,21,17,15,25,17,9,14,15,9,9,11,13,13,4,5,3,7,12,13,2,9,4,4,2,6,1,2,3,0,5,5,3,5,3,4,0,0,1,2,3,1,1,3,5,2,0,1,0,0,0,1,3,1,2,2,0,3,4,1,0,2,0,3,1,1,2,1,0,0,2,0,0,1,2,0
Bellary,29,565,0,0,0,0,0,0,0,0,0,0,914,11973,8046,3806,2040,1291,1009,683,588,487,384,354,298,246,222,193,166,160,126,126,108,111,87,88,90,55,58,64,49,44,42,48,44,35,40,33,35,25,38,27,19,23,24,16,19,35,25,20,14,18,15,11,16,23,14,13,14,14,11,10,11,8,12,7,10,7,8,11,13,7,7,6,9,5,9,11,7,10,9,5,3,7,5,7,5,8,5,4,7,4,3
Agra,9,146,0,0,0,0,0,0,0,0,0,0,0,3,938,1997,2421,2226,1913,1516,1093,813,618,493,391,316,286,210,176,162,115,110,108,81,74,69,57,60,60,49,64,56,46,46,33,31,33,40,36,23,32,22,23,30,20,28,20,17,24,16,17,19,12,6,18,10,15,9,17,11,12,8,9,14,10,5,13,11,9,6,12,6,6,6,13,7,4,5,10,3,4,6,4,5,8,5,7,9,2,3,5,5,9
Jamui,10,238,0,0,0,0,0,0,0,0,0,0,2,7731,4610,587,179,113,51,46,19,29,13,10,4,5,9,7,1,3,5,4,1,1,4,1,0,2,2,2,1,1,4,1,1,2,2,2,0,2,1,2,2,0,0,2,3,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harda,23,448,0,0,0,0,0,0,0,0,0,0,98,4835,4569,2233,893,443,254,216,146,98,88,67,54,47,40,31,27,18,13,16,18,12,17,8,7,13,7,5,6,4,4,5,3,7,0,3,3,5,4,3,3,3,7,3,2,2,1,6,2,1,1,1,1,0,1,1,1,2,0,1,1,0,0,2,0,0,1,0,0,1,0,4,0,1,2,0,2,0,0,2,1,1,0,2,0,0,0,1,1,1,1
Sonipat,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,522,1238,1150,790,664,515,410,349,321,216,242,198,157,134,128,109,138,99,119,91,75,89,89,73,83,66,68,55,52,57,62,37,55,39,46,39,43,46,41,37,37,36,20,26,35,24,25,26,24,29,20,27,20,20,17,22,17,27,11,14,13,16,22,14,13,15,13,10,4,12,13,15,14,11,6,14,9,10,5,8,10,7,5,9,7,4,10
Gondiya,27,507,0,0,0,0,0,0,0,0,0,0,743,10221,4799,2398,1457,840,625,455,348,276,185,157,147,115,84,76,69,58,41,36,38,26,22,19,13,18,15,17,11,10,10,13,15,2,5,6,7,6,6,3,4,7,6,4,7,2,3,1,4,0,3,1,0,4,3,3,5,1,4,2,1,3,4,1,1,0,1,3,2,0,5,0,0,2,1,3,2,1,2,2,1,3,1,1,1,0,0,0,0,0,1
Hailakandi,18,318,0,0,0,0,0,0,0,0,0,0,188,2793,1160,621,393,243,124,75,38,38,28,15,18,9,19,7,6,10,9,3,7,7,6,4,3,2,3,0,3,1,3,4,1,1,1,3,2,1,1,0,0,0,1,2,0,2,0,0,0,0,2,0,0,2,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Churachandpur,14,274,0,0,0,0,0,0,0,0,0,9,3017,14938,1627,196,83,62,27,31,21,18,12,12,9,9,7,6,8,5,6,6,5,4,4,6,4,4,0,5,3,6,4,1,3,0,1,2,3,2,1,2,1,3,0,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhopal,23,444,0,0,0,0,0,0,0,0,0,0,3,712,2774,1940,1082,758,525,428,327,269,208,182,135,145,116,109,97,80,77,73,54,63,46,44,38,47,43,25,30,34,29,27,31,34,28,21,20,22,16,23,20,15,16,20,10,20,8,15,19,9,13,10,10,7,12,13,7,10,12,10,8,7,11,11,1,12,7,6,5,7,7,8,4,8,4,6,3,2,2,7,2,7,3,5,7,3,6,7,6,6,4
Panchkula,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,263,635,374,360,310,225,206,160,143,107,94,84,62,64,62,45,30,24,31,30,24,19,13,26,21,14,14,9,20,20,11,11,10,9,10,7,8,10,6,5,9,4,4,6,6,9,2,5,4,4,5,3,4,2,2,4,5,1,1,5,2,4,2,3,3,6,4,3,3,5,3,4,5,2,2,1,2,3,4,3,4,2,3,0,4,0,2,2
Sonbhadra,9,200,0,0,0,0,0,0,0,0,0,0,1,10210,10589,3186,1660,976,610,446,327,199,173,109,92,76,55,45,39,43,36,27,28,21,26,23,17,22,16,26,16,17,10,8,18,12,10,8,13,9,14,8,7,7,5,7,8,8,7,8,14,11,11,12,14,7,10,9,10,7,4,8,6,8,10,9,6,7,6,8,7,4,9,7,6,5,6,3,6,5,6,5,6,4,0,5,3,3,3,4,7,5,5
Jhalawar,8,129,0,0,0,0,0,0,0,0,0,0,0,915,6771,6168,4254,2424,1608,1050,765,602,488,344,297,230,203,157,141,100,94,72,63,55,48,49,44,40,35,24,19,22,18,19,9,25,12,12,11,12,19,13,14,9,10,7,9,9,6,7,4,12,6,8,6,9,4,1,4,7,1,4,6,3,6,4,4,3,6,2,5,5,3,5,5,0,4,4,1,4,0,3,3,3,2,2,2,5,1,0,1,2,2
Mahendragarh,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1133,1651,1332,875,566,408,325,273,221,229,168,149,118,119,94,98,77,74,72,65,50,51,34,46,35,34,23,25,15,23,17,25,8,7,8,13,16,13,8,7,9,9,5,7,3,5,8,6,2,3,3,2,5,3,2,1,6,2,4,2,1,4,4,1,1,0,0,0,2,1,5,2,3,1,2,2,1,1,3,3,1,0,0,2,0,0,1
Sawai Madhopur,8,108,0,0,0,0,0,0,0,0,0,0,0,262,6914,5772,3026,1697,1161,754,541,390,329,248,191,178,125,115,102,72,61,64,39,40,28,15,31,23,20,17,15,16,14,13,12,15,16,10,4,7,7,8,7,7,9,11,2,9,4,5,6,4,3,3,4,4,1,3,1,3,2,1,0,1,3,7,2,3,0,0,3,4,2,1,0,4,1,2,4,3,1,1,1,1,0,2,1,1,1,3,3,0,0
Shimla,2,33,0,0,0,0,0,0,0,0,0,0,0,100,10769,8882,2172,750,337,213,140,107,88,61,53,35,30,33,28,22,27,18,12,11,13,7,12,9,6,4,9,8,4,4,3,2,9,3,2,4,6,2,6,1,1,3,4,2,0,4,3,1,7,1,0,0,3,3,1,4,1,1,1,0,1,5,2,2,1,2,0,0,1,2,1,0,1,2,1,0,0,2,1,0,1,0,2,1,1,2,0,0,1
South 24 Parganas,19,343,0,0,0,0,0,0,0,0,0,2,1026,4439,2675,1569,1308,1083,1046,923,865,797,703,614,591,545,425,385,367,322,245,228,177,169,140,156,132,123,100,81,101,79,76,72,62,71,47,55,59,49,52,36,44,51,35,34,32,38,36,31,29,37,27,28,25,28,25,21,24,18,21,22,23,16,14,21,17,18,14,11,14,12,11,18,6,13,18,19,15,11,9,10,16,7,8,7,9,6,5,12,11,6,6
Pratapgarh,9,173,0,0,0,0,0,0,0,0,0,0,0,6,1248,3032,3292,2650,1875,1321,856,580,411,327,191,134,100,80,51,49,29,27,28,16,16,14,6,11,11,7,8,13,8,12,6,9,11,9,3,3,4,2,1,0,3,3,2,1,3,4,5,1,5,2,4,4,0,1,2,1,3,0,2,1,1,1,0,1,3,3,2,1,2,1,0,2,0,2,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1
Jaintia Hills,17,299,0,0,0,0,0,0,0,0,0,1,132,8093,5119,1143,513,346,247,163,142,109,92,74,56,48,45,45,29,38,20,29,20,21,29,15,18,14,22,19,12,7,12,14,9,3,7,5,5,8,7,4,5,7,5,2,5,5,6,6,2,7,2,2,2,3,0,3,1,0,1,3,3,2,1,2,2,1,1,3,3,1,2,0,2,2,4,2,0,0,2,1,0,0,0,1,2,0,3,1,1,1,0
Kapurthala,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,26,500,1180,1111,926,667,573,436,326,239,193,194,130,110,91,74,64,68,52,46,37,39,48,27,25,27,14,23,24,20,16,20,16,12,15,10,13,12,13,9,7,7,6,10,6,10,9,13,8,8,4,4,8,6,6,9,5,5,4,6,12,3,5,7,6,3,4,4,7,5,1,1,3,7,4,4,8,2,1,1,1,2,2,2,1,8,1,4
Hisar,6,80,0,0,0,0,0,0,0,0,0,0,0,0,32,743,3649,4132,2405,1569,915,753,569,431,333,299,239,227,176,167,138,148,129,118,104,96,97,86,88,72,78,49,57,59,54,49,50,37,30,33,41,32,29,31,37,28,25,28,21,30,18,17,24,20,25,12,23,14,18,17,12,15,15,14,9,13,15,12,6,14,9,13,11,12,6,13,7,10,13,3,7,6,4,10,6,8,5,6,9,7,6,6,3
Mandi,2,27,0,0,0,0,0,0,0,0,0,0,0,1,3586,8731,2929,1201,637,314,210,160,125,89,73,63,59,51,44,47,28,28,14,20,14,15,10,9,13,12,8,5,6,9,3,4,6,5,5,3,4,7,2,6,2,2,0,3,2,6,4,2,1,2,0,1,1,0,5,0,0,1,1,0,1,2,2,1,1,0,0,1,2,1,1,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0
Faridabad,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,94,98,113,115,118,120,121,77,98,95,75,77,68,69,76,60,74,60,61,61,66,53,47,41,58,39,44,49,39,36,40,41,27,30,32,24,21,26,19,17,26,22,21,23,9,19,18,18,11,13,10,17,10,11,18,9,8,18,19,10,14,9,13,13,13,6,4,7,7,2,5,4,12,9,10,9,4,10,9,3,4,2,11,9,12
Hoshangabad,23,449,0,0,0,0,0,0,0,0,0,0,90,9741,7272,4558,2291,1277,828,566,440,315,262,204,142,129,124,97,88,44,48,40,43,38,34,27,22,24,24,18,19,9,23,12,12,12,10,14,7,8,8,4,6,5,5,4,4,7,11,2,3,4,4,2,5,5,3,6,3,6,5,3,4,4,4,4,5,4,2,4,2,2,1,3,4,2,3,6,4,5,2,1,2,1,2,2,4,3,1,0,2,2,3
Hoshiarpur,3,38,0,0,0,0,0,0,0,0,0,0,0,0,169,2298,2601,2743,2047,1419,980,710,533,361,303,197,172,110,110,88,87,72,59,55,30,41,36,35,26,25,28,26,23,14,14,13,14,13,21,10,15,4,9,14,10,14,6,6,5,9,5,7,17,7,5,11,2,8,5,9,4,7,1,6,3,7,5,7,5,2,1,2,4,5,3,3,2,6,4,5,3,4,3,2,0,2,2,5,1,1,2,2,1
Jodhpur,8,113,0,0,0,0,0,0,0,0,0,2,6,3205,39785,26382,11986,6326,3720,2300,1556,1111,806,631,508,385,330,248,238,218,164,157,137,122,102,101,83,94,78,85,59,60,61,46,47,43,39,50,34,41,33,25,34,23,22,30,22,18,28,33,23,17,11,12,22,13,25,13,18,18,13,7,13,12,13,12,7,10,12,7,7,6,5,11,9,12,9,6,8,10,6,10,6,9,11,6,7,11,7,4,6,9,12
Anuppur,23,461,0,0,0,0,0,0,0,0,0,0,92,7954,3480,1606,803,526,339,205,177,143,111,82,58,63,58,44,47,41,38,32,27,26,26,16,19,17,21,15,9,21,17,16,15,7,11,8,4,11,8,8,9,9,5,8,3,7,2,10,9,5,14,3,3,6,4,5,2,2,3,6,6,1,3,7,4,6,3,3,2,6,5,2,4,0,4,1,1,2,7,1,2,6,4,2,5,2,3,1,1,2,2
Mumbai,27,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,3,8,4,5,4,1,0,3,5,1,6,4,10,11,6,7,5,7,6,3,7,8,6,5,9,13,2,10,8,5,4,6,2,5,6,2,3,3,3,5,1,4,1,5,5,0,4,4,1,0,2,3,2,5,3,2,1,1,1,1,3,1,0,1,3,2,2,2,2,3,2,3,3,1,1,1,0,0,2,1
Thiruvarur,33,619,0,0,0,0,0,0,0,0,0,28,54,24,25,30,22,14,16,3,11,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttara Kannada,29,563,0,0,0,0,0,0,0,0,0,77,17560,18637,2839,1061,580,312,220,152,112,74,52,68,42,45,32,34,21,23,30,22,14,15,22,11,19,13,14,7,10,10,11,6,9,10,13,7,4,6,13,5,3,8,5,11,9,8,3,6,1,4,4,6,2,2,6,3,4,2,4,2,0,2,1,1,2,5,0,3,2,3,3,3,2,0,5,0,1,2,2,1,2,1,0,0,2,1,1,2,3,1,0
Bandipore,1,9,0,0,0,0,0,0,0,0,0,0,0,58,3277,5966,1265,161,98,67,46,33,38,24,17,15,9,8,12,4,5,6,5,1,5,2,0,2,1,3,1,2,3,0,3,0,2,1,0,1,2,1,0,0,1,2,0,1,3,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Sabar Kantha,24,472,0,0,0,0,0,0,0,0,0,0,0,1208,6780,8347,5105,3141,2089,1383,972,680,511,367,304,216,195,161,132,99,81,71,67,59,40,43,35,38,31,26,27,23,20,13,15,23,16,10,10,9,10,11,2,7,10,8,3,7,6,5,8,10,5,4,4,2,1,3,6,3,0,1,8,1,3,5,5,3,3,3,2,0,1,5,1,4,0,2,0,3,1,1,1,1,1,0,3,1,0,2,1,2,0
Rohtak,6,82,0,0,0,0,0,0,0,0,0,0,0,0,1,3,496,1276,1195,863,582,393,290,208,187,142,140,133,94,94,75,75,55,63,67,64,45,50,41,31,55,37,37,31,39,45,27,23,31,20,30,32,27,29,25,21,15,19,16,23,18,19,23,12,17,18,16,10,12,4,10,6,5,10,8,13,11,6,10,12,10,6,8,5,8,8,5,6,7,9,4,4,9,2,2,7,6,2,7,2,0,5,2
Mandla,23,454,0,0,0,0,0,0,0,0,0,0,895,22636,5035,1641,786,451,303,216,156,124,96,77,56,42,36,25,22,21,20,14,14,18,15,10,6,15,9,8,12,3,5,5,9,3,0,3,3,2,3,2,5,2,1,2,1,2,3,2,3,0,2,2,0,1,1,2,0,2,2,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0
Faizabad,9,177,0,0,0,0,0,0,0,0,0,0,0,113,1935,2979,2057,1387,934,609,403,320,230,186,115,100,81,62,65,58,52,37,22,28,23,27,21,19,22,17,16,11,11,17,19,11,11,6,6,14,9,7,9,3,8,5,3,4,5,4,3,6,5,0,4,2,3,2,8,1,2,4,4,1,1,3,2,1,4,3,0,4,0,2,1,2,2,3,3,3,1,0,1,1,3,3,2,3,0,3,3,1,4
Champhai,15,284,0,0,0,0,0,0,0,0,2,12,4153,9515,733,131,44,23,16,9,9,6,8,2,2,0,4,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalaun,9,165,0,0,0,0,0,0,0,0,0,0,0,708,10549,4509,1586,889,530,352,245,193,115,100,86,70,34,50,32,32,28,24,17,14,18,11,16,15,8,6,6,10,5,6,7,7,3,1,3,3,7,0,5,2,7,2,3,2,2,5,1,5,3,2,2,1,0,1,2,1,3,2,3,1,3,2,3,0,2,1,1,0,4,1,1,0,1,0,1,1,0,1,1,0,0,2,2,0,0,0,1,1,0
Purba Medinipur,19,345,0,0,0,0,0,0,0,0,0,0,8,649,2098,2447,2154,1802,1510,1223,989,726,563,456,343,279,261,181,173,105,113,80,84,73,68,64,47,41,44,46,33,26,30,20,23,20,18,16,15,22,15,19,13,9,13,7,18,12,9,9,14,10,9,9,5,5,2,7,6,3,7,5,6,4,3,8,2,6,9,5,3,3,5,4,5,5,4,2,5,2,2,1,1,3,4,3,3,2,3,2,7,5,3
North West,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,5,7,5,5,7,11,19,17,21,28,22,17,16,20,21,19,18,19,16,15,16,14,19,16,14,15,12,9,13,18,15,10,8,24,14,16,21,11,11,13,11,10,11,8,9,14,5,11,12,7,11,14,9,6,6,7,10,4,6,5,8,9,9,12,12,5,6,7,8,9,8,8,7,7,2,8,6,7
Ganjam,21,388,0,0,0,0,0,0,0,0,0,1,3744,14742,6704,3516,1981,1300,865,612,418,349,288,196,173,133,110,90,68,59,58,58,45,43,33,42,30,26,26,20,18,18,14,16,16,23,10,10,14,9,12,12,7,7,10,10,6,6,13,7,6,5,6,7,4,5,3,6,4,0,6,3,3,5,4,5,6,2,3,1,1,2,5,2,3,2,1,4,0,0,2,2,1,2,2,4,2,2,0,0,2,3,2
Jhansi,9,166,0,0,0,0,0,0,0,0,0,0,0,1418,9690,3712,1845,1173,778,565,452,317,297,207,201,140,141,104,85,80,81,59,59,53,48,37,31,38,23,40,25,24,25,18,19,12,19,16,17,17,9,10,8,12,8,11,12,14,5,6,10,10,14,11,10,9,9,10,6,5,7,9,10,8,4,11,14,4,4,3,4,10,6,6,4,6,9,6,2,5,3,4,1,5,5,10,1,5,6,3,4,6,1
Mathura,9,145,0,0,0,0,0,0,0,0,0,0,0,0,24,1516,2777,2297,1726,1325,925,672,540,431,313,283,199,208,149,130,110,97,89,60,63,53,56,46,44,28,24,35,28,37,39,28,20,21,24,20,15,16,18,12,16,10,10,20,19,5,7,10,9,3,7,9,11,12,4,18,10,4,6,16,10,9,3,4,7,5,6,8,5,7,3,9,3,4,7,6,7,4,7,6,6,5,4,4,5,2,2,5,4
Bankura,19,339,0,0,0,0,0,0,0,0,0,0,3,854,6069,6568,4606,3103,2066,1414,1004,750,624,491,390,287,237,194,147,148,110,100,98,77,68,74,59,54,43,46,40,42,28,29,27,21,25,20,22,21,16,13,15,10,13,11,7,14,3,5,9,6,14,7,7,10,6,9,9,6,3,3,5,5,2,8,3,3,4,7,6,4,3,2,3,3,2,5,5,2,5,1,1,0,2,2,2,1,0,1,2,1,2
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,414,848,699,643,486,368,261,210,182,140,117,89,73,45,46,39,32,36,32,30,24,24,25,22,7,14,9,19,21,9,9,10,9,13,9,11,2,6,5,4,4,9,6,6,5,7,3,4,5,3,2,2,6,1,1,0,7,5,7,3,3,1,1,1,3,0,6,5,1,3,3,4,1,1,2,4,2,1,4,2,3,3,1,4,1,3
