,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,1314,25363,7151,1710,714,304,170,106,89,59,44,34,35,30,28,19,24,24,13,21,10,6,11,7,8,12,17,4,10,5,8,5,9,4,7,6,5,6,1,1,4,4,2,1,2,4,3,4,1,3,6,5,4,1,2,4,3,3,3,3,1,5,4,2,1,4,2,2,2,2,2,1,1,0,2,3,3,0,0,1,3,2,1,1,3,3,0,4,2,2,3,2,2
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,166,2531,5846,4794,3045,1808,1139,836,554,410,290,241,168,164,110,109,82,69,56,48,40,39,29,29,25,24,16,15,14,15,11,9,20,9,12,16,14,14,13,3,5,5,8,9,1,7,5,4,5,4,8,5,4,8,6,0,5,2,7,5,4,2,1,1,2,2,3,3,7,3,4,3,2,1,4,2,2,1,3,1,1,1,0,2,5,2,1,2,1,2,2
Ukhrul,14,279,0,0,0,0,0,0,0,0,0,2411,15737,720,202,137,105,78,50,48,32,26,31,21,16,23,15,9,7,8,6,3,2,5,6,3,0,0,3,2,1,2,4,4,3,3,1,1,3,4,2,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,3,105,1575,4080,3735,3194,2388,1644,1030,672,448,367,251,167,158,121,115,93,107,72,55,53,44,50,37,37,40,21,29,23,25,27,18,17,15,13,14,19,16,17,6,14,11,9,11,5,9,10,14,11,10,9,4,2,6,2,6,5,5,2,1,5,2,3,4,4,2,3,3,6,4,4,1,2,2,4,5,4,1,4,0,2,4,5,1,0,0,2,1,1,4,4,2,0
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,10,442,1148,1402,1434,1327,1081,900,766,656,493,409,373,312,273,212,175,177,141,113,102,80,83,51,51,51,47,38,46,40,37,34,20,27,23,24,22,14,26,22,18,18,21,18,15,15,24,13,8,11,13,17,13,12,7,7,6,11,3,9,9,7,12,5,12,7,6,12,13,10,7,7,4,3,6,11,10,5,6,10,9,5,13,13,6,5,11,7,7,8,6
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,35,317,5382,22452,9221,2894,1454,831,569,441,320,250,212,169,123,88,88,80,59,56,33,38,39,34,22,26,23,13,19,14,25,14,14,14,17,14,12,11,5,11,8,14,12,7,5,6,10,6,5,7,7,5,2,5,3,1,4,5,4,7,4,3,9,1,1,3,4,2,2,1,0,6,5,0,2,2,1,1,3,1,3,8,2,3,2,1,3,1,3,0,5,4
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,3,315,2670,3057,1960,1340,984,845,625,457,347,289,206,136,137,110,77,63,51,38,26,23,16,17,20,16,14,17,6,12,7,9,5,7,6,3,8,6,5,7,7,3,4,2,5,5,4,3,1,6,4,4,3,4,4,5,3,4,2,5,4,3,2,0,2,2,4,6,3,2,6,3,2,3,1,1,1,3,5,3,2,1,1,1,2,0,2,1,3,5,2,1
Giridih,20,349,0,0,0,0,0,0,0,0,0,67,5652,6593,3045,1708,1041,783,536,359,304,211,206,163,142,107,89,72,66,73,63,50,46,30,30,35,32,25,21,26,17,20,18,21,17,10,12,8,8,10,11,6,8,11,6,4,5,6,7,8,5,7,4,1,3,3,7,6,6,4,5,7,5,5,5,3,4,2,5,3,2,0,1,7,1,1,0,1,4,2,3,0,1,3,2,4,2,3,1,0,3,3,1
Khunti,20,365,0,0,0,0,0,0,0,0,0,375,6283,2994,927,403,234,132,98,73,39,33,19,16,15,7,9,11,8,11,6,9,8,9,4,3,4,6,1,3,1,1,2,3,1,4,3,2,3,2,2,0,1,0,1,1,0,1,2,1,1,1,1,0,2,0,1,1,0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,90,389,455,424,359,370,316,306,266,249,234,203,203,209,199,187,169,179,163,155,159,118,134,132,129,117,129,113,115,126,90,91,84,85,84,91,74,70,80,67,69,60,62,49,51,49,55,47,51,44,44,43,49,45,38,34,31,38,39,27,23,25,25,25,33,25,18,18,28,19,20,21,22,18,23,18,17,9,22,20,18,16,10,14,7,9,13,10
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,23,553,1849,2112,2167,1916,1491,1130,838,586,411,300,222,154,130,94,58,68,57,56,39,37,34,33,39,21,28,29,26,25,23,21,23,22,17,31,25,13,9,23,18,20,22,16,5,14,9,12,13,4,14,12,13,6,14,13,9,12,7,11,7,8,10,7,7,8,5,8,14,7,8,5,6,3,5,8,7,6,3,4,6,2,7,4,6,3,2,4,7,3,3
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,42,283,926,1557,2081,2059,2115,1904,1643,1418,1140,928,742,572,474,322,284,199,160,120,92,66,61,46,34,36,37,25,33,19,22,16,21,17,14,16,7,9,8,16,5,4,6,4,3,6,7,5,3,3,3,4,3,3,3,2,4,3,2,3,0,1,4,4,2,0,2,1,2,1,3,2,2,2,4,2,0,1,2,1,1,3,1,0,0,1,1,3,3,4,1
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,34,267,586,1165,1394,1236,1085,873,766,693,672,580,493,480,458,370,336,303,272,272,254,224,206,219,192,192,196,151,151,130,127,107,132,103,112,110,87,82,78,67,62,58,59,55,65,39,36,39,42,41,40,40,20,43,31,35,20,33,24,18,15,18,19,30,18,18,11,15,18,16,7,11,16,10,12,8,12,11,9,7,9,9,8,5,7,11,11,9,3,8,7
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,74,1216,1311,1086,770,620,473,398,361,271,234,178,130,155,92,96,93,79,60,49,49,45,36,49,35,30,34,27,36,28,20,29,25,19,18,17,21,14,19,19,23,19,17,14,16,12,10,12,16,13,13,18,10,10,11,12,8,10,6,8,6,12,13,7,11,8,10,8,3,7,8,5,9,2,9,7,5,9,8,5,7,7,6,7,6,3,7,5,1,4,5,4
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,1,0,18,12751,12361,557,66,30,33,31,8,8,14,13,4,4,6,5,3,6,2,1,4,1,1,2,2,2,1,2,1,2,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,1842,6525,1768,786,393,226,136,106,75,38,42,28,26,15,14,12,10,8,8,4,9,3,1,4,3,4,1,2,1,0,0,0,2,1,0,0,0,0,2,1,0,0,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,17,535,762,862,557,426,440,416,466,418,483,430,410,376,377,398,346,307,278,249,234,221,208,202,172,143,159,137,122,120,99,95,89,88,71,75,58,82,64,72,51,51,39,51,35,36,37,42,38,27,31,29,33,22,28,22,12,22,15,14,24,18,8,30,14,17,19,17,13,13,9,13,15,10,14,11,7,9,10,9,15,12,6,11,12,6,6,8,3,7,10
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,751,2168,2713,2416,2001,1794,1555,1374,1107,987,880,688,575,516,418,340,338,268,245,206,177,152,136,122,90,93,75,62,60,54,42,41,40,40,29,46,22,35,28,26,24,24,28,18,23,15,20,14,18,15,16,12,19,9,15,13,8,7,14,9,7,9,13,7,9,8,10,7,2,6,6,8,8,8,6,3,7,0,3,5,5,1,3,3,4,3,4,4,2,5,6
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,1,10,127,732,1758,2057,1671,1339,1072,852,630,557,538,410,324,267,255,224,227,169,182,135,135,121,101,99,91,91,61,83,68,52,60,52,66,53,58,47,35,44,36,45,34,34,30,40,29,20,26,21,26,31,20,23,20,19,24,22,24,14,13,20,18,19,25,15,16,26,18,14,9,21,15,12,16,9,13,14,16,10,16,9,10,12,6,7,12,13,11,10,12
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,423,1057,466,217,146,130,82,75,57,60,47,40,35,27,19,21,35,31,14,13,15,13,13,11,16,12,13,12,8,8,5,10,8,13,5,6,4,7,4,2,5,7,5,4,5,5,7,7,3,3,2,4,2,4,4,5,6,5,1,2,2,3,1,3,2,2,4,3,4,2,4,4,5,6,5,3,3,3,1,4,2,4,1,2,2,2,1,1,2,2,2
Y.s.r.,28,551,0,0,0,0,0,0,0,10,1274,21944,20330,7307,3652,2065,1373,924,730,497,372,297,220,195,162,126,107,93,82,91,59,75,61,45,40,38,44,23,31,28,25,25,27,31,19,14,22,18,11,16,16,9,11,13,17,17,12,10,15,14,6,5,6,5,7,13,8,5,8,3,5,3,1,3,11,2,6,5,4,4,5,4,7,1,2,3,4,6,3,2,3,4,1,2,5,4,4,5,2,1,3,0,1
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,28,724,1118,1205,832,518,285,192,127,66,54,30,25,26,28,15,12,10,9,7,15,6,9,8,4,6,5,4,4,9,6,3,2,4,6,7,5,4,4,2,0,3,3,1,3,1,0,2,1,2,2,1,2,2,2,0,2,2,1,1,2,2,0,0,0,2,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,2751,14757,9475,4816,2742,1744,1210,881,653,474,360,317,259,218,175,157,141,123,104,82,99,60,52,63,54,46,45,46,41,43,33,35,26,26,30,20,27,20,20,16,11,17,13,24,8,8,16,12,14,18,8,9,14,8,12,9,10,9,14,11,10,9,8,5,14,6,9,6,12,8,10,7,8,10,6,6,10,8,9,10,8,6,9,7,7,10,3,5,5,3,8,0
North,11,241,0,0,0,0,0,0,0,0,0,1,445,6443,9386,2487,171,85,57,48,21,23,16,21,16,8,10,8,4,3,4,5,5,1,1,6,5,4,5,2,4,1,2,0,0,3,1,1,1,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,1469,5146,1539,1359,1297,974,771,593,534,418,351,337,297,227,228,218,180,179,170,138,155,103,116,111,99,83,83,68,69,61,64,60,55,59,45,37,32,31,24,29,36,22,21,20,14,27,19,17,21,22,18,12,13,16,12,8,11,9,9,9,8,7,7,6,5,7,6,2,8,1,3,2,3,2,2,7,8,5,1,3,4,5,7,4,4,2,1,3,1,2,5,3
Barpeta,18,303,0,0,0,0,0,0,0,0,0,0,628,2641,1372,1501,1351,913,631,360,244,177,124,80,63,38,41,23,23,33,18,11,12,11,11,8,4,5,4,4,5,3,3,2,1,0,1,1,2,1,2,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,42,2824,3764,3218,2501,1920,1377,1046,729,516,369,265,200,138,93,95,65,64,47,40,35,22,14,19,9,12,15,8,10,9,6,12,8,5,9,7,6,5,4,2,12,2,4,2,6,5,5,3,4,2,2,3,2,0,2,1,2,3,3,4,1,2,3,2,7,3,1,2,1,0,2,3,1,1,0,3,1,3,0,0,1,2,0,1,0,1,0,0,2,2,0,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,0,14,2360,2785,1277,425,315,275,238,157,135,96,82,77,59,47,30,18,27,18,11,14,13,5,7,9,3,4,0,3,2,3,1,1,1,0,0,4,4,3,5,4,1,1,0,0,0,0,1,0,0,1,0,2,0,1,0,1,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Erode,33,610,0,0,0,0,0,0,0,15,264,3436,4524,1826,1219,1452,1683,1654,1387,1083,752,640,387,298,224,157,124,132,87,96,71,63,47,49,49,31,50,29,36,32,40,26,28,16,26,22,28,13,29,10,20,16,13,14,8,9,10,7,7,18,3,11,5,9,11,5,4,12,3,6,3,12,2,4,4,3,5,2,5,1,2,4,0,2,2,0,0,0,2,1,0,2,4,4,2,3,1,0,1,0,4,5,2
Nagpur,27,505,0,0,0,0,0,0,0,0,0,2066,8018,7864,5538,3620,2569,1913,1478,1138,857,680,581,465,398,349,316,286,210,189,181,149,142,141,124,123,122,93,98,81,77,62,66,68,59,61,49,55,34,47,36,42,46,45,35,33,32,39,37,28,31,24,30,30,24,21,26,13,25,18,18,27,13,17,16,24,21,19,14,15,10,14,27,13,10,16,19,7,19,12,17,17,15,9,12,8,25,7,13,8,10,12,10
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,1,447,2603,1728,1090,766,541,405,302,204,157,93,118,88,78,76,48,34,36,40,30,20,26,20,14,14,14,14,12,13,13,10,8,7,6,6,3,3,2,7,5,3,1,1,0,4,3,0,1,2,0,0,2,1,0,1,1,2,3,0,0,0,1,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Haveri,29,564,0,0,0,0,0,0,0,0,0,1010,7083,4649,2138,1194,831,545,412,294,232,192,166,119,120,107,75,85,56,46,39,30,32,28,26,33,21,25,17,7,16,9,14,16,8,6,3,11,12,13,5,5,6,1,8,4,4,3,9,5,5,7,5,2,6,4,5,1,4,2,2,2,4,1,4,1,3,3,3,1,1,1,4,0,1,3,4,1,2,2,1,2,1,4,0,2,1,2,1,1,1,1,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,10,15,25,25,35,25,41,27,35,30,37,21,23,41,34,18,29,25,23,21,19,15,18,18,15,14,18,31,16,10,14,17,9,18,19,8,8,1,11,9,7,8,4,5,7,8,3,4,5,5,6,7,7,6,12,4,9,7,9,9,4,2,3,8,7,2,5,1,2,2,4,2,3,5,2,2,4,2,5,2,2,1,5,6,1,1
Amreli,24,480,0,0,0,0,0,0,0,0,0,900,5543,8092,6388,3689,2113,1406,983,734,601,464,393,290,274,225,181,148,128,124,93,85,82,72,58,61,43,48,59,35,33,30,29,26,37,32,27,15,26,17,11,15,13,17,23,11,9,13,14,11,10,11,15,11,9,6,6,11,11,4,7,5,8,6,7,10,8,4,11,6,6,1,7,3,5,1,4,3,3,5,5,8,4,5,6,3,3,4,2,5,5,4,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,0,61,2854,33097,28918,759,33,16,9,9,8,3,3,2,1,2,2,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,6,1944,3914,1665,1249,1062,854,587,393,308,236,209,155,110,80,66,71,57,41,36,40,26,23,25,22,13,18,18,15,11,8,8,14,4,11,11,7,5,9,5,8,6,5,4,5,2,7,5,5,6,2,5,5,6,3,6,1,3,3,4,1,5,2,2,0,2,0,3,0,1,1,1,4,3,1,2,1,0,1,1,2,1,0,1,1,2,1,0,1,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,406,10163,8736,4769,3265,2297,1638,1223,913,748,601,469,409,293,283,232,212,173,119,109,116,89,84,73,88,57,55,51,30,36,41,34,34,22,30,20,22,20,22,22,12,18,18,10,9,9,14,13,12,7,13,15,8,5,8,6,9,11,9,2,3,2,3,5,5,3,6,4,4,3,5,4,1,1,5,5,6,4,5,2,3,3,2,1,2,1,3,1,2,0,1,1
Osmanabad,27,525,0,0,0,0,0,0,0,0,7,2508,12292,7068,3171,1785,1191,800,562,421,315,269,219,164,135,87,87,72,76,60,52,46,40,38,46,24,34,26,18,24,19,25,19,18,11,9,21,10,11,11,14,3,8,9,8,3,10,4,7,4,5,3,4,4,9,4,3,7,3,6,4,2,5,3,2,3,5,3,4,3,2,1,3,0,8,1,1,1,3,2,3,5,1,3,5,0,0,1,2,0,1,2,1
Udhampur,1,19,0,0,0,0,0,0,0,0,1,1,15,193,3000,1992,1081,752,655,478,432,422,367,281,255,223,141,142,97,109,71,64,37,45,27,30,26,24,22,12,15,20,13,19,9,12,5,8,6,4,4,9,9,9,3,5,5,6,3,2,6,3,7,4,4,8,1,3,2,7,8,1,5,0,6,2,4,3,6,3,2,3,1,3,2,4,2,2,3,2,2,1,0,3,3,0,4,2,3,3,0,4,1
Chandrapur,27,509,0,0,0,0,0,0,0,0,10,8642,16880,6940,3902,2612,1899,1252,948,697,534,409,335,260,219,186,174,147,118,110,97,102,93,75,61,48,50,51,48,33,51,39,40,32,25,42,32,27,27,26,26,21,24,25,17,15,27,25,21,19,14,16,19,22,14,15,12,16,17,12,17,11,9,14,7,9,9,9,14,9,7,10,9,5,6,4,8,2,4,9,8,9,6,7,6,10,7,10,7,6,7,8,8
Mandya,29,573,0,0,0,0,0,0,0,0,13,698,3249,4321,3435,2481,1599,1016,682,497,408,278,187,171,138,127,87,96,65,60,42,43,41,46,26,33,25,27,17,13,14,17,14,18,13,10,14,9,5,7,11,8,6,7,16,6,7,11,8,6,6,3,8,5,4,4,3,2,8,6,3,4,4,0,3,3,3,2,5,2,3,4,0,5,5,3,5,1,0,2,1,2,2,0,1,1,2,1,3,1,2,0,2
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,25,3809,2320,815,387,271,178,140,112,62,65,39,31,34,20,24,29,14,11,12,13,12,10,15,11,4,4,6,4,3,6,3,5,2,1,2,3,6,2,0,1,1,1,1,0,1,1,2,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,31,186,179,191,276,334,318,267,263,223,212,164,150,119,113,110,84,87,71,52,47,57,37,44,54,36,39,42,35,27,28,23,23,22,26,19,18,19,19,20,25,15,19,17,14,20,14,16,9,16,13,12,13,6,12,12,7,10,13,7,12,5,9,12,10,9,10,11,7,12,5,7,11,9,7,7,12,8,7,3,10,5,6,12,3,4,11,9,5
Lunglei,15,286,0,0,0,0,0,2,2,7,66,6093,12018,785,206,104,82,44,43,34,21,18,20,6,14,13,8,4,9,5,4,4,2,1,5,5,8,0,3,3,0,2,2,1,4,2,2,3,1,0,1,0,1,3,0,3,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,275,8078,6311,2435,1345,809,559,393,347,247,210,143,151,111,90,67,82,50,55,37,41,34,33,18,10,20,18,18,19,8,9,10,11,12,9,5,11,10,9,7,6,3,4,1,8,0,3,3,3,4,1,1,2,4,2,1,1,2,3,3,0,1,5,1,1,1,1,0,0,0,3,0,5,0,2,3,1,0,1,0,2,2,1,2,0,1,0,0,0,0,0,2
Chandel,14,280,0,0,0,0,0,0,1,0,3,2928,9819,544,204,121,72,64,60,34,21,18,19,14,13,13,10,6,6,3,4,2,5,4,5,5,3,1,5,1,3,0,0,2,2,1,2,3,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,0,0,505,2047,2317,236,27,15,15,11,7,6,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,10,111,462,915,871,780,682,489,327,239,194,157,121,106,73,64,56,39,51,35,26,35,21,33,23,27,20,14,13,8,19,16,14,18,16,6,8,4,7,6,6,5,9,3,8,0,5,6,6,5,6,10,2,11,4,4,9,6,4,4,6,4,2,3,1,1,1,5,5,3,2,5,5,5,5,1,3,4,1,1,6,2,3,1,1,2,2,2,4,1,4
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,2,1745,6305,4004,2006,1132,686,472,373,291,200,167,151,113,118,103,91,71,69,58,53,56,34,44,31,36,27,24,23,28,30,20,13,12,19,17,15,18,18,9,2,8,12,10,13,10,6,11,9,5,9,6,5,5,7,6,4,5,2,3,6,1,4,2,4,6,8,7,0,3,5,3,2,5,1,4,3,2,2,3,0,1,0,0,0,1,0,3,1,3,2,1
Warangal,28,540,0,0,0,0,0,0,0,0,105,9838,12382,10389,5543,3190,2228,1587,1234,995,770,665,568,464,382,325,316,253,225,231,186,153,148,106,96,95,111,73,72,71,70,68,64,51,36,38,33,35,50,32,26,24,21,24,23,21,21,17,21,19,19,17,14,12,8,8,10,17,11,14,12,13,7,4,10,6,6,7,10,9,14,3,3,4,10,7,8,5,5,5,6,11,4,1,4,3,6,9,5,5,3,3,2
Kandhamal,21,390,0,0,0,0,0,0,0,0,163,18439,12076,1997,792,344,200,91,53,52,46,29,11,21,12,9,6,9,10,5,5,1,2,5,7,4,2,2,2,2,2,1,3,1,2,1,1,2,3,2,0,2,1,0,1,0,0,2,1,0,0,1,1,0,2,0,1,0,2,0,0,0,1,0,0,1,0,2,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,97,378,423,733,816,692,627,506,418,338,292,244,208,210,175,173,125,111,118,81,95,71,56,57,49,51,54,41,44,33,23,25,24,25,21,20,15,23,16,22,14,13,12,15,15,16,13,7,14,7,10,5,10,12,3,10,5,9,3,6,10,5,8,6,6,2,2,5,2,7,7,4,5,4,5,3,3,1,3,4,0,2,1,2,3,6,2,5,2,4
Singrauli,23,463,0,0,0,0,0,0,0,0,0,44,7202,7699,2508,1575,1099,724,536,419,351,315,233,212,162,134,136,116,105,91,86,62,58,51,44,42,40,49,21,29,33,24,30,27,16,19,22,25,19,27,18,15,11,23,20,17,12,17,15,12,15,10,6,12,11,10,10,11,9,7,16,9,7,12,8,9,8,12,8,10,8,7,7,7,13,10,8,7,0,5,7,10,4,5,13,3,5,8,6,7,6,4,3
Khordha,21,386,0,0,0,0,0,0,0,0,1,665,1205,1479,1174,814,665,517,501,434,382,333,296,252,232,206,161,140,146,127,109,93,99,85,72,52,61,61,44,44,44,43,27,37,46,23,37,26,22,29,14,30,26,26,16,22,11,11,20,16,21,12,12,13,10,12,14,4,7,18,6,9,8,10,13,13,6,9,8,4,6,9,1,3,6,3,5,3,3,6,3,3,2,3,6,4,2,2,1,4,5,7,2
Kangra,2,24,0,0,0,0,0,0,0,0,0,0,5,1007,9496,8137,4301,1481,765,414,255,181,147,107,79,66,55,46,50,31,27,24,17,19,16,19,16,18,15,14,7,7,11,10,10,8,10,6,8,8,3,10,3,6,2,7,5,6,9,5,3,4,5,4,3,1,2,5,5,5,1,1,3,2,2,1,1,3,0,1,1,2,1,2,1,0,1,0,1,2,0,2,3,3,1,2,0,0,1,1,1,1,1
Katni,23,450,0,0,0,0,0,0,0,0,0,274,5264,4173,3056,2378,1697,1269,768,566,406,353,270,238,145,154,113,81,68,76,51,57,42,38,39,32,19,23,19,27,16,14,19,17,14,14,14,12,15,7,10,3,6,6,10,8,10,10,9,8,5,4,3,7,5,3,8,9,2,4,5,2,6,2,5,2,7,3,8,1,5,6,1,5,5,4,4,5,1,3,2,1,0,3,3,4,3,2,4,2,1,2,3
Barwani,23,441,0,0,0,0,0,0,0,0,8,3774,8792,4793,2242,1157,659,414,310,213,153,128,123,90,69,53,53,36,41,30,21,19,24,16,24,16,13,13,11,10,14,9,8,11,7,6,5,5,6,4,2,4,3,6,5,1,2,5,3,3,2,3,2,4,4,4,3,3,4,4,0,3,1,4,1,2,3,2,1,2,0,1,2,0,1,0,1,2,1,3,1,0,1,1,1,1,1,0,0,1,2,0,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,49,1922,3208,1354,640,305,180,105,90,51,39,25,22,20,12,5,9,3,7,3,6,2,4,2,5,0,4,2,5,3,2,0,0,2,0,4,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,72,691,1698,1882,1571,1134,801,577,459,284,237,154,118,95,84,61,48,28,33,22,26,16,12,15,7,10,10,8,10,5,6,13,10,4,8,3,5,9,3,11,3,5,7,5,2,2,2,8,1,6,8,2,3,3,2,2,2,4,3,0,1,1,3,1,2,0,0,0,3,1,1,1,3,1,1,1,1,0,2,1,1,0,0,2,2,0,0,0,1,3,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,699,4113,2650,2474,2024,1694,1438,1186,945,788,606,502,433,362,309,243,195,167,136,155,99,110,86,82,61,52,41,51,40,38,37,30,34,25,26,29,18,25,24,21,15,18,19,5,17,19,10,12,9,7,5,11,11,5,6,5,6,7,8,3,9,4,5,3,3,4,3,3,7,0,2,5,3,0,4,7,2,3,6,4,3,3,2,1,3,2,3,2,4,4,1,1
Durg,22,409,0,0,0,0,0,0,0,0,0,852,4567,4397,4393,3525,2792,2079,1647,1358,1114,943,824,696,612,540,511,455,380,334,319,296,277,250,207,177,192,162,136,149,137,140,114,111,94,96,87,83,82,65,62,63,55,54,56,41,40,33,44,45,37,38,36,29,28,18,25,19,24,22,12,15,18,17,14,17,20,18,19,17,12,10,7,10,11,19,10,11,7,12,7,13,13,13,14,12,8,9,11,7,10,3,5
Chirang,18,320,0,0,0,0,0,0,0,0,0,0,469,2630,841,703,699,458,368,261,208,145,131,96,93,100,57,40,48,33,30,23,27,26,18,9,12,18,16,7,14,4,7,6,5,5,14,7,9,9,2,2,6,4,4,6,7,2,4,3,3,4,3,4,0,0,6,1,0,1,0,2,2,0,2,1,2,0,0,0,0,2,0,1,1,0,1,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0
