,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,0,196,3865,7957,6004,3676,2137,1455,1033,763,559,404,341,254,205,166,135,133,112,81,91,62,56,53,48,40,24,22,32,19,28,29,27,9,14,10,11,11,10,10,10,12,12,6,8,9,7,4,6,4,4,2,6,8,4,10,6,5,0,2,5,5,3,0,3,2,1,3,1,1,6,5,3,4,3,3,2,2,3,2,3,2,2,4,1,5,3,2,0,2,4,0
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,0,10,198,610,982,940,630,431,283,181,129,106,87,66,44,48,43,39,34,26,25,16,23,23,10,16,16,15,10,9,7,14,6,9,8,9,5,4,4,4,8,4,3,5,5,5,3,3,4,5,4,6,4,4,2,6,2,4,1,5,3,4,2,1,2,6,2,2,1,1,1,1,1,1,0,2,2,3,3,3,4,3,3,1,1,4,2,1,0,1
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,0,18,1740,2187,1527,1224,1142,892,786,688,514,483,387,303,262,213,165,134,99,97,73,74,63,50,35,32,24,30,26,19,15,4,11,13,7,2,6,8,11,6,4,9,5,5,5,6,5,6,5,3,2,2,6,5,3,1,1,1,4,7,1,1,7,6,2,3,2,2,6,0,3,5,2,0,4,3,1,1,1,1,0,2,1,0,3,2,3,1,2,1,2,0
Bageshwar,5,63,0,0,0,0,0,0,0,0,2,3,391,4422,2609,1202,608,360,234,150,96,89,49,33,37,21,19,28,13,15,19,11,10,11,9,14,11,7,9,6,3,2,7,1,1,6,7,6,4,4,5,3,0,1,0,5,2,2,1,1,4,6,1,0,1,0,3,2,0,1,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,0,25,1665,11911,15780,10604,5996,3177,1671,994,689,472,350,320,234,175,172,131,114,97,95,85,69,62,61,55,31,45,30,36,29,35,23,23,21,30,12,18,17,18,11,22,20,19,19,10,20,15,7,6,8,11,11,10,12,10,7,11,10,7,10,6,8,7,7,2,12,2,11,5,6,6,5,5,2,3,4,7,4,3,7,6,3,7,6,4,1,7,6,5,3,2,6
Mau,9,192,0,0,0,0,0,0,0,0,0,0,0,3,115,137,160,172,251,364,485,543,571,570,608,486,446,396,311,267,209,198,140,118,102,82,81,53,68,57,51,37,20,26,27,23,27,15,15,21,16,12,9,18,10,2,3,4,10,11,7,6,9,5,6,2,7,8,3,6,1,3,5,3,3,5,6,4,3,0,3,1,3,3,3,1,2,1,4,2,1,0,3,0,2,3,1,2,3,4,1,2,1
Vadodara,24,486,0,0,0,0,0,0,0,0,0,1,380,1377,5267,5538,3828,2676,1976,1589,1299,1007,848,661,617,523,406,341,313,248,236,225,168,147,125,123,125,99,94,94,71,68,70,71,40,61,49,42,45,34,41,41,32,28,27,38,28,27,23,22,23,18,17,20,31,19,17,17,15,9,18,20,14,15,18,11,15,24,13,15,11,12,13,13,10,14,14,11,4,15,9,11,8,9,8,6,9,9,4,7,14,5,6
Kolhapur,27,530,0,0,0,0,0,0,0,0,0,10,1316,9816,8009,4572,2429,1492,934,632,481,340,250,187,168,116,88,86,65,75,80,58,43,43,30,52,36,29,22,27,20,21,25,23,21,12,18,14,26,16,9,9,6,14,16,17,13,3,11,5,11,9,12,11,8,14,7,5,14,5,5,11,5,6,12,4,4,8,2,5,3,3,4,7,3,4,5,2,6,4,5,3,3,5,1,6,4,8,5,6,2,1,4
Araria,10,209,0,0,0,0,0,0,0,0,0,1,176,4005,4203,1846,888,503,240,170,126,79,51,48,33,15,19,22,7,11,9,9,6,5,6,5,9,3,6,7,6,4,2,4,0,2,2,1,2,1,1,1,1,1,0,2,1,1,2,1,0,0,2,1,3,3,1,1,0,1,1,0,0,0,1,1,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Phek,13,266,0,0,0,0,0,0,0,1,30,1885,4842,1800,299,89,58,40,22,20,7,7,7,6,1,7,3,2,2,2,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,0,0,0,13,1879,4950,4002,2357,1581,1106,885,689,522,415,341,255,225,190,137,128,109,89,97,53,74,78,53,36,26,29,35,34,20,27,23,16,20,17,15,11,11,17,13,14,11,11,7,10,8,8,5,4,10,4,3,7,6,3,2,4,6,2,5,6,6,4,7,3,2,4,5,4,2,5,2,2,1,3,2,0,0,4,3,1,2,1,2,1,3,1,3,0,2,1
Perambalur,33,615,0,0,0,0,0,0,0,0,0,0,53,424,1224,1405,1125,739,534,324,246,173,142,134,82,72,56,60,40,48,39,18,21,24,18,15,10,10,9,7,14,4,7,7,4,10,3,0,7,6,3,4,2,4,4,4,5,2,2,3,1,3,1,1,2,1,0,1,1,2,1,1,1,0,7,1,0,1,0,0,1,1,0,1,1,1,2,0,1,1,0,1,1,0,1,2,1,2,0,0,0,0,1
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,0,830,7626,6396,3128,1730,1162,807,589,433,337,281,235,174,136,113,93,87,72,65,46,52,35,30,28,21,15,24,20,9,16,11,8,11,6,12,11,8,8,9,6,11,6,5,7,7,6,3,3,2,5,4,1,1,3,4,1,4,5,6,2,3,2,4,4,1,3,2,2,3,4,1,3,0,1,2,1,2,3,1,3,2,4,2,0,0,0,0,1,0,0,3
Gwalior,23,421,0,0,0,0,0,0,0,0,0,0,111,3561,3800,2953,2268,1682,1309,946,761,605,556,447,380,320,252,245,249,192,165,145,139,117,117,96,104,82,65,74,68,36,45,41,46,46,36,38,39,31,32,28,26,25,25,30,16,19,21,13,22,25,17,15,25,15,19,14,7,10,11,13,11,10,8,16,11,8,6,9,10,11,9,8,5,13,10,17,4,7,8,8,4,8,2,6,5,3,3,10,6,5,5
Guntur,28,548,0,0,0,0,0,0,0,0,0,2,274,3439,8599,10155,6970,4136,2547,1777,1355,1106,895,803,591,518,431,388,276,282,227,215,213,188,153,169,126,124,105,104,113,68,85,85,63,59,52,61,62,44,35,50,42,38,43,30,36,30,22,28,27,14,19,27,20,21,18,16,16,15,16,9,14,15,12,9,11,11,9,9,8,7,8,6,15,8,6,13,4,3,6,6,3,3,8,3,10,5,6,3,7,3,6
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,0,1,69,791,1772,2028,1633,1099,820,657,493,399,324,233,240,153,157,129,82,81,67,67,48,39,30,36,28,31,28,24,10,15,10,15,9,8,8,8,12,7,3,8,6,6,7,2,11,8,0,4,4,4,5,4,7,5,3,2,2,1,0,2,1,3,1,1,2,2,2,1,2,2,0,3,0,2,1,2,0,1,0,0,1,1,1,1,0,1,0,2,0,0
Darjiling,19,327,0,0,0,0,0,0,0,3,51,587,2102,3453,2663,1720,982,545,371,258,171,114,98,104,85,86,69,71,65,59,37,48,42,41,25,27,32,24,19,23,25,24,18,8,12,14,7,14,15,9,13,9,7,10,15,6,5,5,11,9,6,7,2,11,2,3,6,4,4,6,6,4,3,4,2,3,4,1,3,3,2,4,3,1,1,4,2,2,5,3,2,2,1,4,1,4,2,4,0,3,2,3,5
Chittoor,28,554,0,0,0,0,0,0,1,16,57,362,3069,11531,14676,9236,5844,3854,2661,1958,1457,1183,905,757,594,535,409,346,316,232,221,183,156,145,142,122,117,96,100,66,76,69,41,52,51,36,44,39,35,44,37,32,27,42,28,28,24,24,20,17,12,16,13,18,9,20,11,15,19,13,7,10,16,14,7,12,9,10,6,10,8,11,15,5,11,11,6,8,5,7,6,6,5,9,4,3,7,3,8,6,7,4,3
Guna,23,458,0,0,0,0,0,0,0,0,0,0,5,2254,6113,5102,3512,2444,1645,1165,901,707,557,436,344,290,251,233,166,127,122,105,95,85,62,80,62,46,47,39,49,40,35,33,31,28,34,20,17,16,12,17,21,11,13,11,10,17,9,7,17,9,11,5,5,11,12,5,12,6,4,5,5,6,3,10,5,4,4,4,6,7,5,5,3,5,6,3,7,2,5,3,6,4,1,2,4,3,2,6,0,1,3
Banka,10,225,0,0,0,0,0,0,0,0,0,0,586,6333,3788,1333,672,378,200,130,78,46,44,25,15,23,7,6,7,5,6,3,6,3,1,5,2,2,2,1,1,0,0,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,0,0,0,0,1908,13793,14205,2565,958,697,469,361,235,170,136,100,52,49,42,38,34,31,28,23,17,19,19,10,15,18,13,16,11,12,8,4,7,8,9,7,4,10,4,7,5,8,4,1,3,3,6,3,4,7,3,1,5,3,4,3,1,2,3,3,0,1,3,3,5,3,4,2,6,0,2,0,0,3,5,4,3,0,1,2,2,0,1,3,2,3,2,0,0,6,3
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,0,0,388,2388,4234,3292,2187,1335,979,647,479,376,311,204,177,164,136,129,100,96,70,66,56,54,49,35,43,33,25,30,29,20,26,20,15,11,19,15,22,14,10,11,11,11,5,14,13,12,4,11,6,7,10,9,9,8,10,3,5,8,3,4,4,7,7,6,2,6,6,5,1,7,4,4,3,6,4,2,2,6,1,1,3,1,4,3,5,3,1,4,2,4
Sagar,23,427,0,0,0,0,0,0,0,0,0,0,169,7160,10645,6999,4436,3003,2099,1606,1274,1005,761,651,518,451,362,332,259,248,200,177,164,143,133,117,128,74,102,82,97,92,67,73,65,56,35,49,50,43,37,38,23,35,23,34,28,23,21,36,30,18,22,16,12,28,14,18,14,19,11,19,13,15,17,10,15,6,10,14,6,8,5,9,4,10,10,7,9,7,7,8,4,8,6,5,6,7,3,5,3,9,7
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,57,361,737,1271,1670,1842,1868,1776,1589,1308,1196,949,744,638,470,422,314,254,224,183,152,109,101,90,68,60,68,44,29,35,33,23,26,19,14,16,12,20,19,15,11,14,6,18,6,9,6,6,9,1,12,6,2,7,4,3,5,11,4,3,3,2,6,7,3,3,0,1,1,1,0,0,1,2,1,0,2,1,1,2,2,1,1,2,0,2,1,2,1,0
Kurnool,28,552,0,0,0,0,0,0,0,0,17,720,8062,25118,20797,7061,2964,1819,1278,985,732,620,492,395,339,292,245,222,177,153,158,131,116,95,87,66,91,65,56,68,63,48,46,40,39,28,29,27,28,21,21,29,20,22,18,21,15,11,19,9,11,16,9,12,11,6,8,10,12,7,6,11,6,3,4,3,10,7,4,10,3,6,5,5,7,7,4,4,4,5,5,5,3,2,4,3,3,3,3,5,5,6,5
The Nilgiris,33,611,0,0,0,0,0,0,0,0,0,20,274,1051,1688,2031,1496,800,493,303,190,162,95,95,81,62,43,35,32,21,22,16,7,10,15,6,6,6,9,4,5,3,7,3,2,2,5,11,2,2,4,5,2,3,3,3,0,2,0,1,1,0,0,1,1,0,2,1,0,1,2,0,2,0,0,0,0,2,1,0,3,1,2,2,1,0,3,0,1,0,1,1,1,4,0,0,0,0,0,0,1,0,1
Coimbatore,33,632,0,0,0,0,0,0,0,0,0,2,63,1057,1843,1499,1516,1531,1423,1211,1106,925,788,585,548,464,370,289,241,217,178,146,151,141,118,102,103,82,76,84,97,69,68,52,62,52,60,71,56,62,58,61,54,44,48,49,36,26,30,32,33,30,19,29,15,22,15,19,12,22,28,24,16,16,14,20,22,16,21,18,15,23,14,14,11,9,11,6,6,12,19,16,16,10,11,11,9,9,5,10,11,9,10
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,4,415,1354,1924,1391,1092,822,633,525,394,284,243,174,140,130,89,76,68,75,54,55,28,26,27,21,16,18,10,14,14,9,17,5,14,8,10,10,9,5,10,4,4,5,6,3,9,7,6,4,3,7,5,5,3,5,1,2,3,0,2,1,1,3,2,4,1,0,4,1,4,0,1,0,4,3,2,0,4,0,5,3,1,0,3,1,1,2,0,1,0,0
Godda,20,351,0,0,0,0,0,0,0,0,0,13,1341,2844,1880,1100,805,543,397,280,160,111,71,61,35,32,22,19,16,14,5,11,3,3,7,4,2,4,6,8,7,6,3,4,5,3,4,4,3,4,1,1,6,6,4,3,3,2,2,4,4,2,0,1,3,1,1,2,1,1,2,2,2,1,1,1,2,0,1,1,1,2,0,0,2,2,1,2,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0
Chikmagalur,29,570,0,0,0,0,6,18,25,118,322,826,3217,7748,5809,2308,960,460,275,148,101,78,70,38,29,34,19,13,19,20,12,19,1,7,10,6,5,0,2,11,0,1,5,3,0,3,4,3,0,3,2,0,0,3,0,0,0,2,4,0,4,4,7,0,4,0,0,1,2,3,1,4,0,3,0,1,0,3,0,0,1,0,1,0,4,0,0,0,0,0,0,2,0,0,4,0,0,1,1,0,0,0,1
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,76,1248,2496,1936,1376,984,714,556,365,270,204,205,142,152,122,95,73,67,74,81,51,57,48,51,42,43,34,29,33,15,36,19,20,28,17,11,14,21,17,9,14,15,15,18,8,8,10,15,8,7,11,7,3,13,6,10,8,3,7,8,10,5,9,3,6,4,6,2,3,5,4,8,5,3,7,5,6,5,4,5,4,3,8,2,2,4,4,5,2,5
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,3,878,2420,2221,1562,977,584,346,186,101,92,56,44,42,29,21,17,16,13,16,9,5,7,7,8,4,10,7,6,6,4,9,8,5,3,5,4,2,2,2,3,4,4,2,4,2,0,4,3,4,2,6,4,3,0,1,0,2,3,5,2,3,2,3,3,1,1,7,0,2,4,0,2,2,1,2,3,0,3,0,1,2,2,2,0,2,1,2,3,0,2
South Goa,30,586,0,0,0,0,0,0,0,0,0,33,708,2198,1520,736,371,208,191,146,149,151,145,130,111,114,98,102,88,69,61,55,53,55,40,50,33,32,21,28,34,25,19,16,16,12,11,18,12,11,5,10,10,8,5,2,11,1,4,2,7,4,3,4,1,5,7,5,6,3,4,6,2,1,0,4,2,3,6,2,0,2,4,3,1,4,6,3,1,3,0,1,0,2,0,1,1,1,3,0,1,2,3
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,35,133,251,311,491,570,571,545,490,407,355,263,259,197,152,126,100,113,75,66,67,58,54,30,39,30,41,41,24,38,21,27,13,17,17,13,14,17,15,14,7,16,14,14,8,13,13,12,11,9,5,11,8,12,8,12,9,9,5,10,5,8,7,4,9,6,9,8,8,4,7,8,7,5,7,7,2,6,3,11,2,7,4,4,7,3,4,4
Kolar,29,581,0,0,0,0,0,0,0,0,1,6,76,390,1099,1602,1837,1719,1520,1252,1131,889,674,573,472,396,298,244,211,179,172,113,115,96,89,76,72,62,42,55,42,40,37,51,19,31,21,30,20,24,25,27,11,16,18,13,14,10,12,9,13,12,12,12,6,6,11,9,6,11,9,9,3,9,7,10,6,8,7,5,8,5,7,2,5,10,8,3,6,3,4,1,2,1,2,6,2,2,5,6,2,1,2
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,4,261,1740,2989,2747,1996,1287,917,596,414,308,218,173,116,105,74,48,49,43,35,26,24,14,17,11,8,10,18,10,9,9,11,5,3,2,4,9,3,3,2,4,5,2,2,2,4,0,3,1,1,2,1,3,1,4,2,0,4,1,1,2,2,0,0,0,0,1,1,1,1,0,0,1,2,0,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,2
Mon,13,261,0,0,0,0,0,0,0,23,287,1152,3321,2529,687,140,41,20,12,5,5,9,8,6,0,4,2,3,6,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,3,46,467,1499,1829,1833,1659,1353,1103,865,626,490,411,326,278,205,197,156,117,119,95,75,76,62,39,52,62,46,39,36,44,37,43,37,30,20,33,27,14,13,17,10,12,12,18,13,13,3,10,18,10,11,10,17,7,10,3,7,8,11,4,6,5,10,6,8,1,7,10,13,2,7,7,6,3,0,2,5,5,3,2,8,2,0,0,2,7,3,7,1,6,6,6
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,17,210,802,1113,1220,946,776,573,465,352,257,209,157,122,120,88,70,55,49,31,33,31,23,20,13,20,17,8,13,9,11,9,8,14,8,5,4,7,2,4,4,4,2,6,4,6,6,1,2,1,3,0,2,1,0,2,2,2,0,4,2,2,4,2,0,4,3,1,0,4,0,2,4,2,1,1,2,0,3,3,2,2,0,0,0,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,187,8253,6392,2905,1413,747,515,414,278,213,180,138,125,105,66,65,66,53,41,34,33,24,29,26,15,17,25,20,18,16,17,10,12,12,7,12,7,12,8,15,7,6,6,5,6,2,9,12,10,4,4,4,2,3,6,4,3,5,5,7,3,9,3,7,5,3,2,5,3,1,6,5,4,1,1,2,3,4,2,3,1,6,1,3,0,2,2,1,1,1,4
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,40,418,743,872,1078,922,807,732,594,444,387,305,253,195,147,123,90,85,68,64,38,45,32,28,18,23,19,16,18,24,12,18,17,13,7,9,9,8,12,12,13,12,10,2,5,6,4,4,7,4,5,5,4,8,7,4,1,1,5,7,4,2,0,4,2,2,1,3,4,1,5,5,0,5,3,3,1,1,2,3,0,2,2,1,2,0,2,4,3,1
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,129,942,1562,1317,897,659,401,275,160,113,93,84,53,48,39,34,28,27,26,21,16,21,15,11,8,12,4,9,8,6,9,1,5,7,9,6,5,3,4,4,5,5,8,6,2,2,9,4,5,5,5,6,5,5,4,4,2,4,3,4,2,4,4,1,4,1,5,3,3,5,2,4,1,3,3,3,2,2,1,3,2,4,2,2,2,1,2,1,2,2,2
Upper Siang,12,252,0,0,0,0,0,1,26,204,1418,8327,13580,6099,1023,85,16,6,2,2,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,5,16,207,3346,10681,13280,6694,3042,1809,1247,910,657,515,370,373,277,241,214,162,163,135,114,100,80,112,86,75,53,58,45,43,42,45,31,34,28,29,31,23,17,15,23,15,23,15,20,20,15,22,14,14,15,7,9,9,11,12,14,9,5,11,7,12,9,12,6,10,4,8,3,3,8,3,7,6,4,8,4,3,5,8,4,3,2,5,4,4,8,2,2,4,4,6,3
Umaria,23,431,0,0,0,0,0,0,0,0,0,1,1852,8883,3919,1887,1004,669,470,312,248,173,127,77,67,54,37,39,28,17,18,12,12,15,8,7,7,7,6,3,5,6,2,3,4,5,6,1,2,4,1,3,3,1,1,0,3,4,1,1,5,2,3,0,1,0,3,2,3,2,2,4,1,6,2,0,4,2,1,2,0,1,1,2,1,1,1,1,2,2,0,3,0,0,0,0,2,1,1,1,0,0,1
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,3,1472,4822,3511,3042,2773,2433,2294,2178,2074,2026,1880,1858,1645,1529,1481,1341,1183,1008,1041,816,710,655,555,530,452,443,400,345,308,239,248,250,218,176,171,151,142,131,122,113,126,105,104,90,91,97,72,66,59,59,58,65,58,66,60,50,48,43,41,45,42,41,35,33,31,29,30,35,28,31,25,30,20,27,24,23,19,29,32,25,23,23,18,21,18,16,26,19,20,24
Pithoragarh,5,62,0,0,0,0,0,0,0,0,0,0,985,13487,13075,2459,1196,667,397,261,215,129,104,85,51,49,49,42,26,30,26,16,13,15,6,15,13,9,17,9,8,3,5,10,3,2,6,1,4,5,5,6,5,0,4,3,2,1,1,3,3,1,2,1,2,1,1,2,1,1,3,1,1,0,2,2,1,0,0,0,2,0,1,1,3,0,0,1,2,0,0,0,1,2,0,2,2,0,2,0,0,0,1
Reasi,1,20,0,0,0,0,0,0,0,0,0,11,654,3830,2565,1244,761,473,292,204,149,109,71,62,48,53,38,31,22,23,28,21,18,19,9,6,17,12,10,7,8,4,3,5,3,5,4,8,3,6,4,7,3,4,2,1,7,3,6,5,1,2,5,2,3,3,1,2,5,2,1,1,3,0,2,4,2,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,2,0,2,1,1
Kohima,13,270,0,0,0,0,0,0,1,5,94,1226,2834,1366,406,184,86,48,45,29,27,25,14,25,14,8,15,14,9,5,5,6,5,1,5,4,2,10,3,2,3,0,4,0,0,3,1,2,1,1,1,0,3,2,1,0,1,1,1,0,0,0,2,2,2,3,1,0,0,1,2,0,0,0,1,2,1,2,0,1,1,3,1,0,2,1,1,0,0,0,2,0,0,0,0,0,2,1,0,2,0,1,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,43,3667,4770,1941,786,397,281,182,107,93,81,59,52,42,57,46,38,32,29,23,28,21,19,23,13,12,15,12,13,6,17,9,10,15,4,12,5,5,7,2,6,5,4,4,3,12,7,3,2,2,1,5,6,3,5,6,2,4,4,2,2,4,1,2,1,3,2,0,0,1,2,2,2,1,3,2,4,1,0,3,2,1,0,1,0,0,0,0,1,1,2
Saharsa,10,214,0,0,0,0,0,0,0,0,0,0,95,2196,2196,1215,689,392,230,142,88,53,33,25,19,17,5,11,6,4,6,6,1,4,5,4,3,5,2,2,3,4,2,0,1,4,1,3,2,2,0,1,1,3,3,0,0,0,0,1,1,0,2,0,0,1,2,2,1,3,1,2,3,1,3,1,0,1,0,1,1,0,0,2,3,2,0,5,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,1,0,0,4,0,2,1,0,3,1,1,0,3,3,1,1,0,0,1,0,3,0,1,1,1,0,0,1,1,2,3,0,1,1,2,0,0,0,1
Malappuram,32,592,0,0,0,0,0,0,0,0,4,47,307,1241,3956,4317,2454,1026,395,190,139,74,46,56,24,20,15,8,10,11,5,4,1,5,2,1,6,0,3,3,3,2,0,1,4,1,1,0,0,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,0,3,26,343,1409,2434,3593,3821,3352,2645,2116,1723,1293,978,858,683,525,441,373,306,246,248,196,171,170,144,121,108,92,80,81,63,60,54,53,55,44,40,31,27,30,24,29,23,19,22,24,19,16,12,21,14,12,6,13,10,9,10,7,7,6,9,3,10,6,3,9,9,0,2,8,5,8,5,4,4,3,8,2,5,1,5,1,2,0,0,0,6,4,5,5,4,2,1
Tapi,24,493,0,0,0,0,0,0,0,0,0,0,544,4089,2400,1876,1481,924,569,332,248,205,174,100,87,61,76,43,33,42,31,23,23,22,11,14,15,7,10,6,11,6,16,4,9,9,3,9,4,2,4,5,2,3,4,6,4,0,1,1,3,1,2,3,4,3,1,3,0,0,2,1,1,0,0,0,1,2,1,2,2,0,3,1,0,3,4,0,0,1,2,2,0,0,0,0,0,1,0,1,2,0,0
West Godavari,28,546,0,0,0,0,0,0,0,0,0,23,414,2592,6362,6580,5031,3244,2029,1348,970,695,521,394,323,271,213,198,171,116,117,99,77,60,68,56,57,54,37,32,41,30,23,29,21,17,18,16,17,14,11,18,9,12,12,9,7,8,3,8,5,8,4,7,8,5,7,8,6,4,5,5,6,4,8,4,6,4,4,2,4,3,1,0,5,1,3,1,3,1,0,1,1,2,1,5,2,2,1,1,1,1,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,13,911,2559,1622,935,613,423,299,197,136,107,83,67,43,24,21,20,13,12,5,4,4,9,5,5,0,2,2,5,2,0,0,1,2,2,2,0,1,2,1,1,0,3,2,0,0,0,1,2,0,3,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,32,1510,2643,1810,1317,871,595,425,352,256,195,164,117,99,93,83,77,72,61,42,47,27,49,24,23,35,27,21,20,16,14,9,11,12,9,8,15,8,13,14,8,14,7,9,9,11,6,9,4,9,4,3,1,4,2,4,2,3,7,4,2,1,1,3,4,2,5,1,1,0,2,0,1,2,0,3,5,2,2,3,1,6,3,2,3,2,0,0,0,1,0
Tiruppur,33,633,0,0,0,0,0,0,0,0,5,56,387,1158,1380,2325,2629,2169,1763,1468,1140,982,676,557,505,441,374,258,228,188,173,173,148,125,138,99,85,92,74,60,76,75,53,66,41,26,46,34,40,11,35,25,33,17,24,17,19,30,13,12,10,19,16,11,22,16,7,11,9,10,7,18,13,3,11,4,8,10,3,13,8,6,8,21,5,2,12,5,1,11,3,13,15,4,6,5,5,2,2,4,5,2,1
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,0,198,8551,14218,9369,5427,2981,1596,850,512,338,232,160,128,89,68,53,42,37,22,21,19,17,13,10,18,14,11,6,6,3,11,2,4,5,9,5,10,2,4,1,2,1,6,5,2,3,2,2,2,0,1,1,3,0,0,1,0,2,3,2,1,3,1,1,0,0,0,1,1,1,2,3,1,1,2,2,1,0,2,1,0,0,2,1,2,1,1,0,1,1,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,98,1377,1744,888,598,403,314,224,181,132,120,102,77,84,49,57,43,38,38,29,20,27,18,23,17,10,9,11,9,12,1,10,10,0,3,6,8,4,6,4,5,4,7,3,3,9,2,2,1,2,4,3,2,1,4,2,3,2,2,1,2,1,2,0,2,0,0,1,1,1,1,3,0,2,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0
