,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,17,1419,4807,5200,4324,3189,2331,1712,1256,1045,806,668,499,375,329,262,225,161,159,141,135,91,86,95,77,53,61,42,47,33,39,45,36,30,21,28,17,15,22,16,9,14,15,18,8,13,14,5,12,9,9,9,5,13,7,5,5,10,4,6,5,3,4,2,6,7,4,5,7,4,2,7,4,7,2,4,1,3,5,0,1,2,4,6,4,4,2,1,3,1,5,1,4
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,16,307,504,686,617,483,415,347,274,216,153,161,114,107,73,65,61,51,43,23,20,37,23,28,19,20,12,12,17,15,13,15,15,10,10,7,8,9,9,5,12,10,7,8,4,3,1,7,5,8,5,4,6,5,4,3,5,1,3,4,3,0,1,3,5,4,5,2,4,2,3,4,1,2,4,2,3,1,3,2,0,1,3,1,1,2,2,2,1,0,3
Dhaulpur,8,106,0,0,0,0,0,0,0,0,571,2717,1621,1170,969,876,722,706,527,515,411,344,289,240,208,195,172,148,140,107,75,73,55,62,60,42,38,39,23,32,26,25,20,20,13,15,10,12,9,15,10,5,7,11,5,4,8,9,6,6,2,5,0,2,3,2,1,2,2,0,4,3,2,5,2,3,5,5,1,4,2,4,4,2,5,0,4,0,4,1,1,0,6,1,2,1,1,1,1,1,1,1,4
Bageshwar,5,63,0,0,0,0,0,0,0,0,426,5778,2318,804,421,256,163,92,81,58,36,36,24,23,11,7,8,2,5,4,3,2,1,7,3,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,358,11840,18339,9836,5262,2812,1735,1100,766,533,388,313,273,198,174,150,154,117,107,69,77,81,58,51,51,39,36,39,36,36,23,34,29,26,19,22,21,17,18,16,16,16,12,17,27,12,18,13,18,15,16,14,8,11,7,13,12,8,12,7,10,7,8,6,6,10,6,6,8,7,2,7,8,0,4,6,8,2,6,6,6,7,5,6,2,3,1,6,3,2,2,3,4,7
Mau,9,192,0,0,0,0,0,0,0,0,7,203,324,511,577,613,628,598,577,534,434,406,298,231,213,172,139,93,91,74,64,52,65,42,50,41,32,29,24,22,21,26,10,16,12,11,9,7,4,11,8,5,7,11,7,7,7,8,10,2,1,3,1,3,6,4,9,7,2,0,2,4,4,2,3,1,6,2,5,2,3,1,2,4,2,2,0,3,2,1,2,1,1,0,1,1,4,1,0,3,6,1,1
Vadodara,24,486,0,0,0,0,0,0,0,26,1909,7081,6629,3885,2510,1776,1269,973,698,597,502,411,351,273,247,180,164,163,121,106,92,95,88,78,71,78,59,61,49,37,43,57,41,38,32,34,28,26,28,20,31,23,24,25,31,29,24,13,31,25,28,19,19,19,21,17,15,11,13,21,14,23,22,11,17,9,9,14,11,11,7,10,4,8,5,17,12,8,11,13,8,14,11,4,12,7,7,8,9,8,9,11,10
Kolhapur,27,530,0,0,0,0,0,0,0,1214,12255,6910,3711,2185,1321,910,557,452,325,253,186,162,141,117,92,83,77,59,52,53,58,26,46,34,43,50,19,34,19,28,25,13,18,17,16,7,19,17,13,9,11,7,8,7,12,15,9,11,15,17,14,9,13,6,5,7,3,12,7,3,5,8,5,7,8,11,4,4,1,7,4,3,2,7,4,7,3,7,6,6,2,8,1,6,3,8,5,1,2,3,5,3,3
Araria,10,209,0,0,0,0,0,0,0,0,7,1583,3641,2091,1264,888,632,503,382,260,234,183,162,104,77,72,84,42,46,33,27,21,15,12,10,15,11,11,4,7,4,8,9,10,7,3,3,4,2,6,3,2,6,3,3,3,3,2,4,3,1,2,0,1,3,2,2,1,1,1,0,2,2,1,1,0,1,0,1,2,1,0,1,1,0,2,0,2,1,2,0,0,2,2,0,1,0,1,1,0,1,2,0
Phek,13,266,0,0,0,0,0,0,0,5,4203,3932,440,189,97,58,52,26,27,14,19,11,5,10,4,3,7,3,1,2,2,2,2,3,0,3,0,1,4,0,1,2,0,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,15,5166,6669,3893,2052,1032,552,318,260,161,114,97,71,43,35,34,33,30,21,14,15,18,12,7,8,9,12,10,6,4,2,4,9,6,3,3,4,6,4,4,5,4,5,1,6,2,0,1,4,2,4,2,3,3,1,3,1,0,0,3,2,0,2,1,1,3,2,3,3,1,1,1,1,2,1,1,0,0,1,0,1,2,0,2,0,1,2,1,2,0,0,0,0,0
Perambalur,33,615,0,0,0,0,0,0,1,39,209,968,1641,1400,892,501,339,246,179,144,111,86,48,49,37,37,29,23,17,20,9,11,9,9,7,6,15,10,4,5,2,8,3,3,5,2,5,4,2,2,4,2,1,3,4,1,0,2,1,2,1,1,1,1,0,1,1,1,3,1,1,5,2,2,0,0,2,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,0,0
Mandsaur,23,433,0,0,0,0,0,0,0,1,2081,7728,6089,3106,1724,962,664,476,355,280,187,171,114,94,93,65,55,57,40,41,25,37,38,33,16,13,19,13,15,9,13,11,8,7,14,4,10,5,6,4,7,2,7,3,9,2,7,4,3,6,5,1,4,7,3,1,4,2,1,3,2,3,1,2,0,2,2,1,4,2,2,0,0,1,0,1,1,3,3,0,2,0,1,1,1,1,3,0,3,1,1,0,3
Gwalior,23,421,0,0,0,0,0,0,0,0,2638,6340,3734,2220,1500,1107,790,606,471,386,282,284,253,189,168,118,128,114,109,103,79,75,54,62,52,46,46,34,31,36,29,25,28,23,19,21,31,22,18,22,12,23,19,21,14,13,15,17,19,13,5,10,11,6,9,7,12,12,3,9,9,12,5,7,5,8,10,11,14,8,9,10,5,9,6,5,4,4,8,10,4,4,6,4,2,4,5,2,5,3,4,4,5
Guntur,28,548,0,0,0,0,0,0,0,229,5464,11099,9345,5626,3480,2305,1648,1270,997,777,618,586,442,364,312,283,257,214,187,165,144,131,114,112,110,81,83,74,63,70,59,69,44,45,55,41,32,37,34,28,39,33,25,14,22,18,24,20,19,15,12,16,15,14,13,8,9,15,15,11,10,16,6,10,11,9,8,5,6,13,11,13,12,9,2,5,5,8,4,7,5,6,5,7,5,8,7,7,3,5,2,4,7
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,2
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,16,1018,1671,1362,1101,953,789,613,540,473,361,354,272,257,223,194,182,128,143,105,79,73,76,49,52,42,54,31,40,40,32,27,18,29,17,18,16,29,24,15,21,14,12,22,11,15,7,8,6,7,5,2,6,7,5,3,0,5,2,5,2,6,2,3,3,6,1,3,4,3,1,1,1,2,1,1,1,0,0,0,2,2,1,2,0,2,3,1,0,1,2,1,2
Darjiling,19,327,0,0,0,0,0,0,0,0,228,3404,3533,2180,1219,763,498,345,264,221,183,112,97,104,90,67,75,61,58,52,42,43,38,39,32,29,23,28,25,22,18,26,23,21,22,24,14,16,11,11,11,12,15,10,14,11,11,6,4,8,10,10,3,8,4,3,2,4,6,1,5,5,7,5,5,5,3,3,1,3,3,4,1,2,7,2,0,4,2,1,1,0,0,4,4,3,3,1,1,1,0,4,1
Chittoor,28,554,0,0,0,0,1,1,17,498,10180,16985,10122,6368,4281,2954,2173,1606,1194,902,727,589,469,375,318,256,266,189,172,137,109,114,80,79,69,85,72,67,54,59,60,35,38,38,32,29,33,24,34,35,27,25,27,32,17,26,16,14,11,13,11,14,16,12,14,13,9,8,11,10,10,17,3,9,11,7,6,10,10,10,7,5,10,4,8,4,4,8,9,5,4,3,6,5,4,2,6,3,4,8,0,5,4
Guna,23,458,0,0,0,0,0,0,0,3,3135,7941,5226,3430,2106,1472,969,660,523,378,293,211,173,147,106,89,68,75,40,47,42,43,37,23,23,28,19,16,19,19,14,12,12,16,17,12,13,10,10,9,8,9,5,9,8,7,2,6,9,7,4,3,4,2,4,6,6,3,3,5,4,4,1,4,2,4,2,3,2,3,3,3,2,1,0,5,3,5,0,3,3,6,2,1,2,3,1,2,1,2,3,1,2
Banka,10,225,0,0,0,0,0,0,0,0,190,3702,2590,1674,1267,965,781,561,394,316,260,194,141,119,103,78,76,49,36,44,27,26,19,10,10,12,7,4,5,9,10,1,1,4,3,3,1,0,2,0,1,0,0,3,0,1,0,1,1,1,0,2,0,1,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,2,7,866,20087,10298,1491,984,670,469,347,251,187,136,98,68,56,57,30,29,18,30,24,13,15,18,12,12,10,10,11,6,6,6,5,11,7,5,2,5,5,5,6,3,5,2,1,6,2,0,1,0,2,3,2,1,2,2,1,1,2,0,0,1,0,2,2,0,1,0,0,2,1,1,2,2,4,0,0,0,0,0,0,1,0,3,1,2,1,1,0,0,3,0,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,361,1519,2895,2548,1777,1288,927,830,608,536,471,389,362,305,274,240,217,186,188,160,164,125,134,128,91,85,72,93,71,65,73,78,50,52,57,53,42,32,39,39,37,34,39,24,33,24,17,19,24,24,18,21,22,20,11,15,20,19,7,8,14,9,7,13,6,13,9,13,7,12,15,12,11,6,10,6,5,9,13,3,6,7,8,8,2,5,2,7,8,6,9,3
Sagar,23,427,0,0,0,0,0,0,0,46,7438,9883,7282,5053,3637,2550,1842,1297,982,769,571,415,382,289,249,185,182,170,135,102,87,76,74,72,73,61,44,47,39,51,36,36,44,37,32,35,23,31,23,23,14,22,15,13,21,21,13,13,14,10,7,11,9,10,14,13,5,13,12,13,10,9,9,11,4,5,8,8,3,3,4,8,6,3,6,4,7,3,6,5,7,8,2,2,6,4,3,5,1,2,2,4,3
Azamgarh,9,191,0,0,0,0,0,0,0,0,36,452,898,1851,2299,2318,2195,1855,1593,1199,910,660,544,400,334,209,203,155,119,82,80,73,44,44,35,38,29,23,23,14,17,15,17,12,9,11,10,8,9,12,9,8,6,7,13,2,6,4,4,5,4,3,7,3,2,5,5,3,5,1,1,5,4,5,3,1,2,1,1,3,1,2,1,4,2,0,0,1,1,1,7,4,1,1,3,2,0,2,1,1,2,1,2
Kurnool,28,552,0,0,0,0,0,0,0,542,21545,28269,9134,3878,2247,1564,1088,851,654,602,482,388,316,261,217,199,154,142,136,122,112,117,80,77,62,54,59,48,45,38,41,40,40,37,30,25,33,33,21,21,21,21,21,15,16,13,8,14,10,15,7,7,7,6,13,14,9,4,4,10,9,6,7,1,7,8,7,8,6,7,8,6,8,6,5,4,2,5,7,4,4,4,2,4,5,2,4,5,3,2,3,2,4
The Nilgiris,33,611,0,0,0,0,0,0,1,172,2406,3184,1575,954,572,376,229,192,147,93,65,64,54,44,46,26,21,21,24,22,13,13,4,12,5,5,9,7,6,6,3,5,4,2,5,1,3,1,4,5,1,0,1,2,3,2,0,0,0,2,0,1,1,1,2,1,1,2,2,2,0,0,0,1,2,2,1,2,2,1,2,1,2,1,0,2,0,0,0,1,2,1,2,3,0,0,1,1,1,2,2,2,0
Coimbatore,33,632,0,0,0,0,0,2,11,164,635,1638,1797,1664,1713,1678,1280,1082,901,667,518,449,461,323,283,269,181,209,160,163,134,114,91,83,87,102,85,73,71,70,76,74,64,55,55,44,53,61,49,53,55,52,42,41,41,26,26,28,27,38,20,24,11,20,20,14,20,15,13,11,15,18,10,13,12,15,14,12,12,5,14,15,11,12,12,6,13,3,8,7,5,5,9,6,3,5,5,7,6,9,5,8,2
Nalanda,10,229,0,0,0,0,0,0,0,0,12,319,686,840,851,821,746,658,597,564,475,412,350,356,280,278,232,179,175,148,118,133,88,91,61,65,59,46,42,45,45,39,32,34,17,27,21,25,15,10,18,10,13,14,13,16,11,8,12,14,10,2,5,8,8,5,3,5,8,4,3,4,4,2,7,6,5,1,2,2,5,4,3,1,0,4,2,3,4,2,1,3,5,2,6,6,0,1,2,5,2,3,0
Godda,20,351,0,0,0,0,0,0,0,0,463,3112,1557,1131,908,690,526,379,268,153,99,82,56,50,47,36,32,23,17,27,17,12,12,10,13,10,8,8,4,5,7,3,3,7,3,6,4,3,2,2,1,0,2,3,6,5,1,4,3,2,3,2,4,2,3,6,3,2,1,2,1,3,1,2,2,7,0,3,2,1,1,2,3,2,0,2,2,1,2,0,0,2,1,3,2,1,1,1,1,0,1,0,1
Chikmagalur,29,570,0,0,0,0,0,0,1,786,10829,9697,3869,1647,807,487,316,233,167,125,99,82,56,57,44,41,21,24,34,20,24,17,13,12,12,12,6,10,10,6,9,4,9,8,7,7,5,5,7,6,4,4,4,1,4,5,0,4,3,1,2,5,3,1,1,2,1,3,3,2,1,2,0,1,2,1,3,5,2,3,1,1,1,1,2,1,2,0,3,1,1,2,1,1,0,0,0,2,4,0,3,0,1
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,70,1844,2564,1895,1312,890,596,436,300,225,205,148,126,104,93,85,62,68,50,57,58,34,35,42,35,30,40,23,30,18,23,23,21,23,20,17,23,13,13,13,8,20,10,8,9,8,12,7,7,7,7,14,6,4,6,6,4,2,4,8,2,10,5,8,7,6,5,5,3,1,7,3,2,5,1,2,9,5,7,2,4,11,7,2,3,7,4,12,5,5,6,2,3
Farrukhabad,9,159,0,0,0,0,0,0,0,0,272,3030,2415,1268,809,487,353,213,161,108,90,58,47,36,40,32,28,30,19,27,12,11,14,11,10,12,9,8,5,9,7,4,7,5,3,3,6,4,7,4,3,4,3,3,1,1,3,6,3,2,1,4,2,3,1,0,2,1,3,0,3,1,0,0,2,3,1,2,0,0,3,3,1,2,1,0,2,3,3,4,3,2,0,4,1,2,3,0,1,1,2,0,2
South Goa,30,586,0,0,0,0,0,0,0,281,2805,1435,668,365,250,195,173,143,134,116,96,95,80,84,79,67,69,43,55,44,57,42,45,38,36,32,31,36,25,17,26,21,21,11,11,17,17,11,7,6,9,6,4,9,12,8,6,10,4,9,9,4,6,4,5,5,4,4,3,9,2,6,2,2,1,5,2,1,3,2,1,6,3,1,0,4,0,1,2,4,2,2,1,4,1,3,0,1,1,1,2,3,1
Varanasi,9,197,0,0,0,0,0,0,0,0,0,4,24,141,228,356,470,533,537,472,485,432,377,330,236,215,155,150,112,95,73,64,63,40,52,37,40,42,17,30,25,28,23,18,24,16,20,17,8,12,14,9,9,19,9,16,11,10,10,7,8,9,6,8,3,8,8,7,11,11,11,7,6,5,5,5,2,2,1,7,3,8,8,7,6,4,7,2,5,3,3,5,2,8,6,8,4,4,3,5,5,4,2
Kolar,29,581,0,0,0,0,0,0,0,0,117,937,2041,2332,2165,1703,1308,1069,758,648,528,384,302,233,208,178,130,120,82,98,71,53,69,55,40,38,32,21,35,24,27,23,24,20,17,18,9,9,6,6,8,12,11,9,9,14,10,3,11,4,5,10,6,7,3,6,5,11,5,3,4,2,5,4,2,4,2,7,6,2,5,3,4,4,6,1,3,3,4,3,5,3,4,0,3,1,4,3,0,2,1,1,7
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,8,237,1119,1979,2172,1872,1474,1138,937,663,501,410,340,264,213,142,123,106,77,64,56,36,33,37,33,10,27,17,17,24,19,15,15,16,10,11,12,12,6,10,3,6,6,6,5,5,3,3,6,5,5,3,2,4,2,3,3,2,2,0,2,1,0,3,2,1,1,1,1,4,1,2,0,1,2,3,0,0,1,1,1,0,3,1,0,0,0,2,0,1,1,0
Mon,13,261,0,0,0,0,0,0,0,1,1518,5211,973,251,109,50,36,29,17,6,7,10,5,4,7,3,2,1,3,4,1,2,4,2,1,2,1,1,1,0,1,1,0,1,0,2,1,1,0,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,4,14,151,830,2344,3361,2375,1572,952,666,406,331,233,209,159,130,97,87,81,67,60,60,39,45,43,39,44,32,25,22,17,20,25,29,21,23,23,14,24,12,14,15,8,5,6,6,6,10,3,8,7,6,9,4,10,2,4,5,3,3,0,5,3,3,4,4,3,3,5,3,2,5,7,0,2,2,1,2,7,2,1,1,4,10,2,2,1,6,1,1,1,2,2,1,1,3
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,3,52,227,318,389,389,425,407,454,422,402,358,339,268,285,227,244,222,173,179,156,140,130,124,104,87,117,95,63,74,71,57,71,51,57,54,49,40,43,28,28,22,28,30,16,19,12,9,16,16,20,12,15,14,15,13,5,7,14,7,9,8,12,8,6,4,7,9,9,7,7,10,4,2,6,6,3,4,2,3,4,2,6,0,3,4,6,3,2,2,4,4
Sirohi,8,117,0,0,0,0,0,0,0,3,4359,9068,3595,1739,1007,656,385,289,205,158,145,113,80,80,90,60,50,34,43,33,21,23,27,19,18,19,20,16,9,11,15,10,13,14,9,16,7,12,11,8,6,6,10,4,9,10,6,6,12,1,7,10,4,5,6,5,3,5,2,2,3,6,3,3,4,2,3,3,3,5,4,1,3,3,5,5,1,1,2,8,2,4,3,4,2,1,2,4,1,1,1,2,3
Auraiya,9,162,0,0,0,0,0,0,0,0,14,418,737,822,820,701,565,502,465,397,333,301,303,261,248,184,181,151,146,106,93,94,92,80,51,62,58,49,43,36,39,34,35,22,24,27,18,22,22,14,14,15,11,13,11,12,11,9,10,13,7,10,5,7,6,4,5,6,5,3,11,6,5,4,5,8,0,5,0,5,3,7,3,1,4,1,1,3,2,5,3,2,2,3,0,3,2,3,4,0,1,2,4
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,122,549,989,966,775,674,556,473,382,285,215,169,131,103,79,83,63,44,44,35,41,31,33,16,16,16,21,14,11,13,7,12,12,10,5,7,4,6,4,5,8,5,3,2,5,3,4,10,3,7,2,2,1,3,0,4,4,2,3,2,3,3,2,3,4,4,3,1,2,4,5,4,3,1,2,1,1,2,4,4,3,0,2,5,3,2,2,1,1,2,4,2,1
Upper Siang,12,252,0,0,0,0,0,0,0,358,14007,14432,2000,161,20,7,8,2,4,4,1,1,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,268,8261,15263,7260,3597,2146,1475,1128,818,697,577,468,429,338,275,225,213,199,178,155,146,138,108,100,80,75,76,48,63,51,62,44,46,42,50,30,42,28,26,34,19,31,24,19,17,15,18,16,18,27,12,15,15,19,10,8,13,13,13,9,17,9,14,8,9,8,4,7,11,3,8,6,5,5,7,9,6,3,2,8,9,4,6,2,5,5,4,5,2,4,8,1,5,7
Umaria,23,431,0,0,0,0,0,0,0,18,7951,6456,2234,1168,664,390,265,183,122,109,59,63,42,34,35,16,22,22,14,16,14,8,14,5,10,6,6,3,6,8,3,3,5,3,3,3,3,5,3,4,2,0,0,2,1,1,2,3,2,3,2,4,2,2,1,4,2,0,2,3,1,1,1,1,0,2,1,0,1,0,3,1,1,1,1,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,2
Jaipur,8,110,0,0,0,0,0,0,0,0,139,3983,4385,3316,2567,2139,1919,1762,1736,1610,1645,1567,1586,1394,1399,1218,1223,1168,1115,999,900,828,768,735,651,583,535,435,435,386,343,354,301,273,240,216,194,190,187,163,176,136,133,155,131,93,106,92,104,79,94,73,73,80,72,56,56,56,70,53,60,53,39,53,44,42,34,33,30,33,43,44,42,24,35,32,30,26,34,21,27,22,19,27,29,16,18,23,23,16,20,17,18
Pithoragarh,5,62,0,0,0,0,0,0,0,0,1279,16821,10498,1700,1006,610,417,302,191,145,115,76,70,47,28,40,25,18,18,10,14,14,13,10,4,3,2,2,2,3,2,2,6,3,4,2,1,1,1,1,2,0,3,1,1,2,0,3,3,3,2,1,1,0,2,1,0,1,2,3,0,3,4,3,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,2,0
Reasi,1,20,0,0,0,0,0,0,0,0,0,738,4010,1683,1144,766,567,406,290,217,155,136,90,78,70,64,50,48,29,27,18,22,23,10,23,9,13,11,10,7,13,6,9,5,9,12,11,10,14,5,7,4,2,3,2,6,8,3,5,3,4,0,1,4,3,4,1,3,4,4,3,1,3,3,2,0,0,2,4,2,0,0,2,3,1,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,2,0,1
Kohima,13,270,0,0,0,0,0,0,3,14,1503,3641,559,228,116,75,58,37,32,40,21,16,16,11,22,12,6,10,9,12,6,7,5,8,6,4,2,0,14,1,2,4,3,3,3,2,4,2,4,1,1,1,2,2,1,1,1,1,1,0,1,2,3,1,2,1,1,4,1,1,0,1,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,7,3204,5929,1573,622,317,205,185,105,91,62,60,66,55,38,38,37,36,27,22,27,30,25,20,24,23,12,9,20,9,9,6,8,9,11,4,9,8,8,6,7,6,6,4,3,4,4,1,3,7,7,5,2,8,0,4,2,5,2,1,4,2,2,2,0,2,2,3,0,1,3,0,1,0,5,4,0,2,5,2,2,3,1,1,1,1,0,0,0,1,1,1,1
Saharsa,10,214,0,0,0,0,0,0,0,0,33,1317,760,580,639,572,491,382,346,285,270,229,195,168,164,139,121,78,76,75,90,50,42,37,40,34,34,17,14,21,13,13,4,12,12,7,6,7,9,6,4,7,1,4,2,5,1,1,4,1,5,2,1,2,4,2,3,2,2,4,1,1,1,1,1,0,1,2,1,1,1,0,1,0,0,1,0,1,0,2,2,0,0,1,3,0,1,2,2,2,0,1,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,1,0,1,1,1,1,0,0,0,0,3,1,0,4,0,2,0,1,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,1,0,0,1,0,1
Malappuram,32,592,0,0,0,0,0,0,2,176,3019,4681,3165,1511,725,377,228,173,110,83,65,43,32,34,24,23,28,15,17,8,8,9,4,4,3,10,7,8,4,5,3,2,1,2,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,1,5,13,21,110,414,1190,1771,3202,4377,4179,3246,2368,1714,1231,1002,748,598,446,382,302,233,216,158,179,147,102,108,76,83,59,55,55,51,57,41,42,23,29,25,29,27,17,23,29,15,20,13,10,11,13,14,9,6,6,10,5,7,8,9,6,9,10,5,7,7,4,4,5,3,6,4,6,3,3,3,6,0,4,3,4,5,6,1,3,1,0,3,3,1,1,3,2,4,2,1,2,0,2
Tapi,24,493,0,0,0,0,0,0,0,82,4082,2215,1790,1435,979,675,424,347,273,191,166,124,104,80,71,62,46,43,35,34,29,22,30,27,19,13,13,13,8,10,10,6,8,7,5,5,6,6,2,2,8,2,2,6,2,3,2,6,3,3,2,2,7,1,5,2,3,2,3,1,4,1,1,0,3,3,2,0,0,0,4,0,0,2,0,1,1,0,1,1,1,1,0,1,0,0,1,2,1,3,0,0,1
West Godavari,28,546,0,0,0,0,0,0,0,106,3737,7529,5970,4225,2980,1944,1316,921,674,489,406,339,281,207,175,147,113,102,84,81,76,57,47,40,31,37,38,31,30,20,23,21,20,15,13,17,12,16,10,12,10,10,8,9,7,8,9,5,11,4,6,12,4,2,6,5,3,7,5,3,3,5,4,3,3,4,4,3,3,3,7,4,2,0,3,3,3,3,1,4,2,0,0,5,2,3,2,4,1,2,2,4,2
Madhepura,10,213,0,0,0,0,0,0,0,0,6,406,1153,1108,930,781,632,550,434,384,306,254,177,178,141,110,80,71,60,61,53,44,25,26,22,19,11,15,11,11,4,5,10,9,3,4,6,3,6,6,1,3,4,4,3,3,0,1,0,0,1,2,4,2,0,2,0,0,2,0,1,1,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,449,2073,1275,951,864,788,698,543,443,397,330,302,227,199,184,172,143,99,119,94,71,84,68,52,44,47,44,31,32,29,20,26,24,21,15,26,16,15,16,20,13,13,13,5,8,7,2,6,6,5,14,9,7,12,6,7,11,7,5,8,8,6,3,3,3,5,2,7,2,2,5,2,1,5,4,3,3,4,4,2,4,1,0,4,3,3,0,2,2,1,1,1,1
Tiruppur,33,633,0,0,0,0,0,0,0,9,403,2188,3181,3193,2761,1922,1313,1042,783,637,596,403,344,251,239,237,157,145,153,114,88,88,67,61,75,58,38,50,34,31,33,31,33,20,22,19,20,16,14,13,12,13,17,16,15,17,15,8,14,9,10,14,9,7,10,7,4,11,3,10,4,11,0,3,5,6,4,3,4,4,7,4,4,3,3,3,1,2,2,2,8,4,2,2,4,0,2,5,1,2,7,3,1
Mayurbhanj,21,376,0,0,0,0,0,0,0,78,10941,10639,7124,4921,3503,2258,1528,1047,723,448,326,246,208,151,120,86,85,77,50,59,41,26,35,25,27,20,26,23,12,12,9,11,9,10,10,10,12,7,12,2,9,8,7,6,5,5,3,4,6,6,3,3,4,4,3,2,3,5,0,0,4,4,3,2,1,1,1,2,3,3,0,1,1,2,0,3,0,0,1,1,1,0,1,0,0,1,1,0,0,2,0,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,12,485,1214,1055,752,514,390,279,223,198,171,155,119,111,85,87,76,63,58,50,48,39,56,37,30,47,25,34,27,24,24,18,17,16,6,17,15,15,19,19,5,11,5,15,7,10,8,20,11,6,7,8,5,5,4,4,0,2,3,2,3,4,1,5,5,4,3,1,3,2,4,3,2,1,5,1,2,5,2,2,4,4,1,2,3,3,1,0,0,1,1
