,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,1,1,56,949,8657,17919,6970,1462,491,249,152,118,114,59,44,45,29,20,18,19,11,13,5,15,9,7,8,8,6,5,8,5,2,5,4,3,6,4,2,3,6,2,6,1,3,7,2,3,3,4,2,2,4,1,0,0,2,4,3,1,1,0,1,1,2,2,3,2,4,3,1,3,2,0,0,1,2,1,0,0,0,0,1,0,3,0,0,5,0,0,1,2,2,3,0,1
Budaun,9,149,0,0,0,0,0,0,0,0,0,111,5244,7522,4232,2268,1235,722,421,314,201,138,102,71,56,40,36,34,23,26,20,17,11,16,14,14,7,5,10,9,8,10,11,9,3,11,5,4,4,3,0,3,6,2,1,3,4,1,5,3,3,5,3,2,3,5,1,4,4,3,4,3,1,2,3,2,0,2,4,4,0,0,2,1,1,0,0,1,3,1,1,0,3,2,1,0,3,1,1,0,3,0,1
Ukhrul,14,279,0,0,0,0,0,0,0,0,13,545,8368,9560,1161,82,11,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,0,255,3748,4115,3637,3000,1850,1120,677,462,374,241,212,135,138,114,119,97,74,61,61,58,42,43,34,21,17,30,31,19,15,18,19,9,19,19,7,22,10,12,7,10,11,5,6,9,2,7,7,7,4,5,6,5,6,5,3,6,5,5,7,4,7,1,4,4,3,3,5,3,4,3,2,2,3,0,3,3,1,4,1,2,2,0,2,1,2,2,1,3,2,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,9,247,1299,2007,2175,1763,1291,938,653,460,320,270,207,155,135,112,74,67,74,41,70,62,58,36,24,37,30,31,26,23,18,20,19,23,21,25,15,22,11,20,9,12,13,9,13,7,9,6,11,7,11,15,12,14,11,12,11,5,10,12,6,8,11,7,6,13,5,11,7,6,10,11,10,12,16,9,9,10,7,8,7,10,17,11,8,11,11,10,16,12,13
Hanumangarh,8,100,0,0,0,0,0,0,1,2,28,1679,18261,16983,4361,1496,841,470,298,217,146,120,90,67,44,41,42,27,37,16,21,18,18,19,15,16,15,12,14,9,10,9,11,11,9,10,8,11,7,5,9,6,7,3,3,3,9,5,7,3,2,6,4,8,6,2,5,7,3,4,3,2,3,4,5,2,3,2,0,4,5,4,1,1,1,2,0,0,1,2,3,1,3,1,4,1,2,0,1,1,2,0,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,148,2201,3440,2557,1923,1226,711,484,293,221,159,117,95,74,59,47,41,16,23,23,22,8,17,12,13,10,7,5,8,7,9,5,7,5,7,11,8,6,5,10,8,9,4,6,8,7,9,4,7,2,3,4,3,3,1,5,3,2,6,5,1,2,3,1,6,4,1,6,4,0,4,4,2,0,4,3,1,3,1,1,0,1,1,1,1,0,0,1,0,1,1
Giridih,20,349,0,0,0,0,0,0,0,0,0,595,7893,5922,2823,1474,914,574,399,264,178,157,100,99,77,55,43,31,27,24,23,18,18,16,18,14,16,12,14,11,12,13,7,12,5,5,5,5,3,4,4,5,5,7,5,3,4,3,11,5,4,3,1,4,1,0,1,3,3,1,3,3,2,4,1,2,3,4,4,2,0,2,3,1,1,3,3,0,2,2,3,2,1,2,2,2,3,1,0,2,1,0,2
Khunti,20,365,0,0,0,0,0,0,0,0,0,170,5143,4785,993,285,152,79,45,18,9,14,10,14,8,10,10,11,3,5,4,4,2,4,0,0,2,2,2,0,0,1,1,1,2,2,1,1,3,0,0,2,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,1,36,214,474,611,600,552,463,413,377,353,309,268,260,261,239,189,196,179,191,167,164,156,127,147,125,107,107,80,96,102,78,85,81,64,66,62,53,43,46,50,46,33,33,42,38,36,28,27,32,35,29,24,25,25,24,21,15,14,16,17,10,9,15,20,18,14,12,14,12,11,6,11,6,15,15,10,9,15,11,18,7,9,9,10,2,5,4,8,8,12,10
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,72,1561,4610,4388,2155,949,467,215,136,114,84,66,69,57,43,44,42,26,19,13,16,13,9,12,8,11,6,1,5,2,6,0,2,2,4,1,1,3,3,3,3,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,116,1995,4321,4281,3155,1990,1187,821,478,276,223,179,127,82,59,57,37,35,25,27,25,9,11,15,9,12,15,13,8,6,2,7,5,7,4,5,5,5,7,5,1,3,7,5,5,3,2,1,5,3,1,4,3,1,1,2,1,4,2,4,1,0,1,1,4,2,2,1,3,0,0,1,2,2,1,0,1,1,0,0,0,2,0,0,1,0,1,1,1,1,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,33,401,1606,2517,2437,1988,1469,1064,838,673,538,428,377,296,249,186,131,137,130,95,89,83,69,58,58,37,54,32,44,29,39,36,28,15,20,21,19,15,16,13,16,13,8,10,8,13,8,9,7,11,13,3,7,7,3,9,4,6,3,2,6,3,6,7,4,4,3,3,3,5,4,4,2,3,5,8,2,1,2,0,4,0,1,1,0,0,1,3,2,2,3
Jharsuguda,21,371,0,0,0,0,0,0,0,1,4,89,678,1260,1327,985,708,529,443,323,277,223,205,164,131,107,95,81,76,76,72,55,34,43,43,32,48,26,30,29,21,34,19,36,31,24,30,23,24,19,17,22,13,19,17,18,15,16,13,13,12,12,10,15,11,12,11,9,12,9,11,8,15,11,9,4,5,8,12,6,9,6,9,6,4,7,4,2,1,1,3,5,8,6,3,5,3,2,1,3,1,5,3
Lower Dibang Valley,12,258,0,0,0,0,0,0,1,7,77,1609,13317,9780,1009,94,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,5,1201,7110,2734,586,195,100,61,32,15,19,13,8,4,1,1,3,2,4,3,1,1,5,0,0,0,0,0,1,0,3,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,1,540,1132,1052,930,1028,950,847,756,657,548,435,393,327,260,231,204,180,153,150,104,113,102,91,81,72,68,57,63,56,54,44,36,36,33,23,28,29,33,21,29,23,22,24,22,19,19,20,15,13,23,8,6,11,18,12,13,7,8,9,14,5,6,4,7,9,6,13,9,12,7,7,7,6,7,8,3,8,7,5,6,4,7,4,5,0,7,1,4,5,6,4
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,4,268,2420,5212,4611,3197,2062,1334,917,633,463,371,308,234,149,147,109,81,79,53,49,48,43,31,30,30,27,23,28,18,21,19,13,17,17,19,18,14,18,12,10,10,9,6,3,9,9,11,10,5,8,6,8,5,3,3,5,7,6,5,3,3,2,6,5,3,5,2,3,3,2,4,3,3,2,1,4,6,3,4,2,6,5,3,1,2,0,2,4,2,1,4
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,122,1910,2854,2152,1620,1235,931,702,565,476,335,287,258,233,165,195,159,105,116,93,73,68,70,67,50,54,45,41,50,43,53,38,40,33,26,24,31,29,31,28,25,23,17,20,24,25,23,23,16,21,23,14,15,11,15,17,13,14,17,19,18,14,14,10,6,11,8,14,12,13,4,17,13,12,14,12,10,7,9,7,7,8,6,6,7,5,6,10,4,6
Dimapur,13,265,0,0,0,0,0,0,0,0,0,22,433,1104,718,334,169,115,58,40,49,31,36,31,27,26,25,20,12,18,18,19,18,14,18,23,12,23,14,26,19,14,19,6,14,12,11,10,1,9,5,3,2,4,4,4,1,7,0,0,2,3,1,3,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,0,0,0,0,0,0,1,75,3128,17693,20257,9301,4033,2331,1368,991,652,484,366,312,215,170,163,135,89,82,86,63,60,59,51,40,31,49,35,37,23,25,26,15,23,23,21,19,18,21,9,13,16,20,10,11,12,12,19,5,7,5,8,6,8,4,5,8,7,2,7,4,9,2,4,6,4,3,5,5,2,4,6,3,3,5,3,3,1,2,1,5,6,4,1,2,3,3,1,1,3,5,4,6
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,88,977,1434,1150,677,345,180,97,82,56,53,39,27,30,26,19,14,13,13,14,7,2,7,5,7,3,6,4,7,5,6,5,2,0,1,2,2,2,1,4,3,5,4,3,0,1,2,2,0,3,2,4,0,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,4,1,4,2,0,1,2,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,234,7340,15131,8458,3908,2097,1295,845,578,405,337,293,210,154,117,120,94,86,77,68,65,57,47,53,40,38,35,36,26,34,30,20,13,13,21,17,18,15,15,12,19,20,16,16,14,10,9,10,12,13,10,12,10,13,11,4,4,6,11,12,6,10,8,5,6,9,7,5,10,10,9,10,2,7,7,5,3,6,3,8,2,7,6,3,4,5,3,7,2,4,4,2
North,11,241,0,0,0,0,0,3,2,7,27,286,2696,10982,3998,745,224,89,45,27,11,6,9,8,9,6,3,2,1,0,4,0,1,0,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,280,4822,3724,2356,1902,1326,829,589,450,394,281,261,186,166,130,104,75,56,56,50,39,35,25,25,21,22,10,15,8,11,4,8,2,3,7,4,5,2,4,6,1,1,3,0,1,1,2,2,1,0,0,1,1,0,1,2,1,3,0,2,0,0,0,0,1,1,0,0,2,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,7,181,3564,4288,1497,430,159,71,34,32,17,13,18,5,3,2,3,2,0,1,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,1,1208,4766,4241,3062,2196,1462,903,578,355,213,125,98,81,53,47,24,29,21,11,16,9,8,9,13,8,4,15,10,8,4,7,3,5,3,5,2,2,3,1,3,3,0,2,4,1,3,1,1,4,7,4,1,0,2,3,4,2,2,3,2,1,2,2,0,1,2,4,0,4,0,0,1,1,5,0,2,2,3,0,0,5,1,0,1,0,1,0,1,2,2,0
Rudraprayag,5,58,0,0,0,0,0,0,0,1,0,262,3571,1544,552,479,383,323,272,224,146,131,103,68,61,47,38,23,26,22,19,15,9,8,13,4,9,6,10,6,7,3,9,9,4,9,6,7,4,5,4,6,3,3,3,0,3,3,1,2,0,3,6,2,3,5,1,1,2,5,3,3,1,3,3,1,1,0,3,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2
Erode,33,610,0,0,0,0,0,0,0,0,0,85,1755,5910,2252,1028,1251,1545,1725,1431,1183,985,723,558,401,335,289,221,179,117,130,97,113,95,98,65,59,52,58,47,45,34,39,27,25,22,29,36,22,16,18,21,19,13,19,15,11,7,16,14,11,18,5,8,9,7,7,7,14,10,12,8,4,2,7,8,14,3,11,6,12,1,8,7,6,5,6,5,9,6,6,3,1,5,1,8,7,1,1,0,1,3,2
Nagpur,27,505,0,0,0,0,0,0,0,0,0,83,3682,11759,9105,4936,2818,1868,1364,869,673,565,386,366,316,257,234,198,167,161,129,117,105,104,85,72,70,78,64,55,61,41,43,36,30,39,40,56,39,46,29,26,25,28,30,29,18,19,21,27,25,17,18,20,21,22,11,12,17,22,14,12,15,19,12,15,13,7,19,8,5,12,8,16,5,7,12,13,10,10,1,4,9,12,13,7,9,7,1,11,8,7,4
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,98,913,2036,1657,1199,870,562,444,339,212,157,150,86,83,65,53,34,35,28,16,14,12,6,7,12,9,9,4,2,3,3,4,1,3,3,4,1,1,2,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,0,4,646,5772,6153,2663,1388,820,512,409,258,223,151,136,95,69,77,49,45,41,36,33,25,19,16,18,12,18,7,6,17,18,9,9,8,11,6,6,8,4,6,4,3,6,3,6,2,1,4,1,7,4,7,5,2,2,2,0,2,4,1,2,2,0,5,2,2,2,2,2,3,0,1,3,1,2,3,1,2,1,1,0,1,0,4,0,1,0,1,0,3,2,0
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,12,27,24,31,36,32,20,28,31,36,29,39,20,31,29,21,32,26,26,17,21,20,18,22,22,24,12,14,12,12,9,17,15,10,13,17,15,7,8,2,12,9,7,11,4,6,9,5,6,5,7,6,8,3,8,5,5,4,3,9,2,7,10,4,4,6,3,2,1,3,7,5,4,3,6,1,3,0,3,2,5,4,3
Amreli,24,480,0,0,0,0,0,0,0,0,0,26,2621,10724,9328,4204,2112,1266,844,533,402,306,232,182,149,105,101,82,71,61,70,53,48,45,34,28,23,19,26,14,17,13,12,17,14,16,11,12,14,13,10,15,7,10,11,4,8,3,14,8,10,8,7,5,5,8,7,6,2,1,4,1,2,4,1,3,5,0,6,3,2,4,3,1,3,3,2,0,2,0,1,2,0,1,0,1,0,1,1,0,2,1,0
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,25,1881,23604,34126,5988,96,16,10,7,7,3,3,3,3,2,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,5,245,3367,4775,2466,1207,544,252,122,86,60,34,26,25,19,23,20,19,15,18,11,5,14,1,3,7,4,5,1,1,2,4,1,5,0,0,0,2,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,601,9418,10017,5644,3184,2000,1504,1079,850,622,539,433,353,274,225,190,155,144,118,95,76,79,67,58,51,54,43,35,33,42,35,15,17,12,16,17,18,10,7,21,10,12,10,14,3,9,6,11,7,5,5,5,10,5,3,10,5,5,1,4,2,4,1,4,4,3,1,4,3,2,2,3,2,6,0,0,2,2,0,1,0,0,1,2,1,2,0,2,0,0,0,0
Osmanabad,27,525,0,0,0,0,0,0,0,0,3,149,3949,13494,7535,2596,1297,790,490,301,261,200,127,112,74,66,70,42,47,37,32,27,19,23,24,14,11,17,10,13,7,14,9,9,14,8,8,7,7,8,8,7,8,6,8,5,4,4,2,3,2,3,1,2,3,1,3,0,3,0,3,3,0,1,1,0,3,3,1,1,5,1,1,1,0,0,1,2,2,0,1,1,3,1,0,0,0,0,0,0,0,1,0
Udhampur,1,19,0,0,0,0,0,0,2,6,58,613,1973,2039,1382,1018,839,621,502,402,343,233,181,132,116,77,81,67,48,43,32,30,14,28,21,22,11,8,7,12,10,11,15,6,5,9,16,12,8,6,2,6,8,8,6,1,6,11,9,8,4,5,3,5,7,5,4,6,3,5,2,3,6,2,4,5,3,4,3,2,3,2,1,2,2,5,3,0,2,1,2,7,2,2,4,2,1,2,2,1,2,0,2
Chandrapur,27,509,0,0,0,0,0,0,0,0,15,704,11488,16520,7069,3124,1992,1398,941,755,617,454,344,305,241,184,150,127,119,113,76,86,76,58,59,54,46,49,40,45,46,48,47,34,33,30,20,18,24,17,15,24,27,18,14,16,22,10,19,15,17,15,11,14,17,12,6,17,12,10,14,10,8,7,8,11,9,15,4,8,11,9,6,5,6,12,7,4,4,2,9,10,3,7,10,1,4,6,3,4,4,8,7
Mandya,29,573,0,0,0,0,0,0,0,0,0,0,1,292,2793,4704,3716,2659,1652,1097,752,561,347,275,191,151,130,107,81,58,63,46,32,52,37,37,27,30,11,22,15,22,8,12,15,7,7,10,9,7,10,7,9,7,10,11,3,6,4,5,6,9,9,4,6,8,6,1,1,2,2,4,4,4,3,3,3,4,1,4,0,5,0,5,3,6,2,3,2,5,3,2,0,4,2,3,0,0,2,2,1,2,1
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,48,1425,4063,2057,545,180,77,44,26,8,5,6,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,3,57,192,264,349,465,382,329,310,233,170,171,145,113,107,87,66,77,55,57,61,44,49,36,41,45,25,37,22,28,23,33,23,24,29,17,22,16,26,17,13,15,16,14,22,17,14,16,16,14,16,13,8,11,16,5,14,10,6,12,4,8,9,6,6,10,14,7,15,7,11,5,11,7,9,7,5,2,4,8,6,12,7,6,5,5,7,4,6
Lunglei,15,286,0,0,0,0,0,0,0,0,3,632,11193,7280,399,71,36,25,15,17,10,9,7,5,4,4,1,1,2,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,2,415,7194,7452,2747,1407,838,496,387,254,218,132,104,76,65,52,38,34,30,28,15,28,16,21,12,8,16,4,8,7,6,8,9,1,6,3,8,4,8,1,1,5,2,1,4,5,7,1,0,3,2,1,3,3,1,1,1,3,3,1,3,1,1,3,1,3,3,1,1,2,3,3,1,1,1,2,2,3,1,1,1,1,2,0,0,1,0,2,0,0,0,0,1
Chandel,14,280,0,0,0,0,0,0,0,7,73,1654,8566,3434,233,22,9,4,3,3,2,3,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,7,142,757,1419,1113,758,497,298,244,167,96,87,94,60,53,33,48,36,36,30,30,24,15,20,15,8,10,9,10,7,7,10,9,7,8,8,10,7,9,10,10,4,10,4,4,7,7,3,6,6,6,7,6,1,4,2,1,7,7,0,4,3,4,3,7,3,2,2,3,6,2,3,1,4,5,5,3,0,3,0,4,2,3,3,1,2,4,3,3,2,2
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,20,3081,7679,3498,1449,798,486,371,238,206,155,131,118,82,76,73,55,37,30,40,28,24,17,21,13,16,6,13,9,18,12,10,8,9,8,11,6,3,3,6,4,3,4,5,4,6,2,2,7,1,4,1,0,1,3,2,1,1,4,2,1,0,4,3,0,1,1,0,0,0,1,0,0,1,1,1,1,3,3,2,1,0,2,2,2,0,0,1,0,0,1,1
Warangal,28,540,0,0,0,0,0,0,0,0,69,2613,10034,12461,11464,5795,3085,1872,1325,943,753,566,429,336,294,219,178,175,137,128,95,93,71,74,60,57,49,34,33,38,16,23,27,25,20,28,20,10,11,11,14,13,20,15,12,9,9,7,8,9,5,12,7,5,9,8,5,8,4,6,6,7,6,3,8,5,7,6,7,10,6,6,5,5,6,3,3,3,7,5,6,5,8,4,4,4,1,2,3,1,5,3,4
Kandhamal,21,390,0,0,0,0,0,0,0,8,250,9070,19686,4234,693,213,84,53,27,25,13,8,8,4,1,6,5,6,2,6,0,3,1,4,3,0,1,4,1,1,1,0,2,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,3,254,550,1106,1117,922,718,582,447,336,306,218,174,121,121,89,72,77,55,40,39,31,30,29,20,32,21,25,17,19,20,12,20,7,13,9,20,10,12,7,11,5,13,8,5,8,10,6,12,5,9,7,12,11,9,3,3,2,3,5,0,4,3,6,4,8,4,1,3,1,3,4,2,6,4,1,4,7,4,4,8,2,4,1,4,2,0,2,4,6,5
Singrauli,23,463,0,0,0,0,0,0,0,0,25,778,5499,5993,2974,1652,1169,962,776,607,498,437,382,345,258,271,254,171,155,125,136,111,98,86,64,68,80,63,43,48,43,46,39,29,24,24,20,23,17,15,28,16,21,25,19,15,13,22,18,16,11,14,15,10,11,9,11,19,10,10,8,9,12,10,11,14,13,5,16,8,5,12,4,9,9,6,2,3,9,5,8,12,8,10,4,12,6,6,5,5,8,7,6
Khordha,21,386,0,0,0,0,0,0,0,0,2,100,1285,2195,1876,1162,804,632,520,389,331,262,200,171,143,130,109,95,74,72,53,51,42,51,42,31,41,45,33,38,25,22,19,18,26,17,22,15,14,11,10,20,10,10,7,16,11,8,6,8,7,7,6,7,10,4,6,6,8,7,6,4,7,6,1,3,5,5,2,3,3,6,8,2,4,2,3,2,7,2,4,6,4,3,1,3,4,7,4,4,3,5,1
Kangra,2,24,0,0,0,0,0,0,0,2,8,795,9911,8381,3322,1533,789,494,322,215,167,126,110,78,72,63,56,38,32,38,20,22,24,20,25,18,16,15,15,10,12,17,10,12,9,6,8,5,8,4,8,6,7,13,5,9,9,0,1,2,6,2,4,5,2,0,1,6,0,2,1,5,0,2,0,1,1,0,0,2,1,1,0,1,2,1,1,2,1,0,1,0,1,1,0,0,0,2,0,1,3,1,0
Katni,23,450,0,0,0,0,0,0,0,0,0,20,2638,5617,4457,2791,1803,1191,789,561,425,341,233,180,145,134,90,74,64,59,44,36,28,35,23,21,23,31,15,10,13,10,8,15,10,7,4,8,10,10,7,10,9,7,10,8,7,6,5,6,6,3,5,2,2,2,7,6,4,5,3,1,4,3,1,2,3,1,3,2,0,2,2,1,2,3,4,3,2,2,0,1,2,4,0,2,5,1,3,1,0,1,2
Barwani,23,441,0,0,0,0,0,0,0,0,0,978,8820,7778,3020,1131,560,324,215,140,97,70,45,36,25,26,26,20,13,15,13,19,7,16,6,10,10,6,6,2,6,6,2,2,4,3,3,3,3,2,2,2,1,0,3,1,2,2,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,2,3,2,1,2,1,1,1,1,1,1,0,0,0,1,0,3,0,0,0,0,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,1,644,3679,2132,844,361,170,90,40,25,22,14,17,7,7,3,8,4,3,0,3,2,4,3,2,2,1,0,2,5,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,1,356,2405,2591,1694,1072,694,436,271,181,131,97,74,63,30,25,23,17,13,12,16,15,10,5,8,6,8,4,3,5,8,4,5,4,2,6,2,2,2,5,2,3,5,1,3,0,1,4,0,2,2,1,2,4,5,2,1,1,2,3,1,3,1,1,2,2,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,2,334,3939,5256,4999,3181,1714,898,547,360,227,201,117,99,73,65,50,54,32,31,26,24,16,18,14,11,9,11,14,10,13,12,3,4,4,0,8,1,7,2,3,1,2,0,3,1,4,4,1,1,1,0,5,1,1,0,1,0,1,2,2,2,0,0,0,2,4,2,1,1,1,1,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,0,0,0,0,0,0,0,15,305,2994,7850,7841,4499,2642,1917,1407,1082,887,673,574,491,375,326,301,246,201,178,144,148,114,80,78,66,65,81,53,64,37,51,47,43,39,33,24,15,25,23,13,28,20,20,29,23,15,21,14,16,5,9,13,16,8,9,10,12,12,8,12,9,12,10,5,4,8,5,7,7,3,15,4,2,3,10,9,5,3,2,6,6,8,6,8,7,4,2,3,5,4,5,5
Chirang,18,320,0,0,0,0,0,0,0,0,0,18,1108,3238,1394,503,281,219,174,127,88,77,48,39,18,19,17,20,11,12,11,15,14,11,10,11,10,6,6,1,8,1,2,2,5,6,0,4,1,2,0,3,5,0,0,0,0,1,2,6,4,1,2,0,0,3,0,0,2,0,0,1,1,6,0,0,0,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,3,0
