,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,2,8783,23267,2923,986,454,223,151,105,79,48,37,33,26,36,26,17,15,21,17,11,11,13,20,15,9,6,6,6,12,5,4,12,7,6,2,4,4,1,7,8,2,4,4,1,1,3,4,4,4,3,4,2,4,2,8,0,1,3,2,1,3,1,2,4,3,1,1,1,1,2,3,0,2,4,1,1,1,0,3,4,2,0,0,3,1,3,0,5,1,2,0,0
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,27,1814,4596,4030,3369,2481,1691,1143,790,599,447,335,252,231,158,127,106,80,56,45,63,47,41,46,33,22,32,21,22,13,24,14,16,7,12,13,5,10,10,7,12,3,11,3,3,10,5,5,4,4,5,3,7,4,2,4,5,3,4,4,7,4,4,1,1,3,2,1,1,2,2,1,1,7,1,2,2,2,3,2,3,3,4,2,2,4,1,2,3,4,1
Ukhrul,14,279,0,0,0,0,0,0,0,0,0,3887,14867,516,178,95,52,31,18,23,11,4,11,14,9,8,4,2,0,4,4,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,0,99,3079,3316,2843,2476,2100,1561,1134,926,610,474,328,260,217,157,155,119,100,85,87,66,56,57,45,48,41,51,41,28,33,27,33,20,22,14,25,22,17,10,13,17,18,16,8,11,12,10,7,6,6,13,6,6,6,6,5,10,4,8,6,3,3,2,1,1,4,4,8,1,5,1,4,5,5,2,0,7,5,3,2,2,4,1,0,1,4,3,0,4,1,3,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,2,74,550,837,1004,1048,1146,1043,919,829,703,611,497,429,383,312,298,245,183,202,185,120,127,79,102,77,68,76,65,42,45,42,46,44,33,37,32,22,31,26,20,14,16,15,29,18,13,16,15,14,13,7,12,8,11,12,10,8,13,11,8,12,12,5,12,17,9,7,5,6,6,9,8,6,4,7,10,7,8,5,12,12,2,7,8,9,9,9,11,6,7
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,4,2505,20766,11757,4232,1854,1038,700,503,367,261,245,180,139,129,118,74,59,57,44,58,26,30,26,24,30,26,31,17,13,16,13,11,15,16,9,8,9,17,10,12,5,7,8,9,4,11,4,9,8,5,8,7,6,5,4,6,2,2,5,6,4,2,5,3,2,2,5,3,0,4,2,5,1,4,3,3,2,3,2,0,3,6,0,5,6,4,3,1,3,3,1
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,3,233,1922,2728,1871,1402,1071,883,754,584,435,343,262,241,176,122,140,104,94,73,52,58,39,47,42,34,23,31,22,19,16,14,12,11,16,9,6,8,9,7,5,1,5,8,8,4,5,4,6,2,1,3,5,4,3,5,1,3,2,1,4,2,3,5,2,2,3,2,7,6,1,3,2,1,5,0,1,2,2,3,3,3,6,2,1,2,0,6,2,1,2,2
Giridih,20,349,0,0,0,0,0,0,0,0,0,380,5526,6213,2988,1642,1067,741,555,383,350,249,212,168,134,144,113,95,89,89,60,60,45,37,41,47,27,28,20,25,28,18,20,16,14,17,12,13,10,13,16,9,6,8,8,8,8,7,8,2,5,6,6,6,7,1,4,4,5,3,2,3,7,3,7,4,1,3,5,3,3,4,5,3,1,2,5,2,1,4,0,0,4,1,3,2,2,0,4,1,2,1,0
Khunti,20,365,0,0,0,0,0,0,0,0,0,724,6074,2873,915,420,214,131,90,60,44,36,26,24,9,14,12,12,6,7,5,6,8,4,9,1,6,4,4,4,5,4,1,5,3,1,2,1,1,1,1,0,2,1,2,1,1,3,0,1,0,1,0,1,1,0,0,1,0,1,2,0,2,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,8,245,545,534,446,346,357,368,321,311,292,261,214,206,218,200,195,158,166,156,142,129,145,140,123,124,97,111,129,93,98,104,82,90,94,66,60,69,88,58,67,65,45,44,56,59,43,51,50,36,41,37,33,18,22,32,17,33,27,24,23,21,26,19,19,16,18,19,23,20,17,25,14,21,16,21,19,12,15,9,14,9,11,4,8,13,10,10,9,7
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,85,646,1579,2019,2316,2476,2013,1403,805,499,276,155,113,88,72,57,41,40,52,37,26,24,32,15,26,20,23,20,16,17,10,6,13,14,13,10,8,12,13,6,9,10,6,7,3,6,5,8,2,2,4,5,2,4,2,4,2,5,4,4,6,2,1,4,1,2,0,1,1,3,4,1,1,0,0,0,3,0,2,1,0,1,0,1,0,0,2,1,0,3,1
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,44,428,1085,1709,1913,2085,2057,1893,1601,1324,1101,896,659,581,393,315,271,192,162,132,104,95,68,70,49,40,34,33,26,33,19,13,19,16,19,10,11,8,8,8,11,12,6,5,8,8,8,3,3,2,3,2,2,7,7,2,1,4,1,1,3,5,1,3,2,2,0,3,1,4,1,1,0,3,4,4,1,0,2,3,3,1,1,1,2,2,3,1,1,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,4,127,641,1859,1804,1480,1150,943,890,747,624,539,475,419,372,331,334,291,234,225,214,185,191,146,156,138,140,130,106,109,84,97,85,86,79,71,49,54,39,56,29,44,34,34,37,30,35,25,28,26,25,21,15,22,20,18,14,21,16,10,18,9,12,11,12,7,8,9,17,15,18,12,7,6,9,8,5,7,7,10,10,8,6,5,9,5,4,8,8,1,7
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,0,339,1301,1211,866,689,559,452,399,327,242,211,199,176,119,131,120,86,89,72,85,70,51,58,55,39,49,39,41,25,29,19,41,19,20,30,23,21,12,20,23,17,20,19,12,13,13,11,8,19,16,11,16,8,9,16,6,10,8,5,6,13,6,6,9,11,5,5,8,10,4,4,5,9,10,7,8,6,3,8,5,4,5,6,9,5,7,7,2,4,4,4
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,0,15,4537,18922,2268,81,26,18,13,9,9,8,1,6,5,1,1,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,476,6847,2869,860,362,188,141,94,55,41,30,19,25,9,11,11,11,6,7,2,2,4,2,3,2,1,3,0,1,4,1,3,0,2,3,1,2,2,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,11,487,651,675,640,542,475,538,543,579,570,557,514,485,424,361,375,319,275,271,195,211,180,163,143,124,95,126,114,107,95,81,79,61,60,73,61,53,36,45,36,34,37,33,33,41,29,27,24,23,23,21,26,24,24,11,13,20,15,18,16,19,11,9,9,11,15,11,17,14,9,16,13,10,12,15,11,8,9,9,16,2,13,10,7,5,6,15,7,7,6
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,0,68,1020,2297,2781,2418,2122,1768,1525,1272,1092,945,753,663,521,492,414,327,290,278,213,195,183,138,135,131,104,88,77,62,50,62,50,43,34,31,32,26,30,27,26,22,21,20,16,17,21,16,13,11,19,8,16,10,10,10,13,9,6,4,9,10,6,6,14,8,5,6,11,6,17,6,6,2,2,8,4,7,7,3,3,7,5,4,3,5,1,6,3,3,1,5
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,3,78,913,1959,1867,1576,1232,993,831,685,582,470,385,337,287,274,233,247,178,185,192,145,115,119,104,108,94,71,70,80,64,56,61,58,39,43,53,50,27,40,35,36,24,31,27,33,26,31,30,31,15,23,16,19,25,18,19,17,24,14,11,17,9,18,12,12,14,16,15,8,11,8,12,14,13,9,9,7,11,13,12,13,13,15,15,11,12,10,11,14
Dimapur,13,265,0,0,0,0,0,0,0,0,0,1,670,926,480,240,176,120,89,78,57,36,32,44,31,30,25,19,25,26,12,17,12,14,8,9,9,11,7,14,14,7,12,6,3,9,5,4,5,10,16,8,7,4,7,6,6,8,11,5,5,6,5,5,9,9,5,6,4,9,1,2,4,13,2,9,5,11,8,10,9,5,4,5,3,5,5,8,6,3,2,4,3,2,2,3,2,2,3,1,2,0,1
Y.s.r.,28,551,0,0,0,0,0,0,0,0,0,2406,24752,16016,6341,3509,2146,1527,1002,791,590,458,362,302,242,214,187,125,119,109,104,107,92,75,48,65,50,47,49,43,43,40,40,38,24,33,25,24,19,31,22,22,24,20,14,18,10,19,19,11,8,12,20,14,9,8,15,10,8,11,6,8,5,7,3,15,7,7,9,11,3,7,6,6,6,8,10,5,3,5,7,4,4,3,6,4,4,4,6,4,1,5,3
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,57,665,1205,1102,808,507,313,190,132,90,64,60,28,23,22,15,16,10,12,14,7,7,6,5,2,10,3,3,8,4,3,4,5,5,4,3,4,0,4,1,1,2,2,2,1,3,6,3,0,2,0,1,2,1,0,2,4,3,1,0,1,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,1,1,2,0,0,1,2,0,0,0
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,4,3762,15563,9418,4664,2512,1543,981,757,521,406,340,249,216,173,154,103,112,118,81,73,57,53,51,52,49,39,39,36,36,27,28,22,15,29,19,17,17,21,16,19,12,14,19,17,16,6,15,13,7,10,5,6,8,9,7,8,17,12,6,9,10,11,8,9,6,7,7,11,9,10,5,12,10,8,4,8,6,5,5,9,7,3,4,1,6,6,3,6,5,1,1
North,11,241,0,0,0,0,0,0,4,3,22,150,5303,12195,967,225,100,73,53,28,14,9,13,14,17,11,9,8,6,5,9,4,1,1,3,2,2,3,5,3,7,5,1,0,2,2,7,0,1,1,1,2,0,0,1,0,1,0,2,2,0,1,1,2,0,1,0,1,0,2,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,45,2876,3869,1645,1443,1254,923,726,607,490,380,373,333,257,264,233,214,185,172,147,146,129,95,127,97,87,88,69,64,50,49,53,57,42,39,43,48,35,37,33,37,21,24,20,13,23,15,23,20,13,10,15,17,9,12,6,12,11,7,10,9,4,4,6,11,6,2,12,3,2,6,1,2,2,4,7,5,4,2,0,3,6,3,1,2,2,4,1,2,2,5,4
Barpeta,18,303,0,0,0,0,0,0,0,0,0,45,2014,2143,1884,1496,996,590,377,221,144,89,57,50,49,23,26,15,11,11,18,11,10,18,8,4,3,6,5,6,3,7,1,4,3,3,3,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,215,4047,4273,3277,2448,1688,1122,729,468,339,229,138,116,92,54,45,42,30,23,21,12,19,16,13,11,6,11,10,10,7,2,8,5,9,6,3,2,7,7,9,8,3,3,1,7,5,1,6,5,4,2,2,0,1,1,2,2,6,0,1,1,3,1,1,2,3,0,3,0,2,0,0,1,1,0,0,3,0,0,2,0,3,2,2,3,2,1,1,1,0,0
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,5,189,2223,2940,1099,546,404,314,232,184,119,71,47,39,33,13,13,13,5,9,5,4,1,2,5,1,4,2,1,2,0,2,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,1,1098,6377,1977,850,918,1197,1345,1455,1343,1195,936,767,541,473,369,308,250,199,174,145,130,95,92,78,95,66,76,48,51,36,46,41,43,23,30,42,25,26,23,26,29,21,21,17,21,14,14,17,17,25,16,8,13,13,8,11,4,10,11,8,5,13,5,8,6,9,6,10,5,8,8,8,5,5,8,1,9,3,8,3,7,6,1,4,5,1,3,4,4,6,4,3
Nagpur,27,505,0,0,0,0,0,0,0,0,0,91,2982,6866,7585,5783,3837,2593,1913,1483,1167,878,721,578,419,393,296,267,279,229,209,191,152,164,142,142,115,105,94,100,87,78,67,54,63,72,72,60,67,44,40,34,44,41,44,38,46,21,26,30,35,32,31,33,20,26,27,15,34,16,22,25,27,16,19,14,20,21,24,21,4,14,19,13,17,11,13,15,15,10,16,10,13,15,9,19,10,13,15,10,16,8,6
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,5,337,1826,2028,1352,825,559,458,320,231,208,144,123,103,81,78,58,62,38,30,31,26,30,19,26,14,10,12,10,5,6,9,8,3,4,2,8,3,2,2,2,2,1,1,1,1,2,0,2,0,2,1,2,2,0,1,1,3,0,1,1,1,1,0,0,0,2,0,1,1,0,1,0,0,0,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1
Haveri,29,564,0,0,0,0,0,0,0,0,0,0,876,6152,4895,2330,1312,871,589,458,334,275,241,178,172,113,97,81,94,62,62,66,47,43,43,48,32,26,25,32,24,17,6,10,10,9,15,15,12,8,13,8,9,4,11,12,6,4,9,4,7,4,9,2,4,6,4,6,9,3,2,4,5,3,1,3,2,5,2,3,3,1,1,4,3,0,4,0,0,2,1,1,0,1,1,1,2,3,0,0,3,0,2
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,23,18,18,30,17,22,23,15,18,20,21,16,12,14,23,25,21,18,23,15,19,14,16,14,15,16,22,16,8,15,17,12,14,11,13,8,6,10,13,9,8,9,14,7,11,11,14,9,10,5,6,9,8,6,7,7,8,5,9,4,4,8,4,8,4,4,7,9,4,9,6,6,1,1,3,4,2,3,3,3,1,2,3,8,5
Amreli,24,480,0,0,0,0,0,0,0,0,0,0,1442,8203,9484,5220,2652,1588,1078,808,578,464,338,292,200,172,169,137,98,97,94,74,59,61,48,35,36,43,38,31,29,26,28,24,18,18,16,17,12,9,13,18,14,13,14,12,14,10,6,5,11,7,4,9,5,12,3,6,8,4,8,5,8,6,3,6,6,2,9,4,3,6,6,2,4,3,3,1,1,5,2,2,3,0,0,3,2,3,1,2,2,2,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,64,7787,51718,6131,27,17,13,7,3,3,2,0,3,0,4,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,98,3584,2783,1606,1363,1070,750,557,380,282,180,130,113,78,58,56,34,26,28,26,25,21,15,29,10,15,11,9,8,12,16,8,8,9,4,4,5,6,7,11,1,5,0,4,0,4,3,3,1,0,2,3,3,0,1,0,2,0,1,1,0,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,1,165,4913,10646,7372,4254,2627,1775,1191,945,691,525,430,346,302,284,184,180,142,118,100,107,80,74,65,73,56,50,46,33,34,41,37,28,30,22,22,22,18,14,15,11,8,11,5,13,7,10,14,5,10,7,10,12,7,7,8,4,3,5,3,7,7,3,7,2,3,2,2,5,8,3,4,8,1,3,4,4,1,6,5,1,0,3,2,2,2,1,3,4,2,1,4
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,5,3736,14645,6056,2613,1433,889,580,375,296,213,172,137,92,72,66,58,53,34,55,35,25,35,32,22,22,17,15,14,15,16,11,8,8,8,10,13,13,8,4,7,5,5,5,6,2,3,4,4,4,1,1,3,4,0,1,3,2,3,0,2,5,4,4,2,2,1,0,2,2,1,4,2,1,1,1,0,1,3,2,3,0,0,3,1,1,1,0,0,0,0,1
Udhampur,1,19,0,0,0,0,0,0,0,0,0,0,114,2759,2896,1356,831,627,513,412,285,222,183,134,101,80,64,55,50,41,32,30,22,18,19,25,21,17,19,17,11,16,8,11,8,14,6,6,8,10,6,3,5,10,5,6,3,3,9,5,10,6,5,9,4,4,5,4,2,4,2,3,3,4,2,3,5,4,3,1,2,4,4,2,2,1,3,2,3,1,2,1,4,3,0,1,1,0,2,0,0,1,0
Chandrapur,27,509,0,0,0,0,0,0,0,0,0,189,10946,15134,6491,3590,2407,1766,1347,961,781,589,448,360,287,251,213,188,149,134,125,106,106,84,69,67,61,63,46,42,58,52,33,49,26,36,27,31,30,29,24,31,21,23,18,22,20,20,20,12,18,13,9,14,13,8,20,15,16,11,12,13,10,11,7,11,8,6,6,9,13,5,14,11,4,7,5,11,10,5,9,8,6,11,5,11,9,9,5,13,8,9,6
Mandya,29,573,0,0,0,0,0,0,0,0,0,2,469,2025,3230,3459,2560,1818,1359,1024,791,547,451,321,295,223,178,147,127,109,95,80,68,59,66,46,41,37,38,32,40,16,27,25,14,17,22,17,17,19,14,12,11,9,2,12,7,8,4,7,8,19,5,3,9,9,4,7,7,8,4,9,7,5,6,7,6,5,2,3,4,4,6,4,2,3,0,4,4,3,3,6,5,4,0,4,1,4,6,3,3,4,0
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,142,4470,2509,625,239,155,100,53,52,32,22,25,23,10,14,6,11,7,6,5,6,2,4,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,2,83,170,100,86,139,210,231,254,272,255,229,211,169,156,126,129,98,106,87,77,66,61,52,58,54,39,55,43,33,35,40,34,22,30,36,33,21,23,24,18,21,27,18,16,29,15,15,20,16,18,17,12,18,14,17,19,20,12,11,11,15,11,14,8,13,12,13,8,8,5,10,9,8,3,6,12,7,9,3,3,6,5,13,2,13,4,8,7
Lunglei,15,286,0,0,0,0,0,0,0,0,0,6039,12657,455,190,101,68,35,27,22,16,17,12,10,11,5,4,6,8,4,1,2,6,3,5,1,2,0,0,0,0,1,1,1,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,23,2487,9459,4837,1797,994,636,387,325,244,186,153,105,103,76,36,37,38,30,21,18,19,21,14,5,17,10,14,7,6,8,4,3,8,2,4,4,3,7,5,5,5,3,3,2,1,0,1,2,2,0,2,3,1,2,5,1,1,2,0,1,1,1,1,0,1,2,1,3,2,0,0,2,1,1,2,0,1,0,1,1,3,0,0,0,2,1,1,1,0,1,2
Chandel,14,280,0,0,0,0,0,0,0,0,0,4306,8677,454,193,112,85,40,25,23,24,12,6,4,6,6,7,6,7,5,4,2,0,3,4,0,2,0,1,0,1,1,0,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,2,857,3807,469,25,16,9,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,46,284,413,824,884,703,574,467,317,246,189,180,152,112,118,78,54,59,50,45,43,30,42,31,20,26,19,14,16,9,12,14,13,10,8,8,13,13,13,9,6,10,9,8,3,3,7,9,1,2,2,5,3,3,4,5,7,5,5,7,5,1,6,5,5,6,3,1,1,2,2,3,4,3,3,5,1,2,6,1,4,1,2,4,2,3,3,2,4,4
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,1,545,5210,5455,2762,1310,752,499,385,287,212,158,130,114,105,84,83,75,75,56,58,44,43,38,28,32,12,25,23,23,14,14,13,7,11,6,10,11,9,17,8,13,9,7,5,5,4,3,7,3,3,7,6,4,8,6,1,5,3,2,0,6,5,3,1,4,2,0,1,5,3,3,1,1,4,3,1,1,1,2,0,2,2,2,3,3,0,3,3,0,1,0
Warangal,28,540,0,0,0,0,0,0,0,0,0,572,10395,14452,9814,5114,2997,2016,1536,1120,854,693,572,462,385,341,258,252,203,156,134,131,112,125,80,72,81,80,55,52,57,39,37,36,40,39,30,17,19,19,24,20,14,22,15,14,11,15,14,13,15,8,10,11,12,13,9,9,9,9,16,8,4,5,8,4,9,7,6,7,10,5,10,5,9,8,10,4,5,3,2,5,6,4,5,6,6,5,4,4,1,4,4
Kandhamal,21,390,0,0,0,0,0,0,0,0,1,4860,23969,3518,988,467,205,110,68,39,46,24,17,10,10,5,2,13,8,5,4,4,4,2,5,9,1,1,1,0,3,1,2,1,1,4,1,0,0,0,0,2,0,2,1,1,0,2,0,4,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,25,271,272,302,486,673,630,608,532,439,409,376,294,262,231,207,180,145,138,122,108,99,100,88,65,54,35,47,48,46,24,32,31,25,25,16,18,26,25,23,20,15,19,17,15,10,14,18,8,8,8,10,9,11,8,6,8,6,9,5,7,7,3,6,4,1,6,6,6,2,4,2,3,3,7,6,2,3,5,2,4,1,4,4,1,1,4,5,3,6
Singrauli,23,463,0,0,0,0,0,0,0,0,0,25,4239,9939,3193,1669,1153,790,557,429,336,294,237,181,173,132,108,104,84,89,68,56,56,61,46,42,30,31,31,29,32,29,28,24,33,18,23,18,22,23,14,14,19,14,11,8,15,7,11,18,14,20,14,12,10,15,10,12,14,8,6,17,7,5,8,3,9,8,9,6,8,6,5,3,6,5,5,2,6,7,7,5,3,5,6,7,6,3,4,8,5,3,4
Khordha,21,386,0,0,0,0,0,0,0,0,0,152,1099,1058,1183,912,711,625,507,469,439,390,336,315,268,252,215,194,158,153,119,116,111,97,84,75,67,76,58,62,57,48,53,51,29,37,28,30,26,34,37,38,17,25,17,18,16,15,20,24,17,16,12,16,24,12,10,11,10,13,10,11,11,7,8,11,8,9,4,8,8,11,4,4,3,2,7,4,6,6,5,5,5,5,9,7,6,2,3,6,6,2,8
Kangra,2,24,0,0,0,0,0,0,0,0,0,2,253,5822,10184,4138,1981,1189,781,502,390,258,196,176,113,106,108,83,59,58,53,35,34,33,32,22,13,11,16,10,14,18,15,21,11,6,9,5,6,7,10,7,6,5,4,5,3,2,3,3,9,7,5,4,3,9,1,3,3,0,2,1,2,2,2,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1
Katni,23,450,0,0,0,0,0,0,0,0,0,14,1344,4327,3955,3215,2281,1603,1139,826,653,455,316,275,201,165,156,133,92,86,72,62,56,46,49,32,25,29,21,30,14,19,16,19,20,15,8,13,12,10,9,5,11,9,10,5,14,10,11,9,5,5,4,6,4,5,4,3,3,7,2,5,6,2,3,6,4,8,6,7,6,6,2,7,2,4,5,4,4,1,5,3,1,1,5,2,3,5,1,3,0,1,3
Barwani,23,441,0,0,0,0,0,0,0,0,0,30,5198,8306,4540,2072,1116,605,375,259,160,131,120,79,47,44,51,34,30,28,24,19,17,22,15,14,8,14,7,10,9,8,6,2,2,6,5,7,3,7,3,4,1,6,5,2,1,1,2,3,1,1,5,1,3,0,1,2,2,0,1,0,1,1,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,2,0,2
Kasaragod,32,588,0,0,0,0,0,0,0,0,0,78,2928,2481,1001,567,327,216,120,83,61,40,26,22,16,23,9,11,2,9,6,7,3,5,4,6,4,3,5,0,2,3,3,1,0,1,1,2,3,2,1,0,0,1,0,0,2,0,0,2,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,17,696,1781,1711,1333,1046,812,603,454,348,269,206,156,142,105,78,58,51,49,45,27,35,15,27,16,11,16,10,19,10,9,5,10,9,8,4,10,6,4,5,7,4,6,2,8,4,6,1,5,4,3,4,4,2,3,4,3,1,3,3,4,1,2,4,4,3,3,3,4,3,0,3,0,1,0,0,0,3,1,1,0,2,0,2,2,3,2,1,0,0,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,43,1808,3442,3036,3202,2648,1968,1420,1069,755,569,386,278,228,211,165,153,110,92,66,66,55,49,44,57,44,22,23,33,23,22,17,20,12,21,17,15,8,9,13,9,11,11,6,9,11,4,4,11,11,11,7,3,4,5,2,3,7,2,3,3,1,6,0,2,1,3,5,1,3,1,2,3,0,1,2,1,1,2,3,1,0,0,1,2,4,1,2,3,2,2,0
Durg,22,409,0,0,0,0,0,0,0,0,0,51,2517,4615,4491,4937,3424,2286,1670,1464,1280,1034,828,753,664,542,506,447,428,348,307,314,242,263,207,187,153,149,164,129,124,127,96,123,83,81,90,66,68,61,72,46,56,41,49,31,43,37,30,29,31,26,26,24,29,25,14,20,28,23,21,20,15,12,11,14,16,9,14,9,12,12,14,20,5,10,10,15,10,10,4,15,8,7,3,6,9,9,9,3,7,7,3
Chirang,18,320,0,0,0,0,0,0,0,0,0,357,2593,1188,993,736,437,313,222,176,105,77,62,54,42,23,27,21,14,29,14,13,16,15,14,10,14,8,6,3,8,5,8,5,4,7,10,5,6,4,7,5,5,5,5,7,2,8,2,3,1,5,1,4,2,2,1,1,1,2,3,3,1,0,0,4,1,2,1,0,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
