,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,0,1,780,5206,5931,4402,3230,2238,1565,1235,965,729,593,453,325,306,240,183,176,169,136,129,102,108,93,78,68,66,49,60,44,42,32,27,21,22,23,15,24,24,19,22,10,14,10,13,13,8,14,14,13,7,8,11,8,11,3,11,8,8,5,4,6,6,4,1,3,1,9,4,4,5,2,2,4,6,5,11,4,3,3,3,4,5,2,1,2,2,3,1,0,1
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,0,15,278,802,940,735,543,380,260,227,173,115,70,79,41,34,39,41,25,27,16,25,26,13,15,14,11,20,16,7,15,9,15,10,9,6,6,3,8,7,6,6,7,7,6,5,5,4,5,4,3,5,4,3,1,1,5,4,3,2,2,3,1,2,3,5,5,3,3,3,1,4,3,0,3,1,2,0,2,1,1,4,3,4,2,0,2,1,1,3
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,0,70,1878,1855,1536,1144,1172,1030,762,671,562,449,385,332,258,200,172,138,117,103,94,51,43,41,42,33,39,21,27,25,21,14,20,13,15,12,8,5,6,4,4,8,8,3,7,8,4,3,4,2,6,3,4,3,4,3,3,2,4,2,4,2,2,2,4,4,3,2,4,1,2,1,1,1,1,1,0,1,0,2,3,1,1,4,3,0,1,1,3,0,3,2
Bageshwar,5,63,0,0,0,0,0,0,0,0,0,3,748,5528,2422,777,314,190,102,52,38,28,20,14,7,13,3,3,2,1,4,5,3,3,2,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,0,0,857,10241,16073,10154,6268,3513,2221,1286,912,643,465,396,264,249,196,152,137,108,114,115,79,95,74,60,59,62,40,48,52,39,39,40,28,22,27,31,21,21,16,30,15,10,19,16,11,14,10,17,15,9,12,9,14,8,8,16,13,11,10,16,5,9,9,7,12,12,8,7,4,6,5,10,14,7,4,6,9,4,6,8,8,4,5,3,4,5,4,6,3,5,3
Mau,9,192,0,0,0,0,0,0,0,0,0,0,0,71,171,186,246,291,410,457,545,544,571,563,492,429,341,288,228,208,175,160,126,90,91,85,70,58,39,35,39,39,25,34,21,23,13,14,15,11,14,16,8,12,7,10,12,6,12,6,11,6,8,7,8,5,3,3,5,2,3,7,3,6,2,1,4,7,4,0,3,3,0,4,1,1,2,4,5,0,3,3,4,1,3,2,0,2,3,2,3,3,1
Vadodara,24,486,0,0,0,0,0,0,0,0,0,0,64,1329,4157,6413,4952,3028,2106,1549,1248,922,733,577,502,407,325,279,263,222,184,167,176,132,103,102,92,93,74,77,80,58,60,56,65,36,43,34,39,40,29,31,29,33,29,31,36,22,27,24,26,20,19,21,21,18,27,26,13,23,16,18,15,14,18,18,15,11,12,15,15,5,17,15,10,9,10,14,10,16,8,13,14,9,8,10,8,5,6,9,7,12,8
Kolhapur,27,530,0,0,0,0,0,0,0,0,0,0,819,9963,6758,4461,2775,1823,1102,826,556,426,303,261,195,165,122,105,108,74,84,57,70,50,63,47,43,41,42,34,23,30,22,28,19,20,21,24,22,16,14,11,11,12,11,15,12,11,10,7,7,11,8,3,12,6,13,9,9,5,7,10,8,8,11,5,9,13,10,8,8,7,12,3,7,5,0,1,8,5,6,2,4,5,7,4,4,6,2,2,1,4,3
Araria,10,209,0,0,0,0,0,0,0,0,0,0,121,5184,3335,1413,749,475,335,200,163,107,91,57,49,40,26,18,22,15,13,14,11,10,4,6,8,4,4,5,2,0,1,4,4,2,2,3,3,5,3,2,5,2,1,2,0,2,0,2,1,1,3,1,2,1,2,1,0,0,1,1,1,1,1,1,2,1,0,0,0,0,2,1,1,0,1,1,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0
Phek,13,266,0,0,0,0,0,0,0,0,0,1,2235,5330,828,242,131,64,58,46,32,17,17,6,12,7,9,13,11,6,6,11,7,8,0,2,5,4,1,2,2,1,1,2,4,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,0,0,0,4,2578,7974,3925,2001,1181,778,542,433,287,247,171,105,103,62,53,41,32,39,22,25,11,19,21,15,13,9,8,6,8,7,9,8,6,11,4,6,4,4,2,3,2,4,3,3,4,2,1,3,3,2,2,1,0,4,2,1,1,1,2,2,2,2,1,2,0,0,1,2,1,2,1,2,0,2,0,0,2,0,0,2,1,0,0,0,0,0,2,1,0,1
Perambalur,33,615,0,0,0,0,0,0,0,0,0,0,1,154,1127,1335,1138,888,621,441,292,220,156,126,104,78,81,43,40,40,26,20,19,17,11,14,7,12,9,14,7,8,5,8,5,5,5,5,5,7,5,3,5,4,2,4,2,1,6,2,1,2,3,2,1,4,1,1,0,3,4,0,0,2,0,1,2,1,0,2,2,1,2,2,0,3,1,0,2,2,0,0,3,1,0,0,1,1,0,0,0,1,2
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,0,13,1877,6937,6289,3303,1836,1153,770,513,406,314,220,176,142,107,94,80,63,47,43,42,31,25,29,25,22,14,16,13,12,10,6,12,13,8,10,6,6,5,7,3,8,8,4,7,7,4,3,2,3,2,3,2,4,3,5,2,2,4,4,4,4,1,0,3,2,4,1,2,4,2,1,1,1,3,0,1,1,0,1,0,0,1,1,2,3,4,2,1,0,1
Gwalior,23,421,0,0,0,0,0,0,0,0,0,0,44,2604,5151,3730,2446,1763,1283,955,678,567,425,390,314,266,217,170,158,132,125,129,79,72,72,67,65,62,34,39,38,43,37,30,31,23,24,33,21,19,30,18,22,19,12,19,16,16,18,12,11,16,20,9,14,14,13,7,7,12,8,8,7,11,12,7,5,9,7,8,11,6,7,5,5,2,5,4,9,7,2,7,8,3,3,9,9,4,3,3,6,3,3
Guntur,28,548,0,0,0,0,0,0,0,0,0,0,88,3367,7529,9458,7420,4480,2811,1986,1512,1101,998,776,635,547,467,433,347,316,306,223,177,209,191,140,153,155,116,102,116,92,81,67,70,78,61,53,67,46,39,52,42,37,39,32,34,46,33,30,26,20,25,19,17,21,17,17,12,17,14,13,14,11,12,13,15,11,13,6,12,7,10,0,10,11,9,8,12,7,8,8,1,12,7,4,6,5,4,9,6,3,7
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,0,0,304,2398,2326,1537,1060,750,624,489,351,266,230,181,153,112,92,108,67,69,53,38,52,50,37,31,27,29,25,23,26,19,18,12,11,15,6,17,9,3,4,4,7,11,4,3,6,6,2,3,3,2,7,2,1,3,3,1,5,5,2,3,2,1,4,6,4,2,1,2,4,1,2,1,4,2,0,1,0,0,4,1,2,1,2,0,3,0,1,0,2,0
Darjiling,19,327,0,0,0,0,0,0,0,0,0,1,829,4005,2863,1837,1170,715,479,328,237,174,173,115,107,95,63,70,79,75,61,45,48,42,46,43,25,26,26,26,19,26,26,27,17,20,10,11,24,16,15,15,12,13,17,12,12,16,9,7,6,10,8,9,6,4,6,5,4,5,5,2,5,4,6,5,4,9,1,2,4,1,0,3,2,6,1,4,8,2,0,3,3,4,2,3,0,3,2,1,0,1,1
Chittoor,28,554,0,0,0,0,0,0,0,0,0,0,79,5057,14630,11639,7590,5125,3650,2714,1945,1553,1262,961,758,661,497,429,352,328,274,218,205,186,162,149,120,97,105,99,96,84,55,71,74,47,47,52,52,52,34,36,38,35,41,34,38,26,23,28,22,24,25,21,21,19,14,26,16,10,9,17,11,13,11,16,17,14,15,10,8,5,12,9,16,12,10,10,9,8,5,11,8,4,11,6,4,7,4,6,13,8,5
Guna,23,458,0,0,0,0,0,0,0,0,0,0,4,2041,7316,5983,3706,2311,1548,1054,745,558,418,298,246,190,137,140,109,92,73,68,45,38,37,46,33,27,36,24,24,14,24,15,16,16,19,18,11,9,14,10,11,8,9,5,9,7,5,7,11,3,6,3,7,4,3,2,4,4,4,4,5,5,2,3,2,3,6,4,2,3,2,4,2,2,3,3,1,2,2,1,0,1,2,2,2,4,2,4,1,0,1
Banka,10,225,0,0,0,0,0,0,0,0,0,0,473,6253,3273,1392,774,437,316,218,156,96,77,47,39,28,27,9,17,10,9,2,5,6,7,4,0,4,4,5,5,1,3,0,0,1,0,2,2,2,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
Chamoli,5,57,0,0,0,0,0,0,0,0,6,7,1335,11532,16853,2849,886,589,392,254,184,137,88,74,51,44,32,42,40,23,23,12,6,16,11,12,8,4,8,5,9,8,7,5,3,2,4,6,3,5,2,4,1,2,2,2,5,2,2,1,0,1,3,0,0,3,3,7,0,2,2,3,1,1,2,0,1,2,0,1,0,2,1,2,1,0,0,1,1,0,2,2,0,0,0,2,1,0,0,2,1,0,1
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,0,0,0,182,668,1603,2524,2025,1362,1080,901,713,652,530,474,455,397,302,292,274,228,254,226,205,181,157,170,128,136,136,132,111,77,87,93,81,72,81,65,58,46,58,35,51,52,49,54,34,41,47,39,30,19,42,26,33,16,27,20,27,29,24,25,15,19,18,18,21,18,19,16,12,17,12,9,10,14,5,14,16,11,10,8,15,6,7,11,9,6,3,11,5
Sagar,23,427,0,0,0,0,0,0,0,0,0,0,40,4488,11708,8847,5491,3395,2337,1547,1173,891,647,546,426,361,290,229,204,177,154,143,121,143,96,100,70,84,67,59,49,46,53,39,52,44,33,39,31,24,21,31,26,25,31,21,20,11,29,12,13,20,11,10,17,17,14,9,12,8,16,10,6,8,7,8,11,11,10,7,7,3,12,4,6,4,7,7,5,2,5,4,6,6,4,4,8,7,3,3,3,3,3
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,154,604,1488,1909,2113,2104,1943,1658,1411,1121,855,695,502,426,324,243,215,164,126,107,98,85,64,48,40,38,37,28,28,32,21,19,24,19,15,18,16,8,13,5,13,12,7,6,12,6,4,8,4,6,2,6,3,9,2,4,4,4,4,5,6,4,5,2,1,4,2,2,1,2,2,5,1,2,2,1,1,1,0,1,0,2,1,4,0,1,0,2,1,1
Kurnool,28,552,0,0,0,0,0,0,0,0,0,0,107,14032,29582,11993,4924,2765,1926,1357,1023,832,654,532,408,425,343,280,265,259,184,170,165,139,136,135,108,103,79,79,69,61,71,57,70,64,40,34,50,30,39,35,23,20,19,22,26,22,24,11,28,22,23,11,12,17,14,14,11,13,9,15,16,9,12,9,12,15,5,9,9,8,12,5,7,9,5,10,7,10,4,3,4,2,3,4,3,3,5,1,7,2,3
The Nilgiris,33,611,0,0,0,0,0,0,0,0,0,0,718,3747,1583,1106,826,514,371,281,213,171,113,121,76,82,65,44,43,34,32,19,22,24,16,26,16,14,10,14,8,10,9,5,3,4,2,1,6,4,3,3,4,2,4,2,4,1,6,3,4,0,3,2,0,2,1,0,1,0,2,0,2,2,0,2,2,0,2,0,0,2,1,2,0,2,1,0,0,2,3,1,0,1,1,0,0,3,1,2,1,0,1
Coimbatore,33,632,0,0,0,0,0,0,0,0,0,0,597,1346,1788,1492,1429,1455,1333,1121,1032,861,694,564,477,368,293,286,214,195,187,185,151,151,113,118,116,106,84,78,85,77,80,74,70,60,71,64,47,62,35,43,47,47,37,37,37,48,33,36,34,30,23,26,29,26,23,22,28,18,21,27,19,21,19,22,25,19,27,15,14,13,19,17,8,10,15,12,15,13,20,9,12,12,12,7,5,12,8,8,8,6,5
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,1,415,2122,1715,1191,861,688,476,433,357,252,207,181,154,140,100,107,98,65,66,62,59,41,32,37,27,22,25,24,22,18,17,10,13,16,16,8,8,9,13,8,2,5,10,13,10,11,7,6,4,1,2,5,5,1,1,6,3,5,8,2,4,5,2,0,2,6,6,3,2,3,3,2,2,2,1,0,2,3,4,1,2,1,2,1,2,1,1,3,0,0
Godda,20,351,0,0,0,0,0,0,0,0,0,0,56,2547,2316,1449,929,641,414,321,212,153,122,91,68,60,42,45,32,34,33,29,22,20,18,12,9,5,16,5,7,6,4,9,9,2,6,9,5,7,4,1,6,6,5,1,6,6,1,2,5,7,2,0,2,2,4,1,3,4,1,0,1,3,0,4,2,1,2,2,0,4,3,1,0,2,2,3,1,4,1,2,0,1,2,4,2,2,1,1,3,2,3
Chikmagalur,29,570,0,0,0,0,0,0,0,0,0,20,5421,10998,6745,2958,1309,672,389,256,179,120,100,74,53,47,34,28,31,28,15,17,15,7,13,18,7,7,15,2,5,7,6,4,7,7,7,4,5,7,5,3,5,4,5,5,5,1,4,3,2,2,3,6,1,3,1,3,1,6,4,2,2,3,3,1,2,0,2,5,3,2,0,1,3,1,1,1,0,1,0,2,1,1,1,0,2,0,1,1,0,1,1
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,59,1113,1979,1786,1237,962,770,624,462,384,300,261,186,202,145,101,118,102,88,93,63,75,54,54,48,45,45,47,44,31,27,26,22,22,22,27,15,12,12,14,5,21,12,9,16,9,9,13,10,6,16,10,6,9,6,15,10,7,3,3,8,11,9,9,6,6,8,10,2,3,11,6,5,6,7,5,2,6,7,5,3,5,3,3,6,3,0,4,4,5
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,2,927,1996,1722,1247,952,713,465,341,271,221,162,102,78,75,62,53,30,29,42,19,14,15,11,9,12,6,13,10,13,4,5,5,8,6,6,3,4,6,4,4,7,3,6,5,4,4,3,1,5,0,7,1,3,5,3,1,1,2,8,3,1,3,6,2,0,1,1,2,4,2,2,7,0,1,2,2,1,1,1,0,3,0,1,2,2,2,1,1,0,3
South Goa,30,586,0,0,0,0,0,0,0,0,0,0,446,2522,1294,699,383,274,193,147,146,137,132,118,108,88,104,83,85,72,70,60,41,55,46,39,40,38,34,35,22,34,31,20,25,18,22,20,23,13,9,9,12,13,12,15,10,6,7,10,5,7,4,8,5,8,7,7,3,2,5,5,4,3,3,6,4,4,5,3,3,4,6,3,5,4,0,3,2,2,5,1,2,4,4,1,1,1,2,2,5,2,4
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,158,224,318,375,426,475,446,396,388,321,317,273,203,190,180,141,109,123,94,82,78,86,68,52,43,36,26,35,36,24,30,29,20,15,23,20,16,18,8,16,17,13,12,13,12,8,12,5,8,8,8,10,6,9,16,4,3,8,4,10,19,7,14,7,7,6,3,11,5,2,3,6,6,5,4,5,5,10,2,7,5,7,4,5,3,3
Kolar,29,581,0,0,0,0,0,0,0,0,0,0,0,72,665,1495,1931,1950,1735,1480,1206,1000,778,678,494,414,354,281,204,166,132,125,100,89,74,65,60,51,38,46,33,27,21,19,23,30,17,25,18,16,17,16,12,12,13,11,10,11,9,9,7,7,5,4,9,4,8,4,13,4,4,9,5,9,11,5,7,1,7,8,4,2,6,2,5,7,5,2,4,3,1,1,4,3,0,4,2,5,2,1,4,3,7
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,101,963,1754,2087,1943,1569,1203,933,713,551,430,318,278,204,155,154,144,112,87,68,65,46,50,25,31,33,31,23,12,25,17,16,12,12,12,10,9,11,9,8,8,9,10,12,5,5,5,10,5,4,7,0,4,1,2,2,1,1,1,2,1,1,4,1,7,3,0,2,1,0,0,1,3,2,0,0,1,1,1,0,0,0,0,0,1,1,1,3,0,0
Mon,13,261,0,0,0,0,0,0,0,0,0,239,5144,2098,400,149,65,40,32,24,16,11,12,4,5,6,4,5,3,1,2,2,2,1,2,1,1,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,0,0,157,1154,1763,2038,1853,1631,1262,960,736,527,405,319,215,190,160,136,118,86,72,75,64,59,55,45,47,36,49,29,40,31,26,28,15,28,18,24,15,15,18,11,17,15,9,11,14,12,9,2,9,13,7,7,5,7,4,7,10,9,6,12,6,6,2,7,10,5,6,6,8,5,1,6,3,5,4,3,6,2,3,5,5,2,6,5,4,4,2,4,4,5,5
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,98,329,392,502,459,438,470,440,454,409,332,345,302,280,209,206,186,180,157,137,122,125,107,94,85,95,82,58,78,66,68,34,43,34,37,29,31,24,31,21,14,19,18,12,17,10,15,10,8,15,12,12,11,7,10,6,5,6,7,5,6,8,4,7,6,7,9,6,5,4,4,3,4,0,1,1,4,5,3,3,2,1,1,2,1,2,1,0
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,178,6888,7056,3085,1598,887,619,407,314,199,169,137,133,95,84,78,56,49,41,31,48,33,34,24,22,25,18,22,16,18,9,12,14,12,10,13,12,14,11,9,16,6,7,7,6,10,5,6,5,0,9,3,7,2,7,6,7,5,4,4,7,4,2,5,3,3,7,5,1,3,4,1,0,5,2,3,4,0,6,0,1,3,2,0,5,5,3,4,4,1,4
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,4,422,811,839,868,800,690,619,504,426,399,307,260,228,190,166,146,106,102,89,104,67,47,49,47,31,43,38,24,28,30,24,33,24,18,16,24,13,10,10,10,10,13,6,10,10,9,11,12,3,7,8,7,8,2,4,4,5,3,5,6,4,3,5,5,8,2,3,4,0,1,5,6,6,4,0,4,2,1,1,2,3,1,1,1,4,4,0,2,2
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,2,165,648,1113,1094,940,662,559,400,296,248,139,119,99,64,72,57,50,38,32,27,23,24,19,12,17,19,13,11,11,13,14,10,7,8,7,4,5,6,5,7,7,9,3,0,5,6,4,7,2,5,4,1,4,2,4,1,4,2,5,5,1,2,0,5,3,1,5,1,3,0,3,5,2,5,4,2,2,2,3,2,1,1,0,4,2,1,1,3,0,5
Upper Siang,12,252,0,0,0,0,0,0,4,21,119,1102,8421,13674,4940,651,77,26,6,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,0,0,28,2911,15087,10919,5027,2754,1754,1339,980,747,554,464,389,347,283,212,208,155,136,120,118,74,76,69,76,64,66,42,44,49,33,39,30,32,35,27,27,30,25,21,23,15,24,13,13,11,20,14,5,15,21,12,6,7,9,14,12,11,11,12,13,11,11,8,3,5,7,6,10,1,6,9,7,9,8,9,5,6,2,6,4,8,7,10,5,4,8,2,4,1,1
Umaria,23,431,0,0,0,0,0,0,0,0,0,0,67,8775,6428,2161,1020,510,277,189,159,95,59,41,33,28,19,16,19,19,16,5,10,6,3,8,6,3,2,0,5,9,4,4,5,0,7,5,0,5,2,4,3,1,3,3,1,2,3,5,1,1,0,1,0,0,2,3,1,0,0,2,0,3,1,3,1,0,1,0,0,0,2,0,1,1,1,1,0,1,2,2,0,0,2,0,0,1,0,1,0,0,0
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,202,3909,4504,3062,2936,2429,2155,2190,2050,1974,1933,1825,1706,1584,1462,1403,1289,1172,979,886,719,700,602,583,480,405,382,380,304,288,271,253,201,198,184,186,181,128,146,129,128,127,104,97,101,95,89,87,79,85,77,41,67,61,55,54,52,58,58,36,48,33,37,40,35,39,41,37,32,28,34,32,33,36,29,29,27,23,16,30,23,26,29,23,24,24,21,24,22,14
Pithoragarh,5,62,0,0,0,0,0,0,0,0,4,11,495,9763,17400,3272,923,479,276,181,118,89,81,45,34,24,19,13,11,8,10,10,7,8,7,6,1,3,5,0,4,3,0,0,2,3,2,3,1,2,3,1,1,1,0,1,1,2,4,2,2,1,2,0,1,1,2,1,1,2,1,0,3,0,1,0,0,2,0,1,0,0,0,0,1,1,0,1,2,2,2,2,1,0,0,1,0,1,1,1,0,1,1
Reasi,1,20,0,0,0,0,0,0,0,0,1,1,120,2922,3315,1450,824,522,383,264,180,140,92,83,65,63,37,38,27,27,28,24,21,15,15,10,10,15,9,11,15,14,5,7,9,4,6,4,5,5,3,8,4,8,3,5,2,4,7,5,3,4,3,3,4,4,1,1,2,3,3,1,2,2,4,0,1,2,1,1,0,0,0,0,0,2,2,0,0,1,0,2,1,2,1,1,0,1,0,0,1,0,0
Kohima,13,270,0,0,0,0,0,0,0,0,0,7,748,2517,1143,589,303,196,155,100,100,84,63,48,49,35,27,22,21,19,23,19,11,9,9,15,15,12,8,9,11,12,8,5,6,5,4,2,3,7,1,3,6,7,7,7,8,1,3,3,0,4,5,1,0,9,3,2,5,0,1,0,5,1,2,3,4,5,0,0,4,0,2,1,1,1,6,2,0,0,0,2,1,2,2,0,0,1,3,1,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,50,3765,5348,1688,598,324,181,138,122,98,75,60,53,52,32,39,35,32,26,25,15,24,24,13,17,19,15,11,14,12,8,5,8,12,10,5,4,4,5,5,6,5,7,3,6,5,2,7,3,2,5,1,3,3,5,0,3,4,1,2,4,1,0,4,1,6,0,2,2,1,1,0,1,1,0,1,4,0,2,1,2,2,0,1,0,2,2,0,0,1,2
Saharsa,10,214,0,0,0,0,0,0,0,0,0,0,18,1801,1747,1020,667,460,351,257,208,149,151,109,71,67,46,43,36,33,22,20,26,13,16,15,5,7,11,6,8,10,4,6,3,9,4,7,3,1,2,0,3,2,3,4,4,1,0,2,2,1,2,2,2,0,1,1,2,1,0,1,1,2,1,0,2,2,2,0,3,0,0,0,1,0,0,1,0,2,0,2,1,0,1,0,0,1,1,1,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,1,2,0,2,0,2,2,1,1,3,0,0,1,1,2,1,1,1,0,1,0,1,1,0,0,2,0,0,0,0,1,2,3,0,1,1
Malappuram,32,592,0,0,0,0,0,0,0,0,0,2,626,4029,3790,2837,1351,702,391,241,165,97,67,50,50,34,22,25,20,17,10,10,12,14,12,10,5,4,2,1,1,2,2,2,1,2,1,0,0,2,2,2,0,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Viluppuram,33,607,0,0,0,0,0,0,0,0,0,0,12,1088,1768,2383,3706,3773,3216,2641,2065,1684,1245,955,718,634,494,350,334,284,237,211,168,139,114,113,87,82,85,72,43,49,50,52,43,31,39,26,36,25,21,35,18,24,17,18,12,13,13,11,10,9,16,9,11,8,7,10,11,7,7,7,9,6,9,11,3,5,5,6,2,8,4,5,2,5,1,4,4,5,6,6,3,9,2,3,1,4,2,1,2,1,5
Tapi,24,493,0,0,0,0,0,0,0,0,0,0,91,3192,2762,1740,1738,1204,730,429,310,256,194,156,105,75,71,60,54,39,37,25,32,27,23,16,14,14,12,9,11,10,14,6,16,9,1,7,2,9,6,5,4,4,3,3,5,2,2,5,2,4,2,6,1,3,2,1,5,1,3,1,1,1,2,3,2,3,0,1,1,1,0,0,0,1,1,2,1,1,0,0,0,1,1,1,2,1,0,0,0,1,0
West Godavari,28,546,0,0,0,0,0,0,0,0,0,0,2,1174,5588,6921,5485,3754,2361,1589,1159,858,641,508,399,304,261,211,162,145,129,106,94,72,62,51,34,39,36,45,39,25,25,22,32,13,17,9,10,11,16,8,10,9,10,13,5,8,9,5,10,5,8,7,7,7,4,5,10,1,3,5,2,4,8,6,2,3,5,6,4,2,2,3,0,5,1,2,1,1,0,2,3,0,7,1,2,0,1,2,2,3,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,9,1063,2097,1336,830,640,482,349,279,225,132,119,108,72,67,46,35,33,24,24,21,21,9,12,11,12,12,6,8,7,4,1,4,8,1,2,3,2,2,4,4,2,1,4,0,1,4,0,2,2,0,0,1,0,2,0,0,0,0,3,1,1,1,0,2,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,37,1736,1666,1314,1160,964,738,584,454,409,298,237,200,168,132,112,119,91,68,66,57,60,51,37,35,32,29,40,23,21,20,24,17,23,15,14,17,12,12,12,10,9,11,8,5,8,12,11,5,6,3,5,11,9,7,8,5,4,2,9,6,9,0,6,0,3,6,3,2,3,2,5,2,3,4,1,0,2,0,2,5,2,0,3,4,2,2,2,3,1,1
Tiruppur,33,633,0,0,0,0,0,0,0,0,0,0,144,1079,1568,2499,2767,2345,1895,1519,1122,831,682,557,465,383,338,275,245,215,173,155,131,135,102,98,104,96,82,66,57,68,55,49,29,50,43,37,25,38,32,15,26,22,20,19,14,17,23,9,13,21,15,18,20,10,17,12,14,14,14,11,9,8,16,8,11,8,11,10,6,6,7,6,4,12,6,6,9,10,2,0,6,8,3,1,12,5,1,2,4,8,8
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,0,0,262,9091,10348,8750,5716,3500,2160,1246,919,573,427,329,266,193,140,165,118,110,96,75,67,58,47,42,42,38,35,20,16,16,13,16,14,19,10,7,11,8,12,8,2,8,6,4,8,4,7,5,5,5,3,4,0,6,2,3,1,6,0,2,4,2,3,1,1,1,1,1,0,2,1,2,1,1,0,2,1,4,0,1,1,1,1,0,1,1,1,0,0,2,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,33,1065,1713,898,582,412,300,222,193,176,134,98,89,83,74,67,49,56,57,36,36,45,33,24,35,27,13,16,17,10,11,13,14,18,9,15,7,12,8,9,3,7,9,7,8,5,6,4,5,4,5,5,5,6,2,4,4,0,3,4,4,3,2,0,0,4,2,2,3,2,1,1,4,3,4,2,0,1,1,1,1,0,0,0,1,3,2,2,3
