,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,12,198,4721,9720,5953,3096,1758,1046,792,618,404,309,255,207,137,149,109,86,66,60,61,51,44,31,34,20,23,29,22,16,15,12,18,15,14,6,7,13,9,8,9,8,11,7,5,7,6,4,6,2,2,2,3,2,6,2,5,1,1,2,3,1,1,0,3,3,0,2,2,2,3,1,1,3,2,4,0,1,0,2,2,4,1,0,1,0,4,4,2,2,2,3
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,0,3,209,942,1232,860,525,331,175,101,101,98,68,57,55,49,50,26,30,29,23,17,16,16,10,13,9,12,8,9,13,11,4,7,9,5,9,6,4,10,5,10,5,5,5,2,3,3,6,6,4,0,0,4,3,0,2,2,4,2,2,2,3,4,1,1,2,2,2,1,2,1,3,0,4,4,4,2,0,3,1,0,0,3,1,1,2,1,0,2
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,6,468,3583,3152,1930,1324,887,575,388,282,200,131,97,89,63,52,41,25,18,24,19,13,14,8,5,3,7,3,7,7,11,9,3,8,5,5,2,1,2,7,2,2,4,4,3,4,2,1,0,1,1,2,4,2,1,7,1,3,1,3,2,3,3,2,4,5,2,0,1,1,4,1,4,0,0,2,0,0,0,1,0,1,0,2,1,3,2,0,0,0,3,1
Bageshwar,5,63,0,0,0,0,0,0,0,0,1,38,2327,4809,2270,689,234,85,57,22,11,5,6,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,2,0,87,3250,14848,17065,9385,4262,2146,1104,674,439,336,280,206,173,157,111,99,92,71,80,64,68,44,43,32,30,34,28,36,20,22,35,19,18,21,21,18,17,19,11,14,14,16,13,14,15,10,7,12,13,5,5,8,5,7,12,7,6,6,2,7,4,5,6,5,8,8,5,9,7,4,7,4,6,4,3,5,5,9,6,0,5,3,3,2,4,1,5,2,3,1,7
Mau,9,192,0,0,0,0,0,0,0,0,0,11,344,813,821,811,775,716,550,473,421,265,228,156,147,115,118,87,54,61,48,29,31,26,27,20,18,13,22,4,8,9,23,5,3,10,6,1,7,9,0,3,5,9,5,5,2,1,2,14,5,3,2,5,1,0,8,10,7,2,1,0,2,0,1,2,1,0,4,3,3,3,1,0,5,2,0,1,0,1,0,1,0,4,0,0,1,3,0,0,0,0,2
Vadodara,24,486,0,0,0,0,0,0,0,0,0,37,1016,4945,7575,5594,3119,1801,1139,875,673,593,443,387,326,219,206,181,171,131,141,134,117,103,104,95,83,74,71,58,70,73,56,48,58,54,47,38,47,35,36,50,43,26,27,29,30,25,27,32,21,18,27,27,16,18,16,26,17,14,14,20,15,13,21,16,12,10,10,16,9,8,15,10,13,14,16,7,13,11,9,10,12,8,13,7,6,13,6,8,7,5,8
Kolhapur,27,530,0,0,0,0,0,0,0,1,9,314,6931,11326,5223,2590,1412,909,561,434,283,213,152,122,118,90,70,57,67,53,42,46,40,37,24,32,29,13,24,24,12,19,19,12,14,9,13,23,17,10,15,11,8,9,9,11,12,14,11,5,5,7,13,10,4,4,6,6,8,7,5,5,3,2,5,9,8,3,6,5,3,2,4,6,4,0,4,5,6,3,7,4,2,3,7,3,5,1,2,1,2,2,4
Araria,10,209,0,0,0,0,0,0,0,0,31,421,2626,3897,2281,1104,627,404,261,205,160,108,82,58,33,14,27,18,15,17,15,5,12,12,13,11,6,4,7,3,8,3,6,2,3,2,0,4,2,1,0,5,2,3,0,4,1,3,0,0,1,2,2,0,2,0,0,2,1,0,1,0,1,2,1,0,0,0,1,1,2,2,0,0,1,0,1,1,3,1,3,1,0,1,0,1,0,0,1,0,0,0,1
Phek,13,266,0,0,0,0,0,0,0,0,13,618,4441,3262,524,115,53,23,19,12,7,6,7,4,4,1,2,2,5,3,3,1,1,2,1,0,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,6,39,1033,4885,6555,4574,1813,725,391,243,157,77,54,49,40,37,30,18,21,9,9,12,7,3,7,0,3,7,4,1,7,4,4,0,1,0,4,7,3,0,1,0,2,2,1,1,1,0,1,2,1,1,0,2,1,0,0,3,0,0,2,1,3,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Perambalur,33,615,0,0,0,0,0,0,0,0,0,1,5,120,1447,1806,1251,700,468,292,227,136,119,78,67,67,40,42,38,29,19,16,16,13,19,11,10,6,12,5,9,5,8,4,1,2,6,3,6,5,3,1,3,0,1,3,1,2,1,2,1,2,0,0,0,0,0,1,1,0,1,2,2,2,1,1,1,0,2,0,0,3,0,0,0,1,2,0,0,1,5,1,0,2,0,0,0,0,1,0,0,1,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,17,1837,8823,7742,2868,1258,679,427,258,158,145,83,79,60,47,49,43,35,19,20,18,16,10,8,6,7,10,17,8,10,8,4,7,4,4,2,6,1,2,5,5,1,2,1,0,1,2,4,1,0,0,2,2,2,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
Gwalior,23,421,0,0,0,0,0,0,0,0,3,581,4341,7920,4111,1767,941,630,426,324,250,221,157,120,102,100,77,84,60,47,40,42,31,29,29,18,37,25,23,21,11,18,13,20,8,10,13,9,12,9,11,20,15,6,11,7,9,11,9,5,8,5,9,5,9,6,7,10,7,2,6,9,5,6,5,6,2,2,4,5,6,3,7,6,1,3,4,5,4,2,8,4,3,3,0,2,1,1,1,8,2,3,6
Guntur,28,548,0,0,0,0,0,0,7,38,129,469,1336,3975,6321,7590,6287,4117,2502,1561,1117,849,650,527,468,352,325,254,255,221,202,160,163,128,122,88,102,58,65,69,76,54,53,73,45,43,40,39,33,32,28,28,19,31,17,17,18,11,35,6,9,18,13,22,8,17,17,6,8,5,15,4,2,2,11,6,15,2,12,12,1,11,6,4,1,2,6,5,8,1,3,9,8,6,4,7,4,15,4,4,3,5,6
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,2,2,1,0,0
Saran (chhapra),10,219,0,0,0,0,0,0,0,1,14,136,831,2541,2496,1334,827,638,459,375,316,230,229,187,155,149,123,96,74,64,60,35,32,30,27,26,16,21,7,19,18,11,7,11,7,14,5,10,3,8,8,3,4,4,7,8,3,0,8,4,2,5,3,1,5,1,1,2,0,0,0,1,1,2,0,3,1,0,1,3,0,2,3,0,6,2,0,0,0,1,2,4,1,2,2,1,2,0,1,3,1,2,0
Darjiling,19,327,0,0,0,0,0,0,0,0,28,483,2909,4636,2354,1113,484,318,196,135,124,91,95,89,73,61,42,32,49,44,43,38,26,21,37,23,20,25,16,7,13,14,10,10,13,10,4,8,8,6,7,8,9,8,3,8,4,8,6,3,4,1,4,6,2,4,3,5,8,5,3,4,4,2,6,6,2,2,3,2,5,4,3,2,2,3,2,0,1,1,2,2,3,1,1,0,0,2,1,0,1,1,4
Chittoor,28,554,0,0,0,0,0,0,0,1,2,37,973,9196,16958,11408,6233,3943,2653,1826,1288,1020,859,651,551,437,367,304,279,251,173,158,133,108,124,112,92,75,74,59,50,69,43,51,41,36,50,41,25,27,43,40,31,19,29,23,12,14,15,13,21,19,10,12,11,10,13,16,13,8,14,9,9,9,8,18,12,5,12,7,8,7,10,2,7,6,4,8,8,5,3,8,10,2,10,9,3,4,5,6,4,12,9
Guna,23,458,0,0,0,0,0,0,0,0,6,138,3363,9909,7280,2970,1249,682,439,303,211,158,110,97,57,62,34,55,37,35,26,27,17,17,11,9,12,10,13,12,8,17,6,11,5,6,2,9,7,6,2,4,6,7,5,2,6,6,2,5,2,4,1,5,1,7,2,3,3,6,2,1,1,1,1,1,3,3,0,3,4,2,0,2,0,3,0,5,0,0,2,2,0,0,0,0,0,0,3,2,2,1,0
Banka,10,225,0,0,0,0,0,0,0,4,38,330,1811,3882,3237,1751,882,503,289,214,150,111,86,62,59,48,27,19,13,9,17,10,6,6,8,14,9,2,5,6,2,3,3,6,0,0,3,7,2,3,2,1,2,0,3,0,0,1,1,1,0,0,0,0,1,0,0,1,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,0,0,3,87,6428,19524,7406,1448,514,260,149,115,62,63,39,23,24,23,20,18,8,6,6,15,7,5,2,5,0,0,3,1,1,4,1,3,1,5,4,1,3,1,1,1,2,2,2,0,0,2,0,0,0,1,3,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,1,85,1121,4435,3911,2447,1586,958,666,485,426,290,235,210,155,148,109,128,95,103,68,75,60,52,41,45,36,34,32,35,20,27,18,20,23,19,17,13,17,21,19,10,13,10,14,12,6,13,8,1,4,7,9,4,10,8,6,9,1,14,2,4,8,6,1,10,7,1,3,4,1,1,5,3,2,3,1,0,3,4,2,1,6,3,1,3,1,3,3,2,1,3
Sagar,23,427,0,0,0,0,0,0,0,0,5,549,8190,17298,10414,3317,1441,862,555,367,222,202,147,99,86,82,70,69,51,25,30,36,27,22,32,18,22,21,20,16,5,18,11,7,12,9,15,10,9,2,12,13,6,9,6,5,5,8,6,3,8,8,4,5,6,4,4,2,5,1,7,3,5,2,3,0,6,4,5,3,0,1,1,1,3,0,2,4,1,1,2,0,2,0,0,3,2,0,0,0,0,2,1
Azamgarh,9,191,0,0,0,0,0,0,0,4,7,64,307,1419,3236,3907,2936,1902,1090,702,395,235,232,180,130,81,82,64,38,46,17,34,20,25,21,7,13,11,13,2,7,6,11,16,13,7,1,4,1,11,1,5,3,10,4,0,2,0,2,5,6,0,0,2,0,6,2,4,1,0,0,5,0,0,1,0,0,0,0,4,2,0,3,2,0,0,0,0,3,0,2,0,2,1,2,0,0,0,2,0,0,2,0
Kurnool,28,552,0,0,0,0,0,0,0,0,78,2642,21410,25365,11373,3807,1704,1066,749,536,460,355,270,237,199,176,142,138,97,119,76,61,76,66,36,40,44,41,42,29,25,29,11,21,21,22,18,19,19,10,14,16,14,10,5,14,4,8,4,18,8,9,11,7,11,6,12,10,4,11,5,9,4,2,3,11,7,7,7,5,7,16,7,6,3,7,1,1,2,8,7,1,6,2,2,2,1,0,6,2,2,1,2
The Nilgiris,33,611,0,0,0,0,0,0,0,0,0,18,693,3879,2445,1233,667,361,231,147,131,84,83,67,41,44,35,30,17,14,15,15,12,8,11,4,12,15,6,7,2,4,2,6,4,5,3,4,2,7,2,1,3,3,2,4,1,3,1,2,0,1,2,0,1,0,0,1,2,1,0,1,1,1,2,1,2,1,1,1,0,0,2,1,2,0,1,0,1,2,0,2,1,1,0,1,0,3,2,1,0,1,0
Coimbatore,33,632,0,0,0,0,0,0,0,0,0,3,92,1608,2699,2178,1969,1739,1265,1025,808,587,484,384,297,238,200,187,166,142,134,139,110,91,105,70,97,102,70,59,53,64,60,58,70,53,55,34,39,45,44,39,46,42,37,23,34,30,27,26,24,24,29,27,25,18,32,25,23,21,17,19,14,15,16,21,7,19,16,18,17,18,10,23,18,17,10,14,7,17,12,12,10,4,8,8,6,10,10,11,6,6,7
Nalanda,10,229,0,0,0,0,0,0,0,0,12,125,869,1868,2038,1334,864,597,448,348,245,247,195,148,107,91,88,59,48,46,44,32,36,25,30,21,15,20,19,18,22,22,10,8,15,9,14,5,10,13,11,5,9,7,8,3,8,5,3,2,3,10,5,3,5,3,4,3,0,2,6,0,1,0,2,3,0,4,5,2,2,3,2,7,1,2,3,1,1,2,0,0,1,3,1,3,1,0,0,2,0,1,0
Godda,20,351,0,0,0,0,0,0,3,0,1,20,881,3876,1982,1023,688,395,245,182,105,55,59,33,42,16,12,21,14,11,14,8,18,6,12,6,3,11,0,7,3,10,13,3,1,5,3,3,4,1,5,1,3,0,3,1,5,4,2,6,2,5,0,2,0,2,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,2,0,1,1,0,1,1,0,1,2
Chikmagalur,29,570,0,0,0,0,0,0,0,0,2,38,2308,12118,9934,2926,955,470,246,152,90,66,54,45,33,30,22,17,21,15,17,13,17,7,7,5,7,4,9,6,3,5,6,9,4,4,8,6,3,3,3,5,0,2,3,2,5,7,3,2,0,4,0,5,0,3,1,0,3,3,2,1,2,1,4,0,0,2,2,1,1,0,2,1,2,0,0,0,2,1,1,0,1,0,1,0,2,1,0,1,0,3,0
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,1,222,2844,3686,1966,941,439,266,208,148,114,134,93,96,71,60,69,61,51,49,33,41,27,31,33,18,14,27,21,23,17,19,16,11,11,13,9,8,5,3,4,10,13,11,10,11,5,5,8,6,8,4,6,1,8,8,4,2,12,8,7,3,5,6,7,7,6,2,5,3,7,6,8,6,4,4,2,3,8,0,6,4,4,0,6,3,2,1,3,2,7,3
Farrukhabad,9,159,0,0,0,0,0,0,0,0,2,70,1854,3745,1792,847,459,274,146,108,78,60,44,49,24,10,20,27,19,10,19,8,6,5,7,6,4,3,3,10,9,9,6,7,6,8,1,1,7,0,3,2,7,3,2,1,0,2,0,1,2,4,6,0,3,2,1,0,1,1,0,0,2,2,2,4,7,5,1,0,1,2,0,2,0,2,1,1,2,1,1,1,2,2,0,1,0,1,1,1,0,0,2
South Goa,30,586,0,0,0,0,0,0,1,2,26,123,794,1662,1452,906,563,366,247,204,152,149,94,87,79,81,79,45,59,38,45,37,40,36,30,11,23,18,23,17,18,10,16,14,7,9,4,6,10,8,7,6,8,7,2,6,10,7,12,5,9,3,3,3,2,11,3,5,2,3,11,6,2,2,2,5,2,2,0,6,0,5,0,0,0,2,1,3,3,1,0,5,1,0,0,5,2,3,2,3,0,2,0
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,6,386,1332,1043,815,651,462,273,182,144,120,91,90,63,63,41,47,55,33,25,44,23,22,24,20,10,13,15,11,19,19,11,11,10,5,8,13,6,10,16,13,13,14,10,10,12,6,7,9,5,8,11,11,7,5,14,15,6,10,4,4,12,5,9,7,12,5,11,1,6,6,6,2,7,7,5,3,5,2,2,6,6,3,7,7,7,4,6,3,2,6
Kolar,29,581,0,0,0,0,0,0,0,0,0,0,34,756,2489,2924,2222,1725,1309,907,671,541,429,300,225,225,190,119,110,74,62,69,63,48,55,30,32,35,26,33,19,21,21,19,18,13,14,12,19,10,14,15,7,14,11,6,8,7,17,5,9,9,5,5,2,7,6,2,4,7,5,3,4,7,6,2,4,3,5,5,2,6,3,3,1,2,2,2,2,3,2,0,3,4,0,4,3,2,0,2,0,2,2
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,2,3,32,434,2462,3660,2646,1670,963,625,423,317,198,165,105,90,76,81,50,43,43,28,26,20,17,9,14,14,6,7,2,7,7,9,10,2,8,6,5,7,4,5,3,2,2,2,1,5,1,2,1,1,1,3,3,1,0,0,2,2,1,3,1,4,1,2,0,1,1,1,2,0,0,5,1,0,3,0,2,0,1,1,1,3,1,0,0,0,0,0,0,0,1,0
Mon,13,261,0,0,0,0,0,0,0,2,38,374,3528,3155,866,190,50,22,5,3,1,3,1,0,4,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,0,0,138,1644,2505,2299,1821,1457,1050,724,599,422,286,231,190,160,143,104,72,73,66,58,44,47,38,32,42,42,29,26,30,20,29,20,17,13,16,20,17,11,7,11,11,11,11,12,9,16,6,14,9,7,6,5,9,10,6,15,6,3,1,4,12,2,5,3,0,7,4,2,3,8,4,2,4,5,4,1,6,3,4,6,3,2,6,2,1,1,1,8,4,4,6
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,31,1232,1683,1276,927,688,519,381,271,200,138,100,81,54,56,40,35,26,26,24,17,9,16,9,5,10,8,6,8,4,8,5,6,5,8,2,1,3,3,2,4,2,6,2,2,2,1,2,4,4,2,1,1,4,0,1,1,2,0,2,1,2,1,2,3,1,0,0,0,4,1,2,1,0,2,2,1,1,0,1,2,2,3,1,1,2,0,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,0,5,1337,8468,6269,2623,1242,715,432,308,214,194,142,99,94,65,52,42,36,38,20,27,24,15,17,19,19,19,14,8,15,11,7,6,11,8,8,7,6,4,7,9,9,7,7,3,5,8,6,1,5,5,9,3,2,2,5,6,2,6,1,1,3,0,8,5,5,5,3,1,7,1,1,3,3,0,1,5,2,2,3,1,1,1,1,5,0,1,0,2,2,0,0
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,82,965,1910,1662,1204,810,506,358,271,188,165,116,90,74,69,48,41,39,23,24,18,27,21,16,12,12,12,8,6,12,7,15,7,8,6,2,6,4,4,9,5,5,6,2,4,6,3,6,1,6,4,2,2,1,5,2,3,4,3,0,5,0,1,1,1,0,0,4,4,0,1,2,1,0,2,1,1,1,0,1,0,0,2,0,0,1,1,1,0,0,1
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,2,459,1787,1563,1039,684,422,252,178,131,90,75,42,53,38,34,42,29,29,19,15,15,9,11,7,11,12,5,4,5,5,7,5,2,5,4,4,4,4,8,5,5,6,7,5,6,3,4,3,3,2,5,4,4,1,4,4,2,4,1,0,3,2,4,1,0,2,1,4,3,3,4,2,2,6,0,2,0,4,3,1,3,0,1,2,3,1,1,2,3,1,3
Upper Siang,12,252,0,0,0,0,0,0,0,54,388,2011,12247,12634,2481,281,30,13,1,5,3,0,1,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,0,402,7399,14715,9788,4141,2355,1455,986,692,567,474,336,260,234,194,155,144,119,112,118,89,72,81,47,51,53,45,32,38,35,29,25,27,16,30,28,21,11,23,22,16,18,20,13,12,10,9,20,14,14,5,8,9,7,11,9,9,6,11,5,7,10,8,3,6,11,4,8,11,5,10,9,4,8,7,3,4,5,4,4,2,1,2,1,3,3,3,0,6,9,3,4
Umaria,23,431,0,0,0,0,0,0,0,6,72,867,4485,6927,4180,1507,483,233,125,96,51,38,34,23,24,19,13,8,5,7,9,8,6,5,5,6,3,8,0,0,2,2,4,1,0,2,1,1,1,2,9,3,6,2,1,2,0,1,1,1,0,4,3,1,0,1,1,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,2,0,0
Jaipur,8,110,0,0,0,0,0,0,0,0,0,3,783,5610,6880,5570,4832,4114,3376,3019,2417,1972,1513,1240,1016,826,646,519,404,368,276,272,241,232,203,180,171,150,139,115,102,113,95,97,85,69,79,70,70,62,55,61,59,62,56,51,51,45,46,40,36,42,39,39,32,24,31,35,22,39,33,25,17,35,26,28,22,21,23,28,19,26,14,14,13,17,23,27,15,13,13,24,15,22,14,15,8,18,15,9,14,18,18
Pithoragarh,5,62,0,0,0,0,0,0,0,0,0,43,7846,19966,3756,1019,399,148,79,53,45,28,15,17,10,15,6,9,5,8,7,4,10,2,4,3,1,1,5,1,1,0,1,2,3,1,3,4,2,3,1,3,4,0,0,3,2,1,0,2,2,0,0,0,0,1,0,1,0,3,0,0,1,0,1,2,0,2,1,1,0,1,2,1,0,1,0,1,1,0,2,0,1,1,0,1,0,1,1,1,1,1,0
Reasi,1,20,0,0,0,0,0,0,0,0,0,5,291,2914,3759,1841,855,420,195,109,85,67,69,49,35,34,27,23,18,21,11,14,12,6,11,9,5,5,3,3,0,1,5,2,2,2,0,1,1,0,5,3,0,0,1,2,1,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Kohima,13,270,0,0,0,0,0,0,0,2,8,110,1276,2793,1431,417,146,69,55,43,39,29,16,26,15,10,10,7,2,3,2,2,2,7,5,4,2,1,2,3,0,3,0,1,1,2,1,0,3,1,6,2,2,0,3,2,0,1,1,4,1,1,2,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,23,1450,5971,3028,852,420,232,170,147,115,91,65,61,56,33,50,42,25,20,31,24,15,12,12,19,10,8,17,6,10,6,7,7,2,4,9,7,3,3,6,4,3,5,1,1,0,2,2,0,1,3,1,1,1,1,2,0,1,1,0,1,2,1,0,0,0,2,0,0,1,3,0,0,1,0,0,0,2,0,2,1,1,1,1,2,1,0,1,1,0,0,0
Saharsa,10,214,0,0,0,0,0,0,0,2,22,91,388,1007,1417,1238,814,468,376,178,138,105,66,51,40,44,32,33,12,9,21,12,11,4,2,2,19,12,6,5,12,3,6,2,3,2,6,5,3,9,1,2,3,0,4,4,1,5,0,0,4,0,0,0,1,3,0,2,7,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,1,1,2,0,1,0,1,2,1,2,2,2,0,0,4,2,0,1,2,0,2,0,2,0,1,0,2,1,0,0,0,0,1,0,0,1,2,0,0,2,2,1,0,1,2,1,0,1,1,0
Malappuram,32,592,0,0,0,0,0,0,0,0,0,4,219,4853,5397,2073,884,401,224,137,94,54,51,25,26,32,19,19,11,15,4,6,6,11,4,7,2,3,3,5,1,1,1,0,4,0,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,0,0,3,396,2089,4077,5344,4207,3013,2196,1652,1039,836,688,503,442,358,295,228,201,182,147,147,111,122,105,75,57,52,62,44,35,50,45,30,35,30,34,19,18,15,23,23,25,13,18,13,15,13,14,7,10,7,5,4,9,4,5,5,2,11,7,10,6,11,4,9,5,4,1,3,2,3,3,5,1,2,2,5,6,0,1,2,2,1,7,1,3,1,4,3,0,4,2
Tapi,24,493,0,0,0,0,0,0,0,0,3,152,1152,3907,3355,1983,1217,613,316,202,157,96,78,57,54,44,21,24,24,18,11,9,10,13,14,6,5,7,6,5,5,5,1,1,0,4,3,4,1,2,3,4,0,0,1,2,2,2,1,0,0,0,0,0,1,1,2,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
West Godavari,28,546,0,0,0,2,0,14,28,120,388,929,1850,2948,4166,4250,3653,2875,2091,1477,1063,755,583,362,269,257,175,154,127,111,122,85,73,67,60,41,42,36,22,30,36,29,14,21,15,9,16,22,8,7,14,21,16,4,16,2,9,6,6,4,8,5,6,6,4,2,8,4,8,3,4,4,5,7,2,2,4,0,1,3,5,0,2,2,2,1,3,5,0,6,6,0,1,1,2,1,0,3,2,0,2,1,1
Madhepura,10,213,0,0,0,0,0,0,1,30,61,229,719,1352,1336,1009,646,534,333,287,197,133,140,117,92,69,66,39,41,21,23,17,15,18,13,13,22,10,8,8,5,4,4,5,8,2,3,0,3,6,3,2,1,3,0,0,5,1,1,2,3,1,1,0,0,0,3,1,1,0,0,0,0,1,3,1,2,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,1,3,48,353,1882,2338,1614,1340,915,621,437,330,237,176,127,95,103,72,70,66,54,29,40,31,24,28,25,25,21,12,13,18,15,14,12,6,9,7,7,1,7,3,7,10,5,9,5,6,9,4,2,1,3,4,11,4,2,3,5,4,1,3,1,5,2,2,3,4,1,3,3,4,6,1,5,0,2,3,4,2,1,3,0,1,1,2,0,6,1,3,3,0,3,1
Tiruppur,33,633,0,0,0,0,0,0,0,0,0,0,76,1500,2593,3029,2889,2208,1627,1173,916,676,553,445,406,322,237,234,193,163,159,127,108,118,100,84,76,80,68,56,56,52,45,45,29,29,30,28,23,27,20,19,25,22,22,19,19,15,13,27,17,14,19,16,12,10,10,10,9,12,11,8,12,12,11,7,4,15,11,9,8,7,8,8,4,8,9,4,6,4,4,4,7,8,8,6,4,5,4,4,2,2,3
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,4,165,6998,18516,10531,4631,1956,855,424,278,165,100,89,49,40,30,47,35,19,27,10,7,16,14,5,8,7,11,6,5,7,4,5,7,3,2,1,4,0,0,2,2,2,0,3,2,1,1,1,2,0,2,3,2,2,5,2,0,0,1,0,2,1,0,1,3,4,0,1,3,1,1,1,0,0,0,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,4,142,880,1454,1210,776,506,329,260,181,135,118,99,110,81,76,64,48,46,51,19,28,32,24,18,15,17,13,8,14,9,6,6,10,6,4,6,8,4,4,4,6,1,2,7,3,3,2,1,3,4,1,0,1,3,3,1,2,0,1,0,0,1,2,3,0,1,1,2,0,0,2,1,1,2,1,0,1,0,1,1,0,1,1,1,0,0,0,0
