,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Dakshin Bastar Dantewada,22,416,0,0,0,0,0,0,0,0,16,26511,7776,1523,580,273,147,69,88,64,48,38,41,32,20,21,18,13,11,15,9,10,12,14,14,4,7,8,7,6,2,5,3,4,4,5,1,4,5,4,3,6,4,5,3,4,4,2,3,2,2,0,0,4,2,3,3,3,4,1,2,4,1,2,2,1,1,2,3,0,2,0,1,2,2,2,2,2,2,1,2,0,2,2,0,2,0,2,1,0,1,1,1
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,212,4039,5519,3905,2901,1909,1225,843,553,375,288,207,170,109,84,85,55,57,52,40,40,23,31,28,12,17,11,11,10,15,15,7,8,10,8,11,4,11,7,6,3,3,3,5,6,1,4,3,4,3,2,3,4,2,3,3,6,3,1,7,2,0,3,3,4,2,2,0,4,2,5,2,3,4,2,2,2,4,0,3,1,2,1,1,2,2,1,3,2,3,2
Ukhrul,14,279,0,0,0,0,0,0,0,0,1,8934,9894,332,181,104,87,58,39,26,18,19,9,7,5,9,4,4,2,2,4,3,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,0,0,0,0,0,0,0,11,2875,3608,2811,2685,2272,1663,1187,813,508,367,300,231,179,146,120,127,106,75,71,75,57,58,47,51,41,43,32,37,32,32,29,16,18,16,14,9,20,16,9,13,17,14,13,8,3,14,11,14,6,11,8,6,6,4,7,8,4,2,5,5,3,2,5,5,5,6,1,2,1,3,5,4,2,3,2,3,1,3,2,5,2,1,0,3,1,4,1,0,1,1,1,2
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,89,993,1579,1663,1461,1250,1024,822,637,508,371,338,274,242,199,159,143,111,105,80,82,69,49,59,56,45,31,43,35,24,20,28,23,18,18,12,18,13,22,23,16,12,11,11,13,11,20,12,14,14,11,9,16,12,5,7,5,10,9,12,9,9,18,10,9,5,8,6,11,5,8,8,7,9,7,8,7,7,11,6,14,6,12,8,3,7,7,8,4,5,6
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,10,13187,20973,4894,1974,1143,690,517,392,271,240,200,142,116,96,87,67,56,49,52,27,28,21,23,22,17,15,15,26,20,15,13,9,9,13,11,7,8,5,5,7,11,6,7,12,5,8,10,5,5,4,8,4,6,2,2,5,2,3,6,1,7,3,6,2,2,3,5,3,1,3,2,3,2,2,3,6,0,1,2,1,3,0,3,2,0,1,2,1,4,2,1
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,43,1691,2994,2189,1536,1213,920,741,577,427,323,239,192,145,110,95,67,76,49,37,51,17,20,26,23,23,17,13,15,10,14,8,10,7,6,9,5,6,8,3,9,1,4,7,1,5,2,2,1,7,5,3,3,6,6,0,3,3,2,2,0,2,5,7,7,3,2,4,4,1,0,0,2,4,1,3,6,2,2,2,1,1,1,2,4,1,1,2,3,0,1,0
Giridih,20,349,0,0,0,0,0,0,0,0,0,547,8162,5232,2341,1355,878,590,478,380,295,230,191,147,107,101,101,83,75,64,51,34,44,34,22,19,19,19,22,14,14,13,21,9,7,9,11,8,8,8,10,8,2,13,10,6,6,2,6,5,5,6,5,6,4,4,2,2,5,4,2,3,2,2,3,5,3,7,3,1,0,2,3,4,3,3,1,2,4,2,1,1,2,1,3,3,4,1,3,0,1,1,0
Khunti,20,365,0,0,0,0,0,0,0,0,0,1932,6728,1686,606,313,134,93,60,30,29,16,24,14,11,5,13,9,9,6,6,8,3,2,3,5,4,7,1,5,3,2,2,2,0,0,0,2,1,2,0,1,1,0,1,1,1,0,1,0,0,0,0,2,1,2,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,18,320,475,414,406,351,339,330,304,291,251,238,208,204,193,187,185,160,160,139,124,141,130,148,136,119,110,127,114,112,112,108,106,105,82,74,84,69,66,64,56,67,54,60,65,60,53,47,54,48,29,47,32,38,30,36,36,23,31,30,36,23,18,28,27,20,22,27,21,23,13,20,17,13,19,11,23,20,7,16,10,21,17,11,13,20,16,16,18,12
Koch Bihar,19,329,0,0,0,0,0,0,0,0,1,28,620,1796,2348,2542,2300,1889,1259,739,415,297,152,97,64,63,58,46,36,39,28,21,17,27,24,16,22,25,22,25,23,11,16,18,13,10,9,13,7,8,5,7,1,6,2,5,3,2,7,2,5,3,2,3,2,4,3,0,5,2,1,4,4,2,1,4,2,1,1,2,1,0,0,1,1,1,0,0,2,0,0,0,1,2,0,0,1,0,0,1,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,26,442,1430,2366,2723,2598,2365,1827,1483,1125,801,614,438,306,195,169,134,82,69,67,50,43,28,28,29,29,15,16,13,16,14,10,11,4,3,8,5,8,4,6,4,3,6,3,4,3,3,3,3,4,5,5,3,1,3,3,2,1,0,1,2,2,4,3,2,1,7,2,2,2,1,0,3,3,2,2,4,0,2,2,0,1,2,0,2,2,1,2,3,3,0
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,1,62,342,1175,1893,1680,1329,1070,949,788,695,596,557,449,438,361,337,303,300,261,209,217,197,178,174,137,131,133,94,103,95,89,74,67,63,70,56,56,36,41,47,37,38,47,34,32,31,24,20,26,27,19,21,24,19,12,19,21,8,10,12,12,12,8,11,10,10,6,5,7,7,10,6,12,4,6,7,0,4,7,7,5,3,5,5,2,3,3,3,4,3,7
Jharsuguda,21,371,0,0,0,0,0,0,0,0,0,87,1342,1363,1073,803,632,499,377,318,249,217,171,130,128,106,69,91,71,52,52,49,49,43,51,36,36,34,36,28,35,23,20,29,19,34,24,20,18,22,23,15,12,14,19,16,17,8,12,11,15,9,7,11,11,7,12,14,7,12,8,11,6,7,10,9,7,6,7,6,7,5,7,2,8,6,9,3,8,4,5,5,7,3,1,7,2,4,4,5,4,3,0
Lower Dibang Valley,12,258,0,0,0,0,0,0,0,2,8,3886,20024,1816,84,34,21,10,13,4,9,8,0,4,7,2,1,2,1,0,2,2,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,0,0,0,0,0,0,0,0,3381,6171,1382,512,220,147,83,51,32,25,19,14,8,8,8,4,2,6,5,2,3,2,1,1,2,1,1,2,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,1,35,464,711,639,626,557,520,509,559,559,511,558,507,445,436,412,394,316,302,242,243,193,188,193,154,133,131,131,89,97,95,88,64,64,49,49,62,52,39,42,53,45,36,24,34,26,33,38,25,24,25,24,20,16,14,22,19,16,16,9,14,18,13,12,16,12,13,13,17,9,11,16,9,15,6,3,8,11,10,6,7,7,6,10,7,7,7,3,10,8,5,5
Murshidabad,19,333,0,0,0,0,0,0,0,0,0,43,1352,2934,2894,2556,2183,1765,1522,1234,1026,821,699,567,476,400,370,290,268,191,168,170,146,131,80,75,75,66,63,52,33,33,27,31,24,22,34,27,29,26,19,19,13,14,10,11,14,11,12,14,11,11,10,13,9,7,3,8,9,2,9,5,10,5,4,7,6,5,4,7,4,6,8,2,4,5,2,8,2,4,2,6,3,7,2,3,2,4,1,4,7,2,1
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,25,813,2283,2018,1563,1239,998,847,619,546,479,397,308,297,237,212,213,162,161,149,153,111,128,111,84,80,77,85,70,60,58,56,47,47,47,45,38,38,26,48,28,38,34,30,19,30,30,21,28,22,25,16,17,13,24,20,19,23,16,16,15,17,13,18,15,11,12,12,13,14,16,19,16,6,14,12,11,9,10,13,9,10,10,10,12,6,6,11,9,9
Dimapur,13,265,0,0,0,0,0,0,0,0,0,18,921,808,366,185,171,109,84,74,48,51,36,30,29,28,27,25,25,26,16,14,15,17,7,17,14,10,5,12,3,4,9,6,11,6,7,6,9,6,6,4,5,3,3,3,7,5,6,6,4,5,9,7,3,3,6,5,8,4,9,5,1,9,5,5,6,1,3,6,3,3,3,4,3,4,5,3,3,3,3,4,4,3,3,8,5,5,1,5,2,2,3
Y.s.r.,28,551,0,0,0,0,0,0,0,0,131,24027,18199,6910,3622,2293,1581,1158,852,622,430,390,275,249,200,176,149,137,102,85,79,81,65,62,64,51,43,36,43,43,33,22,31,31,21,28,18,15,19,19,17,17,16,15,13,15,12,17,13,3,10,16,16,15,11,9,9,7,8,5,3,6,9,7,14,3,3,3,6,8,4,4,4,7,6,1,7,2,8,3,4,3,5,3,2,3,4,6,3,3,4,4,5
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,6,450,1250,1283,900,563,283,197,138,73,55,38,26,14,21,18,10,8,10,6,6,8,5,3,4,5,6,3,4,4,7,4,3,1,3,4,4,3,2,3,3,2,3,1,3,2,1,0,2,2,2,0,2,1,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,2,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Aurangabad,27,515,0,0,0,0,0,0,0,0,0,1068,12827,12126,5896,3174,1909,1125,806,617,440,407,291,209,179,168,132,118,87,80,88,62,54,43,51,44,39,34,36,33,32,28,24,19,24,17,22,17,16,13,12,19,11,19,17,12,15,10,10,9,6,13,9,8,4,8,9,9,19,7,9,11,17,10,8,8,8,8,10,5,6,6,7,5,8,10,4,11,8,7,3,9,3,2,6,4,1,4,9,2,6,2,1
North,11,241,0,0,0,0,0,0,0,0,6,1645,14857,2143,228,109,88,52,22,26,16,12,11,7,9,10,1,7,4,9,5,4,4,1,4,6,0,2,4,1,2,0,0,2,0,2,0,2,0,3,1,0,0,2,0,1,0,1,0,2,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,0,0,0,1581,5421,1611,1699,1321,903,774,561,462,424,342,282,295,208,211,193,177,172,120,118,109,97,83,88,85,59,81,54,58,59,34,36,35,29,32,29,32,28,17,33,26,24,20,14,19,15,22,12,7,11,10,12,6,10,8,9,6,7,9,7,2,7,4,8,7,6,4,7,5,0,2,6,2,2,1,0,5,4,1,1,3,1,2,1,1,0,0,3,0,0,0,2
Barpeta,18,303,0,0,0,0,0,0,0,0,2,593,2855,2019,1906,1183,704,370,206,134,87,61,29,36,30,19,20,9,13,16,7,10,14,2,5,4,5,6,0,5,0,2,3,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,635,4761,4175,2985,2172,1443,1055,706,433,299,200,145,84,79,59,54,29,27,24,32,20,13,10,14,8,19,12,10,7,9,9,7,4,5,4,4,1,2,5,3,4,3,1,1,0,1,3,3,3,3,5,3,1,6,1,4,5,6,0,3,3,3,1,0,1,1,4,1,1,3,1,1,0,0,3,0,1,0,1,1,2,1,0,0,0,0,1,0,2,0,2,1
Rudraprayag,5,58,0,0,0,0,0,0,0,0,0,2,738,3711,1700,518,402,304,242,207,184,139,101,67,52,43,31,22,16,9,7,10,13,13,8,2,2,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,0,0,0,0,0,0,0,33,5307,3728,1004,838,1169,1433,1534,1517,1192,1009,755,600,455,392,288,261,218,151,123,127,100,84,83,71,52,65,56,55,44,41,48,29,31,33,32,25,25,28,15,25,22,22,14,17,12,16,15,18,12,12,14,10,9,12,10,8,13,10,9,9,8,10,13,8,8,8,9,6,3,3,6,5,3,4,5,3,5,3,6,6,4,1,2,7,5,6,4,2,3,2,4,4
Nagpur,27,505,0,0,0,0,0,0,0,0,0,1551,7965,8086,6048,3959,2883,2057,1568,1020,856,640,505,406,332,281,263,226,211,189,154,146,149,100,107,120,102,86,74,75,69,55,56,53,64,47,39,50,45,34,51,42,41,35,38,29,31,32,35,26,21,27,21,26,18,18,21,23,24,21,12,10,15,17,25,14,17,13,22,10,12,11,17,14,12,10,18,17,12,14,9,13,8,8,8,16,5,12,7,16,7,14,12
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,74,1912,3126,1538,787,462,322,215,168,125,76,62,41,41,31,28,24,14,14,12,3,2,5,3,4,5,3,4,0,1,1,6,4,1,0,2,1,1,2,0,0,0,3,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Haveri,29,564,0,0,0,0,0,0,0,0,0,340,4862,5684,2790,1516,940,671,473,389,323,260,181,157,135,122,90,110,60,74,63,49,43,49,29,33,28,24,27,25,22,19,14,17,18,17,15,12,12,8,13,10,7,3,5,10,6,7,3,1,3,2,6,5,4,7,2,4,4,4,2,2,1,7,8,2,0,2,3,1,3,1,0,2,0,0,1,5,1,2,4,2,1,5,0,3,0,2,0,1,2,3,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,16,22,25,26,21,21,27,18,20,23,17,30,20,23,27,20,25,19,23,12,20,18,13,19,25,19,19,16,17,10,13,11,13,10,8,10,7,13,8,12,6,6,9,7,9,4,8,4,12,7,9,6,7,7,5,11,10,9,1,5,3,9,4,5,2,8,2,5,5,1,3,5,2,4,2,2,6,6,4,6,4,5,5,4,5,5
Amreli,24,480,0,0,0,0,0,0,0,0,1,893,5610,8253,6658,3692,2167,1331,1049,724,522,427,358,284,240,189,170,146,122,109,73,87,57,54,36,47,36,37,35,28,32,31,28,31,24,22,22,19,16,23,17,21,10,23,12,14,15,11,10,9,12,8,2,4,5,6,6,7,6,6,4,8,5,12,4,7,5,5,6,4,10,2,4,8,4,1,4,3,3,1,1,4,0,0,4,4,3,1,2,2,4,0,2
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,1,1,189,20950,43667,902,20,7,8,5,4,5,2,3,5,4,2,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,189,4211,2343,1650,1229,944,704,502,324,251,192,146,106,78,70,39,40,45,32,28,26,30,24,17,16,19,15,7,14,12,16,12,14,4,7,2,6,6,9,3,4,8,7,5,2,4,6,3,1,4,1,3,4,4,1,4,1,3,3,1,4,0,2,2,1,3,3,1,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,0,1977,12832,7789,4207,2705,1819,1315,1046,745,561,465,361,279,261,198,202,173,138,124,91,88,86,62,52,49,46,40,34,39,32,29,33,23,24,18,23,21,15,15,26,15,10,10,6,8,11,13,9,10,12,9,11,7,9,8,7,4,7,4,4,5,6,2,2,9,5,3,3,7,2,4,2,2,1,3,0,1,2,2,0,2,4,3,5,4,1,1,0,2,4,3,0
Osmanabad,27,525,0,0,0,0,0,0,0,0,0,311,12560,9701,3706,1836,1052,646,455,306,217,176,150,98,86,65,70,48,51,39,38,29,27,26,26,24,20,9,18,15,13,19,16,14,12,7,8,8,5,5,4,5,3,2,6,4,7,5,3,1,3,2,5,3,2,3,2,2,2,0,1,2,1,4,3,0,2,1,2,1,0,4,2,4,2,1,3,2,1,1,0,3,2,0,0,1,0,1,1,3,0,0,0
Udhampur,1,19,0,0,0,0,0,0,0,1,2,5,170,3279,2494,1141,788,537,476,401,335,264,230,160,137,102,78,79,41,46,31,39,25,21,22,19,11,17,20,16,18,14,18,6,13,5,4,12,7,9,13,2,5,7,5,5,4,4,8,4,8,6,7,4,2,2,4,5,4,3,4,4,6,4,4,3,2,2,2,0,2,7,2,1,1,1,6,3,1,4,3,3,0,2,3,5,0,3,1,1,3,2,4
Chandrapur,27,509,0,0,0,0,0,0,0,0,3,8215,18408,6854,3848,2590,1741,1110,798,655,514,391,288,274,209,166,173,149,106,107,89,89,76,58,62,63,46,50,44,34,42,36,40,37,42,28,22,20,16,23,22,33,12,12,22,20,19,10,18,16,12,17,10,13,13,8,13,12,9,10,10,7,9,10,10,10,14,7,8,11,11,8,7,12,7,9,3,9,7,10,8,8,7,6,2,4,5,3,3,6,8,6,8
Mandya,29,573,0,0,0,0,0,0,0,0,0,261,2289,3542,3380,2471,1786,1258,984,705,568,429,328,280,229,168,155,154,102,111,92,77,82,52,53,41,40,39,37,42,21,29,21,27,16,15,20,21,11,16,4,9,16,11,9,8,9,6,7,8,6,6,5,2,7,7,8,2,3,3,4,4,5,4,2,3,6,3,1,8,3,6,5,5,3,2,2,4,4,4,1,3,4,1,3,1,1,3,3,5,3,4,0
South Garo Hills,17,295,0,0,0,0,0,0,0,0,7,2857,3158,908,493,270,182,116,89,72,48,50,40,37,37,34,22,15,15,12,6,6,7,8,6,5,2,3,5,6,2,1,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,1,69,214,237,376,402,337,291,262,270,192,172,139,127,109,74,83,66,66,61,55,51,53,48,33,32,44,31,32,34,24,30,30,24,19,22,22,22,12,17,19,16,12,16,11,17,8,7,18,16,14,9,12,9,12,13,10,13,9,8,12,11,8,7,12,12,9,12,10,10,8,12,1,13,6,6,3,7,5,10,8,4,6,10,10,5,5,3,7,1
Lunglei,15,286,0,0,0,0,0,0,0,0,30,13156,5536,369,167,111,73,56,36,23,22,12,14,18,10,4,6,9,7,7,8,1,5,3,2,2,3,3,1,3,3,0,1,1,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,0,0,2324,11225,4219,1481,778,510,360,246,186,138,117,89,75,55,45,36,35,32,28,17,20,22,21,13,11,8,8,8,3,4,4,5,2,6,4,1,3,2,1,4,9,3,2,2,2,4,0,2,1,0,1,1,2,1,0,1,2,0,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,3,0,1,1,2,0,2,0,1,2,0,0
Chandel,14,280,0,0,0,0,0,0,0,0,3,7360,5622,390,187,119,71,53,43,29,18,16,21,10,6,9,8,8,4,6,3,4,4,1,1,0,3,3,2,3,2,2,1,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,2,417,3733,946,50,15,7,8,6,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,3,305,786,1151,931,740,524,348,244,181,136,128,115,73,78,46,43,38,32,23,26,17,26,19,19,7,16,21,11,8,8,11,16,11,12,8,9,9,9,2,7,4,11,3,8,4,6,5,3,1,2,6,7,5,3,6,1,7,3,4,2,4,2,6,3,4,1,4,2,4,0,3,0,1,3,3,0,6,1,4,4,4,1,2,2,2,1,2,2,2,1
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,19,3170,6484,3629,1811,869,563,376,269,223,168,144,125,120,95,89,76,56,56,54,53,32,33,26,28,26,14,23,16,17,11,11,10,10,13,12,6,8,11,10,9,6,7,6,3,2,2,6,9,5,2,7,3,4,4,2,7,3,4,2,4,4,3,1,3,2,2,1,3,0,3,0,2,2,2,4,0,3,1,0,1,2,2,1,1,1,2,1,4,2,1,0
Warangal,28,540,0,0,0,0,0,0,0,0,17,10167,13261,11118,5668,3184,2215,1581,1140,856,731,544,469,384,286,240,204,198,158,144,117,95,93,78,64,56,65,41,49,60,42,41,25,25,22,24,21,27,13,17,21,17,10,12,16,15,17,12,12,13,11,10,14,6,11,11,8,5,7,9,7,6,10,5,6,6,7,3,2,9,2,3,8,3,8,6,10,4,6,5,3,4,2,3,2,4,8,4,4,6,7,3,4
Kandhamal,21,390,0,0,0,0,0,0,0,0,2,17964,13444,1730,634,246,136,59,40,31,16,14,15,11,8,12,8,5,3,2,5,2,3,0,6,0,2,0,1,4,0,2,2,3,0,3,1,0,0,1,1,0,1,2,1,0,2,0,0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,5,401,622,911,828,702,554,477,438,349,311,276,210,214,151,141,112,103,110,78,75,56,72,57,36,39,41,26,43,31,26,24,12,19,19,17,16,11,12,10,12,11,7,12,8,12,7,13,12,5,7,6,3,7,9,2,7,3,7,5,4,5,2,5,5,2,3,6,2,3,5,2,8,3,3,2,2,5,3,4,3,4,4,3,3,4,1,2,1,2,1
Singrauli,23,463,0,0,0,0,0,0,0,0,0,1112,11825,4017,1903,1254,842,575,469,360,285,221,187,183,127,118,93,83,80,69,56,60,48,48,64,43,37,36,32,26,25,28,29,15,22,22,28,13,19,16,14,19,16,12,15,11,10,13,11,6,14,11,13,12,9,8,11,17,5,7,9,13,8,17,7,9,10,10,7,3,6,7,4,7,8,7,10,3,8,5,2,8,5,6,6,9,9,2,4,3,6,7,8
Khordha,21,386,0,0,0,0,0,0,0,0,1,703,1211,1285,1210,928,691,629,537,464,385,356,283,249,234,190,175,152,121,110,102,94,77,52,66,75,50,48,46,46,48,38,19,37,31,33,36,25,19,21,23,12,22,16,12,27,13,19,13,13,13,17,16,9,10,11,12,10,13,4,10,9,7,6,9,4,5,5,4,7,2,3,9,5,3,5,8,2,3,7,9,7,5,5,3,2,1,2,5,5,2,3,6
Kangra,2,24,0,0,0,0,0,0,0,1,0,8,1599,11864,7280,2553,1232,632,411,279,220,133,94,78,81,62,52,43,41,33,22,24,33,19,17,15,18,14,11,9,13,6,10,5,6,11,4,6,13,7,7,5,3,8,4,6,4,2,2,4,3,5,3,3,3,0,0,3,2,2,2,5,4,2,1,4,2,1,1,2,0,0,1,0,1,2,0,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
Katni,23,450,0,0,0,0,0,0,0,0,0,583,5245,4091,3093,2259,1642,1115,761,613,427,356,262,222,181,150,100,95,87,62,61,64,48,49,26,28,30,25,20,19,21,13,19,17,9,7,10,13,14,5,15,6,18,7,9,10,7,11,8,11,6,7,2,6,6,9,3,5,1,1,5,3,8,5,2,2,2,2,4,4,4,2,1,6,2,3,3,4,6,1,1,1,3,2,3,2,2,2,1,1,3,2,2
Barwani,23,441,0,0,0,0,0,0,0,0,2,3581,8347,5386,2508,1274,649,446,259,202,129,134,81,54,57,42,30,34,23,27,16,22,13,7,10,12,14,7,10,3,4,9,9,8,5,4,5,5,4,7,6,3,4,0,1,2,1,2,0,2,5,1,3,1,0,1,3,1,0,1,2,0,1,0,0,2,3,1,2,2,0,0,1,1,1,1,2,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0
Kasaragod,32,588,0,0,0,0,0,0,0,0,4,2037,3132,1202,668,361,207,130,81,52,37,39,23,17,9,8,7,6,6,7,5,3,3,6,5,1,5,1,1,5,1,2,2,3,1,0,3,0,1,2,0,0,0,0,4,2,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,12,861,2264,1822,1340,1065,770,545,405,286,196,117,110,83,61,42,28,29,20,23,13,15,14,13,12,11,11,9,10,11,5,9,1,7,8,7,2,6,2,5,5,3,3,6,4,1,5,4,2,3,4,3,4,4,2,2,2,4,2,1,1,0,2,3,0,4,0,0,1,3,2,2,1,0,1,1,0,2,1,1,0,1,0,1,1,1,0,2,0,1,1,1
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,1547,3424,2177,2730,2443,2116,1576,1301,939,762,551,423,343,279,213,174,168,130,94,107,84,60,62,44,60,36,41,29,21,30,23,24,36,22,17,27,29,15,12,9,15,11,8,11,9,10,8,6,12,7,5,5,4,4,7,8,8,8,1,4,5,1,6,0,3,2,1,2,5,2,0,1,0,3,5,6,2,4,2,2,2,3,1,2,0,3,3,2,1,2,1,1
Durg,22,409,0,0,0,0,0,0,0,0,0,746,5239,4937,4953,3749,2509,1982,1539,1283,1077,946,717,670,581,516,447,396,353,313,298,248,228,189,180,181,149,174,126,104,104,88,104,82,77,78,62,61,68,48,51,39,29,37,50,40,32,24,20,25,21,28,17,28,14,15,12,14,22,11,18,19,13,18,16,16,10,13,11,21,10,11,10,9,9,9,4,5,6,8,11,5,10,7,5,9,8,6,8,7,9,4,4
Chirang,18,320,0,0,0,0,0,0,0,0,0,908,2443,1078,951,637,396,286,190,161,118,91,62,55,43,21,22,22,12,18,15,11,16,6,15,8,12,8,5,7,8,8,4,8,7,5,5,10,5,6,6,4,1,2,2,1,1,6,4,0,4,4,1,2,5,0,1,0,2,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
