,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Sheopur,23,418,0,0,0,0,0,0,0,0,0,0,25,12608,7934,2078,1646,1151,776,485,372,263,214,165,128,131,113,111,65,70,67,65,38,42,45,34,32,29,34,17,22,20,20,26,17,13,14,10,13,8,13,6,9,7,7,5,4,6,9,10,2,4,4,4,3,4,5,5,2,6,4,6,3,5,3,11,5,7,4,3,4,1,3,3,5,1,1,1,2,1,2,2,3,2,0,2,2,2,0,4,1,0,1
Surendranagar,24,475,0,0,0,0,0,0,0,0,0,0,0,687,13534,12416,6407,3479,1987,1297,893,631,551,426,395,305,271,236,185,162,153,132,126,125,76,100,78,77,71,52,61,50,32,40,36,31,34,22,26,29,22,24,24,19,19,19,12,16,13,9,5,11,14,10,10,8,9,9,6,5,5,13,7,10,5,2,6,3,6,3,3,8,3,4,7,7,10,7,5,5,1,3,5,3,2,3,4,2,5,4,7,5,3
Palamu,20,358,0,0,0,0,0,0,0,0,0,0,0,2080,9403,3087,1497,885,593,417,341,211,170,90,92,76,51,31,39,27,30,20,13,15,21,15,14,11,10,8,11,10,7,7,9,5,7,4,2,3,6,5,3,2,4,6,1,2,2,5,2,2,4,4,2,2,4,2,2,1,3,4,1,1,4,0,1,3,3,3,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,2,1,1
Kiphire,13,269,0,0,0,0,0,0,0,0,0,1,379,3296,1009,202,96,36,15,30,16,6,7,3,3,2,2,0,1,0,0,2,2,2,0,0,0,1,2,0,0,2,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alappuzha,32,598,0,0,0,0,0,0,0,0,0,0,3,91,349,624,739,782,667,588,457,351,255,186,99,114,79,64,53,44,25,28,20,9,13,18,7,9,8,6,8,6,4,3,2,5,4,4,4,5,4,2,4,5,2,4,0,3,3,5,2,4,2,0,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kancheepuram,33,604,0,0,0,0,0,0,0,0,0,0,0,0,26,754,1609,1653,1610,1507,1227,964,793,645,498,407,386,323,334,257,242,251,178,204,174,185,150,137,146,144,104,110,107,91,85,90,82,85,72,64,76,54,67,61,59,53,48,49,55,51,50,40,35,42,43,46,38,37,22,26,31,18,35,32,40,36,29,30,27,31,29,37,15,37,20,26,21,30,32,24,24,22,24,26,21,21,22,20,20,19,21,26,16
Sheikhpura,10,228,0,0,0,0,0,0,0,0,0,0,0,19,536,797,479,287,198,129,98,47,46,26,22,17,16,7,11,5,12,9,4,1,5,4,2,2,2,1,7,0,1,3,1,1,3,2,2,1,2,1,0,0,2,1,2,0,1,1,1,3,2,0,0,0,0,1,3,0,0,2,0,1,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Balrampur,9,182,0,0,0,0,0,0,0,0,0,0,0,304,5079,3705,2047,1118,722,482,298,244,213,113,107,79,47,47,49,50,26,20,14,16,14,9,11,9,4,2,6,7,13,4,8,5,2,5,3,3,3,5,5,3,5,5,1,5,5,6,3,3,2,1,1,2,2,3,4,3,2,1,0,2,2,2,2,0,1,1,0,0,0,4,0,1,1,3,2,1,0,2,1,1,0,0,0,0,0,3,1,1,0
Morena,23,419,0,0,0,0,0,0,0,0,0,0,0,2150,4508,3356,2289,1946,1572,1282,980,782,587,450,360,273,229,190,125,120,106,96,90,56,57,40,48,39,39,29,28,22,23,27,18,10,19,11,7,13,14,7,5,6,6,8,8,6,9,8,7,6,3,9,6,4,6,1,2,6,6,3,5,3,2,2,2,5,3,4,4,0,4,2,5,4,3,1,4,1,2,4,0,1,3,5,5,4,0,0,4,1,3
Karnal,6,74,0,0,0,0,0,0,0,0,0,0,0,0,2,57,262,568,988,1259,1051,820,681,532,509,392,283,298,244,246,226,191,164,160,147,140,133,135,113,114,85,94,96,93,70,71,59,76,62,51,53,56,55,49,48,51,65,39,44,40,30,32,21,28,36,35,32,24,23,25,22,18,25,28,19,9,12,20,18,15,20,20,17,18,20,16,22,15,11,12,9,17,8,12,10,13,10,10,8,9,7,8,9
Shimoga,29,568,0,0,0,0,0,0,0,0,0,0,94,7110,16109,5762,1941,920,641,407,279,232,173,122,93,83,81,59,42,37,33,38,35,23,17,23,22,26,22,27,15,16,14,17,7,12,11,15,10,9,13,7,12,5,6,9,10,10,12,6,8,9,8,8,5,8,6,3,9,2,4,1,4,5,8,4,3,1,6,1,2,2,4,1,3,8,8,5,7,3,1,1,2,5,4,1,6,1,2,3,4,3,2
Rewa,23,430,0,0,0,0,0,0,0,0,0,0,0,200,4941,3555,2370,2413,2455,2189,1897,1486,1176,937,682,565,507,360,293,244,163,154,134,114,105,85,70,69,48,57,46,27,28,25,29,18,15,21,16,13,18,12,18,14,7,12,12,11,11,6,3,8,10,7,9,6,4,7,4,5,7,5,3,3,4,3,0,2,6,1,7,1,2,2,6,3,3,3,4,4,0,5,2,2,0,1,2,2,0,2,1,3,1
Kalahandi,21,395,0,0,0,0,0,0,0,0,0,0,0,827,10354,10001,4175,2037,1228,802,527,425,374,287,236,203,171,176,136,105,118,117,83,88,89,56,68,83,52,48,52,47,44,27,40,37,33,34,37,34,26,29,21,20,28,22,25,16,21,18,17,13,10,15,8,8,12,15,7,7,10,5,7,8,8,6,1,4,0,1,3,6,4,8,4,8,3,4,2,1,2,2,6,2,1,1,3,5,3,1,2,2,1
Jhabua,23,464,0,0,0,0,0,0,0,0,0,0,0,8,1274,3019,2259,1579,1273,1130,836,612,555,483,367,279,218,205,137,136,73,75,57,55,44,23,32,19,22,9,12,12,12,10,10,6,8,4,4,9,1,5,2,4,3,2,1,3,3,3,5,3,1,3,4,0,0,2,4,3,0,1,3,0,2,2,1,2,1,0,2,1,0,2,2,0,2,0,0,1,0,2,1,3,0,0,1,1,0,0,0,0,2
Sheohar,10,205,0,0,0,0,0,0,0,0,0,0,0,30,642,388,143,39,16,12,2,6,2,1,1,2,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidisha,23,443,0,0,0,0,0,0,0,0,0,0,0,31,2685,6325,5961,4193,2725,1982,1414,1034,761,563,538,406,355,296,250,204,181,169,142,102,98,72,89,76,62,56,63,61,48,44,47,34,37,33,39,33,25,29,26,20,31,18,22,24,11,15,17,13,22,15,15,14,22,19,12,6,11,10,8,8,7,6,8,14,12,18,11,12,8,9,4,10,14,8,5,8,3,5,5,5,11,4,3,3,2,3,3,4,7
Changlang,12,253,0,0,0,0,0,0,0,0,0,9,1567,11901,5986,1756,639,240,137,101,75,42,37,37,26,12,28,22,15,7,6,9,4,8,7,9,8,5,4,1,1,8,3,2,3,0,1,4,0,1,1,1,1,2,3,1,1,1,4,2,0,0,2,1,0,1,2,1,1,1,1,2,1,0,0,2,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
East Nimar,23,466,0,0,0,0,0,0,0,0,0,0,0,3393,11933,7636,3176,1681,1024,654,492,356,308,210,176,168,122,94,88,88,56,51,40,31,20,21,31,32,22,24,20,23,16,19,14,13,10,13,9,9,8,8,7,7,7,6,5,6,6,2,7,5,2,5,5,3,1,1,3,3,1,2,7,2,2,1,3,0,1,2,4,2,5,1,2,3,1,2,4,0,1,0,3,1,1,1,0,2,1,1,2,1,1
Goalpara,18,302,0,0,0,0,0,0,0,0,0,0,5,661,1514,1757,1404,1006,718,497,420,276,169,129,89,73,43,41,30,31,28,9,9,11,8,7,4,3,4,5,1,2,4,5,1,0,1,1,6,1,2,4,0,0,3,2,1,0,2,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicobar,35,638,0,0,0,0,0,0,0,1,0,58,2984,3277,296,60,32,29,25,15,12,10,13,9,5,14,6,4,3,3,2,2,2,2,1,2,1,3,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kokrajhar,18,300,0,0,0,0,0,0,0,0,0,0,382,5581,3773,1706,996,519,300,162,113,117,88,71,59,53,25,24,25,28,19,14,11,12,9,13,7,10,10,1,9,3,2,5,2,5,4,4,1,2,3,3,0,2,4,3,1,4,5,0,1,2,2,1,1,2,2,0,2,1,2,2,0,3,1,2,1,1,2,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
Prakasam,28,549,0,0,0,0,0,0,0,0,0,0,3,1605,16556,21736,11828,6164,3780,2554,1689,1281,1032,767,644,535,459,370,283,245,242,176,177,134,121,122,90,85,80,57,75,79,76,59,47,51,46,46,32,42,31,20,31,24,27,22,13,8,13,21,14,16,14,17,13,10,12,5,14,9,4,5,6,5,6,8,5,10,10,5,3,5,9,6,5,7,5,3,0,1,5,1,1,6,5,1,2,1,6,1,5,4,2
Rajnandgaon,22,408,0,0,0,0,0,0,0,0,0,0,0,99,4577,7154,5726,3863,2741,1878,1400,1107,837,731,628,458,394,347,306,251,214,187,156,138,122,103,97,90,72,72,66,65,38,43,55,34,31,26,24,26,23,34,18,15,12,8,21,19,12,20,3,16,7,7,11,10,6,8,6,11,8,4,8,9,5,5,7,2,5,11,7,9,5,5,8,7,1,1,4,3,1,7,3,3,4,3,1,2,3,3,2,1,3
Jyotiba Phule Nagar,9,137,0,0,0,0,0,0,0,0,0,0,0,3,862,1273,1426,1290,999,775,649,493,411,341,276,229,176,148,120,96,87,76,66,42,36,31,31,19,37,21,18,16,14,17,12,17,7,7,10,9,9,6,9,6,5,7,5,4,8,7,6,10,6,2,7,9,1,7,3,9,5,2,4,3,3,3,1,1,4,1,3,2,1,2,1,1,1,3,1,3,3,2,4,2,0,1,2,2,3,1,3,2,0
Vizianagaram,28,543,0,0,0,0,0,0,0,0,0,0,1,532,6392,7275,3578,1981,1177,743,517,319,254,157,125,94,68,49,54,44,49,29,27,19,16,21,10,13,6,7,9,10,7,8,5,10,7,3,4,3,4,7,2,3,4,5,6,3,0,4,1,5,9,1,1,2,2,5,0,2,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0
Siwan,10,218,0,0,0,0,0,0,0,0,0,0,0,8,2158,3312,1776,975,561,371,223,137,98,63,31,37,25,14,15,10,8,9,4,4,3,5,6,4,2,2,6,7,3,0,0,0,3,1,1,1,2,0,2,0,1,0,0,1,1,1,0,1,2,0,1,0,1,1,1,0,0,0,1,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2,1
Shahjahanpur,9,152,0,0,0,0,0,0,0,0,0,0,0,53,3714,6102,3630,2142,1337,899,555,452,310,239,196,183,126,106,76,64,67,45,55,35,28,36,30,29,19,27,22,18,17,21,14,16,11,19,11,10,19,12,11,9,13,7,6,7,4,6,12,10,8,5,6,7,9,9,6,4,7,8,7,4,1,5,7,5,2,10,5,5,3,3,5,1,3,2,1,6,4,1,5,3,5,2,2,2,2,2,5,6,2
Bid,27,523,0,0,0,0,0,0,0,0,0,0,4,325,8514,15987,8393,4134,2594,1651,1137,817,566,449,319,309,234,158,153,129,92,75,78,50,54,51,37,28,33,34,24,29,27,26,20,15,12,15,22,20,10,4,10,8,8,9,7,8,10,3,6,5,1,5,8,6,3,10,8,3,7,1,6,5,2,3,8,3,4,4,5,6,5,3,5,4,4,0,3,4,2,2,3,3,1,4,4,0,2,1,5,3,2
Lakhimpur,18,307,0,0,0,0,0,0,0,0,0,1,302,4878,4713,1731,653,260,170,100,52,35,22,20,12,16,8,4,4,3,3,2,2,2,3,3,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karbi Anglong,18,314,0,0,0,0,0,0,0,0,0,0,108,7218,12453,8083,4700,2852,2132,1478,1027,835,635,524,404,334,310,311,218,187,188,199,143,127,102,99,99,92,83,70,80,77,67,55,56,53,44,36,43,48,43,33,28,36,35,25,33,23,18,30,15,17,27,17,15,13,20,10,14,16,13,17,11,15,14,16,7,12,8,8,15,10,10,7,5,7,16,9,3,9,7,8,5,5,6,10,5,5,3,6,4,5,11
Ahmadabad,24,474,0,0,0,0,0,0,0,0,0,0,4,1429,9129,6221,3457,1981,1375,1200,989,875,753,613,509,455,381,327,310,240,209,194,170,152,155,124,128,109,99,91,83,79,77,63,62,69,65,58,39,41,44,35,36,28,36,27,24,31,40,33,23,26,17,23,17,27,27,16,18,24,19,24,19,12,17,15,17,18,20,17,14,20,11,7,11,11,9,8,7,8,10,5,15,14,8,6,14,16,12,6,11,15,8
Tikamgarh,23,424,0,0,0,0,0,0,0,0,0,0,0,0,1616,4813,3889,2729,1957,1450,1085,845,625,554,419,363,289,238,178,158,126,123,94,84,86,63,57,50,39,39,32,35,24,33,20,20,34,18,17,13,12,13,15,14,13,10,6,9,10,7,8,9,6,6,6,6,7,3,3,2,4,4,4,2,3,2,6,4,0,5,0,4,2,1,1,0,0,0,1,0,1,3,2,2,1,1,2,2,1,1,0,1,0
Virudunagar,33,625,0,0,0,0,0,0,0,0,2,7,147,1358,3405,3543,2528,1670,1119,805,584,412,333,235,193,145,117,118,99,83,79,50,54,33,39,37,47,28,20,28,27,20,26,18,27,15,19,21,16,12,13,15,15,15,11,9,4,3,11,12,7,8,3,1,4,7,7,5,3,9,12,3,6,3,6,6,4,5,1,0,6,1,2,4,10,3,3,8,2,2,1,1,3,1,3,1,2,0,1,0,0,1,2
South West,7,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,6,12,5,14,21,14,14,11,14,9,14,13,19,12,14,7,9,8,10,15,10,17,25,8,11,12,7,12,8,7,5,7,9,7,9,8,8,13,9,5,7,4,8,14,8,4,6,7,11,10,6,9,5,7,10,7,6,7,5,6,8,4,9,8,10,5,9,5,5,6,3,6,4,7
Wayanad,32,590,0,0,0,0,0,0,0,0,0,1,168,2754,3880,1306,323,140,55,32,19,15,11,9,7,3,2,3,5,1,2,3,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longleng,13,268,0,0,0,0,0,0,0,0,0,2,311,1171,530,198,99,68,42,21,28,20,6,5,3,7,6,7,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuddalore,33,617,0,0,0,0,0,0,0,0,0,0,0,0,35,455,1274,1771,1581,1392,1215,1063,922,724,585,479,359,307,259,214,174,171,132,133,102,86,81,84,66,54,45,48,39,41,45,31,40,30,33,29,36,25,23,34,20,17,27,15,26,14,19,20,14,20,16,12,17,12,11,11,12,11,17,11,9,15,10,5,9,9,14,15,9,9,8,10,1,6,7,8,8,8,10,8,5,5,7,6,7,9,7,14,10
Hyderabad,28,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bishnupur,14,275,0,0,0,0,0,0,0,0,0,0,3,529,774,291,159,79,49,46,34,19,14,16,10,7,9,5,6,3,9,3,6,9,3,3,5,3,3,1,2,0,0,3,0,1,2,0,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaushambi,9,174,0,0,0,0,0,0,0,0,0,0,0,0,33,419,958,1060,1022,897,797,616,510,437,327,238,209,171,134,114,96,99,62,58,61,40,36,41,30,36,19,25,22,20,20,11,17,13,13,15,14,8,9,8,5,6,6,4,2,11,7,5,3,4,2,6,4,6,10,4,8,3,4,3,5,5,4,1,1,3,2,4,4,2,2,2,2,1,3,3,2,4,2,0,4,0,0,3,1,0,1,3,2
Dharwad,29,562,0,0,0,0,0,0,0,0,0,0,1,789,6469,4061,1872,1039,638,446,332,238,197,164,138,121,103,78,69,65,63,54,29,30,44,29,27,25,23,21,21,23,22,16,17,18,12,10,11,11,14,13,9,8,10,9,4,9,13,3,4,8,11,6,7,8,7,7,15,6,9,4,6,4,3,5,4,8,5,4,4,10,7,4,5,6,4,3,3,2,5,10,2,6,4,6,2,2,3,2,2,1,2
Buldana,27,500,0,0,0,0,0,0,0,0,0,0,0,931,13721,11587,5624,2952,1888,1272,807,615,404,313,241,213,153,134,105,99,83,73,38,30,37,42,46,29,29,17,23,22,19,23,17,23,15,8,16,6,10,9,7,16,8,7,6,7,7,3,6,5,9,2,7,0,4,4,5,3,2,2,4,3,5,3,2,4,2,2,3,3,2,2,3,1,2,0,2,0,0,3,0,1,2,2,1,2,0,0,2,0,0
Mahbubnagar,28,538,0,0,0,0,0,0,0,0,0,0,0,621,6656,11268,17191,12266,6757,4201,2764,2181,1741,1529,1182,1014,865,745,662,535,449,424,378,324,270,263,220,224,188,158,155,124,130,110,98,97,81,85,83,74,65,59,59,54,38,51,34,31,32,23,30,27,18,23,27,25,17,21,15,10,15,19,13,8,19,14,7,12,8,13,5,7,10,8,6,7,8,4,9,4,7,11,5,1,8,4,6,2,5,6,3,6,8
Begusarai,10,222,0,0,0,0,0,0,0,0,0,0,1,59,1563,2022,1364,825,542,392,269,222,128,113,90,80,67,49,43,36,45,43,32,32,19,23,28,22,24,26,15,17,23,14,14,15,6,11,11,11,9,9,12,6,18,8,7,8,8,3,4,6,4,3,11,4,5,6,10,4,5,5,0,5,4,2,2,2,2,1,2,2,1,2,4,5,6,1,2,0,4,3,3,1,0,4,3,4,0,0,1,1,3
Dhanbad,20,354,0,0,0,0,0,0,0,0,0,0,0,0,14,351,502,482,519,501,459,404,318,314,296,235,239,277,197,199,184,170,160,136,157,109,103,102,95,71,98,90,73,70,79,53,50,51,57,73,44,53,46,33,49,37,44,38,31,24,25,29,36,21,27,26,28,28,30,34,23,22,20,25,22,22,21,21,25,20,19,17,23,28,14,12,19,15,19,16,18,16,18,14,16,8,20,22,20,12,8,13,16
Fatehpur,9,172,0,0,0,0,0,0,0,0,0,0,0,0,549,2105,2523,2384,2124,1776,1368,1089,907,657,512,412,300,242,206,191,132,113,82,85,64,78,48,50,51,32,30,25,28,35,24,17,24,20,15,15,19,9,9,11,11,12,8,8,7,7,5,9,6,5,2,5,4,3,8,3,5,8,2,4,3,2,3,7,3,3,5,5,2,4,3,1,1,3,1,4,4,1,1,3,0,0,2,1,1,1,2,1,3
Rayagada,21,396,0,0,0,0,0,0,0,0,0,0,1,1353,12403,8421,3272,1500,871,646,492,388,292,227,186,169,132,96,111,81,62,61,40,42,31,52,41,32,27,17,25,19,22,19,16,10,17,14,11,8,8,7,7,7,7,6,5,9,5,9,6,5,4,4,4,2,2,4,1,4,2,4,10,0,1,1,1,0,0,3,0,0,1,1,1,0,0,2,1,0,1,1,1,2,4,2,1,1,1,0,0,2,1
Vaishali,10,220,0,0,0,0,0,0,0,0,0,0,0,42,1664,2047,1122,722,522,432,350,320,263,221,149,168,130,108,92,106,80,59,44,25,24,30,20,22,18,16,16,10,7,4,0,3,6,2,4,1,6,5,3,2,2,1,2,2,2,7,2,0,2,0,3,0,0,2,1,2,2,1,0,2,0,0,3,2,0,1,3,0,2,0,1,1,0,2,0,1,2,0,0,1,2,2,1,1,0,1,1,0,0
Mahoba,9,169,0,0,0,0,0,0,0,0,0,0,0,337,5850,3026,1099,602,368,280,192,131,123,91,71,66,63,44,36,24,28,25,22,21,17,13,8,8,13,12,9,7,7,8,10,8,4,11,6,9,5,1,8,4,7,2,1,2,1,3,6,2,2,3,2,1,0,2,1,6,1,1,4,6,1,0,1,3,2,1,1,3,1,1,0,4,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1
Dhubri,18,301,0,0,0,0,0,0,0,0,0,0,30,2465,3876,2094,972,372,161,74,54,37,22,20,13,8,5,7,6,3,15,3,4,0,5,4,1,0,2,3,0,0,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Goa,30,585,0,0,0,0,0,0,0,0,0,0,0,275,699,539,525,478,385,324,253,224,253,246,246,243,191,170,148,130,113,104,96,88,78,87,73,65,56,54,44,45,45,44,32,28,25,27,28,35,23,20,29,18,15,23,19,11,14,10,7,9,6,10,13,10,13,7,7,5,11,8,10,7,6,5,3,8,8,5,9,5,7,3,5,3,4,2,4,5,3,4,1,4,2,5,2,5,2,4,0,1,3
Bongaigaon,18,319,0,0,0,0,0,0,0,0,0,0,0,50,1023,1490,914,474,241,178,99,67,46,26,23,12,11,11,5,12,3,8,5,6,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamtara,20,363,0,0,0,0,0,0,0,0,0,0,0,40,1657,2718,1383,685,397,266,212,125,70,63,41,37,34,22,28,10,14,10,10,9,2,9,3,2,7,3,3,2,3,5,1,0,2,1,2,3,2,2,0,1,1,1,4,1,1,1,1,1,2,2,3,3,2,1,0,0,3,1,3,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Medak,28,535,0,0,0,0,0,0,0,0,0,0,0,8,933,4682,7191,6031,3965,2890,2330,1806,1373,1133,937,828,724,602,521,446,422,341,284,263,272,256,200,198,154,140,123,132,118,100,90,95,91,73,62,63,54,55,53,49,38,30,42,33,34,33,27,28,26,29,29,18,25,20,24,20,15,19,20,19,16,20,14,19,12,10,10,20,11,15,13,12,16,10,6,4,7,14,7,6,5,8,7,12,2,8,10,10,5
Jamnagar,24,477,0,0,0,0,0,0,0,0,0,0,0,663,7055,10988,9264,5273,2860,1857,1310,982,731,614,495,418,342,289,276,238,223,159,161,140,110,119,98,102,73,79,67,75,77,77,46,58,48,52,35,50,29,47,43,39,27,49,24,31,27,27,29,20,26,27,22,20,24,21,13,22,18,20,18,15,16,10,16,13,16,18,10,17,9,14,10,10,11,8,5,5,12,6,11,10,10,9,8,5,7,4,14,3,9
Sitapur,9,154,0,0,0,0,0,0,0,0,0,0,1,167,6497,7770,4333,2451,1360,884,584,422,270,176,172,133,116,88,69,63,44,35,26,21,26,26,19,16,27,12,15,12,15,16,7,4,12,13,7,7,10,6,4,6,7,7,6,3,10,6,1,2,3,9,8,3,2,4,2,4,6,2,2,1,3,3,2,2,3,1,3,6,6,6,2,3,1,1,0,1,1,2,3,3,1,2,2,0,1,1,4,0,3
Vellore,33,605,0,0,0,0,0,0,0,0,0,0,1,314,2656,2432,1766,1857,2015,2018,1872,1505,1333,1069,909,668,563,434,376,316,271,223,187,171,146,131,103,93,72,72,77,72,71,49,55,42,42,39,44,32,37,38,29,38,28,25,18,20,23,10,16,15,19,23,17,17,17,12,10,14,13,11,6,11,18,18,11,10,11,9,7,12,14,10,5,5,9,11,7,2,9,2,4,9,2,8,8,12,7,5,5,3,2
Khagaria,10,223,0,0,0,0,0,0,0,0,0,0,0,946,3350,942,381,268,160,99,85,55,63,30,32,24,30,22,12,17,12,7,11,5,6,8,5,6,4,1,3,0,5,1,3,1,3,3,2,2,2,0,2,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Valsad,24,491,0,0,0,0,0,0,0,0,0,0,0,8,1437,2491,1821,1423,1030,637,539,407,308,246,252,187,213,149,154,132,105,101,80,89,76,52,66,36,39,42,39,27,18,19,29,30,18,22,25,11,16,14,17,11,15,15,14,6,13,10,4,10,6,11,8,10,5,4,6,3,5,3,9,10,5,6,6,4,2,10,3,8,5,6,4,3,4,6,3,4,3,6,3,3,7,4,4,3,5,7,4,4,2
Bhandara,27,506,0,0,0,0,0,0,0,0,0,0,0,77,3448,5350,2957,1530,913,559,362,281,203,154,76,89,72,60,35,42,49,43,20,21,26,13,22,17,11,19,9,11,14,6,16,4,9,6,5,5,2,6,2,2,3,2,5,3,4,2,4,4,3,4,1,2,1,0,2,2,3,2,4,0,1,4,0,1,0,2,1,1,1,1,0,1,0,1,0,1,3,0,1,0,1,1,1,1,1,2,0,1,1
Moga,3,42,0,0,0,0,0,0,0,0,0,0,0,0,47,1600,2316,1489,941,671,575,394,346,294,242,188,167,158,129,104,94,72,79,77,73,54,38,50,38,48,38,30,31,37,24,16,26,24,28,18,21,15,20,12,14,18,7,12,10,7,4,15,12,12,6,5,4,5,10,6,7,7,7,6,3,2,3,2,4,5,4,4,1,5,4,2,4,7,2,2,1,1,4,2,1,1,2,2,1,0,3,4,1
Ratlam,23,434,0,0,0,0,0,0,0,0,0,0,0,5,1374,5300,4481,2708,1677,1158,806,653,493,379,295,236,186,163,122,104,80,89,63,46,53,33,44,37,24,24,17,19,27,12,12,18,15,21,14,15,12,10,7,7,8,7,7,5,4,8,1,6,5,5,6,3,2,5,6,8,3,6,1,2,0,2,2,7,1,4,3,1,3,4,2,1,1,6,3,3,5,4,1,1,2,4,2,3,0,1,1,1,4
