,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71,light_72,light_73,light_74,light_75,light_76,light_77,light_78,light_79,light_80,light_81,light_82,light_83,light_84,light_85,light_86,light_87,light_88,light_89,light_90,light_91,light_92,light_93,light_94,light_95,light_96,light_97,light_98,light_99,light_100
Bankura,19,339,0,0,0,0,0,0,0,0,0,0,24,1176,4884,5823,4481,3275,2258,1684,1200,922,714,637,421,383,287,269,174,157,142,114,89,82,77,73,58,53,53,63,51,31,35,42,20,28,22,32,23,19,28,13,11,15,17,15,6,11,15,10,8,12,12,11,10,7,6,5,6,3,7,3,10,7,3,5,2,4,5,12,4,3,5,5,6,4,4,4,3,2,4,5,1,4,3,1,2,3,1,4,0,2,3
Fatehgarh Sahib,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,280,433,583,498,430,393,369,272,239,190,142,132,108,77,85,83,59,51,51,41,34,33,28,31,28,18,16,23,13,25,17,16,14,15,14,14,12,13,15,12,5,6,8,7,6,10,1,2,9,8,2,2,4,3,0,6,1,5,6,2,3,4,3,6,3,6,2,4,4,0,6,1,1,7,3,2,5,1,4,3,0,1,1,2,2,0
Dhaulpur,8,106,0,0,0,0,0,0,0,0,0,0,17,2247,1803,1251,1153,1124,1023,823,659,536,453,371,287,258,231,177,148,108,85,95,73,51,64,32,29,39,30,26,29,14,17,13,12,9,13,15,7,3,5,5,8,7,8,6,1,2,4,3,4,5,5,5,5,3,5,2,0,2,1,2,2,1,2,2,2,3,1,1,2,2,1,1,1,3,4,3,2,2,1,2,6,0,1,2,1,0,4,2,0,2,3
Bageshwar,5,63,0,0,0,0,0,0,3,6,8,18,2216,4356,1877,779,424,265,168,109,70,46,46,32,30,22,14,21,9,7,8,2,2,3,4,4,4,1,2,1,1,1,1,2,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgaum,29,555,0,0,0,0,0,0,0,0,165,6980,20551,11501,5829,3058,1668,1193,776,562,446,347,296,236,192,185,149,123,90,99,94,82,68,58,51,47,44,38,34,35,35,25,36,32,19,21,30,18,17,23,16,19,16,15,14,14,10,15,10,16,12,12,11,12,8,8,8,11,14,7,9,9,6,5,8,7,5,8,6,9,6,6,9,5,5,9,9,6,5,5,6,9,10,2,4,5,7,6,7,5,2,2,0
Mau,9,192,0,0,0,0,0,0,0,0,0,0,8,176,236,373,525,641,645,637,567,563,461,398,337,246,231,149,138,111,97,89,89,58,52,47,56,36,43,32,31,28,20,28,14,16,13,12,17,15,9,6,12,6,14,3,6,2,7,5,5,8,5,4,5,8,6,5,4,4,3,1,4,2,1,0,1,2,3,2,5,3,4,2,0,3,5,2,7,2,0,1,5,1,2,3,4,3,2,3,1,0,1
Vadodara,24,486,0,0,0,0,0,0,0,0,0,26,1514,5819,7252,4371,2617,1795,1261,955,761,625,481,412,344,275,242,202,195,177,143,160,130,91,92,76,83,69,72,69,72,72,66,50,44,39,45,29,41,45,31,45,33,40,27,26,24,34,23,28,20,20,28,23,22,16,22,23,20,19,21,24,17,13,16,15,12,12,12,16,13,10,7,11,10,14,7,9,6,9,11,15,12,8,13,13,8,8,6,12,6,9,12
Kolhapur,27,530,0,0,0,0,0,0,0,0,89,6613,10931,4813,2635,1628,1059,718,514,416,328,227,206,174,125,132,92,98,79,63,40,61,48,51,40,39,37,37,37,28,18,22,29,20,18,7,18,23,20,11,13,13,22,19,11,11,9,17,10,12,11,19,6,11,11,6,7,12,8,5,12,5,5,4,4,6,3,7,9,7,5,3,7,5,7,5,6,3,8,6,3,3,1,2,7,2,3,3,2,6,3,1,5
Araria,10,209,0,0,0,0,0,0,0,0,0,0,197,4145,2637,1443,873,618,467,365,299,257,197,161,132,93,94,54,56,49,32,36,37,33,26,20,15,12,12,7,11,10,9,7,7,3,7,9,3,2,4,3,6,3,3,1,3,5,2,5,3,5,2,3,3,2,2,2,2,0,1,1,0,0,2,1,1,1,0,0,3,0,0,0,1,2,0,1,0,0,3,2,0,4,1,1,1,1,1,1,2,0,0
Phek,13,266,0,0,0,0,0,0,0,1,6,49,3576,4499,504,180,94,55,49,25,16,14,12,6,10,4,5,3,1,2,1,1,3,2,2,4,1,1,3,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashoknagar,23,459,0,0,0,0,0,0,0,0,0,0,491,7451,6159,2896,1377,747,493,304,189,146,88,82,51,60,30,27,14,15,12,15,16,9,11,12,13,7,8,4,5,5,2,1,6,5,3,3,2,3,5,2,1,4,1,4,4,2,3,0,5,2,2,2,0,4,1,1,0,1,3,1,0,1,2,3,0,3,2,2,3,1,1,0,1,2,0,1,1,0,2,0,1,2,0,1,2,1,1,1,0,1,0
Perambalur,33,615,0,0,0,0,0,0,0,0,0,4,332,1808,1679,1061,672,351,282,187,159,119,94,63,57,27,28,32,20,17,20,12,6,9,5,11,2,5,10,7,8,9,3,6,6,4,3,3,1,6,4,2,5,1,2,0,2,1,0,2,2,0,5,1,1,1,1,2,1,3,1,2,0,2,2,1,0,0,0,2,0,2,0,2,0,2,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0
Mandsaur,23,433,0,0,0,0,0,0,0,0,0,0,194,3746,8201,4868,2508,1384,920,622,428,346,263,200,159,126,88,97,77,65,54,42,41,32,26,34,17,11,20,11,13,13,10,8,6,9,8,7,8,14,4,3,5,8,5,5,6,5,4,6,3,3,5,4,0,3,1,3,1,5,4,2,2,3,3,4,0,4,2,2,3,0,2,1,1,2,1,2,1,3,1,0,2,1,3,2,1,2,1,0,1,1,0
Gwalior,23,421,0,0,0,0,0,0,0,0,0,0,84,4009,5618,3311,2074,1403,1067,771,535,455,370,297,259,210,205,150,178,115,114,86,92,84,88,60,64,53,55,51,57,60,44,44,38,39,34,24,25,23,25,20,15,19,20,15,19,8,16,8,11,5,12,12,13,7,10,10,9,12,10,11,6,10,5,7,16,6,8,3,12,5,9,6,9,10,3,8,3,5,8,6,4,4,4,9,5,6,1,4,8,5,6
Guntur,28,548,0,0,0,0,0,0,0,0,0,91,5617,12557,9699,5130,3104,2123,1471,1181,955,708,580,537,414,349,287,251,242,211,168,179,147,115,93,90,79,107,87,63,81,57,49,49,42,48,35,43,34,33,27,28,22,22,20,20,17,14,14,17,17,16,13,18,18,10,14,14,12,8,13,11,8,11,11,11,5,5,4,10,11,19,5,7,7,8,7,5,5,5,7,5,2,8,9,4,2,6,3,5,6,2,5
Chennai,33,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1
Saran (chhapra),10,219,0,0,0,0,0,0,0,0,0,0,2,288,1178,1462,1492,1225,979,747,617,514,401,335,279,256,204,174,182,165,134,120,94,89,71,59,36,46,37,34,45,28,28,34,29,18,18,22,13,11,18,13,19,13,13,11,13,11,10,6,15,6,3,7,6,3,1,7,3,5,3,2,1,3,3,2,0,3,3,2,0,3,5,3,4,1,6,2,3,2,4,3,1,1,1,0,3,1,2,2,3,3,1
Darjiling,19,327,0,0,0,0,0,0,0,0,0,0,1108,4084,2873,1701,899,591,397,327,221,215,157,133,114,113,90,67,72,68,60,53,54,46,44,36,34,37,35,19,26,30,20,22,25,23,14,21,16,18,11,15,11,14,7,13,7,12,15,15,11,5,14,7,8,3,9,13,9,6,15,1,8,3,8,6,7,2,8,4,4,4,1,1,1,4,3,2,4,0,4,3,0,3,3,5,3,4,2,3,3,3,7
Chittoor,28,554,0,0,0,0,0,0,0,0,4,992,16803,16342,8475,5140,3508,2367,1665,1255,926,754,570,477,398,297,251,202,180,155,147,118,99,92,74,74,55,55,46,57,48,44,40,42,35,38,31,37,27,25,19,21,23,23,18,23,21,17,9,15,12,15,13,10,17,12,15,11,18,14,7,11,10,10,14,7,13,10,19,8,3,8,8,5,5,10,6,8,9,5,5,7,2,5,6,5,2,2,5,2,9,2,1
Guna,23,458,0,0,0,0,0,0,0,0,0,0,257,5777,8141,4947,2674,1600,960,676,468,349,250,231,166,155,116,82,66,64,61,41,45,41,28,25,23,31,18,13,18,17,17,20,11,17,17,9,17,10,5,9,7,5,10,6,5,7,4,5,8,5,10,6,3,8,3,3,7,10,6,1,6,3,2,5,1,6,2,8,2,1,0,2,3,2,2,1,6,2,0,2,2,2,1,5,4,2,2,2,3,1,4
Banka,10,225,0,0,0,0,0,0,0,0,0,0,774,4527,2353,1543,1112,837,579,415,366,243,187,162,114,94,78,55,42,28,22,24,16,25,4,12,12,8,11,8,4,8,2,3,1,2,2,6,2,1,3,1,4,1,1,1,3,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,2,1,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
Chamoli,5,57,0,0,0,0,0,0,11,17,24,67,7616,18359,5249,1276,881,641,420,321,253,172,149,105,81,64,42,41,37,30,28,23,23,16,9,13,14,9,13,11,11,7,4,7,3,6,6,6,8,5,8,3,1,2,1,3,3,4,2,3,1,1,1,2,3,1,1,0,2,3,2,4,3,1,0,2,0,3,3,1,0,1,1,3,2,1,0,2,1,0,2,1,0,1,2,1,0,0,1,1,2,0,0
Muzaffarnagar,9,133,0,0,0,0,0,0,0,0,0,0,0,21,445,839,1405,1804,1849,1518,1385,1159,928,840,642,605,467,428,341,298,280,230,216,197,174,166,131,122,117,117,110,87,92,71,68,62,61,55,57,57,45,55,45,37,28,38,33,24,30,30,30,19,16,16,20,22,13,16,18,21,9,13,17,12,15,14,17,15,8,12,10,14,11,8,8,7,8,9,5,8,4,6,8,9,6,9,3,7,5,9,4,5,3
Sagar,23,427,0,0,0,0,0,0,0,0,0,6,4826,15000,8870,4663,2821,1771,1197,892,734,610,479,380,316,222,198,155,165,125,102,79,84,75,74,60,58,58,39,34,48,36,42,38,31,18,30,16,20,19,20,24,20,11,18,19,15,23,18,17,15,11,11,12,11,7,9,10,8,7,5,7,5,9,4,8,5,5,3,6,8,5,7,3,7,7,0,1,5,2,5,3,5,5,5,4,7,2,3,6,4,2,8
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,89,453,905,1990,2485,2365,2185,1839,1507,1090,829,647,498,356,261,213,159,147,113,73,71,56,69,51,48,31,23,29,26,22,25,26,21,13,10,21,13,8,12,8,7,12,6,8,6,5,13,11,4,5,6,4,6,7,6,3,5,4,4,5,4,4,1,6,4,2,1,3,2,2,4,1,0,1,4,1,4,3,1,1,4,1,2,1,2,5,2,1,2,1,2
Kurnool,28,552,0,0,0,0,0,0,0,0,0,1378,28410,25118,7222,3111,1918,1248,947,753,567,460,363,323,264,214,186,164,154,120,96,95,67,73,65,68,60,50,43,36,45,33,39,20,28,25,21,17,20,22,17,20,13,9,20,10,15,16,11,13,8,13,7,12,10,13,9,6,6,12,5,5,5,4,10,10,3,6,8,5,8,3,5,2,4,3,4,9,6,5,1,2,5,4,3,2,2,1,3,4,4,4,4
The Nilgiris,33,611,0,0,0,0,0,6,22,67,182,935,2674,2464,1475,776,378,267,161,149,109,75,68,43,37,37,31,30,29,19,21,16,11,13,11,11,12,11,7,3,3,4,6,3,4,10,1,2,7,0,2,2,3,3,1,3,0,1,2,1,1,3,3,2,2,2,1,2,0,0,2,0,0,0,1,0,1,0,3,0,0,5,2,2,0,0,1,2,0,1,0,0,0,2,0,0,2,1,2,0,1,1,0
Coimbatore,33,632,0,0,0,0,0,0,3,6,34,171,889,1988,2138,2032,1828,1415,1054,718,676,552,463,380,328,294,205,162,177,135,147,129,106,115,87,102,82,80,94,59,67,57,55,50,35,53,45,36,46,42,38,48,42,40,29,28,23,39,22,41,20,22,20,22,27,22,14,9,16,21,19,17,10,14,6,7,9,18,9,7,10,7,10,5,12,6,9,3,2,11,10,1,0,8,1,4,3,5,1,5,6,6,3
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,26,310,630,979,1013,820,734,637,607,520,472,401,360,262,322,227,181,183,174,142,98,96,90,66,67,63,67,44,50,46,32,29,32,25,33,18,15,15,18,13,21,11,17,12,8,9,13,8,10,6,8,7,10,5,8,10,3,7,8,8,9,4,3,7,7,3,4,4,4,4,5,1,2,4,5,2,4,2,2,3,0,5,3,1,2,5,2,6,3,2,2
Godda,20,351,0,0,0,0,0,0,0,0,0,0,1149,2933,1637,1129,847,575,387,256,200,144,88,68,68,53,29,34,23,19,19,19,11,10,10,8,4,10,5,13,9,8,10,6,2,3,3,4,2,4,3,3,3,0,0,1,2,5,6,3,2,6,5,4,0,3,3,3,1,4,1,2,3,3,2,1,2,0,3,0,2,1,0,0,1,3,1,2,2,1,1,2,0,1,0,1,1,0,1,0,2,1,2
Chikmagalur,29,570,0,0,0,0,0,0,0,10,251,6296,13215,5282,1805,880,473,342,221,161,117,80,60,56,46,50,33,21,27,28,23,19,15,13,12,10,9,5,10,5,7,4,7,7,7,5,7,3,7,6,6,6,2,3,1,3,1,2,5,4,4,1,3,4,5,3,2,5,3,3,2,1,3,0,1,2,4,5,1,0,1,0,2,1,0,1,1,1,0,1,1,1,5,0,0,1,2,0,2,3,1,1,0
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,10,733,2553,2289,1478,997,705,456,347,294,215,141,138,106,101,88,74,77,52,53,55,50,57,45,50,41,40,42,31,17,23,24,34,24,17,19,16,14,21,11,23,12,8,14,23,15,14,6,3,10,15,10,7,10,8,15,14,10,13,8,8,9,6,10,8,9,8,5,3,7,9,6,8,7,6,2,4,1,5,8,4,4,4,4,2,2,7,2,6,4,3
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,26,1407,2007,1677,1310,929,588,422,281,204,159,105,91,63,53,37,22,35,27,21,19,17,18,16,17,9,4,8,10,11,9,11,3,5,10,6,4,3,6,5,4,2,0,4,5,2,2,3,5,2,1,1,3,3,1,2,1,3,1,1,2,2,1,1,1,2,0,2,1,2,5,3,0,2,3,2,1,2,0,0,2,3,1,1,1,0,1,1,1,0,0
South Goa,30,586,0,0,0,0,0,0,0,5,124,1692,1738,1027,544,371,254,179,163,154,135,140,120,100,76,83,80,60,70,61,47,52,44,43,33,44,36,32,31,23,18,12,22,23,22,13,11,21,13,12,15,10,14,8,8,10,9,3,3,7,10,10,4,9,5,4,3,6,6,2,4,6,2,5,9,2,3,6,5,5,2,3,1,6,4,8,7,3,1,3,3,1,2,5,1,2,0,1,1,1,1,1,0
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,26,172,277,374,453,517,501,471,434,347,315,274,211,167,154,127,122,91,81,69,78,55,42,42,45,38,46,34,27,35,29,24,30,27,21,17,21,24,21,15,15,20,9,16,14,13,9,8,21,14,9,9,10,12,10,7,5,6,3,7,7,5,7,19,3,1,6,7,9,2,7,6,4,6,7,5,7,3,3,2,4,3,4,7,7,5,0,9,6
Kolar,29,581,0,0,0,0,0,0,0,0,0,1,323,1687,2239,2351,2029,1561,1264,950,720,487,385,322,270,196,181,140,97,84,78,67,77,62,48,40,49,36,28,20,24,22,11,13,18,14,14,16,20,9,13,14,11,14,11,10,4,8,6,8,12,4,5,5,8,5,5,6,3,6,6,6,8,5,7,4,0,1,7,3,5,3,1,3,6,2,5,3,5,5,1,4,5,1,6,2,4,2,3,1,4,1,2
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,145,1090,1817,1989,1814,1388,1052,913,679,537,443,355,284,234,198,174,143,118,86,83,73,62,58,48,35,41,41,25,29,28,17,21,20,18,13,16,12,10,10,6,12,11,6,6,10,4,7,9,4,6,4,6,5,5,1,4,3,7,2,2,5,3,1,2,6,2,2,1,3,3,1,2,2,1,2,1,1,1,0,1,2,2,1,1,2,1,0,4,2,2
Mon,13,261,0,0,0,0,0,0,0,0,0,0,1291,5902,720,139,58,44,27,11,9,14,6,10,7,2,3,3,1,1,2,0,1,4,1,2,2,1,0,2,0,1,4,1,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,2,0,0,41,332,1017,2197,2571,2092,1610,1199,831,573,438,274,210,141,121,91,82,94,78,52,51,28,46,31,34,36,20,18,18,27,16,27,16,9,14,10,14,12,7,11,9,10,10,8,10,11,8,5,5,9,7,3,4,2,4,5,6,5,5,5,3,4,5,6,4,3,6,4,3,6,5,2,3,4,6,5,5,2,5,2,5,6,1,5,4,1,1,5,2,0,1,1,1
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,26,298,549,550,569,502,440,462,449,406,357,328,300,260,234,251,200,159,144,116,114,111,106,90,89,64,61,37,50,29,45,32,35,30,28,22,27,28,19,22,14,18,18,20,13,5,8,7,6,7,8,4,4,6,5,2,7,7,8,6,7,0,5,5,6,2,3,6,2,3,3,2,2,3,4,9,3,8,3,3,2,4,0,0,2,0,0,2,1
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,123,7843,6649,2939,1478,862,570,385,271,201,186,140,109,99,86,74,60,41,43,36,37,38,20,22,25,21,14,15,14,13,10,9,13,18,12,10,8,9,12,9,11,2,5,9,4,5,5,2,6,6,2,5,5,5,5,5,1,4,3,3,7,7,5,5,5,2,2,4,3,4,0,2,2,4,1,2,1,2,4,3,3,6,3,4,2,6,3,2,4,4,1
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,137,504,596,825,872,723,673,559,469,436,372,322,296,251,197,175,187,136,104,91,84,88,67,44,52,40,28,40,37,22,19,20,22,17,17,20,12,14,12,14,16,11,9,6,11,3,13,8,10,8,7,10,11,10,4,3,3,5,7,4,3,4,7,0,4,6,5,4,5,2,7,5,2,2,1,3,1,4,3,1,4,3,3,2,3,3,1,4,1,0
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,141,833,1232,1045,852,651,481,417,268,191,139,100,91,76,57,47,59,46,31,24,28,26,23,23,15,20,17,17,13,15,9,3,5,4,7,5,10,6,6,8,3,3,2,5,6,3,4,8,3,1,3,3,4,2,3,1,2,3,3,2,0,3,3,5,5,1,2,4,6,1,3,2,4,3,2,2,3,2,2,2,3,2,3,1,1,2,0,1,2,3,5
Upper Siang,12,252,0,0,0,0,0,0,0,0,0,364,22548,7921,99,22,11,11,10,7,5,3,3,2,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,0,0,0,0,0,0,0,0,29,6980,18230,7058,3223,1955,1292,1016,784,597,514,475,368,341,284,239,194,161,160,149,128,99,108,84,73,79,67,70,69,59,42,39,46,47,30,47,32,35,33,27,25,25,18,17,22,23,17,23,13,17,19,14,18,10,15,6,13,11,13,11,9,9,9,6,10,10,9,9,7,6,8,8,7,5,8,4,9,3,1,4,6,5,5,6,8,3,4,3,6,0,2,2
Umaria,23,431,0,0,0,0,0,0,0,0,0,189,9075,5140,2237,1071,640,412,294,186,145,110,79,79,42,46,38,29,20,25,12,20,14,6,13,7,10,5,8,5,5,6,5,2,3,3,4,3,3,6,3,4,4,0,0,1,6,1,2,0,2,0,3,1,3,2,2,1,1,1,2,3,1,2,1,0,0,2,0,1,1,1,1,0,3,1,1,2,1,1,0,1,0,1,0,0,2,0,2,0,1,0,1
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,1059,5124,3919,3110,2636,2209,2048,1825,1756,1675,1759,1566,1544,1390,1338,1303,1261,1062,963,908,760,743,658,580,580,503,468,351,321,347,284,253,254,208,195,184,197,153,166,149,115,113,113,102,113,99,96,72,90,68,74,77,46,66,76,66,55,64,56,57,44,38,54,44,43,43,36,36,42,37,35,30,37,31,22,34,25,26,25,33,25,25,24,21,35,33,14,23,19,10
Pithoragarh,5,62,0,0,0,0,0,0,0,4,1,16,3239,18001,7440,1575,960,641,441,287,180,150,102,76,54,47,43,19,23,14,22,12,13,12,13,8,6,10,12,5,6,4,5,4,6,2,5,2,3,3,4,3,4,4,1,0,2,1,4,3,3,2,0,1,0,0,1,3,0,0,2,3,1,1,1,0,0,4,2,0,3,3,0,1,0,0,0,2,0,0,0,1,0,0,1,1,2,0,2,2,1,2,2
Reasi,1,20,0,0,0,0,0,0,0,0,0,0,43,3100,2747,1472,1020,657,410,307,193,164,95,92,76,54,42,40,28,26,33,19,25,11,24,12,20,12,14,15,17,14,8,11,11,10,10,4,9,7,4,2,1,4,4,3,1,2,1,4,4,3,1,2,2,1,2,1,2,4,2,4,1,0,2,0,0,1,1,1,0,0,2,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Kohima,13,270,0,0,0,0,0,0,0,2,3,29,1866,3328,558,215,105,72,43,54,26,23,23,15,16,17,15,16,14,7,4,8,6,4,5,10,5,2,3,1,1,4,1,2,1,0,1,1,4,3,3,3,0,2,1,2,1,2,1,3,3,3,1,2,0,0,0,2,1,0,1,2,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,236,3959,4210,1717,760,390,278,214,142,129,101,77,78,50,50,39,49,31,33,38,40,27,29,22,21,18,15,14,18,11,13,11,13,10,13,14,6,14,8,8,7,7,6,4,7,7,8,7,8,8,5,1,4,2,4,3,4,2,4,1,2,1,4,2,3,4,1,4,4,1,3,2,1,3,3,2,0,1,0,3,3,2,2,0,5,1,2,1,1,0,3
Saharsa,10,214,0,0,0,0,0,0,0,0,0,0,163,1551,704,649,636,496,455,346,291,279,239,219,171,157,150,98,94,82,71,72,61,58,46,45,33,40,25,25,17,16,11,14,3,11,10,12,3,6,4,6,3,7,9,5,3,6,5,3,3,6,3,5,2,2,1,1,1,0,0,2,1,0,2,4,3,3,2,0,0,0,1,1,0,1,0,0,3,1,1,0,0,3,0,2,0,1,1,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,0,1
Malappuram,32,592,0,0,0,0,3,8,22,101,317,2027,3813,3628,2278,980,475,263,165,108,75,60,44,29,27,24,15,23,15,12,11,9,8,6,2,9,1,6,3,0,1,3,2,2,1,2,2,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,0,0,1,3,253,2070,4282,5524,4324,3110,2251,1610,1209,944,710,499,378,328,253,193,161,150,123,103,78,65,71,73,52,63,51,48,35,32,22,28,23,26,25,14,20,13,17,11,10,15,5,13,11,14,18,7,13,3,4,6,5,8,8,5,5,4,2,1,9,6,2,3,5,5,4,4,6,1,6,2,4,5,0,1,4,1,4,1,0,1,1,2,0,3,1,3,2,3,0,1
Tapi,24,493,0,0,0,0,0,0,0,0,0,86,3644,2840,2006,1625,1071,543,400,266,192,145,119,113,75,55,50,28,35,27,32,22,13,12,14,8,12,11,15,12,7,13,4,5,6,5,4,1,5,1,4,3,5,1,2,3,4,3,5,4,1,4,0,2,2,1,3,1,3,1,1,0,0,1,0,1,2,2,0,1,2,1,1,3,1,0,2,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
West Godavari,28,546,0,0,0,0,0,0,0,0,0,272,7318,8275,5226,3370,2200,1460,968,668,490,393,312,237,182,159,120,100,81,83,55,66,52,28,41,23,28,24,26,25,15,30,16,18,13,10,12,4,12,11,14,8,7,5,7,4,7,9,3,7,6,6,6,7,4,4,11,2,3,2,2,4,2,6,4,9,2,4,5,1,5,2,3,3,1,0,1,2,1,1,2,1,4,1,3,0,0,0,1,2,0,3,3
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,31,787,1335,1197,874,648,522,446,366,292,257,222,175,160,100,102,73,77,64,56,41,32,47,18,24,24,21,16,11,16,12,4,7,5,9,6,5,4,4,2,4,2,4,8,1,1,2,2,2,2,3,3,0,0,1,2,1,3,1,0,2,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1
Saraikela-kharsawan,20,369,0,0,0,0,0,0,0,0,0,0,702,2236,1242,1049,909,838,675,508,433,395,326,244,198,163,132,128,108,105,82,72,62,54,49,44,49,35,30,27,27,24,24,21,17,13,13,14,11,13,8,10,7,10,13,16,8,5,6,7,7,5,2,11,7,8,6,4,5,6,4,2,2,8,1,5,3,2,2,6,2,2,2,5,6,0,4,4,2,3,1,3,2,3,0,2,0,1,3,2,2,3,6
Tiruppur,33,633,0,0,0,0,0,0,0,0,0,87,986,1550,3070,3529,2768,1985,1413,930,736,583,481,359,318,293,239,178,156,127,160,101,89,83,67,62,55,53,35,53,49,33,29,26,29,25,20,17,17,24,17,11,15,19,15,15,15,8,12,20,7,8,10,4,5,15,6,8,18,11,13,9,8,10,6,8,6,4,7,4,4,4,8,4,4,4,1,1,3,3,1,8,2,2,5,2,2,6,3,5,0,0,0
Mayurbhanj,21,376,0,0,0,0,0,0,0,0,1,103,12488,10200,8078,5141,3198,1881,1157,706,457,297,234,183,129,105,80,69,50,57,35,44,28,19,21,25,27,20,14,6,14,15,14,6,16,6,6,9,7,4,9,2,5,4,5,7,5,3,11,3,5,3,3,1,5,4,3,3,2,0,0,1,4,1,4,3,3,1,4,1,0,1,3,0,3,1,3,1,2,1,3,1,1,2,0,1,1,0,0,1,0,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,188,687,920,725,605,462,365,312,250,233,165,173,141,109,107,103,79,66,75,64,60,58,38,47,45,41,39,34,36,32,21,24,30,20,25,24,18,23,18,16,15,15,13,18,6,12,4,10,16,2,13,8,8,11,6,7,5,7,4,5,5,3,3,4,3,5,8,7,4,2,3,5,2,3,0,3,4,5,3,2,5,1,1,2,1,2
