,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,9,53,95,152,246,389,536,697,942,1032,635,191,65,25,23,24,9,8,10,9,5,3,4,3,3,2,2,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,43,54,84,90,147,277,439,515,530,497,511,488,400,375,302,254,181,188,135,113,104,75,58,61,59,44,44,29,31,30,29,33,27,21,27,15,14,19,23,18,12,17,14,11,10,3,16
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,35,161,426,1054,1909,2719,2790,2284,1752,1235,880,674,532,400,314,291,232,217,156,128,117,96,81,68,58,60,33,31,32,23,23,18,19,20,10,10,11,8,8,7,8,10,7,7,8,8,6,1,0,0,2,0,0
Warangal,28,540,0,0,0,0,0,0,0,0,0,0,0,1,2,2,11,24,52,135,273,538,958,1431,1915,2097,1991,2197,2877,3781,4371,4298,4064,3379,2723,2191,1855,1629,1484,1399,1110,965,910,851,639,651,552,440,400,316,285,182,192,140,108,97,76,64,67,42,52,47,47,51,40,35,28,15,18,15,16,4,9,12
Kandhamal,21,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,31,112,253,557,1146,1657,2335,2519,2645,2476,2404,2053,1749,1572,1339,1128,949,860,737,710,661,607,579,534,525,478,459,420,404,378,295,315,256,214,209,179,139,151,117,83,50,34,35,22,17,17,7,5,5,4,2,0,1,2
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,56,106,144,99,103,154,172,260,406,488,509,517,489,473,453,431,404,334,330,305,266,217,184,144,154,105,80,81,76,57,41,45,34,42,33,24,29,28,16,27,25,18,23,18,14,13,33
Singrauli,23,463,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,14,31,82,178,355,753,1257,1865,2212,2253,1765,1464,1118,994,887,843,692,665,638,561,625,572,538,441,452,449,413,321,343,267,245,212,173,141,121,126,110,99,97,98,83,62,74,44,59,48,67,46,56,54,46,46,28,34,32,25,169
Khordha,21,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,17,34,81,139,209,328,338,305,325,428,493,578,589,553,591,525,526,504,423,470,426,406,327,312,302,266,239,226,181,177,156,133,123,124,95,91,79,63,56,22,46,36,35,31,28,25,28,27,16,26,34,22,37,105
Kangra,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,13,24,45,119,272,538,984,1413,1932,2338,2515,2574,2487,2195,1722,1401,1171,906,779,678,530,413,330,219,213,145,139,120,105,70,73,70,61,68,48,34,22,31,26,26,22,24,16,15,13,12,12,6,3,1,4,1,4,0,0,1,0
Katni,23,450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,17,49,120,288,550,821,1098,1089,1100,1204,1131,1277,1237,1256,1307,1197,1153,1052,927,869,717,596,520,416,347,279,225,206,163,127,118,81,78,75,64,33,44,42,33,32,38,25,25,16,24,19,15,25,18,12,9,11,4,6,26
Barwani,23,441,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,19,37,103,218,452,733,1064,1266,1487,1513,1602,1523,1679,1686,1628,1381,1189,1008,827,694,560,458,386,319,253,223,197,164,137,104,108,84,59,66,44,35,40,26,18,19,13,12,10,8,13,3,5,4,3,7,6,2,1,4,4,4,8
Kasaragod,32,588,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,4,4,15,19,55,143,224,364,594,885,897,830,687,566,479,419,380,306,264,217,154,127,92,77,45,44,50,30,14,12,14,15,7,14,6,6,8,8,4,3,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,12,28,105,237,373,518,734,937,1080,1002,883,762,672,501,459,326,251,190,185,186,155,132,136,99,65,59,39,38,27,15,15,14,17,9,16,10,10,8,10,6,4,5,7,11,8,2,2,2,4,3,4,5
Narsimhapur,23,452,0,0,0,0,0,0,0,0,0,2,0,2,5,5,12,20,23,81,118,240,412,597,777,815,893,946,1102,1232,1437,1499,1608,1578,1466,1290,1144,900,762,613,493,431,312,272,222,168,125,131,119,99,72,68,50,34,46,45,25,22,20,19,14,17,15,9,14,1,3,4,1,0,4,3,1,9
Durg,22,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,39,88,194,341,584,795,924,978,1177,1528,1965,2457,2416,2321,2111,1932,1729,1617,1482,1333,1232,1083,1052,1034,835,766,718,632,545,463,370,285,282,231,189,145,115,91,90,76,82,46,54,47,38,40,39,32,41,47,47,49,38,202
Chirang,18,320,0,1,0,0,0,0,0,1,0,2,4,8,12,19,32,50,95,142,198,274,364,453,460,480,482,454,395,421,393,362,325,297,249,196,175,190,176,128,111,127,88,66,79,58,51,42,34,33,21,30,25,29,30,14,18,10,14,9,2,3,7,2,3,3,2,1,3,1,2,1,1,19
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,30,79,172,386,789,1199,1357,1256,1058,883,861,925,861,847,757,767,724,703,645,550,510,498,397,344,278,258,205,165,138,108,91,78,66,62,41,50,33,31,24,25,17,13,7,7,6,6,5,4,5,3,7,5,34
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,80,105,152,263,315,304,318,335,312,276,241,222,198,205,139,158,136,157,115,138,122,112,100,97,108,101,72,74,62,61,75,48,36,42,48,49,30,201
Nizamabad,28,533,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,15,24,58,130,314,637,953,1458,1928,2255,2316,2239,2340,2221,1926,1703,1374,1222,1033,1007,899,804,748,690,623,538,539,477,431,396,336,299,236,226,178,146,136,131,105,67,57,48,49,41,31,19,17,20,11,17,8,8,10,28
Salem,33,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,22,42,111,184,299,488,660,704,704,649,702,677,705,747,740,873,977,1095,1110,1248,1316,1107,923,830,760,581,520,415,324,280,229,218,173,136,122,82,82,65,73,47,46,40,42,30,28,22,26,24,18,25,23,84
Sehore,23,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,35,114,268,556,908,1174,1400,1521,1503,1526,1611,1583,1588,1573,1536,1405,1308,1212,1147,1018,844,658,619,551,435,391,319,245,231,172,152,142,98,100,81,101,71,76,57,51,34,29,29,30,28,16,11,17,18,17,11,46
Banas Kantha,24,469,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,18,40,121,246,563,1065,1820,2248,2535,2424,2210,2076,2207,2266,2641,2853,2942,3211,3082,2732,2378,1870,1292,938,689,547,396,279,234,168,118,115,88,90,59,53,39,42,44,29,39,28,25,15,12,9,11,11,7,9,5,4,2,1,0,2
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,23,57,101,162,142,240,315,321,489,684,938,1104,1351,1269,1200,1169,1108,968,842,670,646,497,422,335,310,262,195,180,134,113,84,85,45,57,35,49,45,35,28,34,34,21,27,25,25,29,21,19,14,39
Chikkaballapura,29,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,54,177,414,717,987,1080,1037,1048,1171,1190,1219,1088,1018,911,833,711,622,586,445,406,319,268,210,172,117,114,74,71,53,48,39,30,22,20,22,16,13,6,10,14,7,8,13,6,10,6,10,3,34
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,61,217,543,874,1096,1136,1063,930,832,720,643,565,450,408,337,289,255,207,129,130,91,67,60,42,30,30,19,19,10,12,16,15,6,6,6,6,4,8,4,1,3,0,1,0,1,1,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,36,113,286,518,709,748,839,689,649,611,513,413,355,318,252,210,184,161,143,110,92,95,87,85,62,62,68,56,52,51,55,42,51,56,34,38,30,33,32,36,29,32,23,29,12,18,11,12,25
Sivaganga,33,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,11,35,120,299,578,997,1357,1704,1967,1899,1732,1335,1079,860,665,512,436,296,232,207,161,125,108,95,77,77,56,52,45,26,30,32,24,19,21,19,16,10,13,12,6,2,10,2,0,3,1,0,0,0,0,0
West Garo Hills,17,293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,15,46,110,269,547,1020,1409,1676,1612,1456,1196,967,812,726,613,433,358,300,218,193,165,104,83,74,52,54,31,30,28,30,44,28,16,20,16,12,18,15,10,10,7,17,6,6,14,5,9,2,0,0,0,3,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,33,85,287,609,1175,1814,2173,2266,2183,2090,2031,1773,1703,1449,1295,1135,896,779,591,489,428,335,274,232,173,152,113,105,87,71,81,48,51,39,32,17,30,19,24,14,13,12,11,8,12,4,8,7,5,23
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,40,78,210,430,576,762,945,1081,1267,1129,954,900,748,738,642,534,524,461,403,440,361,366,331,247,199,207,180,166,118,141,91,74,65,70,49,42,30,39,21,18,24,13,24,11,15,17,13,9,5,19
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,29,91,192,423,851,1341,1631,1659,1374,1123,907,738,582,445,383,298,249,210,163,141,114,99,87,78,75,44,42,36,31,30,16,25,17,15,18,12,4,7,10,4,13,6,7,3,2,1,3,4,1,1,7,3,2,7
Parbhani,27,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,10,26,50,133,287,533,946,1442,1997,2458,2714,2420,2217,1969,1604,1332,1131,880,754,608,510,446,364,330,281,235,183,172,122,99,97,86,59,73,40,44,34,27,31,20,25,24,16,9,21,15,15,10,15,10,8,10,13,34
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,69,147,268,460,797,1041,1257,1407,1504,1477,1425,1704,1717,1735,1722,1557,1428,1280,1117,1001,832,739,672,566,548,477,436,414,323,296,231,239,193,163,130,112,107,75,62,64,43,38,46,40,20,32,13,23,19,19,24,19,80
Visakhapatnam,28,544,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,21,58,194,393,853,1672,2607,3553,3915,3652,3240,2920,2634,2308,2278,2102,1767,1495,1338,1166,1075,935,765,724,645,562,536,496,394,377,305,274,214,192,211,205,210,182,176,174,123,116,102,109,96,99,80,96,61,86,71,67,74,56,39,235
Satna,23,429,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,6,9,27,65,134,235,516,925,1290,1566,1561,1510,1415,1378,1392,1580,1631,1640,1600,1618,1440,1388,1283,1303,1119,1014,884,736,656,559,487,369,321,269,196,153,114,109,82,66,47,56,36,31,28,30,32,30,18,23,24,29,15,13,7,7,37
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,40,132,461,1234,2366,3480,3914,3616,2927,2144,1572,1204,856,659,519,360,289,228,174,143,116,77,81,53,49,51,39,32,34,31,14,34,26,18,17,17,18,14,7,14,16,10,10,7,7,8,6,6,10,5,3,3
Dakshina Kannada,29,575,0,1,0,1,0,1,1,3,3,0,4,4,4,10,9,25,46,76,142,266,473,724,1077,1425,1708,1940,1794,1580,1160,868,634,487,399,358,288,274,247,205,182,201,202,176,178,154,116,118,93,94,79,79,60,59,66,63,56,58,45,59,68,60,51,39,32,37,44,19,31,32,27,33,17,81
Seoni,23,456,0,0,0,0,0,0,0,0,1,0,3,9,20,38,79,142,248,521,937,1600,2357,3054,3321,3472,3135,2858,2439,2077,1826,1644,1468,1208,994,864,690,617,442,378,307,260,170,167,103,103,83,58,55,39,36,25,21,16,13,16,12,13,6,12,9,6,4,7,4,7,7,2,6,1,3,3,2,14
Rohtas,10,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,38,115,211,455,867,1403,1841,1912,1770,1520,1228,975,794,688,533,382,324,272,222,162,131,142,122,93,109,79,78,82,54,62,62,48,41,44,29,27,35,28,29,30,19,16,10,10,3,4,10,2,2,0,1
Dewas,23,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,23,77,195,499,883,1316,1425,1532,1626,1818,1888,1984,2009,1902,1748,1637,1454,1345,1068,904,806,652,526,408,384,327,286,208,185,174,138,137,125,87,73,64,68,45,49,40,32,22,19,15,18,19,15,21,17,9,11,4,23
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,70,162,345,640,943,1126,1318,1391,1351,1161,1132,1023,884,747,628,477,455,346,293,240,206,170,160,139,126,95,78,78,88,63,53,47,42,48,50,35,38,27,31,28,21,32,31,21,18,16,26,99
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,12,29,61,156,255,401,475,541,488,422,276,222,171,185,151,141,106,156,144,115,122,107,85,76,83,40,35,27,32,10,18,25,16,16,12,11,16,10,13,11,9,9,13,9,3,6,9,1,4,0,1,1,0,1
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,141,336,468,482,463,389,439,368,324,334,313,325,264,261,228,228,206,178,154,123,106,101,66,69,45,35,25,34,26,24,19,22,24,20,28,25,69
Tamenglong,14,273,0,72,14,21,21,31,42,79,88,115,187,260,384,524,799,1091,1426,1771,2164,2296,2132,1621,1062,623,330,264,152,136,113,100,59,76,58,61,54,45,43,44,30,33,20,16,21,16,14,14,6,16,6,3,5,4,4,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
South Tripura,16,290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,17,14,56,68,163,251,460,665,896,975,965,858,869,758,684,657,629,602,560,557,479,394,361,311,249,223,192,154,114,124,75,74,61,43,41,39,27,20,18,12,9,4,1,1,3,0,0,0,2,1,0,1,0,0,2,2
Sonitpur,18,306,0,28,5,8,6,11,16,11,29,32,47,60,71,111,216,245,384,495,702,941,1216,1436,1575,1598,1528,1554,1461,1484,1376,1261,1047,874,705,541,418,322,276,217,192,145,123,106,83,69,60,52,39,48,33,26,21,17,11,14,8,6,2,0,5,4,1,0,1,1,0,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,49,112,280,462,749,1063,1303,1634,1725,1678,1597,1446,1300,1166,906,802,710,554,462,346,295,249,156,160,117,95,78,74,50,49,40,28,27,24,20,24,17,14,12,15,15,15,8,19,4,5,5,3,9
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,26,70,144,311,446,526,560,515,489,445,413,414,374,342,321,273,241,203,182,132,109,90,79,65,53,52,42,43,45,30,33,26,21,13,22,16,10,6,11,11,5,7,4,1,6,5,0,4,3,1,5
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,15,44,122,290,625,1018,1366,1404,1172,818,630,515,385,299,260,184,171,133,110,88,80,68,48,43,39,34,34,26,19,17,13,14,15,16,12,16,7,17,10,8,9,7,7,0,2,1,3,3,2,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,46,72,113,148,186,249,313,398,523,581,672,727,759,757,736,726,738,706,584,504,391,400,303,242,203,194,155,115,126,81,79,84,66,38,37,48,36,29,29,23,30,28,24,11,13,8,122
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,18,39,84,220,492,904,1271,1466,1457,1583,1816,1916,2034,2020,1981,1838,1788,1678,1392,1260,1200,969,992,796,690,563,494,393,354,305,223,212,179,141,141,114,82,83,70,74,53,52,58,41,33,24,26,18,26,28,22,18,101
Ernakulam,32,595,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,4,11,10,41,85,146,208,277,307,247,318,374,471,441,484,497,462,424,379,340,345,329,315,271,246,259,263,230,203,194,160,133,123,98,88,87,88,82,98,83,71,67,68,58,42,50,54,43,62,33,29,21,8,22
East Garo Hills,17,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,24,47,123,295,596,928,1196,1315,1222,1071,901,841,722,673,516,397,311,317,234,164,159,122,124,110,102,69,43,59,45,44,45,31,38,32,18,14,20,7,8,12,17,11,3,6,3,6,5,2,7,0,0,1,2,3
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,13,30,77,128,253,425,603,711,734,852,891,1013,1071,966,853,740,683,721,572,658,605,614,549,505,509,455,423,393,361,314,282,216,157,107,96,59,50,26,31,16,9,8,14,10,12,6,15,7,5,9,4,9,10,7,6,2,4
Udaipur,8,130,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,14,26,62,196,412,896,1703,2462,3249,3509,3270,3072,2920,2810,2763,2712,2714,2464,2247,2087,1844,1663,1420,1253,1054,793,690,619,489,427,355,298,252,209,177,141,123,108,98,95,73,58,51,43,72,55,53,38,48,50,44,49,58,54,41,37,55
Raipur,22,410,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,27,37,138,267,592,1159,1908,2805,3601,3555,2962,2277,1781,1502,1601,1675,1906,1940,2125,2128,2019,1906,1838,1616,1499,1231,1128,1012,987,816,667,612,574,488,417,355,266,255,188,163,135,153,115,101,104,109,88,66,89,67,80,83,69,64,59,42,157
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,8,39,111,294,424,726,834,833,790,747,696,589,509,444,366,309,234,204,139,109,93,86,60,39,42,29,16,12,10,14,17,11,8,9,6,4,9,8,6,3,5,4,3,1,3,1,1,3,2,1,3,1,1
Dhalai,16,291,0,0,0,0,0,0,0,0,0,1,2,1,4,4,6,26,67,133,313,572,841,1034,1034,902,646,537,409,347,344,282,291,269,257,204,184,191,185,136,119,106,97,75,71,49,36,31,19,16,10,9,6,6,4,3,2,2,2,1,2,1,0,0,0,0,0,0,1,2,1,0,0,0
Koriya,22,400,0,0,0,0,0,0,1,0,2,1,2,4,10,17,42,62,164,364,677,1208,2006,2675,3048,3124,2528,1865,1493,1139,935,803,724,602,575,540,465,445,347,288,302,237,226,217,215,181,172,140,112,104,131,96,102,82,79,85,70,64,54,44,43,29,30,22,21,13,11,5,10,8,5,5,3,6
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,30,61,137,227,388,618,853,956,859,816,669,579,559,453,412,355,326,301,263,258,233,211,193,166,137,140,89,65,65,66,35,24,23,21,16,11,11,15,8,5,6,10,4,7,4,5,1,1,5,2,3,1,5,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,166,314,521,750,922,1026,967,910,834,729,623,571,452,394,328,326,266,225,202,172,136,140,104,84,69,62,63,39,52,45,53,46,42,39,35,42,44,39,36,35,249
Akola,27,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,29,73,161,296,577,1002,1414,1851,1836,1899,1708,1610,1315,1213,1091,953,852,777,696,567,504,431,401,321,252,230,158,134,119,117,85,57,75,52,49,39,36,30,23,24,16,19,20,15,14,12,19,17,12,8,5,2,3
Samastipur,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,23,83,172,359,652,941,1156,1238,1109,952,795,799,750,669,603,567,430,330,280,233,167,116,81,69,71,41,28,28,32,25,21,13,18,15,12,11,3,6,4,1,4,6,5,1,2,3,2,0,0,1,1,1,0
Mysore,29,577,0,0,0,0,0,0,0,2,0,2,2,1,3,10,12,24,35,86,125,236,427,617,824,920,976,954,1196,1532,1740,1768,1649,1546,1370,1268,1183,1007,796,689,603,528,463,377,319,258,231,222,186,175,130,142,105,74,89,70,65,73,62,43,51,40,36,37,36,48,37,43,47,48,33,39,39,228
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,28,44,83,117,183,140,178,172,220,242,213,203,170,116,100,79,69,56,39,30,17,17,11,11,5,4,8,7,2,6,5,5,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,59,78,135,179,229,339,586,860,1078,1138,1256,1389,1456,1412,1365,1346,1175,1092,957,875,771,710,608,576,469,418,348,320,288,211,175,162,125,86,74,58,65,58,37,35,30,20,25,15,21,11,14,16,39
Thrissur,32,594,0,0,0,0,0,0,1,0,0,2,3,1,0,5,3,10,16,20,32,49,102,133,261,328,417,476,486,444,494,475,567,584,619,758,835,863,814,705,620,458,377,230,202,158,140,120,102,74,73,51,58,43,37,32,26,17,12,8,9,6,2,4,5,1,2,2,2,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,4,7,6,5,2,6,5,6,8,9,5,5,12,2,6,10,8,5,2,3,2,2,2,2,2,2,1,1,2,1,10
Saiha,15,288,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,13,24,83,175,315,487,741,853,841,742,639,438,401,308,215,210,172,160,131,111,111,122,90,86,85,86,65,72,66,69,54,47,40,44,55,56,34,39,42,32,26,21,21,19,18,16,12,8,11,14,9,7,2,7,8,13
Senapati,14,272,0,74,19,26,31,33,59,74,106,184,217,312,421,596,816,1107,1402,1515,1683,1636,1377,1087,717,494,309,238,139,103,75,82,68,41,44,51,40,20,23,23,14,21,18,16,9,10,13,12,9,7,4,9,10,6,5,4,1,4,6,4,1,2,1,3,0,0,0,2,1,4,0,0,0,0
Chamba,2,23,0,3,1,0,0,0,2,0,1,2,4,4,6,10,19,42,80,180,364,699,1288,2014,2737,3071,3193,3097,3260,3314,2776,1538,820,437,305,233,171,145,109,80,65,45,45,34,21,22,21,32,32,17,12,16,17,10,15,9,8,19,5,10,6,3,3,5,1,4,1,1,2,2,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,42,143,325,634,1028,1187,1341,1311,1291,1288,1205,1163,977,882,801,636,490,425,326,220,173,137,119,78,57,42,49,37,25,18,18,28,20,16,9,6,13,6,2,4,9,8,5,3,3,2,1,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,64,152,334,749,1168,1346,1165,992,762,682,521,447,407,317,302,259,267,247,201,211,190,170,142,141,123,124,100,79,77,70,50,44,34,30,24,21,14,11,14,7,3,8,3,4
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13,41,103,173,290,334,351,445,548,693,779,855,808,707,647,549,475,440,408,372,333,258,214,218,171,145,142,114,126,103,81,74,68,67,64,56,55,48,46,45,41,48,57,54,65,48,42,38,19,123
Gadag,29,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,21,59,141,289,620,1058,1624,2106,2312,2128,1742,1343,1006,844,631,484,380,356,315,262,227,178,144,125,110,95,91,63,67,53,60,51,39,23,19,31,14,22,13,22,21,18,20,10,9,10,11,14,11,12,6,8,11,9,7,16
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,56,130,447,982,1513,1912,2154,2162,1931,1639,1199,930,750,516,332,262,191,123,78,82,61,65,61,47,44,44,23,21,25,21,13,21,14,7,15,10,11,9,9,11,10,12,6,7,2,2,2,1,2,2
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,41,175,481,1029,1405,1698,1751,1652,1537,1373,1303,1044,998,816,805,630,494,417,393,305,246,229,196,141,130,89,92,71,71,43,39,30,29,23,17,21,22,26,19,18,20,13,9,21,13,8,7,6,12,23
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,17,43,84,233,508,953,1557,2317,3009,3361,3504,3483,3438,3336,3249,3170,3088,2941,2734,2653,2537,2297,2071,1967,1644,1424,1197,1056,789,688,568,494,373,307,241,234,196,158,139,126,109,87,81,71,60,51,42,30,34,33,27,24,18,104
Almora,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,29,63,119,276,514,773,1041,1323,1407,1305,1266,1155,962,826,656,530,444,325,272,203,157,145,90,64,51,46,43,32,25,20,12,19,20,10,8,13,11,12,8,1,8,9,2,6,3,3,3,5,2,4,0,1,1,1,0
Upper Subansiri,12,249,0,65,17,8,20,17,24,27,27,44,60,58,87,76,101,142,171,191,198,341,444,633,1013,1455,1929,2403,2307,1887,1318,828,455,240,125,43,28,10,4,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,16,38,100,254,490,901,1575,1984,2216,2209,2093,1825,1675,1529,1286,1040,903,801,629,563,456,365,289,259,208,156,127,106,94,66,58,52,41,43,31,51,39,27,19,23,36,16,20,16,18,18,11,9,7,7,1,1,0,1,4
Jashpur,22,402,0,0,0,0,0,0,0,0,0,1,2,8,7,8,25,37,91,201,385,703,1199,1843,2398,2689,2724,2230,1824,1428,1309,985,842,697,569,465,356,343,276,232,185,156,139,125,79,103,94,71,80,59,48,41,46,26,35,33,23,12,14,11,10,6,2,4,2,1,1,0,0,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,28,122,254,394,520,613,620,614,586,580,633,563,611,541,522,525,499,416,388,347,283,282,207,217,183,174,145,123,105,115,88,101,87,74,62,64,60,44,50,59,38,53,45,46,28,24,104
Thiruvananthapuram,32,601,0,5,0,0,0,1,1,0,1,3,4,5,1,4,7,22,19,22,54,79,114,142,188,250,252,274,228,201,200,245,319,370,394,435,472,453,397,411,436,409,372,299,238,194,165,143,123,101,89,74,62,58,52,45,33,36,40,39,38,31,30,47,29,43,16,14,10,7,3,10,7,8
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,39,160,333,630,972,1169,1599,1817,1889,1889,1795,1635,1438,1228,966,771,509,398,299,211,162,120,85,61,45,43,41,17,28,30,27,17,18,12,19,13,19,18,12,17,18,16,9,9,15,12,28
