,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,1,0,0,0,0,2,1,2,4,9,12,15,64,81,141,227,340,500,665,763,680,548,314,205,107,70,56,40,33,31,30,33,26,24,27,17,21,19,22,16,10,9,6,4,4,7,1,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,31,63,91,95,89,179,247,401,529,565,619,522,458,412,315,294,236,188,174,141,94,97,82,74,56,48,38,33,31,36,22,27,19,29,21,23,16,16,18,9,7,6,3,0,1,0,6
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,11,15,38,97,239,560,1160,2025,2936,3277,2789,1785,1055,628,425,287,270,247,184,150,136,93,89,68,64,49,38,46,27,20,29,16,14,16,11,7,13,6,4,6,8,6,8,5,7,6,3,3,1,2,1,0,1,1,0,0,0
Warangal,28,540,0,35,6,5,1,14,2,16,18,20,12,19,36,42,50,92,135,215,290,366,612,715,1024,1143,1303,1416,1413,1389,1263,1132,1267,1174,1029,855,740,577,458,356,345,204,183,171,147,153,95,116,93,90,83,73,69,43,51,49,41,28,24,31,12,16,14,8,5,6,3,5,1,1,2,2,0,0
Kandhamal,21,390,0,112,19,11,18,23,22,41,39,71,47,72,109,125,111,186,292,259,324,411,507,682,736,972,960,1178,1271,1115,1044,914,700,457,247,147,64,38,30,12,11,2,8,3,10,8,2,5,0,2,2,1,6,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,37,75,124,109,139,153,181,252,356,448,507,598,576,572,547,463,394,421,330,269,249,197,141,133,106,78,79,53,61,48,39,40,29,26,24,34,20,30,20,20,21,15,14,9,12,13
Singrauli,23,463,0,1,0,0,0,0,0,0,2,1,4,5,4,10,24,20,67,98,218,383,653,1113,1710,2159,2543,2318,1929,1498,1136,955,859,691,648,611,589,498,428,379,335,338,364,304,287,211,166,154,132,141,113,92,91,90,69,62,72,68,67,58,62,66,66,56,56,43,41,36,20,37,20,22,26,135
Khordha,21,386,0,0,2,0,0,0,0,0,0,0,1,2,4,1,4,2,5,9,14,11,16,36,36,56,67,89,77,70,58,46,18,8,13,19,14,6,4,13,10,11,11,6,4,9,2,2,1,6,1,0,1,1,1,0,0,3,3,2,0,2,3,4,1,0,4,2,3,4,7,2,2,9
Kangra,2,24,0,1,0,1,0,5,2,6,7,15,21,36,52,92,162,248,480,628,895,1155,1258,1222,1214,1391,1830,2024,2231,2066,1862,1520,1243,1039,957,656,544,411,343,253,204,171,134,96,94,79,69,63,58,37,32,37,25,15,29,17,16,10,16,3,8,3,2,5,1,0,1,0,0,0,0,0,0,0
Katni,23,450,0,0,0,1,0,1,0,0,0,0,0,0,4,4,7,7,11,40,46,97,242,472,813,1209,1735,2088,2174,1973,1744,1551,1266,1094,880,793,610,500,433,338,315,236,232,182,151,131,95,107,81,64,65,43,42,33,26,25,31,30,22,17,28,18,21,17,11,12,10,8,4,6,3,4,2,18
Barwani,23,441,0,4,1,0,1,0,0,1,4,3,4,9,13,24,29,65,110,194,349,584,910,1403,2036,2469,2567,2560,2238,1762,1359,1092,828,595,415,346,274,220,187,149,119,88,80,66,56,50,45,36,24,16,21,24,16,6,10,7,8,4,1,4,8,4,5,3,3,2,4,4,4,3,2,1,1,2
Kasaragod,32,588,0,95,9,17,21,12,18,30,26,32,29,40,40,47,63,55,88,96,128,131,118,157,222,181,222,200,254,237,243,262,199,168,116,66,58,31,32,22,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,7,19,48,96,236,445,721,1101,1257,1251,1026,823,605,480,395,373,300,241,223,155,110,72,71,50,34,33,12,19,12,16,18,13,21,8,9,10,7,7,6,13,6,8,4,5,1,5,2,2,1,2,0,1,1,0,0
Narsimhapur,23,452,0,2,0,0,1,0,1,2,0,4,5,6,10,15,23,27,73,127,188,270,499,734,1042,1356,1640,1832,1888,2006,1732,1636,1422,1041,823,660,634,486,413,344,245,219,160,144,127,106,91,86,52,36,27,45,27,30,18,19,12,11,4,14,6,6,7,5,2,1,1,1,0,1,0,0,0,0
Durg,22,409,0,56,4,2,13,11,22,28,28,22,30,52,49,95,82,158,140,178,206,242,293,336,333,429,522,519,525,552,626,553,553,573,608,585,593,529,397,308,210,161,166,112,120,86,105,77,68,44,51,44,58,35,26,17,16,24,11,13,23,21,16,20,11,10,6,24,13,12,11,5,5,5
Chirang,18,320,0,4,0,2,2,1,1,3,2,3,6,10,18,12,23,31,46,75,156,211,326,436,610,673,686,592,542,445,415,350,276,242,206,222,199,168,129,87,102,55,55,44,32,27,22,29,20,37,15,20,10,14,9,14,8,6,3,4,2,3,3,4,2,0,2,2,1,3,0,2,1,15
Neemuch,23,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,4,27,58,151,313,764,1281,1851,2105,1874,1621,1283,1115,920,815,640,525,440,369,304,315,225,209,166,148,115,95,88,79,78,59,47,29,33,40,21,23,20,14,12,13,12,7,3,7,4,3,3,3,4,8,2,7,6,15
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,48,93,114,134,180,240,302,329,332,340,299,226,217,201,185,172,156,160,147,141,152,125,125,113,111,94,85,74,70,91,78,62,50,63,64,48,225
Nizamabad,28,533,0,6,1,4,0,1,3,1,2,4,5,4,14,12,18,31,46,42,105,140,193,280,412,590,790,1061,1287,1439,1465,1584,1743,1708,1609,1499,1523,1330,1184,1027,845,626,501,472,327,311,254,210,163,188,139,143,112,91,66,50,74,57,45,38,43,21,14,11,18,8,6,9,8,2,5,4,5,4
Salem,33,608,0,72,7,23,20,32,38,40,39,63,65,99,101,104,139,200,247,289,268,329,319,335,340,382,399,392,406,336,387,458,498,473,634,636,590,642,759,621,659,700,738,656,670,646,562,472,363,329,232,190,151,164,93,83,99,55,41,46,49,53,21,27,35,14,36,26,26,15,10,15,10,83
Sehore,23,445,0,3,0,1,1,1,1,2,2,3,8,6,8,20,22,40,65,116,166,277,433,752,1114,1455,1862,2281,2451,2443,2306,2023,1778,1510,1281,1034,869,712,590,521,408,343,285,251,189,167,145,112,94,69,74,53,35,35,35,26,24,31,20,14,17,12,5,14,9,4,10,11,5,6,7,3,1,3
Banas Kantha,24,469,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,8,15,40,111,249,516,1022,1726,2516,2973,3166,3290,3213,3341,3484,3541,3397,2950,2546,2065,1632,1146,897,702,472,358,274,225,179,141,111,86,72,55,47,48,43,41,34,24,37,29,24,18,14,19,5,12,16,8,2,6,2,0,0,1,6
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,23,49,104,204,354,605,870,1336,1518,1682,1621,1455,1209,981,774,667,588,453,400,316,225,206,164,148,114,86,81,69,60,48,50,47,45,44,31,41,26,37,29,31,26,26,25,22,19,31,13,23,13,6,7
Chikkaballapura,29,582,0,14,3,3,1,4,4,15,10,12,14,22,19,26,48,49,85,134,152,259,332,392,572,748,809,967,1025,1140,1135,1034,1043,927,807,808,734,604,590,470,375,307,206,210,155,132,93,109,78,66,64,48,42,47,21,23,18,13,15,21,9,16,8,6,5,6,9,5,6,5,3,1,4,25
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,57,181,468,846,1249,1362,1199,930,686,517,475,492,395,362,314,308,269,219,208,178,123,101,85,50,41,28,25,24,16,11,13,12,7,14,15,13,8,7,1,6,8,6,3,4,0,0,1,0,0,0,0
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,46,127,249,442,627,784,840,775,631,556,495,438,315,289,217,237,186,209,169,133,116,107,105,93,76,83,68,59,68,57,47,60,61,51,39,39,37,42,43,22,21,25,13,12,17,12,9,4,10
Sivaganga,33,622,0,167,17,24,18,28,18,43,28,35,71,66,81,131,158,150,226,309,356,389,477,547,724,639,787,773,700,733,733,537,537,587,486,438,308,288,280,226,174,158,99,95,88,65,84,44,42,39,29,22,24,30,14,21,15,16,8,20,9,0,5,11,8,9,2,0,1,6,0,0,0,0
West Garo Hills,17,293,0,5,1,3,2,1,2,6,0,7,8,12,14,22,30,59,85,140,183,310,443,714,915,1341,1636,1586,1538,1260,891,745,525,457,366,279,210,189,151,106,90,77,49,48,34,44,32,26,25,18,13,15,11,9,11,8,9,5,10,9,5,10,4,4,3,1,0,0,0,0,0,0,0,0
Puruliya,19,340,0,6,0,0,0,1,0,0,5,13,1,9,11,6,23,31,44,46,77,104,163,168,253,313,435,635,705,879,997,902,729,558,367,262,199,167,111,100,60,26,33,17,17,12,8,7,5,4,7,0,8,9,3,8,4,4,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,7,22,44,77,170,311,555,863,1167,1350,1336,1305,1178,1009,776,716,656,565,522,427,386,318,285,242,251,237,146,136,137,97,87,58,65,52,31,30,21,27,20,25,13,12,13,6,10,14,8,14,7,8,8,7,1,0
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,9,17,34,69,187,374,821,1323,1937,2115,1743,1298,966,675,553,373,244,158,134,105,76,65,52,53,38,23,18,23,29,14,9,16,12,9,12,6,8,8,11,5,4,4,5,2,1,2,2,2,2,3,3,2,2,2,1,4,0
Parbhani,27,513,0,76,7,9,15,20,11,35,20,39,40,53,53,86,102,165,245,281,408,492,629,988,1184,1361,1446,1632,1696,1741,1696,1668,1489,1370,1220,1067,790,612,429,303,246,157,104,81,69,38,44,35,28,33,22,21,31,28,30,23,17,11,14,11,11,5,8,4,11,5,5,6,6,0,0,1,0,1
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,14,47,140,344,684,1224,1901,2292,2371,2606,2632,2498,2118,1825,1518,1232,1065,883,705,649,555,469,393,326,270,221,207,150,117,113,95,69,67,40,40,41,36,34,26,23,16,18,17,16,10,11,11,19,11,8,2,6,4,30
Visakhapatnam,28,544,0,241,32,41,62,46,65,77,102,121,180,227,268,341,404,492,678,927,1089,1436,1647,2027,2329,2298,2166,1968,1671,1312,1018,861,705,623,558,430,371,391,297,332,293,228,216,173,158,187,168,133,132,105,98,93,75,68,84,80,80,44,55,51,35,60,24,39,30,18,27,35,25,21,29,12,16,97
Satna,23,429,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,16,32,90,167,372,783,1420,1973,2411,2445,2249,2285,2222,2056,1907,1776,1622,1490,1233,1035,866,763,625,551,424,344,289,267,195,163,147,124,112,75,66,53,53,50,41,35,28,33,27,23,15,25,16,16,22,15,15,13,2,5,5,22
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,13,45,185,491,1171,2350,3882,4726,4134,3023,2082,1364,952,605,446,325,243,185,157,106,83,62,65,51,44,29,32,25,30,25,19,19,27,20,14,19,11,10,9,10,15,8,11,5,6,3,5,8,4,2,1,0,0
Dakshina Kannada,29,575,0,189,17,28,29,25,27,48,69,49,69,70,106,138,158,138,203,304,286,327,410,478,480,604,708,657,615,669,595,621,451,330,260,188,120,95,85,56,54,69,55,63,43,27,22,16,33,14,14,24,27,23,19,27,31,18,18,15,21,16,22,21,30,21,15,11,6,9,8,2,4,10
Seoni,23,456,0,128,25,37,39,52,36,49,65,93,130,126,201,277,364,537,737,1033,1401,1817,2332,2824,3189,3476,3465,3163,2701,2074,1624,1228,950,683,534,402,279,225,193,143,133,105,78,77,55,38,35,40,24,21,11,7,13,8,4,13,3,11,1,2,3,3,2,6,6,2,9,1,0,4,2,1,2,9
Rohtas,10,234,0,0,0,0,0,1,0,0,0,0,2,5,6,8,22,38,55,108,220,319,549,782,1116,1467,1785,1788,1516,1335,1250,936,728,603,526,371,331,207,174,158,95,95,75,61,42,53,35,40,36,28,21,21,13,16,20,11,7,9,8,5,12,6,1,2,3,2,0,1,0,0,0,0,0,0
Dewas,23,437,0,9,0,0,4,2,1,1,2,8,4,10,20,31,56,122,195,314,466,694,988,1267,1479,1738,1957,2197,2349,2324,2344,2049,1636,1353,1093,904,702,617,495,443,359,305,262,225,199,157,120,111,83,87,70,57,49,37,38,39,32,19,16,19,13,13,14,14,17,9,14,15,11,8,6,3,3,16
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,7,38,104,264,516,850,1208,1441,1594,1571,1483,1320,1078,812,700,542,473,348,270,230,197,165,143,120,128,106,86,86,64,64,52,49,46,35,45,32,47,29,26,28,24,32,25,22,19,26,35,14,6,0
Ramban,1,17,0,0,0,0,1,0,0,0,1,3,1,1,4,5,7,20,33,51,80,120,159,220,290,314,288,349,285,246,245,203,182,167,161,151,167,160,181,156,156,137,114,95,80,78,58,41,39,39,31,33,22,16,21,20,19,14,13,9,10,14,10,9,5,3,3,5,1,0,0,0,0,1
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,138,412,497,491,496,399,388,319,346,335,334,310,276,257,212,229,183,171,128,98,112,103,59,51,42,27,29,35,25,17,25,21,23,19,25,25,23,16,17,37
Tamenglong,14,273,0,367,59,55,69,102,121,144,189,253,294,336,459,578,648,843,1012,1216,1367,1615,1673,1541,1389,1132,837,484,345,203,175,96,80,68,64,40,45,36,39,36,12,10,13,17,9,13,7,5,7,6,8,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,10,0,0,0,0,2,0,1,0,3,0,5,3,10,2,14,8,13,35,39,86,87,143,170,209,237,285,324,362,403,285,313,263,242,139,98,75,14,19,12,2,11,11,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonitpur,18,306,0,49,14,7,14,12,22,29,32,32,51,82,93,164,195,278,396,545,751,949,1157,1340,1451,1469,1409,1300,1214,1168,1092,1087,1044,940,833,712,585,504,417,308,250,215,154,112,117,95,85,71,81,58,54,45,35,35,31,22,7,13,6,5,8,7,4,2,3,5,1,0,1,0,0,0,0,0
Birbhum,19,334,0,2,0,0,0,0,1,0,0,0,0,2,0,2,3,1,8,7,13,9,14,34,55,54,105,168,183,288,297,427,559,753,762,827,951,901,769,694,553,394,219,190,131,92,62,61,51,26,25,20,20,17,14,22,10,13,10,5,13,4,4,6,4,3,0,2,3,5,0,0,0,0
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,4,18,27,57,177,286,436,514,552,562,574,520,476,449,387,352,330,269,221,197,150,108,96,70,70,57,50,42,33,31,29,13,19,12,9,7,5,9,7,8,3,4,1,3,2,0,0,1,0,0,0,0
Darbhanga,10,215,0,2,0,0,0,0,0,1,0,0,0,0,2,3,0,2,5,5,21,29,88,161,268,454,759,994,1169,1261,986,796,649,449,386,349,267,210,165,155,117,86,56,72,32,35,15,20,21,19,10,12,23,13,15,13,9,8,2,2,3,2,2,1,2,1,1,0,0,0,0,0,0,0
Jajapur,21,382,0,0,0,0,0,0,4,3,0,0,2,4,0,2,3,3,6,1,4,18,9,22,20,31,27,21,39,45,21,50,32,31,23,26,19,37,26,33,23,24,39,38,37,26,22,25,22,6,6,2,3,0,0,0,2,0,0,0,0,0,2,2,2,0,2,0,2,2,0,0,0,0
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,8,13,50,88,204,435,800,1248,1737,2216,2558,2793,2763,2598,2215,1996,1632,1469,1293,1114,972,771,599,544,467,365,389,320,269,238,185,186,130,140,124,113,82,101,64,54,51,48,39,35,25,22,24,41,24,23,33,20,15,11,74
Ernakulam,32,595,0,1,2,0,0,7,5,2,7,2,11,18,6,17,20,32,23,58,48,91,114,137,180,172,217,234,256,314,322,304,331,286,244,249,245,192,214,183,188,192,138,148,103,115,95,112,137,86,81,68,62,82,54,46,41,45,39,38,33,17,22,27,14,6,14,10,5,5,5,4,4,17
East Garo Hills,17,294,0,1,0,0,2,0,0,1,0,2,2,3,3,9,10,13,40,66,119,215,384,580,893,1162,1446,1555,1390,1017,754,557,473,376,322,278,261,214,199,149,121,87,78,55,51,48,34,23,27,9,12,8,3,8,3,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,13,17,43,93,126,263,414,604,830,911,1036,1056,1095,1043,962,933,851,823,807,754,679,646,578,529,491,435,414,329,299,259,177,114,87,62,37,18,22,15,10,8,11,19,13,11,10,7,6,11,3,5,12,3,4,0,1,1,1
Udaipur,8,130,0,0,0,0,1,1,1,0,2,2,0,1,10,12,17,38,66,148,261,497,860,1747,2843,4073,4892,4886,4320,3997,3618,3117,2746,2301,2017,1693,1402,1096,874,705,570,483,404,344,264,246,231,222,169,154,103,101,98,74,69,64,78,50,50,47,45,43,38,37,46,40,40,50,45,50,29,23,11,21
Raipur,22,410,0,83,14,6,13,28,18,43,43,29,52,61,71,76,115,165,195,221,296,404,440,600,703,837,922,1040,960,958,865,720,699,596,551,473,413,424,373,372,294,260,216,128,129,103,80,36,59,26,31,20,30,5,17,7,9,5,5,4,2,0,0,3,1,3,6,3,0,4,2,0,0,2
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,43,114,296,573,947,1122,1139,951,812,578,491,359,300,233,176,127,111,102,73,63,44,36,28,29,24,13,12,16,15,10,6,7,5,2,7,6,5,2,2,1,2,4,5,2,1,2,4,0,0,0,0,0
Dhalai,16,291,0,48,5,9,8,12,10,17,4,24,27,28,48,54,65,46,88,112,133,163,219,232,293,321,308,361,330,288,292,260,177,115,65,52,60,26,43,18,17,21,13,12,11,6,1,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,37,10,10,7,15,12,25,27,39,64,77,96,149,196,330,421,716,940,1402,1917,2458,2926,3037,2822,2266,1635,1220,899,714,679,557,505,420,405,361,272,248,185,140,104,87,79,43,52,39,42,33,34,26,22,20,30,26,25,13,20,19,19,12,11,12,13,6,9,6,3,5,3,2,1,0
Supaul,10,208,0,0,0,0,0,0,0,0,0,1,2,3,1,0,3,9,15,13,35,76,101,181,367,528,720,882,908,902,808,705,624,529,508,403,380,343,322,268,172,204,146,106,97,76,37,45,40,27,19,15,19,17,13,10,9,6,2,4,4,3,3,5,6,1,3,1,5,1,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,151,380,809,1078,1224,1155,1040,898,782,682,545,447,408,319,262,244,217,173,146,127,101,92,68,64,52,48,66,43,44,33,47,35,44,49,47,45,37,41,50,39,61
Akola,27,501,0,13,3,6,3,3,7,5,12,4,7,12,20,12,17,31,34,62,100,90,195,291,437,666,928,1159,1336,1530,1713,1737,1764,1813,1536,1394,1179,876,676,566,458,332,312,283,228,176,164,141,110,73,87,73,54,63,42,34,37,33,32,29,18,21,21,17,16,15,19,9,5,9,9,4,4,3
Samastipur,10,221,0,10,3,1,1,0,0,2,3,1,11,8,12,22,29,28,40,59,88,146,235,368,551,817,976,1018,1115,991,976,960,831,779,614,504,396,329,234,176,147,91,67,42,46,37,19,14,23,17,14,17,9,7,4,6,9,3,3,2,2,1,2,3,0,2,1,0,0,0,0,0,0,0
Mysore,29,577,0,71,11,18,7,11,8,6,18,13,28,24,43,44,58,67,100,93,102,133,166,214,230,281,302,372,387,516,507,588,540,603,605,510,519,522,436,363,326,292,274,246,208,171,163,120,96,80,96,60,68,38,49,41,35,34,29,13,24,24,11,13,11,7,20,8,6,10,13,16,6,63
Shupiyan,1,13,0,0,0,0,0,0,0,0,1,0,1,0,1,2,4,19,37,51,80,137,144,159,128,120,69,55,51,87,111,126,113,143,152,143,115,113,100,78,58,43,32,26,23,12,16,10,14,12,2,8,2,7,3,2,2,2,4,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,56,112,179,205,181,233,470,974,1573,2093,2283,2049,1844,1569,1338,1209,1047,921,787,638,551,447,387,319,233,200,140,119,85,68,49,51,47,32,39,38,31,30,21,21,15,21,15,11,10,12,7,13,12,12
Thrissur,32,594,0,70,20,6,21,12,26,30,37,38,45,36,44,60,93,73,99,117,128,190,193,178,196,261,240,248,259,250,334,325,299,388,344,448,458,502,456,377,341,310,207,209,155,142,115,63,83,85,61,37,52,56,41,49,40,34,20,16,16,12,12,10,8,4,4,8,0,5,0,0,6,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,3,0,0,2,0,0,2,2,4,3,2,1,0,2,0,3,0,4,1,2,0,1,1,0,1,0,2,2,0,0,2,0,0,0,4
Saiha,15,288,0,32,1,6,4,22,9,9,16,18,17,18,32,45,57,90,124,156,251,288,418,576,701,799,919,873,870,684,513,310,138,55,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,418,62,86,78,106,99,143,204,201,242,338,393,492,572,726,843,910,1093,1225,1170,1167,1017,871,673,528,335,220,204,148,97,71,54,56,44,34,31,20,30,14,13,24,10,15,4,5,7,6,3,2,4,3,1,1,1,2,4,2,0,2,1,0,0,2,0,0,0,0,0,1,0,0
Chamba,2,23,0,3,2,2,3,4,6,3,12,14,33,46,100,163,302,573,976,1591,2437,3353,3941,4012,3288,2334,1616,1199,925,778,668,547,400,313,218,169,145,101,83,82,53,41,36,34,35,26,17,16,20,15,21,16,13,10,10,7,7,9,4,6,4,4,4,2,4,2,1,0,0,0,0,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,13,20,32,77,158,345,669,1143,1666,1953,2098,1772,1442,1196,982,721,519,380,255,213,178,129,110,82,63,65,38,29,33,35,17,15,17,15,14,17,13,12,24,12,4,5,8,8,3,5,2,0,1,1,0,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,71,225,384,645,960,1094,1167,988,887,703,613,496,404,365,363,275,249,235,222,198,191,159,145,157,133,115,127,95,79,89,65,52,48,27,26,10,5,0,6
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,22,45,127,236,259,247,216,289,523,832,929,912,849,715,648,646,518,477,429,398,316,284,244,216,198,144,134,99,81,92,79,62,61,64,52,50,43,55,82,63,43,36,17,26,32,19,28,55
Gadag,29,561,0,23,3,8,8,3,14,5,22,19,20,42,55,68,84,175,212,301,489,698,853,1149,1434,1585,1756,1698,1628,1445,1088,850,604,441,346,251,205,207,159,151,123,84,87,68,58,53,48,40,49,43,31,23,25,18,17,20,15,16,10,11,16,7,7,10,9,9,12,5,6,7,5,7,2,6
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,5,13,18,41,67,174,392,764,1230,1784,2189,2308,2058,1857,1355,1045,757,470,376,222,165,120,68,71,57,44,29,31,32,21,18,15,22,16,14,10,14,15,13,8,8,12,10,13,5,3,3,5,1,2,0,1,0,0,0
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,22,47,127,305,712,1277,2016,2568,2593,2204,1740,1316,956,788,604,494,369,323,247,192,181,134,120,103,80,69,47,42,33,30,22,23,16,21,26,20,15,17,15,11,10,11,15,10,11,9,11,11,7,5,4,1,7,3
Solapur,27,526,0,35,5,9,6,14,9,4,10,20,19,22,22,25,50,58,105,133,163,275,366,562,872,1284,1673,2409,2940,3474,3796,3980,4001,3765,3411,3162,2913,2678,2530,2310,2056,1736,1545,1348,1201,964,839,668,545,440,360,304,280,225,166,156,134,137,66,62,86,52,79,60,48,39,43,29,26,30,16,17,10,67
Almora,5,64,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,1,8,12,30,73,112,213,340,574,791,1058,1457,1662,1700,1535,1236,978,737,537,332,263,153,110,81,50,41,38,23,21,22,17,17,14,17,10,6,9,6,3,8,2,6,3,5,4,3,3,0,3,0,0,3,1,0,0,0,0
Upper Subansiri,12,249,0,374,59,66,66,103,107,132,145,191,219,255,345,475,555,764,907,1174,1537,1943,2272,2463,2821,2953,2724,2228,1555,897,528,277,142,64,38,18,12,8,5,4,2,1,1,6,0,2,0,2,0,0,3,2,2,1,0,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,14,56,117,268,548,944,1700,2464,2819,2827,2521,2004,1609,1310,1046,855,634,550,400,339,278,227,197,184,112,108,81,80,65,48,38,41,30,34,29,28,21,33,19,18,13,14,15,13,9,9,10,3,4,1,1,0,2,1,3
Jashpur,22,402,0,24,6,5,3,6,9,7,20,15,30,61,64,64,110,172,227,272,359,547,738,918,1300,1743,2122,2329,2429,2245,2178,1582,1367,1123,805,605,430,307,219,143,105,49,60,35,36,18,20,26,11,18,9,12,7,7,5,4,9,4,6,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,30,54,106,171,292,404,462,496,439,498,483,519,452,428,424,408,438,328,313,278,251,250,208,182,146,118,116,107,86,54,73,82,54,68,62,49,35,47,18,12,14,5,7,7,6,3,2,5,2,2,5
Thiruvananthapuram,32,601,0,25,4,3,1,3,1,4,9,14,2,14,12,16,15,22,41,45,53,64,74,105,88,102,142,192,243,286,276,256,349,324,349,334,353,326,385,274,214,173,125,109,106,85,62,54,61,53,53,37,33,36,50,31,27,39,30,40,27,32,15,9,15,14,2,2,2,2,1,2,0,11
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,15,49,108,305,622,1061,1596,1917,2136,2106,2069,1890,1489,1321,1033,744,570,405,267,171,117,87,67,49,35,33,33,20,21,21,32,31,20,16,12,20,9,10,20,14,21,19,14,10,12,9,9,11,7,4,5,3
