,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Azamgarh,9,191,0,9,3,0,3,5,4,5,3,8,4,10,4,15,24,34,55,52,63,111,154,187,231,300,408,507,716,863,1163,1571,1861,2072,1997,1670,1288,928,636,506,369,236,184,146,124,103,73,41,50,55,27,29,28,11,16,17,13,8,6,15,8,5,15,3,7,9,6,11,2,2,0,0,2,0
Kurnool,28,552,0,110,12,11,17,20,36,40,42,50,70,97,96,199,178,240,336,399,584,759,1243,1450,1968,2522,3340,4234,5001,5356,5465,4955,4699,3744,2892,2181,1514,1273,956,807,657,578,499,529,448,380,361,343,321,266,271,194,176,166,154,115,84,102,85,83,57,50,37,43,23,19,17,8,6,8,18,7,5,26
The Nilgiris,33,611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,1,19,7,11,15,28,37,47,67,107,137,132,213,246,352,407,388,333,195,197,122,109,95,79,63,47,33,48,25,39,46,18,30,18,13,13,14,11,8,8,3,5,16,8,10,5,3,8,4,1,12
Coimbatore,33,632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,0,8,4,7,25,41,62,96,160,271,404,556,758,843,904,858,836,839,758,843,772,631,564,505,470,327,320,293,220,196,249,189,186,144,130,121,138,88,83,95,68,67,54,61,27,33,30,29,18,17,13,6,7,19
Nalanda,10,229,0,10,4,1,3,0,11,2,5,6,14,11,17,28,25,40,51,68,103,156,152,247,293,405,601,602,615,652,605,559,474,520,465,432,416,356,312,293,272,232,194,170,154,143,88,98,61,55,54,37,31,28,34,26,21,17,8,5,6,5,5,2,5,1,3,0,0,0,0,0,0,0
Godda,20,351,0,1,0,1,0,0,0,0,0,1,0,2,3,1,7,15,15,22,53,84,124,187,261,369,443,540,576,598,597,622,657,610,570,536,486,484,396,316,266,201,157,120,131,108,85,51,40,38,28,11,13,14,16,9,12,3,8,9,8,0,5,7,2,3,1,1,1,0,0,0,0,0
Chikmagalur,29,570,0,2,0,0,0,0,0,0,0,0,0,2,2,6,0,11,4,11,3,10,22,41,49,58,106,162,275,416,772,1121,1787,2612,3249,3830,3428,2865,1885,1296,899,574,438,240,156,133,84,89,71,64,39,34,27,38,39,13,32,8,7,13,12,11,12,7,10,19,11,5,13,3,4,7,6,25
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,19,38,39,96,159,292,433,659,922,1068,1069,1123,974,784,679,536,488,411,294,232,226,192,152,147,129,109,110,97,100,74,58,52,50,50,51,36,43,35,32,33,30,37,47,40,47,48,58,73,74,81,85,180
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,13,20,61,136,264,549,854,1118,1185,1216,1017,845,604,449,350,262,178,130,97,78,49,40,33,47,29,32,25,16,22,14,17,12,15,17,18,11,14,11,8,1,3,0,0,0,0,0,0,0,0,0,0
South Goa,30,586,0,11,2,0,2,0,3,5,7,5,16,5,6,18,18,18,30,23,39,35,48,43,72,60,137,124,127,162,219,276,274,346,367,305,249,196,132,64,63,51,59,66,53,62,57,73,62,35,37,40,26,35,16,15,20,26,12,17,9,12,9,3,9,8,0,4,0,1,1,0,0,0
Varanasi,9,197,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,7,1,6,7,4,18,31,15,52,75,120,175,258,342,392,437,485,535,495,463,335,280,240,152,163,121,106,60,71,49,54,49,43,54,51,48,51,60,56,31,36,21,37,8,18,12,10,20,8,12,5,5,24
Kolar,29,581,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,5,3,4,3,11,23,13,30,42,75,85,89,94,124,265,413,628,915,1397,1537,1414,1353,1303,1056,902,663,553,458,379,325,255,220,152,150,99,83,70,51,40,31,24,34,18,27,22,22,22,19,23,14,16,13,17,85
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,7,21,44,115,221,409,739,1094,1362,1519,1576,1606,1331,1084,765,586,464,320,265,186,141,105,74,65,55,39,40,21,25,13,8,9,8,7,8,4,4,1,2,4,3,2,2,1,0,1,5,3
Mon,13,261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,32,73,163,301,461,807,1240,1416,1155,854,591,439,204,153,90,58,46,26,25,22,19,12,14,9,7,6,6,3,3,6,5,4,2,6,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Madurai,33,623,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3,5,10,18,14,13,38,45,78,92,170,183,304,331,409,411,464,476,516,460,428,358,352,301,295,318,226,248,185,157,165,157,156,131,91,84,68,84,65,59,50,35,50,31,41,27,29,29,43,25,34,20,13,26,6,15,25,82
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,27,96,229,398,484,546,544,590,684,658,697,566,511,406,352,270,200,163,116,101,71,46,32,42,23,16,24,13,16,17,8,7,11,9,6,11,5,2,4,0,0,0,0,0,0
Sirohi,8,117,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,7,10,10,29,70,159,343,703,1382,2040,2770,2901,2660,2070,1628,1244,917,686,498,424,319,292,227,185,154,140,132,93,60,66,51,56,43,41,52,53,39,28,29,22,30,13,18,22,23,14,18,16,10,4,11,10,9,2,4,1,3
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,23,33,49,104,123,173,272,380,495,544,618,656,702,611,580,509,494,452,377,333,262,227,180,124,92,77,79,56,61,47,29,33,36,17,17,17,15,14,15,18,14,3,7,6,6,2,3,4,2,18
Jagatsinghapur,21,380,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,2,9,10,17,19,27,48,48,75,125,156,246,333,491,532,548,591,586,518,460,403,316,265,192,174,143,113,92,69,61,63,53,52,45,28,28,28,17,21,24,8,26,20,17,31,22,15,16,16,14,25,14,15,13,109
Upper Siang,12,252,0,2,0,3,2,2,1,1,5,5,6,6,10,7,29,50,103,120,265,475,851,1483,2583,3876,4781,5247,4781,3381,1865,743,243,55,21,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,584,76,81,80,90,124,156,192,149,245,364,372,472,521,606,673,834,1188,1312,1305,1456,1593,1732,1719,2048,2125,2182,2393,2265,2224,2002,1664,1452,1001,895,699,589,453,475,426,368,331,317,288,250,254,209,174,215,126,123,123,109,77,84,62,62,63,51,57,31,41,37,32,40,22,23,32,29,17,153
Umaria,23,431,0,4,0,0,0,0,1,2,2,0,0,0,4,2,8,0,3,1,5,4,13,8,35,42,42,66,64,91,82,151,129,163,144,188,201,109,77,57,29,21,11,7,7,4,0,3,2,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jaipur,8,110,0,1,0,0,0,0,0,0,1,1,0,0,1,2,2,9,10,16,35,69,123,251,420,743,1141,1564,1817,1843,1898,1873,1768,1882,1910,1955,1959,2119,2237,2285,2304,2185,2182,2057,1963,1692,1566,1386,1065,846,679,566,427,368,330,313,286,218,204,205,198,158,133,131,126,111,101,98,100,79,115,99,112,439
Pithoragarh,5,62,0,19,0,0,2,4,8,4,4,9,14,14,24,34,48,66,86,128,191,306,438,612,916,1209,1522,2028,3427,5908,7254,4720,2030,929,552,313,195,150,93,77,33,22,37,24,13,17,13,10,17,10,9,7,2,3,4,9,4,6,1,6,4,0,3,0,1,4,1,0,0,0,0,0,0,0
Reasi,1,20,0,7,0,0,0,3,1,5,2,2,8,8,11,14,22,28,56,70,100,141,214,341,504,632,851,952,953,938,863,666,601,495,412,327,297,233,204,134,108,98,90,81,69,58,56,43,30,31,33,21,20,19,9,10,11,8,5,6,8,3,9,3,4,3,5,0,1,4,1,2,1,5
Kohima,13,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,16,56,99,231,450,888,1215,1240,796,444,246,144,109,82,73,45,47,42,44,23,20,19,24,19,27,17,12,16,13,8,12,8,10,5,8,5,10,3,7,9,6,2,6,2,2,5,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,5,15,17,56,146,374,772,1551,2135,2114,1629,1020,653,457,327,256,204,169,151,127,117,98,100,96,96,53,70,51,35,54,30,25,24,22,18,6,8,7,1,6,8,4,6,2,2,1,1,0,0,0,0,0,0
Saharsa,10,214,0,9,0,1,1,0,0,6,9,0,3,0,4,9,9,9,27,23,31,32,41,93,157,235,329,416,605,672,673,592,507,352,281,187,132,108,98,69,60,38,45,29,22,21,13,11,8,10,12,7,10,0,4,2,3,9,6,3,2,7,1,5,0,4,0,0,0,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,4,9,5,4,3,9,9,7,6,13,12,10,14,16,28,18,19,26,336
Malappuram,32,592,0,3,1,0,2,1,0,6,0,0,8,2,7,0,8,5,1,2,3,9,4,31,26,13,11,23,37,74,112,83,127,247,146,232,234,281,268,277,170,127,34,18,12,1,5,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,0,0,0,0,2,2,0,0,4,4,0,0,3,3,9,9,12,23,30,35,42,72,112,149,147,228,411,635,879,1076,1338,1424,1439,1438,1255,1210,1108,918,898,698,645,596,501,413,363,282,301,220,220,174,119,106,89,71,68,41,48,22,31,24,22,13,26,12,10,3,8,6,7,0,7
Tapi,24,493,0,4,1,0,0,0,1,2,4,2,1,7,6,9,23,21,38,41,74,84,167,248,397,418,477,441,545,437,416,402,325,223,187,131,91,90,57,51,45,23,27,19,13,14,4,3,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Godavari,28,546,0,4,1,0,1,1,0,0,1,1,0,4,2,5,7,10,22,24,40,59,112,180,283,400,509,727,1066,1636,2167,2726,2967,2755,2861,2322,1955,1514,1266,1043,718,551,492,330,317,211,202,172,84,108,57,69,48,55,32,41,28,21,37,28,14,15,6,10,7,6,1,1,0,3,0,0,0,0
Madhepura,10,213,0,5,0,0,0,2,2,7,7,12,8,5,6,13,19,23,31,46,79,101,111,148,245,329,400,525,661,795,831,665,518,441,397,288,219,161,140,85,71,62,70,38,38,25,24,17,20,3,6,6,4,3,5,1,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Saraikela-kharsawan,20,369,0,110,19,18,21,11,17,25,34,39,34,29,41,63,75,61,78,110,112,172,137,193,248,310,344,422,491,548,515,495,562,494,456,484,420,388,361,368,362,335,337,226,185,204,170,143,111,111,91,85,77,82,61,36,33,22,22,22,23,16,26,10,15,19,14,24,15,9,22,14,15,39
Tiruppur,33,633,0,1,0,0,0,0,0,0,0,1,0,4,0,3,8,3,13,4,7,21,30,53,84,138,200,283,475,629,829,1096,1135,1326,1223,1327,1254,1197,1167,1000,908,775,764,701,551,474,340,338,291,250,203,177,138,144,96,98,70,63,62,64,43,63,48,53,25,22,16,16,18,12,10,4,10,64
Mayurbhanj,21,376,0,67,20,18,9,12,34,30,30,44,46,51,89,121,138,207,264,431,612,908,1193,1531,1983,2272,2590,2906,2822,2864,2734,2614,2496,2168,2012,1633,1454,1238,1037,811,609,445,423,288,184,135,86,76,65,50,44,42,28,15,8,18,15,10,8,0,4,2,6,2,6,1,1,0,0,0,0,0,0,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,47,183,456,729,881,769,647,497,400,356,271,235,212,185,150,139,105,95,95,74,73,44,38,33,27,21,19,14,21,16,12,4,9,7,3,5,4,9,5,2,0,0,0,1,1
Dakshin Bastar Dantewada,22,416,0,334,27,50,83,39,65,85,91,78,107,148,150,183,233,287,344,340,460,457,631,658,859,956,1155,1166,1232,1109,911,676,604,396,291,280,181,114,124,91,67,63,75,50,50,40,41,42,29,19,25,12,9,4,7,6,3,7,8,7,4,0,2,6,6,0,4,0,2,1,2,0,0,0
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,27,61,174,425,976,1787,2549,3056,3093,2644,2108,1564,1195,900,646,469,313,207,149,118,89,71,57,55,40,48,36,34,31,21,24,25,15,14,15,4,10,4,5,5,7,7,11,10,6,1,2,1,1,0
Ukhrul,14,279,0,15,4,3,2,6,15,13,26,30,47,103,157,209,332,560,952,1408,2143,2668,3184,3039,2373,1444,619,202,64,26,16,22,11,6,10,13,7,10,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,66,2,4,13,3,9,19,7,12,12,9,17,12,20,39,48,45,55,65,75,87,98,106,152,201,262,261,314,386,441,498,561,480,372,404,300,243,252,224,168,197,115,110,87,54,44,47,23,47,20,19,11,13,16,17,9,7,9,5,11,7,9,4,6,1,12,7,2,1,1,2
Hugli,19,338,0,1,0,0,0,3,0,0,0,0,0,0,5,0,3,1,7,11,11,24,47,59,100,154,202,218,292,339,447,448,551,610,631,683,600,547,475,452,406,344,323,276,260,248,193,144,130,103,97,76,49,34,30,40,32,28,17,8,28,25,9,13,9,27,9,26,15,6,2,3,2,10
Hanumangarh,8,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,12,35,52,162,410,1152,2425,4621,6750,7184,6055,4611,3226,2201,1463,1039,801,586,442,448,305,257,234,181,157,119,83,59,68,63,58,50,38,38,33,21,23,37,22,22,31,24,18,21,19,18,7,2,5,1,1,0,1,1,0,0
Muzaffarpur,10,216,0,3,0,4,5,3,0,2,2,7,3,3,8,15,16,24,25,60,87,136,226,278,490,642,820,981,1163,1136,1093,1134,948,821,732,624,519,390,316,238,230,164,129,129,82,65,57,49,28,35,30,19,23,24,28,15,12,25,22,23,20,18,8,7,5,4,4,2,3,1,2,0,4,3
Giridih,20,349,0,12,1,0,1,0,3,3,4,9,17,6,24,24,42,49,77,126,210,262,409,575,864,1095,1370,1553,1596,1611,1550,1542,1412,1205,1097,876,771,551,528,412,352,251,214,211,211,138,93,74,60,72,45,45,39,38,33,42,28,18,25,13,22,9,9,8,21,13,4,3,8,3,1,0,0,6
Khunti,20,365,0,192,17,23,25,43,55,42,72,68,86,71,109,133,157,126,167,202,223,250,309,390,456,536,636,759,821,877,802,778,674,516,386,293,184,115,70,42,22,18,16,3,10,7,1,3,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,16,48,78,169,185,197,212,279,340,316,340,344,329,333,326,328,340,400,352,348,345,327,342,344,322,325,279,252,214,213,163,138,118,99,83,88,81,51,56,74,69,49,51,57,32,41,28,47
Koch Bihar,19,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,14,60,114,357,550,1081,1535,1994,2244,2166,1804,1160,726,393,264,147,114,106,72,54,48,55,39,29,19,16,16,16,9,11,10,3,3,2,2,3,2,1,0,2,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,9,16,54,97,215,378,646,1055,1451,1792,2206,2111,1940,1767,1459,1095,821,607,488,342,255,211,171,113,96,71,52,34,35,27,33,22,16,19,7,6,9,11,10,4,2,5,5,3,1,1,2,0,0,5
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,5,11,19,37,35,63,80,98,103,117,208,212,167,146,122,122,96,102,75,80,57,43,34,27,23,25,18,11,18,14,25,4,1,3,2,4,5,4,1,0,2,2,2,4,0,2,0,0,12
Jharsuguda,21,371,0,5,0,2,3,0,2,2,1,2,2,7,11,5,12,12,20,26,19,32,35,48,48,65,71,65,86,66,101,95,183,189,212,196,172,129,121,93,126,115,106,90,91,73,80,64,47,55,61,47,48,51,37,49,28,34,43,39,29,25,32,19,14,18,11,9,8,11,13,7,2,12
Lower Dibang Valley,12,258,0,0,0,0,0,1,1,0,1,1,3,6,8,15,33,73,122,218,438,896,1569,2497,3692,4426,4744,3755,2308,805,235,45,26,6,11,2,3,2,0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Debagarh,21,373,0,98,13,12,12,19,14,49,49,41,65,57,39,76,96,138,118,194,215,268,269,358,389,447,430,442,567,563,570,444,443,516,363,307,225,212,126,86,46,28,4,4,1,5,6,2,2,2,1,3,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Udham Singh Nagar,5,67,0,1,0,0,0,1,0,0,0,0,0,1,0,1,3,4,5,4,13,16,24,23,48,65,115,136,216,265,343,414,496,534,591,694,769,769,698,727,683,648,607,525,498,424,374,344,234,219,159,133,138,106,108,69,58,52,45,33,31,28,23,29,25,22,6,5,7,13,8,8,0,0
Murshidabad,19,333,0,0,0,0,1,2,0,1,0,0,1,1,0,1,3,7,9,9,15,30,50,91,175,318,468,709,978,1199,1292,1498,1587,1552,1607,1537,1439,1316,1143,980,869,829,643,573,448,347,286,231,182,138,106,88,64,50,53,50,26,40,32,28,31,32,26,22,23,13,24,19,6,16,10,10,8,42
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,116,321,573,900,1215,1297,1298,1170,1085,972,894,856,653,550,530,435,400,366,287,268,249,183,168,186,123,140,126,96,110,100,80,84,85,74,56,49,55,70,73,64,92,83,60,43,70
Dimapur,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,24,49,98,182,303,427,419,389,242,164,133,101,85,78,74,68,46,45,44,43,44,30,31,25,37,24,25,22,25,26,20,18,26,23,34,34,33,43,28,18,11,8,2,1,0,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,23,5,8,3,8,11,11,6,5,26,11,23,33,40,50,66,102,139,156,185,268,381,519,762,1030,1412,1707,2261,2620,3144,3477,3073,2416,1727,1247,963,781,588,407,413,313,252,187,154,142,106,88,95,69,55,41,46,39,27,24,16,15,17,16,4,6,0,4,7,6,2,3,0,0,1,7
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,5,21,32,51,78,153,227,292,396,476,614,623,544,470,398,292,189,119,99,79,50,35,30,32,14,13,11,10,16,12,19,8,5,7,9,10,4,3,4,7,4,1,4,0,1,3,1,1,0,1,5
Aurangabad,27,515,0,0,0,2,0,1,3,1,5,4,2,12,11,12,16,26,55,44,62,144,114,184,245,301,302,303,314,225,206,203,169,77,56,63,33,30,15,32,21,26,12,11,5,13,5,0,2,1,4,5,3,0,1,0,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,1,0
North,11,241,0,1,1,0,0,0,0,2,1,0,0,0,1,3,4,8,11,16,38,54,98,239,485,966,1829,3062,4233,3997,2508,990,366,176,102,45,24,11,12,13,5,3,5,4,5,9,0,0,2,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,37,6,0,2,18,3,13,19,29,18,34,29,25,42,36,59,53,74,125,139,122,119,182,211,241,308,322,423,406,463,406,341,337,258,244,219,123,80,33,33,14,16,11,4,5,0,1,3,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Barpeta,18,303,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,4,12,18,38,77,158,315,517,860,1161,1327,1335,1137,824,656,508,379,298,184,148,118,82,34,35,27,21,22,18,13,8,1,5,1,5,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,1,0,0,0,0,0,0,4,0,4,4,1,1,4,6,14,22,40,32,40,65,102,95,110,92,110,83,76,77,31,58,47,39,34,22,9,19,10,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudraprayag,5,58,0,1,0,0,0,0,0,1,1,4,2,3,0,3,3,3,14,17,27,50,76,115,182,290,395,631,886,1123,1040,750,504,497,485,421,335,248,178,92,73,44,17,13,10,9,3,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,8,0,0,2,9,1,4,2,4,6,13,7,13,9,24,25,38,27,39,85,66,94,153,170,232,259,327,371,381,570,728,798,944,1120,1121,1049,828,709,582,533,423,354,300,278,164,173,155,121,91,91,76,41,42,59,36,41,47,42,20,24,27,23,20,18,16,12,8,15,1,2,0
Nagpur,27,505,0,2,2,0,0,0,0,1,0,2,1,0,5,2,2,4,0,1,5,7,14,34,38,65,98,195,362,484,629,781,862,853,650,617,507,416,334,286,246,220,204,164,163,144,133,108,116,63,80,67,90,43,76,84,51,55,62,25,45,31,19,42,33,22,17,16,15,7,9,12,3,13
Gopalganj,10,217,0,9,0,0,6,1,4,3,3,3,13,1,20,42,7,25,21,54,55,98,125,168,272,331,428,560,576,688,668,677,647,669,578,520,437,332,251,201,151,127,82,67,44,23,21,21,22,8,8,9,9,7,2,4,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0
Haveri,29,564,0,0,0,0,0,0,3,0,1,2,10,2,5,6,4,5,6,11,23,39,56,57,67,169,215,412,664,1031,1589,2125,2527,2425,2134,1639,1127,819,578,430,291,210,180,138,118,114,72,74,56,53,54,48,28,37,18,29,20,18,24,18,11,5,8,5,11,10,11,5,4,8,2,1,3,1
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,15,13,28,30,31,36,32,30,42,31,49,31,34,36,25,46,40,23,28,23,24,9,20,20,33,19,26,19,10,9,9,12,9,10,24
Amreli,24,480,0,0,0,0,0,2,3,0,1,0,3,1,4,4,10,35,49,69,153,172,395,607,1121,1478,2100,2980,3278,3071,2996,2099,1803,1516,1121,1026,822,759,701,543,508,469,335,293,250,176,140,191,114,113,98,70,82,68,34,59,34,51,29,24,31,17,19,15,8,13,5,17,17,4,7,0,4,22
Lahul & Spiti,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,13,25,74,251,643,1617,3501,6311,9493,11799,12114,10712,6444,2282,389,45,14,8,3,3,6,3,2,4,0,4,2,2,3,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6,11,40,67,131,279,539,891,1232,1354,1248,1021,954,841,826,722,633,498,466,325,285,200,163,127,106,82,66,47,55,40,27,32,26,38,24,23,7,11,16,7,3,1,1,1,2,2,0,0,1,0,0,0,1,0,0,0,0
Chhatarpur,23,425,0,51,10,27,21,17,22,31,56,38,68,84,96,139,183,275,270,436,578,677,861,946,999,1181,1117,1216,1303,1251,1358,1240,1309,1289,1224,1057,980,846,761,586,487,362,330,285,241,207,181,139,140,126,79,82,52,56,65,60,36,40,36,20,15,10,12,10,2,10,1,2,0,0,0,0,6,3
Osmanabad,27,525,0,548,47,85,52,110,79,118,115,155,163,195,258,201,340,427,469,502,527,577,701,673,786,877,829,981,998,1091,1115,1119,948,680,565,411,340,297,224,237,157,127,111,86,126,116,98,69,72,65,39,48,45,33,19,34,21,20,15,13,9,9,8,10,6,4,3,1,0,1,3,5,4,0
Udhampur,1,19,0,3,1,0,0,0,2,0,7,1,1,1,6,7,1,8,18,16,40,54,143,262,369,530,692,728,714,811,710,577,576,531,514,485,471,445,440,338,336,270,203,183,118,84,95,68,59,49,39,26,36,29,23,26,19,23,24,20,20,16,15,12,18,16,13,11,4,11,2,6,3,4
Chandrapur,27,509,0,34,0,10,6,20,10,15,11,16,25,17,13,22,6,42,67,54,51,78,85,93,104,126,169,242,296,398,471,380,345,261,152,140,79,64,52,55,33,34,15,17,28,16,12,7,13,13,5,8,7,5,10,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
Mandya,29,573,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,1,4,8,0,5,7,13,14,49,73,133,175,247,293,447,590,757,888,897,996,997,1018,883,790,613,472,356,300,242,217,173,128,122,75,55,44,52,33,34,29,22,21,21,5,9,7,4,4,4,2,11,0,3,6
South Garo Hills,17,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,8,17,37,106,224,477,819,1155,1376,1273,960,624,440,250,165,127,85,63,68,45,50,37,28,11,20,10,9,12,7,2,4,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,25,41,87,136,164,196,214,305,370,365,338,314,289,242,200,173,137,137,125,114,125,84,94,89,70,87,61,64,70,64,57,34,52,40,35,37,32,40,22,16,13
Lunglei,15,286,0,242,35,36,55,31,33,72,73,72,109,111,147,155,201,217,252,347,420,567,682,1024,1211,1534,1982,2018,1840,1418,981,582,394,215,158,67,38,31,6,8,6,4,7,1,4,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,81,9,16,20,27,21,45,64,94,103,142,154,239,242,362,436,505,627,644,664,738,604,643,706,608,741,662,650,512,386,255,196,156,107,127,109,95,63,52,24,36,28,32,27,9,20,15,18,14,3,6,9,6,13,7,4,15,5,5,0,0,3,7,9,2,0,7,6,0,4,0
Chandel,14,280,0,17,6,5,6,7,8,15,18,25,31,61,89,147,196,255,408,623,892,1351,1690,1923,1911,1712,1249,655,297,119,69,42,25,36,23,30,19,13,11,6,8,4,7,4,3,6,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,1,11,0,66,7,4,17,9,10,29,13,23,27,21,36,39,57,53,90,97,74,59,158,155,164,186,242,278,265,409,403,432,395,379,216,156,106,60,27,31,18,13,33,7,28,27,5,0,4,9,3,2,7,7,6,0,4,0,0,0,10,0,4,0,0,0,2,0,0,0,0,4,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,14,24,45,64,94,148,214,317,420,490,603,597,542,482,402,331,253,229,174,131,111,93,89,68,53,63,35,44,31,20,23,24,26,24,24,19,21,26,13,25,18,11,4,9,2,9,3,0,0,7
