,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Hamirpur,9,168,0,123,25,11,20,36,36,83,64,81,138,179,241,308,431,499,768,924,1089,1176,1399,1454,1198,1160,810,604,424,364,169,141,153,106,106,94,87,59,75,73,36,51,54,37,41,10,24,34,14,18,13,11,10,14,12,5,8,3,5,0,3,4,2,9,9,0,6,0,5,0,1,2,0,0
Warangal,28,540,0,122,15,25,32,33,41,15,51,55,29,57,66,93,99,143,194,221,273,276,420,509,721,937,1039,1312,1583,1586,1562,1565,1539,1326,1211,915,753,597,436,351,248,232,210,188,194,175,128,144,111,121,100,69,63,61,60,53,47,64,27,32,17,12,22,4,12,15,5,1,1,2,1,4,5,0
Kandhamal,21,390,0,558,99,91,100,162,125,171,208,237,296,358,343,426,563,698,875,1122,1453,1874,2383,2922,3424,3689,3494,2872,2005,1241,661,365,192,130,106,53,54,28,18,20,21,15,12,10,9,5,7,3,3,12,9,5,3,3,2,0,4,1,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,5,4,10,6,17,36,27,40,75,106,97,157,189,220,333,364,401,540,527,586,539,462,438,382,326,301,275,248,188,169,135,102,79,69,73,63,65,59,30,46,20,16,32,27,26,22,18,29,14,9,3,9,6,0,1,0
Singrauli,23,463,0,172,26,30,26,27,37,35,39,77,87,125,151,200,222,222,324,393,484,488,587,691,817,966,1278,1255,1307,1472,1291,1278,1213,1118,917,825,678,580,526,472,377,288,226,193,168,171,149,165,139,121,73,83,85,72,68,81,61,68,52,53,42,35,48,35,32,20,26,27,12,15,12,12,12,18
Khordha,21,386,0,13,0,1,3,4,1,2,8,12,11,6,15,18,11,14,28,31,76,82,101,184,217,224,247,308,256,260,222,255,253,269,211,197,206,192,176,124,124,157,113,85,122,84,51,67,61,49,39,30,26,14,10,24,21,19,16,23,18,28,21,13,14,12,16,19,14,14,32,15,24,50
Kangra,2,24,0,52,9,14,25,9,19,17,33,26,54,75,91,139,215,243,355,580,711,914,1322,1624,1912,2126,2392,2413,2051,1782,1521,1312,971,652,469,346,234,176,115,117,102,54,63,39,38,15,10,7,4,9,3,5,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katni,23,450,0,73,12,12,16,20,27,29,24,29,53,38,53,79,105,143,110,220,204,311,413,479,656,787,890,1133,1297,1374,1364,1324,1263,1002,899,678,548,397,320,219,199,135,130,117,83,79,74,50,31,38,32,16,25,16,23,13,2,9,5,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0
Barwani,23,441,0,892,128,136,161,177,212,252,269,359,474,538,625,672,934,1042,1176,1284,1388,1512,1523,1517,1324,1200,937,746,581,439,363,272,212,199,158,134,123,78,76,62,58,44,31,35,22,22,24,19,19,10,7,10,8,9,5,1,0,10,2,9,2,2,0,0,0,2,0,1,1,0,2,0,1,1
Kasaragod,32,588,0,89,7,12,21,4,14,12,45,30,23,55,37,46,56,81,94,102,102,177,149,169,212,247,315,298,273,311,295,223,178,141,99,78,64,48,37,37,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,25,2,6,1,0,3,7,5,25,18,26,28,33,31,51,65,94,108,160,183,186,284,333,354,438,472,363,408,359,242,215,166,110,78,60,64,53,37,30,15,22,13,12,8,5,5,2,1,6,4,2,1,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
Narsimhapur,23,452,0,107,15,10,18,42,28,50,38,62,70,79,96,139,170,225,228,358,465,458,657,795,1138,1239,1400,1596,1605,1505,1431,1255,1025,863,729,456,447,348,249,182,126,128,75,52,25,9,14,7,5,4,1,1,1,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durg,22,409,0,26,1,5,3,6,5,7,5,11,19,11,30,47,47,61,80,100,157,240,317,364,598,840,1075,1388,1973,2079,2210,2217,2079,1952,1517,1149,939,665,466,346,252,235,199,244,180,192,159,119,72,97,67,83,70,51,46,24,26,17,32,27,23,13,10,15,11,10,4,9,6,2,0,0,0,2
Chirang,18,320,0,13,3,5,5,7,4,12,25,20,33,50,66,118,175,237,304,369,389,383,409,326,328,284,301,296,318,284,319,283,277,256,221,203,188,150,113,93,76,90,75,60,44,46,23,22,12,10,18,15,15,12,11,10,22,2,3,7,4,0,8,1,3,2,1,2,5,2,2,4,0,1
Neemuch,23,432,0,371,55,52,59,75,130,101,114,129,153,238,230,307,394,459,593,720,875,949,1083,1219,1258,1190,1150,1045,894,739,566,439,360,298,245,181,181,158,126,114,81,92,78,41,51,27,46,28,19,16,20,12,19,7,14,8,7,4,8,2,13,8,5,0,1,2,3,3,3,1,3,6,3,6
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,11,19,34,65,69,108,115,154,154,184,210,193,155,140,105,93,104,112,104,88,88,63,60,62,85,96,70,60,56,50,33,31,29,10,11,10,20,3,10,16
Nizamabad,28,533,0,138,28,11,17,22,31,42,49,53,69,89,101,133,161,212,229,290,427,552,642,764,949,1125,1270,1623,1751,1977,1992,2117,2041,1917,1737,1439,1152,978,834,655,574,520,440,384,371,348,310,239,251,204,191,161,133,146,108,112,66,53,42,52,52,36,30,24,19,25,18,14,12,5,7,5,5,17
Salem,33,608,0,148,12,14,16,21,29,24,28,45,43,51,63,36,99,73,94,116,156,188,175,213,289,357,344,418,479,479,480,575,628,615,587,635,670,695,730,746,712,681,652,567,546,410,309,309,256,190,178,127,134,95,89,60,60,34,29,48,21,17,29,25,5,9,12,15,15,10,15,7,4,17
Sehore,23,445,0,282,30,37,67,91,91,124,155,176,244,269,361,461,569,696,861,1054,1237,1549,1745,1878,1998,2110,2042,1849,1642,1311,1005,825,640,525,412,340,279,241,179,155,139,112,93,89,68,63,46,34,39,38,37,24,14,10,19,20,15,4,10,17,6,11,2,5,6,8,5,1,3,0,0,0,0,0
Banas Kantha,24,469,0,194,29,34,64,68,99,103,164,169,253,347,440,622,789,1005,1283,1689,2017,2406,2967,3431,3877,4084,3916,3747,3107,2393,1902,1424,896,665,469,431,319,251,167,126,128,109,73,53,64,55,46,48,23,32,34,37,24,9,12,9,11,11,3,2,3,1,4,2,0,0,0,0,0,0,0,0,0,0
Aligarh,9,143,0,92,18,20,22,43,16,28,46,53,53,57,68,112,130,167,175,210,264,306,333,339,390,351,428,321,452,424,374,341,329,305,236,254,250,224,183,177,172,102,73,99,75,64,48,50,32,36,34,51,19,30,28,21,22,14,13,8,16,7,4,6,3,6,7,1,8,2,0,2,2,5
Chikkaballapura,29,582,0,30,8,5,3,6,14,10,22,31,29,43,44,48,86,110,171,166,178,220,264,293,360,452,515,637,752,890,1032,1041,1151,1174,1084,910,832,746,597,519,385,342,251,239,186,152,110,98,79,58,46,35,42,25,29,25,12,12,17,10,13,9,5,3,11,4,5,11,3,4,7,3,11,9
Etah,9,201,0,26,4,7,6,16,11,10,21,32,28,33,68,59,64,115,158,197,237,261,346,318,337,317,300,234,178,212,177,116,150,169,143,135,149,108,105,124,76,77,60,45,33,21,16,17,5,10,3,7,3,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Solan,2,31,0,1,0,0,1,1,1,2,2,0,0,2,3,4,13,7,13,26,29,69,121,164,285,417,548,714,650,706,702,568,463,412,365,346,272,264,185,198,152,140,112,107,104,116,81,81,49,64,62,48,48,52,41,37,35,29,40,41,22,20,29,25,24,4,9,10,13,7,5,2,5,7
Sivaganga,33,622,0,44,3,9,0,11,10,18,30,8,17,26,35,41,34,80,70,66,68,102,133,134,156,201,239,378,358,437,396,461,429,410,387,332,296,273,193,133,139,91,101,48,59,67,32,19,20,29,23,22,26,11,11,9,7,3,15,6,6,0,6,2,0,2,1,0,0,0,0,0,0,0
West Garo Hills,17,293,0,346,54,63,63,63,108,130,132,171,192,250,319,373,449,539,622,698,813,811,801,785,820,790,685,667,537,375,307,234,205,134,125,90,51,63,44,26,34,27,10,20,23,4,11,15,5,11,10,13,10,8,3,2,7,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Puruliya,19,340,0,115,20,15,21,36,36,77,67,72,99,147,168,218,287,322,435,472,568,724,899,942,1088,1223,1200,1186,1231,1204,1327,1331,1155,1076,929,671,352,365,260,223,142,124,107,131,106,126,81,53,52,46,42,52,59,28,32,23,22,20,5,25,23,9,5,4,7,5,16,1,4,0,1,6,4,20
Hazaribagh,20,360,0,80,7,8,9,16,13,11,24,17,41,30,67,78,58,103,171,190,256,331,455,511,687,731,819,909,914,880,753,694,737,727,747,584,527,519,428,348,277,242,200,164,152,132,104,92,71,81,66,45,47,33,32,34,18,18,22,6,17,6,11,17,12,11,6,7,2,1,2,5,0,4
Chitrakoot,9,171,0,83,5,12,16,16,18,26,44,32,64,57,99,95,128,163,215,258,278,438,499,533,596,680,683,668,651,545,508,421,314,212,160,101,77,61,43,44,30,22,26,29,19,13,23,12,5,11,9,9,2,1,6,2,4,3,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0
Parbhani,27,513,0,380,54,58,59,73,85,116,114,127,148,217,230,242,336,378,382,502,560,650,861,962,1120,1272,1348,1519,1536,1591,1511,1376,1297,1089,936,714,591,500,400,343,248,238,208,129,136,112,89,128,54,78,49,62,40,31,35,38,22,32,21,25,20,10,21,12,10,22,3,13,6,7,9,10,4,40
Baran,8,128,0,93,12,21,15,26,20,36,49,61,70,91,84,184,185,261,375,491,692,941,1189,1523,1884,2210,2287,2407,2162,2075,1768,1591,1298,1096,767,609,522,437,329,306,248,213,173,130,128,152,98,84,67,37,55,55,41,34,22,24,20,9,17,13,3,23,16,5,7,6,10,13,4,4,0,0,0,15
Visakhapatnam,28,544,0,138,24,22,27,24,43,51,57,74,89,109,124,146,188,243,307,418,543,735,965,1384,1800,2475,2956,3503,3780,3717,3437,2889,2321,1656,1322,953,745,661,581,445,475,422,312,319,254,271,197,191,175,134,145,158,119,128,116,102,130,110,96,92,92,83,87,53,93,54,49,44,31,33,21,33,43,69
Satna,23,429,0,172,25,35,48,41,58,51,89,107,95,138,150,228,237,321,390,452,597,653,709,806,884,1040,1090,1264,1410,1651,1575,1669,1688,1638,1556,1254,982,748,641,502,382,293,227,251,202,159,171,131,106,87,67,66,63,47,36,26,24,36,18,7,8,11,9,3,3,1,0,4,2,0,1,0,0,2
Hardoi,9,155,0,213,37,38,45,62,82,99,101,119,192,164,201,297,344,477,581,668,984,1004,1197,1419,1337,1393,1319,1121,826,543,392,299,176,223,139,107,75,80,48,44,32,15,24,17,10,9,12,8,7,10,10,12,6,2,12,7,1,1,7,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0
Dakshina Kannada,29,575,0,246,25,33,70,45,62,45,77,37,82,111,132,141,128,187,225,204,300,406,420,479,627,682,841,792,937,992,863,786,623,558,434,368,256,275,219,218,138,136,115,84,90,93,85,72,64,56,55,56,43,54,51,53,43,46,67,42,42,42,36,37,37,15,20,4,13,7,8,8,6,17
Seoni,23,456,0,36,6,6,12,6,7,8,10,14,18,21,43,42,54,91,100,117,171,248,402,607,903,1261,1829,2337,3102,3597,4043,3835,3498,2674,2192,1605,1197,674,532,342,191,143,95,60,61,58,45,32,29,22,15,9,12,6,3,0,2,9,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0
Rohtas,10,234,0,46,7,12,6,6,13,10,10,14,16,36,40,41,73,80,140,164,216,320,436,594,732,869,1049,1063,887,912,960,932,815,717,558,415,309,149,125,66,46,78,57,44,32,27,29,33,23,16,2,2,1,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dewas,23,437,0,637,90,102,112,135,145,244,218,248,330,342,444,507,710,804,953,1160,1282,1495,1706,1865,2011,1988,1928,1864,1481,1246,903,858,649,533,383,351,247,242,162,148,137,133,89,85,70,61,39,62,43,39,32,26,23,20,26,14,22,17,15,10,11,11,14,11,10,4,9,2,4,4,1,1,0,0
Moradabad,9,135,0,7,2,0,0,0,0,2,2,9,3,2,0,10,5,19,14,28,29,39,84,74,122,169,183,244,315,385,438,461,433,454,447,448,406,430,334,272,221,184,126,124,93,110,102,73,71,51,42,43,36,32,30,23,21,28,10,17,20,33,17,20,9,20,15,6,13,9,0,0,1,0
Ramban,1,17,0,1,0,3,0,0,0,0,1,1,0,2,2,4,3,12,10,10,12,37,54,75,105,142,174,221,243,273,347,322,356,316,318,277,259,199,214,218,196,170,157,122,114,74,58,42,21,30,15,21,11,7,11,11,6,8,10,3,2,1,0,0,0,2,1,0,1,0,0,0,0,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,9,21,34,63,112,186,275,317,364,344,366,309,316,264,280,241,229,229,235,178,213,178,173,174,141,137,171,156,122,72,82,75,48,50,42,39,25,23,27,16,6,12,13,13,17,6,7,17,62
Tamenglong,14,273,0,343,64,65,55,77,71,97,113,164,152,193,285,259,322,379,481,550,676,896,878,982,1182,1103,966,816,788,528,417,339,187,120,91,45,25,21,4,4,5,5,6,1,1,1,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,26,3,7,7,6,4,11,10,16,15,21,32,15,53,40,50,76,74,88,113,125,142,219,252,356,482,524,694,762,793,871,865,859,880,694,585,440,378,165,73,92,57,39,23,14,14,4,3,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sonitpur,18,306,0,304,63,63,61,59,126,133,164,228,250,294,315,422,509,554,663,669,843,877,832,876,955,1017,918,926,900,828,712,706,671,557,473,369,249,221,183,158,117,116,107,90,69,54,39,24,20,15,5,5,12,5,4,5,2,4,2,2,1,1,1,1,0,2,1,0,0,0,0,0,0,0
Birbhum,19,334,0,0,0,0,2,0,0,0,0,1,3,5,2,8,8,10,29,16,28,47,46,92,104,99,153,207,207,222,301,449,463,532,552,587,448,334,311,211,208,164,112,61,79,78,82,60,42,20,17,17,7,13,22,4,15,5,3,15,9,3,3,4,6,0,4,0,0,4,0,2,0,0
Una,2,29,0,0,0,0,0,0,2,0,1,4,8,7,3,4,5,26,16,39,50,81,110,160,229,302,388,452,560,524,510,455,488,447,397,359,282,288,191,168,126,97,95,60,37,42,42,20,28,22,22,22,13,15,8,9,6,2,5,1,3,0,4,4,1,0,0,2,0,0,1,0,0,2
Darbhanga,10,215,0,160,16,22,33,34,46,67,75,114,127,169,199,234,320,370,477,548,593,561,604,552,517,410,405,326,342,252,223,231,168,217,167,141,132,78,75,64,55,56,45,20,21,41,17,17,26,12,14,12,9,5,7,6,2,6,7,8,1,3,5,4,2,1,1,0,0,0,0,0,0,0
Jajapur,21,382,0,19,3,3,3,4,4,8,8,10,11,9,24,17,33,38,50,54,81,66,108,118,94,114,95,105,118,150,137,188,256,300,296,404,363,354,435,376,296,226,235,214,135,108,81,73,55,56,33,52,38,27,55,29,32,45,25,36,26,14,20,7,21,15,17,12,13,6,17,10,9,48
Chittaurgarh,8,126,0,295,55,53,74,81,108,89,110,135,178,187,250,345,397,464,559,710,918,946,1303,1364,1670,1801,2019,2158,2096,1951,1728,1395,1228,981,868,658,537,511,457,366,302,309,233,267,205,195,198,162,138,140,118,92,96,82,86,50,56,28,17,21,37,30,32,30,20,26,7,5,7,13,5,1,5,17
Ernakulam,32,595,0,35,5,0,15,3,9,9,7,10,15,11,21,24,28,28,30,36,37,53,59,94,108,151,180,245,296,302,371,340,377,356,358,279,306,294,225,248,217,230,186,206,163,126,121,112,64,52,54,60,47,33,33,30,43,31,24,19,23,28,21,7,4,7,6,4,0,2,0,1,0,0
East Garo Hills,17,294,0,194,39,36,46,48,74,90,97,155,174,203,254,367,404,495,627,710,864,880,904,880,766,691,538,484,428,352,300,253,202,162,163,132,129,91,73,74,52,35,30,25,18,12,8,8,3,4,3,3,1,3,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,59,8,17,15,18,18,11,24,49,40,49,67,97,128,151,230,255,317,476,541,678,785,961,967,888,982,990,972,873,768,752,741,680,562,574,575,497,386,348,298,203,165,101,75,48,42,32,19,15,17,20,17,9,9,10,7,12,5,6,4,3,3,6,3,1,1,0,0,0,0,0
Udaipur,8,130,0,491,81,111,92,148,155,229,260,326,437,522,693,929,1240,1511,2055,2542,3160,3730,3939,4075,3986,3510,2985,2470,1909,1756,1389,1120,892,606,523,465,383,371,285,250,238,179,154,160,125,131,128,80,87,72,48,49,43,54,46,53,38,29,33,28,30,44,63,43,46,26,27,12,9,4,1,1,1,3
Raipur,22,410,0,176,36,36,37,38,34,77,91,107,103,138,195,232,273,338,423,593,694,814,1036,1302,1571,1715,1997,2068,2293,2508,2512,2460,2571,2254,2022,1492,1305,1081,905,739,838,512,582,433,379,243,272,169,173,171,152,141,129,109,100,77,71,63,47,44,22,28,21,19,15,13,18,5,21,4,3,5,4,1
Kansiram Nagar,9,202,0,37,6,9,10,2,9,16,13,13,29,37,36,54,63,87,99,133,195,263,275,334,283,368,362,419,347,286,238,189,145,98,60,50,45,32,19,24,31,22,18,13,11,9,3,1,5,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhalai,16,291,0,204,16,17,19,18,30,41,38,45,49,48,47,52,52,79,123,102,159,185,237,296,290,385,299,344,337,360,366,339,351,285,169,144,94,78,50,44,46,31,17,15,5,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,190,19,28,15,42,42,62,49,85,110,145,159,226,278,366,464,588,796,963,1239,1579,1863,2205,2442,2608,2429,1940,1596,1191,926,780,594,452,349,267,157,120,90,83,75,54,49,43,42,30,29,28,12,30,22,13,19,12,11,9,12,15,11,7,8,11,12,5,4,3,1,2,2,0,0,0
Supaul,10,208,0,35,8,20,14,15,22,21,28,40,51,48,77,124,110,179,232,269,319,331,357,392,429,404,482,402,531,505,463,447,421,359,362,254,228,180,133,111,89,79,40,18,25,8,10,6,12,10,6,4,10,8,0,0,3,4,3,5,0,0,2,2,3,6,0,0,0,0,0,0,0,0
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,8,15,35,35,115,175,241,382,499,648,848,886,952,828,756,640,443,421,301,229,218,125,121,105,90,67,54,52,46,42,33,16,24,30,40,39,19,29,33,30,19,32,18,18,13,11,0,6
Akola,27,501,0,217,38,46,53,62,60,69,93,101,109,143,158,175,222,258,340,421,555,620,703,845,1089,1230,1468,1695,1871,1661,1466,1215,947,758,552,523,450,359,286,238,223,172,141,141,125,84,96,97,68,72,39,44,35,43,40,31,24,33,22,25,16,25,19,15,2,7,24,7,12,9,4,1,1,0
Samastipur,10,221,0,52,8,21,14,15,36,33,47,57,73,100,130,142,209,265,346,378,481,564,603,644,659,654,560,539,472,460,443,376,387,302,310,249,196,155,174,128,98,67,57,34,37,26,11,17,21,11,12,2,4,5,3,6,4,0,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0
Mysore,29,577,0,45,13,23,5,16,10,25,9,19,27,15,48,38,66,44,49,88,86,121,166,145,202,212,235,294,311,431,489,552,625,724,806,777,958,842,823,745,617,583,440,357,311,234,177,139,148,89,114,82,63,63,31,48,54,43,31,26,38,34,32,20,31,21,21,29,13,13,15,6,15,39
Shupiyan,1,13,0,0,0,0,0,0,1,0,0,1,1,3,5,3,10,11,19,29,29,55,67,95,108,115,118,108,73,63,68,43,79,110,146,143,163,172,161,157,117,87,85,38,38,29,15,8,9,8,5,2,1,6,1,3,4,3,1,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,8,1,4,0,2,0,1,0,8,5,1,6,7,7,10,21,11,18,22,23,33,54,68,83,135,188,285,443,637,882,1105,1313,1425,1385,1434,1150,942,795,578,430,360,260,202,193,148,100,104,78,39,50,47,29,11,31,16,13,17,10,16,10,7,12,11,4,3,5,2,2,0,0,0
Thrissur,32,594,0,118,12,17,23,33,27,33,23,40,45,42,47,70,84,106,110,119,123,149,183,198,228,230,305,302,311,338,344,303,360,376,360,455,465,446,423,385,327,264,219,181,164,105,77,80,63,36,26,31,17,13,10,16,6,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,4,0,2,1,1,6,3,10,2,3,9,12,9,7,16,3,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Saiha,15,288,0,44,0,6,9,3,8,4,17,9,20,22,12,4,22,25,51,54,65,71,66,70,100,103,127,94,118,83,63,31,22,7,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,665,69,133,157,147,162,221,240,301,359,411,522,587,608,750,856,964,1040,1094,964,868,816,712,485,409,264,187,99,83,50,26,27,23,19,10,12,11,5,9,5,3,5,4,1,2,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,2,23,0,68,15,11,16,29,33,33,57,50,95,134,147,209,328,420,572,862,1104,1468,2025,2518,2928,3149,3113,2712,1977,1448,1053,754,588,408,278,268,146,147,73,56,55,28,11,8,7,3,6,2,1,4,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dungarpur,8,124,0,19,1,7,3,9,7,13,19,19,42,44,63,110,164,261,404,637,857,1255,1535,1807,1873,1854,1480,1118,861,503,375,239,195,155,117,89,76,57,55,45,28,29,20,21,21,17,12,7,10,23,11,7,6,8,15,4,2,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,15,26,45,72,150,206,381,497,750,772,810,904,860,833,761,692,567,434,371,299,269,202,207,188,174,145,137,130,140,122,117,122,119,84,100,100,58,48,38,32,37,28,14,11,5,4,3,2,2,2
Meerut,9,138,0,2,0,0,1,0,1,3,0,1,4,14,6,10,8,3,5,7,18,20,27,37,43,53,84,88,125,130,128,146,191,184,205,253,244,276,269,287,258,273,194,193,145,138,105,102,63,55,73,35,28,12,40,7,8,12,20,5,25,16,16,21,16,10,10,6,14,3,4,3,0,0
Gadag,29,561,0,663,92,95,104,121,118,141,139,183,228,248,255,315,386,444,475,542,646,735,824,841,896,993,902,1042,851,796,675,491,492,362,299,255,166,139,143,118,106,119,79,64,59,36,56,45,29,34,24,21,23,14,11,15,11,9,3,15,6,11,5,9,6,3,9,4,6,7,5,1,1,4
Jaunpur,9,194,0,52,9,10,16,9,13,22,27,26,25,31,52,80,57,78,104,147,202,254,322,356,493,610,571,681,773,744,813,728,740,545,487,352,315,160,154,118,93,47,68,41,30,30,16,25,23,11,9,17,13,15,23,15,2,8,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Bhind,23,420,0,111,12,15,19,31,32,34,50,34,67,69,76,94,104,169,238,303,423,506,723,857,909,1116,1085,993,846,777,593,456,367,239,201,147,117,85,86,48,43,27,21,11,27,13,14,8,6,12,3,2,3,5,3,0,3,4,2,1,4,0,2,2,0,0,3,0,1,0,0,0,0,0
Solapur,27,526,0,381,61,59,61,69,98,99,127,119,138,173,238,298,374,409,488,672,785,957,1263,1477,1872,2241,2577,2764,2972,3083,3040,3170,2968,2925,2861,2666,2495,2355,2193,1913,1714,1524,1229,1196,943,728,572,520,482,382,293,263,246,178,144,131,114,121,71,94,73,42,40,42,39,33,43,30,27,26,14,28,13,111
Almora,5,64,0,87,7,0,10,13,29,21,31,26,46,57,54,61,82,62,105,157,169,259,277,417,485,626,806,947,1010,1076,922,700,658,448,384,278,179,145,81,77,55,58,28,20,23,16,13,7,15,12,10,6,5,2,1,6,3,1,3,4,6,2,0,3,0,0,0,0,0,0,0,0,0,0
Upper Subansiri,12,249,0,1558,244,288,367,405,536,595,755,935,1178,1335,1585,1880,2071,2215,2283,2339,2116,1768,1377,915,610,390,193,106,67,44,14,19,11,5,6,2,4,1,3,2,1,1,2,3,1,5,2,0,6,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patan,24,470,0,71,10,19,15,24,43,38,55,90,103,164,204,311,358,561,766,1144,1511,2067,2456,2730,2531,2151,1616,1250,887,632,480,413,321,243,214,190,153,124,101,94,91,75,57,49,44,49,39,17,26,34,21,19,15,16,17,14,11,6,5,2,6,1,3,3,2,0,0,1,0,0,0,0,0,0
Jashpur,22,402,0,198,24,41,44,33,43,63,80,90,78,126,154,176,223,313,475,629,801,1084,1425,1878,2108,2534,2476,2311,2030,1706,1221,827,576,369,269,179,101,78,60,38,20,24,23,10,13,15,20,9,11,6,2,10,3,1,7,3,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bokaro,20,355,0,25,6,6,3,2,6,25,16,14,30,47,46,68,79,100,123,168,223,254,303,327,411,463,537,511,505,574,529,492,457,479,450,492,401,368,328,290,286,256,205,233,185,179,124,142,111,116,88,88,86,73,66,63,66,58,56,30,38,44,32,50,28,30,19,28,23,10,15,11,5,36
Thiruvananthapuram,32,601,0,3,5,1,0,0,0,1,8,3,6,12,12,25,9,26,35,69,77,106,143,173,221,242,212,242,289,312,316,394,438,478,422,332,427,395,370,340,322,252,181,183,145,116,113,68,88,59,61,36,66,65,31,53,29,34,39,20,17,19,12,19,20,21,8,11,3,2,2,1,1,3
Rae Bareli,9,158,0,141,5,14,41,20,33,35,44,78,77,126,107,143,248,240,278,365,409,509,683,626,713,764,747,787,597,561,559,406,354,300,259,226,132,101,76,59,39,31,35,40,27,33,28,9,11,25,12,17,11,15,13,9,5,6,7,3,1,8,4,4,0,5,5,0,0,3,0,0,0,0
Kurung Kumey,12,256,0,741,120,128,180,248,288,376,444,591,758,911,1134,1507,1791,2053,2501,2787,2870,2799,2556,1952,1468,1028,659,295,169,82,27,15,10,1,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wokha,13,264,0,48,6,12,15,15,23,36,11,34,28,49,63,92,110,104,186,186,237,213,302,344,356,348,340,245,216,175,175,132,77,75,61,66,48,39,27,35,19,12,20,8,4,5,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gumla,20,366,0,473,57,64,78,121,111,159,165,209,237,274,265,358,441,457,630,754,951,1242,1510,1894,2121,2191,1896,1539,1125,775,556,442,355,259,187,143,87,63,33,22,14,20,11,17,12,12,7,5,4,4,8,3,6,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
