,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Sagar,23,427,0,0,0,0,0,0,1,2,3,3,6,17,17,35,50,121,183,280,532,773,1054,1427,1815,2171,2384,2346,2443,2405,2399,2268,2035,1976,1825,1719,1496,1374,1264,1172,1127,994,946,893,716,643,606,551,404,339,331,267,203,213,171,131,130,111,95,75,76,43,57,57,39,33,28,30,27,13,12,10,13,57
Azamgarh,9,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,35,98,184,252,430,726,1105,1496,1657,1804,1851,1755,1541,1201,1024,840,681,487,403,291,239,176,128,125,80,69,47,51,30,39,29,25,27,18,27,7,11,18,12,12,13,9,10,6,8,7,6,0,1,0
Kurnool,28,552,0,1864,251,288,323,336,430,488,572,664,773,905,1063,1159,1460,1690,1920,2362,2809,3097,3548,3889,4129,4097,4081,3633,3324,2746,2332,1764,1435,1228,1090,896,761,719,651,589,576,521,445,453,427,372,321,341,319,272,236,220,195,227,174,173,125,84,85,81,80,47,46,49,48,33,26,23,24,15,21,16,8,37
The Nilgiris,33,611,0,43,12,8,6,15,12,15,27,18,26,34,50,73,70,123,123,218,273,371,432,477,559,656,623,643,563,564,579,461,379,423,336,257,253,209,175,127,108,93,94,86,66,59,36,44,55,39,23,21,19,18,19,13,11,5,6,8,10,5,8,6,8,11,9,7,4,8,4,1,0,3
Coimbatore,33,632,0,2,1,0,3,1,1,5,0,1,5,5,5,4,8,7,18,28,32,54,96,153,217,297,451,640,617,690,607,582,622,625,715,867,1046,1004,1133,1045,848,695,683,529,472,363,367,310,287,291,217,225,220,193,178,134,154,123,150,92,90,65,97,65,50,48,40,31,37,35,25,30,44,82
Nalanda,10,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,13,27,30,57,95,143,263,392,571,651,730,747,665,618,643,535,450,476,405,359,325,307,265,225,205,167,146,127,122,99,69,66,40,45,31,28,35,17,26,16,14,25,18,12,10,17,11,3,4,0,2,0,0,0
Godda,20,351,0,0,0,0,1,0,0,0,1,0,0,1,6,7,14,16,44,91,178,288,439,563,636,650,649,602,529,522,535,510,522,450,434,341,303,308,275,236,145,116,105,57,57,35,28,27,18,13,17,17,11,13,14,14,16,18,11,8,9,9,8,1,2,1,2,1,0,1,0,0,0,0
Chikmagalur,29,570,0,905,129,95,149,185,222,207,222,299,289,380,484,530,571,617,737,790,1076,1183,1304,1302,1406,1397,1222,1216,1055,844,712,499,456,369,303,272,228,117,120,97,94,72,60,66,35,49,33,34,26,20,25,18,7,14,11,8,9,4,7,6,8,8,4,3,1,0,0,3,1,1,0,1,1,12
Kanpur Nagar,9,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,33,68,108,191,299,467,751,889,987,935,801,813,632,656,595,515,504,351,287,259,234,170,184,168,138,138,108,98,93,85,83,74,66,41,41,45,40,44,37,35,40,29,35,54,48,44,66,60,83,368
Farrukhabad,9,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,47,111,280,527,790,1017,1105,1114,927,825,689,528,462,297,229,154,135,91,63,73,49,31,23,22,33,18,24,21,25,15,23,19,12,9,12,11,11,9,7,5,7,4,4,1,2,3,0,0,0,0,0
South Goa,30,586,0,17,1,2,1,3,1,2,8,12,11,17,20,36,30,70,64,121,155,191,228,315,386,427,454,477,425,359,341,264,267,228,183,159,179,138,153,119,97,111,146,146,128,127,109,118,145,123,104,129,86,99,73,60,55,47,48,36,32,30,21,22,13,26,19,24,15,16,22,9,8,23
Varanasi,9,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,29,67,137,203,322,352,401,360,372,402,372,392,368,359,313,281,237,207,183,153,111,89,80,67,82,31,47,48,54,57,26,48,50,36,52,39,55,35,33,40,38,30,36,30,158
Kolar,29,581,0,0,0,1,0,0,0,1,1,0,0,1,5,5,7,10,10,23,30,65,89,144,233,327,403,533,652,723,806,936,1008,1058,986,1021,884,838,762,724,648,539,457,395,343,287,237,197,166,144,109,86,61,52,40,31,34,38,25,17,19,20,17,13,22,24,30,13,12,21,11,11,13,55
Uttar Dinajpur,19,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,11,27,66,132,233,448,720,1003,1314,1458,1462,1414,1290,961,816,599,559,382,332,244,153,148,109,89,77,74,68,64,33,15,14,8,13,7,8,6,4,7,4,1,2,5,6,6,0,3,1,1,0,0
Mon,13,261,0,28,6,1,4,8,4,12,11,8,14,10,35,22,32,63,89,109,170,199,298,438,563,689,831,927,876,807,582,468,309,213,126,81,53,35,25,14,13,9,5,5,2,1,4,2,4,1,1,3,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madurai,33,623,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,14,13,43,68,112,194,235,275,400,588,691,826,836,892,902,1063,1009,940,880,777,640,618,445,374,336,261,214,168,146,122,119,100,71,74,59,68,55,36,33,22,36,31,31,31,24,22,22,15,20,14,21,20,12,14,60
Mahamaya Nagar,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,20,53,91,180,287,368,397,461,490,519,520,598,549,491,479,422,370,303,260,211,186,140,120,94,73,51,44,36,30,27,25,11,13,10,12,14,8,5,7,7,3,6,6,3,1,8
Sirohi,8,117,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7,26,33,83,170,401,721,1100,1662,2133,2271,2177,1866,1453,1302,1035,933,740,653,523,440,378,347,256,235,217,214,147,141,137,119,96,102,74,56,56,62,47,51,40,31,39,32,21,15,23,28,31,12,16,25,18,16,7,6,9,1,7
Auraiya,9,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,26,50,96,137,173,253,321,371,431,514,558,571,556,569,546,485,485,469,402,306,313,246,206,160,111,115,82,62,71,36,30,37,25,19,29,18,20,15,15,10,3,6,11,9,8,1,7,2,26
Jagatsinghapur,21,380,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,4,8,12,16,20,32,47,89,139,211,296,383,509,609,582,671,578,504,400,350,275,215,192,157,149,93,72,58,47,49,42,48,37,22,41,22,21,29,15,22,21,16,16,24,32,32,39,26,23,23,18,18,12,15,12,16,30
Upper Siang,12,252,0,281,35,61,78,72,83,125,117,184,203,278,307,402,602,741,950,1154,1547,1813,2358,2651,2762,2966,2663,2340,1803,1243,797,432,197,83,38,27,12,3,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulbarga,29,579,0,67,8,10,13,25,25,18,35,56,69,70,111,147,200,235,342,434,583,790,1082,1336,1698,2126,2530,2900,3159,3172,3098,2619,2402,2083,1751,1411,1239,1062,961,827,799,733,594,564,506,427,402,404,331,315,271,248,215,190,175,163,133,119,99,78,77,61,54,42,37,40,42,42,27,27,23,39,27,140
Umaria,23,431,0,0,0,0,0,0,0,0,1,4,1,8,17,40,81,189,355,601,1038,1442,1880,1877,1698,1416,1260,1102,879,837,711,640,541,472,460,413,339,281,238,202,168,152,123,116,90,74,53,42,37,30,23,25,12,14,8,15,8,14,6,15,5,13,7,6,6,5,3,4,4,0,3,1,2,9
Jaipur,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,33,55,212,388,677,987,1192,1317,1402,1355,1294,1311,1408,1427,1465,1485,1517,1563,1685,1787,1939,2220,2248,2223,2210,2189,2079,1802,1616,1432,1134,989,777,694,539,454,375,329,291,216,227,197,170,155,161,134,144,123,122,106,100,112,696
Pithoragarh,5,62,0,13,4,1,3,10,5,10,16,17,28,48,70,116,169,291,480,708,1149,1579,2009,2343,2724,3079,3326,3471,2700,1618,931,724,605,594,593,554,445,394,391,328,311,213,220,192,157,128,100,97,79,76,56,44,43,27,19,17,18,20,17,7,6,9,8,4,4,7,3,5,3,3,6,0,2,8
Reasi,1,20,0,0,1,0,0,1,0,0,0,1,0,2,1,11,21,39,54,88,186,337,507,776,958,895,837,735,626,594,550,500,445,401,332,283,251,214,168,128,131,109,77,89,76,63,63,40,45,48,29,22,34,27,17,18,12,15,16,8,12,11,7,5,7,2,2,7,3,2,4,1,3,8
Kohima,13,270,0,60,4,8,10,9,21,14,22,24,25,63,37,47,81,125,114,135,218,222,298,356,424,455,488,473,488,421,320,270,169,158,106,74,42,48,40,19,29,32,15,21,22,10,10,12,7,8,4,5,8,7,6,11,6,4,4,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Sirmaur,2,32,0,0,0,0,1,0,3,1,3,2,2,10,15,17,37,66,96,155,268,417,549,727,916,1046,1222,1148,1089,837,702,575,465,372,263,256,197,155,161,134,122,114,98,85,84,89,68,75,53,53,53,44,41,20,30,34,27,15,20,21,16,12,9,6,4,3,5,4,5,5,2,3,3,2
Saharsa,10,214,0,0,0,0,0,0,0,0,0,1,0,0,4,4,11,26,45,99,157,267,475,543,612,583,590,484,479,453,372,322,320,261,189,154,177,138,122,108,77,79,58,52,45,33,20,22,26,14,17,10,8,4,4,6,9,3,7,4,8,4,7,4,11,2,2,2,1,0,0,0,0,0
West,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,6,7,5,4,4,8,13,7,12,16,13,11,11,16,411
Malappuram,32,592,0,23,3,3,16,10,7,5,6,3,4,11,15,28,43,53,64,87,123,191,260,356,427,515,648,649,698,700,673,570,555,470,435,329,208,194,117,104,63,24,37,41,20,18,8,11,4,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viluppuram,33,607,0,1,0,0,0,1,0,0,1,3,2,3,3,4,13,18,29,52,65,115,161,236,335,388,426,440,494,548,656,860,1062,1369,1618,1780,1924,2048,1937,1914,1789,1564,1347,1145,962,800,618,506,450,343,278,245,183,140,135,112,68,58,59,42,45,33,32,16,23,21,8,6,7,5,5,3,2,7
Tapi,24,493,0,1,0,1,0,1,0,1,3,2,5,8,13,26,55,104,128,263,338,474,630,728,791,805,652,627,472,505,530,590,622,690,589,539,512,444,402,295,266,202,186,181,169,122,100,87,86,49,52,49,47,31,19,20,18,18,9,11,8,11,4,2,8,2,2,0,1,1,1,1,1,6
West Godavari,28,546,0,87,17,17,21,26,31,36,49,60,63,91,100,156,180,211,310,378,485,633,742,871,1168,1299,1641,1859,1995,2110,2064,2018,1827,1574,1518,1206,1109,941,854,729,610,511,415,351,334,317,253,214,199,160,126,114,89,74,47,47,41,49,32,28,26,22,18,14,10,13,10,4,3,0,0,0,0,0
Madhepura,10,213,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,19,35,74,144,232,391,600,740,836,837,743,656,524,435,346,287,215,201,165,116,132,94,72,56,42,41,29,18,17,6,11,8,6,5,5,7,3,4,2,3,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0
Saraikela-kharsawan,20,369,0,4,0,0,2,7,4,8,13,16,21,24,29,64,55,89,114,145,209,229,285,405,504,512,490,456,423,437,478,421,455,481,445,484,418,389,368,364,347,300,261,231,192,190,157,145,125,99,84,59,48,46,43,33,24,30,35,19,19,25,13,14,13,20,18,11,17,18,13,18,10,28
Tiruppur,33,633,0,0,0,0,0,1,0,0,1,1,2,1,6,5,12,10,11,26,34,59,100,144,222,349,502,627,637,770,782,821,945,1000,1168,1195,1101,1108,1047,860,736,629,561,465,409,350,323,295,237,176,141,140,106,107,82,77,55,75,63,62,60,20,27,30,20,24,19,5,8,10,9,4,26,20
Mayurbhanj,21,376,0,291,60,67,84,108,124,160,238,269,372,465,580,709,903,1147,1303,1586,1758,1995,2144,2261,2340,2454,2503,2507,2406,2332,2181,2017,1865,1534,1285,1000,801,649,481,363,295,269,198,144,120,80,75,63,52,48,33,27,19,21,18,12,18,6,8,10,12,10,14,8,6,1,1,1,0,0,0,0,1,0
Barnala,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,90,241,475,740,753,703,565,480,395,330,301,239,217,190,153,138,128,113,84,88,70,69,54,39,32,31,21,15,22,19,19,11,11,13,6,6,2,5,6,4,7,0,1,1,0
Dakshin Bastar Dantewada,22,416,0,967,140,163,212,242,292,399,529,638,776,988,1185,1529,1838,2308,2669,2863,2996,3153,2803,2334,1802,1286,966,655,505,440,347,243,230,198,146,144,111,125,108,92,67,52,57,36,45,28,26,23,26,17,24,29,23,17,18,13,12,5,21,6,13,17,7,10,8,12,9,10,5,7,4,5,2,2
Budaun,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,21,69,190,518,1096,1847,2481,2676,2603,2206,1859,1527,1313,1024,773,597,418,374,264,209,144,130,99,67,69,64,58,37,40,26,38,25,27,28,30,15,14,19,16,9,15,4,6,3,5,6,4,7,5,3,6,5,24
Ukhrul,14,279,0,277,47,55,73,84,77,129,166,196,258,357,428,587,786,973,1250,1538,1805,1964,2071,1932,1655,1197,762,407,195,101,61,28,17,19,7,9,9,6,5,4,4,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnagiri,33,631,0,475,54,71,84,87,125,121,146,197,164,230,230,274,271,381,372,372,396,521,505,562,586,662,691,810,837,853,872,919,953,896,863,821,701,564,482,408,316,287,256,187,142,140,91,90,95,62,68,41,43,43,26,41,39,26,28,16,23,20,18,14,15,17,16,9,7,9,6,2,2,1
Hugli,19,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,5,12,24,44,87,154,276,375,433,605,723,804,935,1167,1157,1136,964,724,640,509,468,336,241,189,160,143,90,96,102,78,79,53,53,71,56,95,82,101,97,93,122,64,31,14,7,0,0,1,1,0,0
Hanumangarh,8,100,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,18,41,120,344,889,1839,3370,4872,5655,5453,4669,3944,3050,2336,1680,1345,1038,795,663,514,459,375,338,265,225,212,153,162,114,94,81,68,57,55,31,36,43,35,30,40,23,27,24,19,19,26,14,13,5,4,2,6,1,2,0
Muzaffarpur,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,12,21,63,83,154,271,415,573,744,859,972,989,1046,1074,1113,1008,895,773,615,478,365,265,214,193,165,152,120,67,61,51,45,28,21,24,21,20,24,23,23,29,17,23,16,18,11,19,16,9,9,6,6,2,1,1,6
Giridih,20,349,0,0,0,0,0,1,0,0,2,1,2,7,13,25,62,107,162,280,525,772,1029,1274,1329,1524,1570,1563,1465,1283,1146,1055,985,822,703,608,605,516,410,370,297,234,180,177,167,105,102,72,62,49,36,37,36,45,36,29,24,23,15,19,12,12,17,11,16,7,6,9,5,3,1,0,2,6
Khunti,20,365,0,3,3,3,6,6,3,9,22,22,29,36,56,94,144,272,413,633,882,1237,1419,1312,1096,899,660,514,412,311,258,198,155,124,103,75,58,58,41,37,36,27,16,18,14,7,18,17,13,7,3,3,3,3,3,4,4,2,1,2,3,1,2,0,1,1,0,0,0,0,0,0,0,0
Jammu,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,48,100,146,153,182,171,254,243,217,244,265,279,276,288,291,339,304,301,321,293,310,317,297,326,347,339,365,294,273,242,201,187,148,151,114,127,100,67,79,64,43,52,54,53,57,219
Koch Bihar,19,329,0,18,0,5,2,2,4,8,1,5,4,8,8,22,34,27,25,54,64,87,109,130,208,329,554,750,1034,1215,1537,1697,1714,1464,1122,776,558,339,231,168,156,104,89,64,56,58,48,35,26,25,29,15,14,9,9,5,6,7,3,4,3,0,1,2,1,0,0,0,0,0,0,0,0,0
Sultanpur,9,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,52,129,295,557,1044,1427,1699,1921,1989,1905,1758,1482,1230,896,771,593,456,337,261,201,143,114,75,59,64,57,25,26,20,19,13,28,10,22,20,12,5,8,11,5,5,10,5,4,2,2,0,2,2
Janjgir-champa,22,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,8,9,15,40,36,34,43,91,308,539,856,987,986,1031,1013,1048,1028,921,911,840,810,706,677,527,553,472,379,326,267,211,189,151,111,99,77,51,46,40,44,46,26,24,17,26,14,8,5,9,9,6,68
Jharsuguda,21,371,0,2,0,0,1,0,2,4,6,4,4,5,11,21,22,37,67,85,116,138,177,221,254,344,387,497,450,495,446,434,373,357,301,285,293,303,277,285,206,200,177,154,154,125,101,102,91,75,79,89,78,88,68,76,60,69,49,48,41,46,42,21,19,23,29,16,26,16,19,12,10,40
Lower Dibang Valley,12,258,0,922,128,156,166,196,228,257,301,358,477,497,601,744,830,999,1141,1325,1569,1804,1921,1982,1982,1888,1582,1047,713,351,185,82,28,25,7,10,8,1,7,7,1,6,3,1,0,3,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debagarh,21,373,0,11,6,3,9,9,9,20,35,64,83,117,205,308,443,595,819,1085,1175,1233,1077,977,672,606,571,384,308,249,187,166,133,101,94,63,60,50,34,27,22,24,10,16,10,4,6,4,1,3,4,2,1,3,5,1,5,3,2,3,0,1,0,1,2,1,0,0,0,1,0,0,0,0
Udham Singh Nagar,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,20,52,91,113,154,165,193,227,285,335,335,354,374,393,458,486,561,614,688,628,642,635,572,514,451,414,373,329,275,244,234,185,147,150,111,112,87,75,73,52,65,56,36,35,26,37,19,29,29,23,19,49
Murshidabad,19,333,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,4,9,7,15,20,26,70,132,237,351,619,863,1173,1417,1443,1552,1612,1726,1618,1551,1394,1288,1041,865,768,653,545,466,362,311,229,193,157,98,68,54,66,52,41,50,52,30,33,27,19,13,21,19,23,17,12,10,18,12,12,4,20
Ludhiana,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84,269,598,873,1059,1131,1126,1052,994,1002,908,836,748,621,524,478,423,420,359,310,274,209,198,183,151,126,141,131,119,113,102,102,96,86,78,56,78,62,70,54,73,93,93,79,148
Dimapur,13,265,0,15,1,3,2,5,7,11,5,11,8,7,19,14,24,29,41,56,76,95,118,185,182,194,254,227,225,194,191,135,122,114,78,90,95,62,59,27,42,57,38,36,29,13,27,20,24,34,28,19,25,26,32,30,25,23,17,16,26,16,7,5,3,5,0,0,0,0,0,0,0,0
Y.s.r.,28,551,0,875,109,135,145,174,235,288,331,372,495,588,688,829,1060,1361,1641,2030,2268,2751,3040,3528,3818,3803,3563,3235,2984,2545,2196,1938,1714,1409,1284,1109,981,871,811,687,580,484,449,338,368,304,231,232,187,171,157,120,128,118,91,71,69,53,61,43,53,54,47,30,27,24,32,25,22,14,14,8,11,69
Bilaspur,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,39,98,150,215,307,364,390,470,506,496,473,393,336,256,197,155,115,70,73,59,38,33,24,33,22,18,11,15,17,11,13,14,10,7,4,7,3,6,3,4,0,2,2,3,4,1,1,0,4
Aurangabad,27,515,0,5,1,4,2,4,4,4,13,13,21,36,53,82,141,224,316,515,765,1094,1410,1784,2214,2486,2667,2823,2748,2575,2550,2168,2018,1862,1630,1251,1171,1066,928,828,725,600,517,468,400,373,341,262,206,198,151,147,101,96,108,94,82,71,53,57,50,66,62,57,39,41,37,34,42,49,37,26,40,168
North,11,241,0,2,2,1,0,2,1,3,0,2,6,14,11,19,24,43,76,116,215,372,608,1032,1647,2349,2864,3115,2741,1873,925,392,207,159,96,37,49,16,20,17,23,15,9,3,7,5,7,2,6,7,4,3,3,4,9,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kabeerdham,22,407,0,0,0,0,0,0,1,2,2,0,0,3,14,12,30,42,107,164,305,495,641,824,961,915,807,734,640,586,567,572,662,716,769,765,719,648,558,523,479,500,447,411,383,322,316,284,244,240,187,186,136,94,78,63,46,24,31,23,15,9,6,4,9,4,4,0,1,1,0,0,0,0
Barpeta,18,303,0,29,5,9,4,7,3,7,12,11,11,12,21,29,29,22,46,42,72,56,132,141,191,237,404,514,692,822,934,1034,931,766,640,441,238,218,105,85,73,38,22,29,12,14,18,10,3,3,1,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banswara,8,125,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,19,30,59,129,184,257,327,472,618,715,780,860,820,958,885,939,970,957,985,994,957,897,863,806,755,689,573,462,400,316,242,193,127,91,59,45,34,34,30,18,19,7,14,8,20,13,7,5,10,10,9,8,9,8,5,8,19
Rudraprayag,5,58,0,4,0,0,2,2,3,1,3,5,8,17,35,47,103,155,237,354,462,532,565,553,459,505,506,460,431,278,209,194,190,187,177,180,223,212,168,190,170,138,109,95,84,72,48,23,41,18,11,19,6,7,7,4,4,6,2,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0
Erode,33,610,0,46,1,8,8,8,23,22,25,32,39,40,61,79,101,165,209,316,426,551,643,781,831,743,707,570,514,426,441,438,453,518,558,579,608,550,522,471,410,323,288,217,212,134,101,87,70,64,47,40,26,18,24,14,9,4,6,5,4,4,2,6,2,7,0,1,0,0,0,0,0,0
Nagpur,27,505,0,2,0,1,0,1,0,1,5,8,7,17,18,50,63,128,218,393,572,890,1285,1682,1853,2132,2216,2328,2257,2240,1979,1898,1691,1640,1537,1502,1496,1387,1176,1034,928,735,768,586,589,512,447,383,344,336,294,270,251,202,203,183,153,124,132,120,110,98,85,104,88,84,71,65,66,61,80,63,74,445
Gopalganj,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,34,75,157,183,239,279,468,577,740,923,839,861,768,701,551,374,320,232,155,151,115,73,59,44,41,32,34,20,19,10,8,8,6,15,7,8,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0
Haveri,29,564,0,35,7,8,10,8,21,19,36,35,39,56,100,111,139,228,294,385,529,710,886,1112,1391,1449,1645,1556,1432,1336,1070,925,688,518,488,359,303,264,254,205,182,121,118,108,96,85,77,66,68,51,45,34,30,38,25,16,21,15,11,12,6,4,11,14,15,8,5,13,5,0,5,4,4,5
Puducherry,34,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,10,27,28,20,29,32,36,40,40,43,40,59,55,54,52,58,61,37,51,37,31,30,35,27,24,30,31,31,21,27,18,17,14,11,11,37
Amreli,24,480,0,7,3,1,2,6,7,8,16,18,24,24,45,69,116,163,276,365,652,840,1217,1552,1842,2114,2313,2189,2149,2044,1870,1651,1374,1229,1083,959,911,832,760,676,635,572,482,477,373,307,256,212,212,143,127,127,109,97,82,68,45,58,53,39,37,25,38,19,25,18,15,10,12,13,8,6,9,37
Lahul & Spiti,2,25,0,1,0,0,0,1,2,0,0,0,3,4,20,25,39,77,139,303,524,978,1664,2629,3783,5060,7241,9975,13015,12104,6359,1561,175,31,11,11,4,6,9,6,3,6,4,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorhat,18,312,0,1,0,1,0,0,1,1,1,0,2,5,2,5,7,15,13,38,44,74,107,174,293,414,504,664,937,1012,1126,1162,1101,1082,962,747,592,495,432,296,242,169,120,99,76,60,53,45,41,25,28,20,28,15,19,13,7,8,7,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0
Chhatarpur,23,425,0,0,0,0,0,0,0,0,1,0,1,4,7,18,25,71,130,258,511,911,1306,1969,2235,2237,1986,1681,1692,1675,1770,1753,1740,1587,1516,1464,1301,1164,1047,962,885,865,709,654,630,528,474,386,338,327,272,240,149,146,152,109,75,69,46,60,51,36,30,20,26,19,12,20,5,11,10,2,8,7
Osmanabad,27,525,0,5,1,2,4,8,3,7,10,8,15,32,37,66,88,169,250,409,614,969,1442,1870,2416,2738,2848,2664,2362,1869,1685,1346,1018,958,787,658,604,573,474,407,382,304,297,240,191,188,153,123,114,95,76,62,47,56,48,53,31,36,23,26,13,16,13,10,9,2,4,0,1,0,1,2,0,0
Udhampur,1,19,0,7,0,0,0,0,1,0,0,1,1,2,6,11,22,44,57,126,196,284,424,511,624,628,625,589,546,517,486,393,381,417,329,359,331,354,355,356,341,355,253,204,174,127,131,90,75,58,62,36,38,35,26,30,26,23,27,19,23,23,27,12,14,17,9,18,9,8,8,3,6,10
Chandrapur,27,509,0,125,23,31,27,32,51,70,82,111,158,216,284,465,615,868,1186,1584,2062,2579,2827,3258,3345,3112,2950,2437,2169,1826,1565,1425,1293,1210,1071,1005,909,820,848,743,587,485,409,355,346,275,258,217,182,194,149,145,106,107,114,98,77,79,59,67,65,80,65,48,47,47,54,47,40,24,33,27,10,61
Mandya,29,573,0,119,19,15,30,21,29,38,47,38,59,93,84,125,154,173,195,230,256,292,370,421,410,537,438,536,629,655,672,774,827,876,922,788,663,594,519,385,306,267,248,213,149,134,110,108,103,72,55,52,44,25,34,24,34,26,18,17,9,17,10,14,12,6,15,4,8,5,5,6,3,62
South Garo Hills,17,295,0,183,21,25,31,36,41,53,66,50,94,97,105,120,127,178,254,255,328,381,514,548,617,670,682,594,532,382,280,170,136,76,65,55,46,25,32,16,20,26,17,9,4,5,5,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahibzada Ajit Singh Nagar,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,98,91,78,101,117,160,194,254,274,310,303,272,269,234,211,193,166,148,128,125,104,121,97,82,79,90,74,64,67,70,56,67,45,43,48,52,45,46,43,40,87
Lunglei,15,286,0,115,11,16,23,25,38,45,52,68,84,104,135,166,228,308,434,566,755,1006,1327,1611,1872,2168,2213,1971,1513,1112,696,395,210,105,60,43,26,18,16,11,10,12,6,10,5,4,4,1,5,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalitpur,9,167,0,0,0,0,0,0,0,1,0,0,2,2,6,9,15,29,74,140,336,641,1022,1446,1905,1982,1987,1687,1573,1380,1106,984,810,655,574,454,432,374,340,268,243,211,223,184,186,125,140,105,66,76,48,57,40,53,30,34,35,18,18,10,12,21,14,13,12,11,9,7,11,11,10,5,7,29
Chandel,14,280,0,35,3,8,11,20,17,22,27,42,66,79,128,144,194,315,485,641,849,1120,1411,1642,1784,1670,1365,907,547,253,117,37,21,7,4,9,4,3,3,3,6,2,2,5,2,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
