,st_cen_cd,censuscode,light_0,light_1,light_2,light_3,light_4,light_5,light_6,light_7,light_8,light_9,light_10,light_11,light_12,light_13,light_14,light_15,light_16,light_17,light_18,light_19,light_20,light_21,light_22,light_23,light_24,light_25,light_26,light_27,light_28,light_29,light_30,light_31,light_32,light_33,light_34,light_35,light_36,light_37,light_38,light_39,light_40,light_41,light_42,light_43,light_44,light_45,light_46,light_47,light_48,light_49,light_50,light_51,light_52,light_53,light_54,light_55,light_56,light_57,light_58,light_59,light_60,light_61,light_62,light_63,light_64,light_65,light_66,light_67,light_68,light_69,light_70,light_71
Ganderbal,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,40,172,364,514,721,901,1091,827,296,91,32,28,23,24,12,8,4,11,2,4,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rupnagar,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,35,112,119,119,208,249,304,349,386,417,368,388,326,362,314,323,279,208,225,226,155,153,110,96,67,50,60,50,46,32,35,23,32,31,35,15,18,25,11,13,14,7,8,62
Hamirpur,9,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,24,40,149,312,660,1059,1509,1730,1752,1547,1464,1300,1143,883,761,635,517,440,357,334,281,271,239,194,183,160,139,129,114,101,86,62,50,47,34,30,33,22,20,19,23,14,8,8,18,7,7,9,6,2,7,3,4,38
Warangal,28,540,0,161,32,29,54,63,88,144,153,216,270,382,519,641,818,991,1245,1383,1487,1577,1585,1672,1866,2328,2657,2995,2882,3045,2900,2526,2197,2012,1747,1499,1347,1220,1121,988,921,780,759,628,586,500,449,391,347,297,229,183,173,130,113,100,81,71,54,48,55,39,32,38,42,37,36,39,30,20,22,16,10,26
Kandhamal,21,390,0,748,155,184,237,298,378,541,608,846,1079,1364,1762,2155,2532,2853,3122,2891,2708,2256,1677,1201,970,742,600,457,372,318,214,190,142,125,101,81,36,65,42,28,27,21,16,10,9,11,8,10,11,8,6,9,5,7,1,2,3,5,9,3,1,3,5,3,0,1,0,2,1,2,0,0,0,0
Yamunanagar,6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,31,88,116,102,69,74,80,111,128,181,248,310,342,419,415,401,455,391,396,336,349,326,339,307,273,237,212,184,152,133,102,84,77,64,63,43,44,38,29,37,40,25,14,12,183
Singrauli,23,463,0,0,0,0,0,1,0,0,0,1,2,1,5,23,35,68,132,266,540,887,1442,2025,2299,2200,1858,1519,1249,981,859,695,696,559,607,574,557,432,409,361,358,318,283,299,254,240,241,187,165,163,122,111,75,94,90,76,77,65,76,69,55,78,72,57,70,58,46,49,33,23,32,26,24,185
Khordha,21,386,0,91,7,19,26,23,36,44,47,64,64,101,111,129,150,166,129,128,141,128,138,174,229,257,289,340,424,394,373,446,387,399,380,314,364,335,349,347,309,317,324,297,283,257,219,192,178,171,148,131,144,118,82,78,75,78,55,58,51,48,38,37,42,32,29,35,32,12,14,21,26,247
Kangra,2,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,4,11,38,107,267,665,1326,2063,2855,3460,3154,2306,1930,1560,1292,1029,855,718,637,472,411,307,262,180,177,128,107,122,66,85,65,53,48,46,37,35,34,27,20,20,18,10,6,5,6,4,0,2,1,1,0,0
Katni,23,450,0,0,0,0,1,0,0,0,0,0,0,2,3,7,18,39,86,142,322,451,619,799,912,932,925,1080,1084,1162,1195,1256,1172,1123,1066,1021,903,800,752,576,495,459,391,323,303,231,208,189,148,140,97,102,76,68,71,50,39,42,31,28,37,23,21,21,19,18,24,21,10,4,10,14,5,57
Barwani,23,441,0,2,0,1,0,2,3,6,8,15,26,34,70,109,172,285,380,479,679,882,1023,1139,1285,1334,1343,1394,1510,1464,1433,1318,1171,1035,861,679,564,470,381,305,256,201,177,180,128,111,101,80,63,42,53,36,37,31,22,12,16,16,17,12,8,7,6,5,4,5,7,3,5,3,4,8,2,12
Kasaragod,32,588,0,10,1,2,3,2,4,5,10,10,16,13,35,50,69,66,123,152,220,310,417,561,643,698,733,739,660,508,426,312,281,225,191,126,87,69,56,38,45,35,25,20,13,13,13,3,4,5,6,9,6,6,7,3,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Ambedkar Nagar,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,20,63,85,139,190,235,289,382,451,512,633,739,735,714,740,688,552,554,480,381,337,290,209,177,140,111,83,60,42,42,28,32,26,22,21,23,26,20,18,11,14,7,14,8,4,3,8,4,2,3,7
Narsimhapur,23,452,0,1,0,1,0,1,2,3,4,7,17,22,49,64,113,177,276,394,489,637,573,657,622,550,473,438,500,531,597,822,975,1186,1268,1272,1247,1199,1166,1032,806,722,589,523,422,329,291,252,207,160,133,104,99,81,55,47,48,32,26,31,23,16,12,16,11,17,6,9,2,4,5,1,2,1
Durg,22,409,0,0,0,2,3,0,3,3,2,7,8,16,26,60,73,144,202,302,422,520,610,596,545,460,442,487,590,760,961,1146,1453,1702,1879,1950,1980,1723,1562,1521,1371,1241,1203,1155,1041,1039,905,828,780,673,609,534,501,399,371,273,230,206,193,153,134,112,89,72,51,59,48,46,44,49,55,38,45,359
Chirang,18,320,0,0,0,1,0,0,2,1,3,6,5,9,8,18,56,58,146,228,393,475,579,545,504,338,232,206,207,239,230,250,262,267,298,255,243,217,189,157,174,127,120,90,89,69,55,44,47,39,36,35,28,19,20,18,17,13,11,13,13,9,7,9,5,8,3,2,1,1,3,2,4,19
Neemuch,23,432,0,0,0,0,0,0,0,0,0,1,2,1,3,3,9,21,53,84,167,305,538,772,933,1123,1006,886,881,782,819,807,795,790,865,770,721,692,661,525,478,413,395,341,296,246,174,150,128,115,81,84,78,61,49,45,33,28,22,12,21,13,12,11,10,7,4,6,4,4,10,2,4,32
Panipat,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,42,99,84,144,204,251,256,253,312,291,284,276,234,200,195,188,170,142,147,130,147,126,114,118,98,100,89,91,76,82,76,63,61,55,47,390
Nizamabad,28,533,0,0,0,0,1,0,1,1,1,0,5,7,13,15,27,59,102,158,267,409,634,899,1221,1484,1558,1734,1811,1907,1919,1824,1821,1618,1473,1289,1071,1022,933,868,793,720,684,581,620,467,455,405,365,292,315,263,242,180,158,142,113,90,59,61,73,57,43,32,28,25,17,22,17,17,2,6,8,43
Salem,33,608,0,1,0,1,1,0,0,1,0,3,2,5,2,12,18,24,32,52,81,142,186,262,343,359,481,569,605,611,592,575,588,586,655,705,706,793,767,910,990,1007,1020,1051,933,849,703,629,505,440,445,320,271,221,162,162,133,116,100,91,91,67,53,44,27,43,28,23,22,19,21,25,21,144
Sehore,23,445,0,0,0,0,0,0,0,0,0,2,0,1,3,6,11,22,45,74,178,303,472,628,738,798,874,854,977,1102,1119,1194,1343,1463,1710,1668,1851,1796,1574,1382,1073,873,759,652,491,422,348,288,246,228,184,133,123,97,83,78,56,47,40,39,39,27,19,15,21,15,9,7,12,16,8,9,5,25
Banas Kantha,24,469,0,0,0,0,0,0,0,2,1,1,1,4,6,19,39,95,204,429,780,1238,1820,2280,2408,2088,1747,1699,1746,1785,1876,2180,2271,2425,2458,2506,2597,2308,2189,1802,1394,1055,796,594,411,352,240,197,160,119,82,67,61,56,47,68,37,26,26,28,22,17,15,21,15,8,9,16,8,6,1,2,0,4
Aligarh,9,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,34,43,99,113,77,69,108,171,211,325,487,634,823,1003,1128,1158,1216,1101,1020,987,875,771,675,600,467,480,347,285,250,200,162,134,105,90,82,61,45,56,57,31,37,31,26,27,20,14,13,13,245
Chikkaballapura,29,582,0,1,0,0,1,1,0,0,0,1,0,0,5,7,7,20,30,43,75,97,170,233,347,527,651,820,900,1002,965,1058,1097,989,1043,917,823,789,678,644,572,490,417,319,325,260,194,158,138,127,68,51,53,30,42,35,27,29,16,19,17,11,11,10,10,8,10,9,11,10,7,8,8,34
Etah,9,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,35,119,282,470,611,734,679,685,652,687,672,608,595,582,526,488,419,396,298,307,209,205,160,138,145,122,93,77,74,42,22,17,22,16,20,15,7,12,9,5,11,4,10,9,8,3,52
Solan,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,64,200,421,719,814,860,733,597,560,518,383,352,327,257,261,198,171,140,135,99,103,83,92,72,64,61,85,53,65,65,52,58,43,42,48,47,42,39,46,33,26,13,21,29,17,55
Sivaganga,33,622,0,3,0,1,1,3,2,4,2,4,4,6,19,12,24,31,51,74,115,166,282,336,510,725,932,1178,1340,1391,1448,1316,1230,995,808,755,597,515,404,351,284,208,185,135,121,104,94,85,56,56,48,47,43,34,28,32,18,24,18,19,12,16,17,17,12,6,3,6,3,0,1,0,0,1
West Garo Hills,17,293,0,0,0,0,0,0,0,1,1,5,4,8,24,42,91,152,289,472,694,1015,1237,1178,1225,944,774,689,595,575,497,521,480,394,405,377,333,293,245,242,186,124,114,102,96,78,54,64,47,36,25,23,16,20,16,14,11,4,9,8,10,7,5,4,10,5,1,3,2,0,0,0,0,0
Puruliya,19,340,0,0,0,0,0,0,0,1,0,3,0,3,2,8,22,30,35,70,134,237,288,413,541,712,910,1206,1436,1572,1653,1788,1784,1721,1604,1567,1415,1223,1063,922,816,618,537,476,373,302,271,245,173,160,142,132,97,70,67,54,41,38,41,37,37,23,18,20,20,17,14,18,9,15,10,8,10,32
Hazaribagh,20,360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,10,26,48,100,196,360,538,727,886,950,902,886,800,759,677,597,607,565,464,477,430,420,377,356,335,314,283,297,274,234,200,209,166,162,145,131,115,97,83,85,63,61,50,46,45,35,22,36,27,14,23,14,9,11,10,81
Chitrakoot,9,171,0,0,0,0,0,0,0,0,0,0,2,0,0,5,9,10,20,53,82,179,323,587,859,1048,1198,1315,1260,1012,951,795,655,479,470,390,316,297,218,173,138,108,111,84,61,68,56,43,44,34,30,16,10,17,14,11,16,9,13,10,13,3,7,4,8,2,2,2,4,3,2,2,2,15
Parbhani,27,513,0,0,0,1,3,1,1,1,3,3,3,8,13,14,21,55,59,101,166,304,452,756,1110,1396,1692,2059,2232,2173,2057,1853,1607,1369,1086,871,772,611,570,421,390,369,328,233,244,209,192,157,162,95,112,65,73,57,45,46,45,28,28,29,19,24,21,21,11,13,19,13,19,16,7,12,17,36
Baran,8,128,0,0,0,0,0,0,0,0,0,0,0,3,1,3,17,23,45,88,155,285,491,704,848,935,1161,1205,1189,1244,1328,1407,1363,1349,1428,1462,1467,1363,1324,1267,1086,935,848,684,662,529,473,454,365,306,270,211,186,155,136,105,89,68,61,46,49,51,24,32,27,23,22,20,24,15,15,13,12,81
Visakhapatnam,28,544,0,528,104,126,149,204,250,340,427,541,699,928,1108,1403,1698,2000,2127,2346,2261,2358,2111,1934,1697,1568,1440,1444,1362,1279,1282,1216,1142,1032,983,850,790,683,682,580,516,520,456,402,345,307,278,243,250,218,202,210,179,190,203,148,142,118,146,120,108,118,110,98,95,66,64,57,66,65,85,67,63,312
Satna,23,429,0,0,0,0,0,0,0,0,0,0,2,0,3,6,7,21,46,105,239,464,809,1125,1400,1541,1542,1458,1226,1128,1310,1400,1530,1480,1553,1559,1440,1381,1309,1203,1073,943,828,742,613,574,470,392,334,299,218,203,165,122,92,90,70,71,60,49,45,33,43,27,38,13,17,18,25,17,24,14,15,91
Hardoi,9,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,32,82,247,647,1307,2035,2533,2553,2456,2242,2010,1762,1403,1239,1131,882,814,638,553,473,334,265,235,182,166,121,99,80,55,59,37,56,38,41,36,27,28,29,24,17,20,14,9,13,11,12,10,8,7,6,75
Dakshina Kannada,29,575,0,30,6,13,16,13,25,22,41,50,78,101,150,185,281,388,514,737,937,1154,1396,1552,1624,1559,1300,1024,757,538,461,363,304,249,228,180,194,169,189,185,154,139,119,97,90,72,66,76,69,63,55,59,55,64,58,53,44,64,47,41,34,51,41,27,32,23,31,18,23,19,26,24,17,69
Seoni,23,456,0,5,1,2,1,10,5,14,23,32,73,117,168,235,406,576,861,1170,1604,2057,2412,2720,2787,2688,2558,2287,2119,1893,1649,1462,1272,1055,978,816,737,594,498,399,308,248,194,189,129,103,88,78,62,43,41,35,31,27,16,21,17,7,10,6,11,8,7,9,8,5,6,6,2,1,4,3,5,20
Rohtas,10,234,0,0,0,0,0,0,0,0,0,1,4,5,7,9,15,38,92,143,254,338,536,622,665,620,661,771,887,919,903,949,943,889,841,771,718,627,538,454,403,394,296,272,218,189,168,137,100,87,79,67,66,51,46,43,33,20,27,27,24,21,19,12,9,13,10,9,6,8,6,4,6,34
Dewas,23,437,0,1,0,1,0,1,2,6,8,5,7,17,27,51,80,124,221,345,464,626,789,901,860,845,797,783,736,834,1004,1178,1406,1521,1777,1829,1878,1815,1630,1290,1128,951,731,630,491,411,336,291,221,207,148,130,101,85,79,72,58,46,37,32,34,33,28,16,20,20,11,22,15,15,16,11,6,57
Moradabad,9,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,25,52,145,288,494,630,769,845,946,995,1062,1066,1033,943,912,842,788,673,568,486,406,345,282,232,194,169,150,130,115,91,78,77,60,72,50,45,38,41,24,30,32,26,36,27,26,261
Ramban,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,10,19,82,231,420,550,567,519,357,257,212,216,174,189,181,173,164,159,127,110,94,97,61,40,33,21,28,21,24,28,28,15,10,14,12,9,10,10,9,11,10,9,6,5,6,6,0,0,1,2,0
Rewari,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,52,160,280,342,412,384,450,355,332,264,299,301,249,258,262,240,210,214,226,192,175,160,132,118,110,73,54,60,47,38,36,24,24,23,20,18,184
Tamenglong,14,273,0,90,23,36,37,57,82,124,150,215,332,505,700,947,1248,1625,1932,2167,2050,1729,1210,793,495,312,195,175,141,131,109,83,100,77,72,56,66,56,56,37,28,37,34,29,30,26,23,18,12,12,18,12,10,6,11,8,7,5,6,3,2,1,1,2,1,0,0,0,0,0,0,0,0,0
South Tripura,16,290,0,3,0,1,3,2,2,4,13,9,13,28,38,51,87,154,225,313,444,494,581,608,600,555,510,457,419,439,412,434,419,421,458,414,451,456,480,402,433,383,367,313,277,286,222,190,139,122,83,91,90,58,39,36,48,15,26,17,21,20,15,8,12,10,9,4,4,6,1,3,0,6
Sonitpur,18,306,0,0,0,0,0,0,0,0,0,2,2,2,3,13,19,38,75,194,369,588,945,1421,1672,1592,1374,1038,853,830,706,804,820,895,893,920,956,867,821,747,604,549,469,368,340,261,199,168,141,134,95,91,74,79,60,60,52,37,36,24,19,6,7,10,11,8,6,6,2,3,3,1,1,2
Birbhum,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,29,63,101,187,283,471,666,859,980,1075,1197,1285,1241,1285,1208,1069,1057,963,869,749,747,618,472,426,384,279,249,232,162,134,102,81,60,58,38,41,45,25,27,18,17,18,9,15,19,13,11,11,38
Una,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,157,332,596,685,607,527,471,423,369,343,314,340,273,254,231,212,168,118,119,107,82,65,50,46,40,51,44,27,27,22,13,18,14,12,12,8,10,16,5,1,4,2,1,2,3
Darbhanga,10,215,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,7,13,24,63,118,185,233,306,439,477,571,640,646,545,497,516,476,432,430,387,389,322,304,312,260,245,216,161,150,143,100,95,90,67,50,39,29,24,15,14,11,7,14,11,10,6,5,5,11,10,11,7,16,7,13,3,42
Jajapur,21,382,0,0,0,0,0,0,0,1,0,3,4,3,6,8,9,25,17,25,23,37,42,40,68,89,134,144,173,204,245,299,339,366,420,490,501,542,573,613,624,593,563,599,570,532,467,423,340,332,223,236,176,181,156,130,99,85,74,64,45,44,32,31,39,39,34,30,20,32,21,26,15,142
Chittaurgarh,8,126,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,8,15,33,79,206,391,675,951,1165,1219,1271,1405,1632,2085,2197,2129,1977,1816,1569,1553,1414,1271,1174,946,870,771,643,533,482,391,368,329,277,258,212,170,160,145,125,106,79,93,54,72,56,45,42,53,19,39,33,23,28,24,16,30,106
Ernakulam,32,595,0,10,0,1,4,5,3,8,6,10,14,22,18,27,27,53,56,88,107,112,130,155,198,217,250,307,348,352,379,387,378,342,315,297,287,333,297,287,302,250,272,270,267,246,212,209,183,155,146,111,92,68,98,88,60,93,68,81,67,61,83,50,38,44,31,53,47,38,27,22,40,67
East Garo Hills,17,294,0,2,1,0,3,3,4,4,10,14,31,38,72,148,198,326,498,722,919,1129,1144,1029,849,664,510,430,411,390,335,306,271,273,264,226,234,195,192,172,141,144,122,117,100,77,57,64,59,44,30,27,21,15,8,8,3,3,4,1,3,2,4,1,4,1,0,0,0,0,0,0,0,0
Tehri Garhwal,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,9,14,39,96,218,444,747,1112,1301,1294,1104,1078,939,768,698,656,662,626,629,581,579,554,513,485,479,410,377,300,299,201,167,131,95,60,57,40,44,24,13,13,7,11,12,9,14,15,10,6,15,10,7,6,8,17
Udaipur,8,130,0,2,0,4,2,0,10,10,18,31,54,88,134,262,449,728,1150,1693,2227,2710,3067,3015,2968,2774,2726,2660,2590,2542,2335,2318,2036,1752,1668,1417,1269,1113,959,803,635,505,422,367,321,280,250,244,212,167,165,147,110,95,88,91,72,56,60,56,41,44,47,38,47,38,32,24,27,35,32,40,41,171
Raipur,22,410,0,438,81,120,162,182,210,267,331,404,481,633,770,922,1082,1145,1314,1371,1407,1395,1391,1315,1291,1080,938,878,700,712,672,686,781,970,1175,1386,1656,1750,1836,1772,1640,1529,1432,1311,1246,1148,1058,995,1000,924,811,752,742,630,559,543,450,388,331,297,225,203,173,148,114,111,98,107,96,83,64,51,70,472
Kansiram Nagar,9,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,45,97,171,280,332,380,431,407,447,494,581,541,516,518,458,471,450,407,345,291,220,196,150,102,99,72,60,51,33,38,21,14,23,11,15,15,12,10,13,16,6,8,4,7,5,5,7,3,1,3,19
Dhalai,16,291,0,47,11,9,15,25,30,42,54,52,95,147,165,272,380,516,607,710,759,684,658,501,368,298,210,229,172,149,173,147,156,156,151,137,150,149,152,156,146,145,112,101,93,73,68,70,64,46,39,43,30,30,26,16,12,12,6,3,7,7,1,3,0,0,0,0,0,0,0,0,0,0
Koriya,22,400,0,5,3,3,3,5,18,21,35,43,85,117,246,327,565,965,1529,2076,2765,3074,2966,2542,1906,1229,944,774,631,626,580,513,458,400,368,370,346,290,283,264,227,154,169,138,121,114,79,85,54,39,51,29,33,26,24,29,26,25,26,22,19,19,24,21,18,17,12,13,7,15,14,11,8,35
Supaul,10,208,0,0,0,0,0,0,0,0,0,0,0,1,2,9,11,39,45,88,150,245,371,462,602,645,478,426,413,423,432,449,375,422,384,363,333,312,322,314,282,281,256,223,226,187,171,177,124,136,94,89,62,58,43,29,23,24,28,17,7,14,10,9,10,7,2,5,4,3,5,3,1,7
Jalandhar,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,98,217,390,558,723,852,840,849,784,672,646,577,551,492,432,412,326,341,297,224,195,172,152,117,109,106,65,75,68,55,51,52,56,48,44,34,44,477
Akola,27,501,0,0,0,0,0,0,1,0,1,3,1,2,8,14,20,30,49,49,96,147,221,337,515,711,1050,1419,1689,1959,1894,1737,1445,1320,1104,896,828,740,709,550,514,400,389,300,296,232,227,188,142,131,117,96,80,69,54,48,47,42,39,27,24,29,18,17,20,18,16,22,16,17,17,9,8,20
Samastipur,10,221,0,0,0,0,1,0,0,0,2,1,1,0,7,6,15,29,58,141,193,287,366,458,495,604,589,574,538,468,464,476,478,503,484,494,515,542,537,506,425,444,374,344,306,261,220,158,107,86,70,42,41,28,26,16,24,21,11,13,6,8,6,11,15,9,2,7,2,4,3,5,3,9
Mysore,29,577,0,42,11,6,14,17,12,25,21,25,44,77,74,74,133,148,192,237,251,288,292,292,309,297,348,352,441,575,870,1200,1471,1538,1513,1461,1459,1289,1253,1150,1011,899,808,658,593,466,398,378,303,291,239,223,213,169,163,123,99,121,86,73,61,55,42,57,52,45,39,30,38,37,41,44,42,265
Shupiyan,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,6,20,73,144,209,245,198,178,244,241,197,150,158,117,113,72,43,29,21,19,20,12,10,15,6,4,4,2,9,4,4,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bharatpur,8,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,6,23,44,88,109,129,101,110,120,222,409,614,925,1127,1294,1332,1462,1387,1391,1257,1227,1188,1028,927,865,777,673,566,501,470,423,351,271,239,193,160,131,111,58,63,59,38,32,40,33,27,22,28,17,21,122
Thrissur,32,594,0,1,0,0,0,1,0,2,2,5,6,3,7,9,15,26,46,57,102,137,240,312,390,501,545,526,509,439,427,433,465,488,581,698,690,651,693,648,477,401,335,270,183,158,115,113,86,67,76,68,51,49,49,31,31,27,22,20,7,14,8,15,4,7,6,3,0,0,0,0,0,0
Yanam,34,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,4,8,4,2,2,4,3,8,7,6,7,8,8,8,4,12,8,7,3,4,1,3,4,2,2,5,0,4,2,2,1,2,7
Saiha,15,288,0,435,85,94,122,151,188,211,299,354,440,514,620,668,700,705,677,515,441,286,238,151,109,85,61,54,37,26,24,14,14,22,9,10,14,11,7,10,5,6,2,8,1,4,2,1,1,0,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senapati,14,272,0,23,11,15,21,30,56,80,121,144,251,324,525,786,1038,1443,1696,1791,1765,1437,1041,713,432,262,213,174,164,143,101,77,70,68,40,51,45,31,34,24,28,17,16,17,6,15,11,13,3,4,7,7,2,4,4,4,4,4,4,3,1,2,3,2,0,2,0,0,1,0,0,0,0,0
Chamba,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,10,30,95,265,886,2009,3487,4547,4437,4192,3670,2783,1594,716,462,335,231,182,157,108,89,70,53,34,33,24,23,22,29,16,19,18,16,15,12,13,9,7,7,9,10,7,1,4,2,1,2,1,1,0,0,0
Dungarpur,8,124,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,12,25,77,125,222,456,674,947,1168,1268,1366,1383,1330,1240,1133,1003,853,719,548,457,304,257,179,129,109,87,68,63,66,48,36,26,28,25,13,22,16,18,8,8,22,10,10,6,8,4,6,8,6,8,1,2,0,0,0,0
Muktsar,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,43,181,434,897,1055,1143,1027,931,739,671,569,471,384,355,288,276,243,244,212,224,173,189,157,152,160,131,109,97,88,67,66,56,48,28,27,31,27,9,11,11,46
Meerut,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,65,171,224,199,138,140,172,186,315,378,516,577,582,553,550,569,562,451,488,458,441,395,360,332,342,292,235,221,239,174,171,141,106,87,98,89,80,57,68,48,53,45,45,46,523
Gadag,29,561,0,3,2,0,3,3,4,13,17,14,26,41,61,115,213,281,425,654,940,1176,1524,1661,1662,1582,1390,1159,921,724,571,491,473,389,347,284,268,215,193,176,145,140,127,121,85,77,71,61,49,57,47,23,31,29,29,25,20,18,22,12,22,14,9,11,9,13,12,10,12,5,11,8,6,22
Jaunpur,9,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,43,83,202,336,617,845,1116,1361,1562,1676,1616,1471,1298,1120,939,767,626,483,383,313,206,169,123,76,59,57,47,41,39,24,16,25,21,12,17,15,17,15,12,20,11,11,10,6,4,4,49
Bhind,23,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,23,59,157,314,575,880,1162,1238,1223,1265,1239,1206,1201,1099,973,922,814,705,707,632,503,441,409,323,297,248,197,186,159,116,104,69,68,53,42,39,37,27,21,27,22,20,29,25,31,17,15,22,13,12,15,60
Solapur,27,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,31,60,138,317,564,1003,1529,2202,2509,2926,3090,2996,2953,2970,3007,2976,2929,2929,2868,2830,2595,2515,2391,2074,1877,1721,1450,1238,1042,840,759,619,509,384,329,277,201,149,154,146,101,111,89,72,61,62,53,43,39,32,34,28,23,102
Almora,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,19,67,137,240,430,652,831,998,1072,1216,1136,1056,1072,915,808,674,577,477,427,314,233,171,152,110,90,61,53,43,37,39,37,21,22,15,11,12,12,11,12,5,9,4,6,5,4,4,2,0,7,3,6,2,9
Upper Subansiri,12,249,0,30,6,8,14,19,25,28,41,79,94,143,251,343,574,865,1262,1806,2567,3220,3544,3737,3100,2352,1688,1227,857,617,302,128,48,31,22,16,7,8,5,13,2,5,5,0,3,3,3,2,1,1,0,1,3,1,2,1,5,0,3,0,1,1,3,0,5,1,0,1,0,0,0,0,0,0
Patan,24,470,0,2,0,0,0,1,3,1,4,3,8,15,20,55,83,142,255,472,737,1052,1483,1790,1921,1932,1674,1580,1372,1312,1138,1075,912,807,682,634,544,435,397,335,280,241,177,179,160,116,107,86,62,57,58,42,45,36,31,25,28,30,33,13,18,14,14,18,20,11,4,4,5,11,3,1,2,2
Jashpur,22,402,0,9,3,1,5,12,14,29,31,56,89,163,242,368,541,783,1209,1558,1865,1908,1939,1726,1500,1355,1202,1054,1020,912,818,741,635,575,512,448,332,286,233,186,145,93,109,84,60,57,49,40,32,39,23,20,26,14,12,17,5,12,9,11,6,5,9,5,4,7,2,4,4,2,9,3,3,3
Bokaro,20,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,23,49,81,157,256,326,358,395,389,362,388,354,404,409,415,432,451,429,469,467,430,426,430,384,342,319,280,282,262,201,178,193,170,153,119,124,104,104,92,101,76,92,61,63,60,68,60,52,56,46,51,53,195
Thiruvananthapuram,32,601,0,35,8,11,15,15,15,20,19,12,30,36,37,34,46,40,38,78,86,91,97,100,123,117,94,81,106,107,121,117,161,188,205,160,154,141,158,159,164,186,128,101,72,86,69,47,59,42,34,25,21,31,10,18,12,15,8,11,10,10,7,6,10,5,5,1,5,0,2,4,0,6
Rae Bareli,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,16,32,74,114,219,405,644,873,1159,1339,1701,1747,1880,1825,1597,1405,1211,1028,768,595,463,328,228,159,111,88,70,71,50,40,39,25,31,24,22,22,19,19,14,16,18,12,17,16,20,12,92
